18.986,18.541,18.623,18.219,18.299,18.346,17.149,16.602,17.297,17.122,16.45,17.273,16.409,15.852,17.261,17.222,16.6,16.334
18.939,18.479,18.551,18.163,18.25,18.304,17.081,16.534,17.2,17.043,16.358,17.217,16.353,15.807,17.228,17.2,16.56,16.298
18.896,18.424,18.502,18.108,18.187,18.23,17.03,16.448,17.175,16.959,16.282,17.173,16.301,15.774,17.178,17.164,16.521,16.247
18.839,18.385,18.464,18.071,18.146,18.187,16.973,16.39,17.16,16.913,16.215,17.143,16.25,15.723,17.125,17.103,16.476,16.205
18.809,18.357,18.434,18.022,18.099,18.149,16.948,16.329,17.171,16.856,16.133,17.086,16.198,15.661,17.07,17.058,16.434,16.179
18.781,18.335,18.408,17.998,18.077,18.132,16.924,16.288,17.117,16.833,16.094,17.05,16.154,15.628,17.011,17.041,16.403,16.136
18.739,18.298,18.365,17.956,18.043,18.087,16.87,16.256,17.052,16.783,16.072,17.017,16.125,15.598,16.97,16.992,16.37,16.094
18.714,18.262,18.324,17.925,18.005,18.033,16.819,16.197,17.014,16.725,15.998,16.987,16.103,15.588,16.952,16.969,16.333,16.064
18.667,18.209,18.29,17.877,17.965,17.996,16.769,16.15,16.977,16.666,15.933,16.948,16.051,15.529,16.933,16.931,16.295,16.022
18.629,18.175,18.251,17.844,17.935,17.957,16.733,16.096,16.919,16.614,15.867,16.913,16.019,15.502,16.889,16.906,16.259,15.984
18.589,18.146,18.225,17.81,17.898,17.936,16.688,16.051,16.89,16.565,15.821,16.865,15.97,15.446,16.867,16.867,16.213,15.942
18.549,18.097,18.175,17.769,17.853,17.894,16.636,16.031,16.827,16.523,15.758,16.819,15.929,15.398,16.816,16.835,16.171,15.903
18.515,18.067,18.153,17.742,17.819,17.881,16.603,15.988,16.802,16.476,15.71,16.786,15.882,15.384,16.799,16.803,16.142,15.865
18.484,18.012,18.108,17.697,17.785,17.809,16.534,15.928,16.769,16.421,15.634,16.74,15.842,15.317,16.773,16.772,16.11,15.829
18.46,18.013,18.095,17.674,17.771,17.802,16.512,15.882,16.751,16.379,15.605,16.708,15.808,15.242,16.727,16.701,16.069,15.791
18.415,17.967,18.053,17.638,17.725,17.755,16.49,15.859,16.706,16.337,15.548,16.673,15.776,15.198,16.669,16.691,16.034,15.756
18.39,17.948,18.041,17.614,17.704,17.722,16.446,15.812,16.659,16.295,15.512,16.636,15.72,15.166,16.645,16.654,15.995,15.729
18.335,17.89,17.969,17.562,17.647,17.674,16.377,15.777,16.582,16.247,15.425,16.591,15.688,15.134,16.616,16.631,15.963,15.688
18.303,17.856,17.939,17.527,17.622,17.633,16.34,15.731,16.563,16.209,15.349,16.545,15.645,15.118,16.571,16.604,15.929,15.658
18.252,17.793,17.884,17.473,17.565,17.603,16.284,15.698,16.521,16.165,15.324,16.473,15.597,15.118,16.549,16.584,15.879,15.618
18.207,17.743,17.857,17.435,17.536,17.549,16.234,15.663,16.506,16.117,15.227,16.426,15.534,15.118,16.497,16.558,15.843,15.574
18.16,17.699,17.802,17.387,17.482,17.472,16.193,15.599,16.446,16.074,15.14,16.391,15.491,15.101,16.455,16.513,15.814,15.542
18.157,17.692,17.801,17.372,17.446,17.46,16.167,15.523,16.371,15.979,15.118,16.362,15.453,15.056,16.421,16.477,15.779,15.498
18.133,17.687,17.809,17.369,17.454,17.47,16.165,15.518,16.416,15.966,15.336,16.323,15.434,14.995,16.375,16.44,15.752,15.468
18.132,17.699,17.807,17.374,17.473,17.466,16.193,15.535,16.416,15.953,15.637,16.31,15.382,14.967,16.357,16.393,15.72,15.451
18.301,17.865,18.332,17.506,17.827,17.786,16.228,15.564,16.586,15.965,15.229,16.301,15.356,14.96,16.339,16.387,15.684,15.431
18.38,17.953,18.194,17.573,17.821,17.739,16.276,15.585,16.641,15.953,15.118,16.269,15.334,14.928,16.295,16.362,15.664,15.415
18.25,17.834,17.947,17.476,17.614,17.594,16.245,15.56,16.558,15.923,15.118,16.256,15.3,14.948,16.283,16.349,15.651,15.403
18.155,17.733,17.833,17.414,17.552,17.546,16.219,15.561,16.581,15.914,15.118,16.262,15.288,14.935,16.273,16.315,15.65,15.406
18.139,17.731,17.814,17.409,17.556,17.54,16.224,15.592,16.558,15.918,15.128,16.281,15.261,14.96,16.273,16.318,15.66,15.413
18.134,17.729,17.794,17.403,17.545,17.521,16.248,15.573,16.594,15.932,15.202,16.297,15.306,15.065,16.228,16.323,15.653,15.412
18.153,17.759,17.813,17.435,17.57,17.521,16.255,15.597,16.622,16.017,15.499,16.305,15.356,15.076,16.198,16.308,15.618,15.383
18.193,17.813,17.825,17.474,17.627,17.535,16.288,15.62,16.629,16.108,15.786,16.314,15.376,15.019,16.182,16.291,15.579,15.361
18.298,17.909,17.892,17.587,17.75,17.617,16.416,15.711,16.685,16.357,17.157,16.349,15.42,14.989,16.219,16.264,15.563,15.373
18.446,18.05,18.017,17.729,17.918,17.742,16.584,15.907,16.67,16.88,18.285,16.4,15.6,14.963,16.229,16.246,15.509,15.392
18.583,18.184,18.119,17.864,18.054,17.894,16.775,16.315,16.823,17.582,19.211,16.513,15.888,15.28,16.312,16.275,15.488,15.403
18.791,18.436,18.383,18.053,18.445,18.278,16.982,16.532,17.052,18.092,19.98,16.655,16.134,15.679,16.463,16.331,15.531,15.484
19.191,18.954,19.014,18.527,18.935,18.79,17.247,16.835,17.349,18.527,20.725,16.815,16.407,15.932,16.596,16.388,15.576,15.548
19.463,18.976,18.836,18.58,18.831,18.664,17.388,17.043,17.566,18.876,20.955,17.033,16.739,16.242,16.775,16.526,15.655,15.657
19.721,19.111,18.987,18.69,18.851,18.651,17.46,17.175,17.75,19.086,20.834,17.294,17.034,16.532,16.957,16.79,15.844,15.811
19.914,19.255,19.172,18.895,19.005,18.763,17.588,17.333,17.97,19.362,20.932,17.487,17.283,16.794,17.193,17.017,16.089,16.064
20.04,19.39,19.335,19.054,19.172,18.877,17.625,17.556,18.119,19.365,20.987,17.7,17.469,17.056,17.393,17.172,16.264,16.228
20.083,19.472,19.442,19.156,19.238,18.951,17.7,17.685,18.217,19.327,21.116,17.813,17.617,17.215,17.524,17.334,16.389,16.37
19.976,19.405,19.402,19.158,19.244,18.933,17.774,17.702,18.207,19.244,20.8,17.834,17.606,17.265,17.62,17.402,16.505,16.517
19.819,19.355,19.334,19.15,19.28,18.96,17.925,17.763,18.204,19.181,20.362,17.862,17.571,17.275,17.719,17.494,16.627,16.696
19.898,19.426,19.387,19.234,19.379,19.06,17.981,17.872,18.257,19.23,20.433,17.96,17.654,17.445,17.867,17.54,16.72,16.849
20.119,19.578,19.539,19.384,19.506,19.201,17.971,17.977,18.302,19.3,20.627,18.137,17.902,17.733,17.993,17.656,16.848,16.998
20.315,19.725,19.703,19.526,19.676,19.333,18.11,18.129,18.45,19.441,20.861,18.359,18.089,17.884,18.142,17.801,16.989,17.192
20.484,19.861,19.831,19.668,19.805,19.428,18.269,18.273,18.522,19.49,20.798,18.531,18.318,18.107,18.3,17.989,17.14,17.336
20.61,19.964,19.949,19.771,19.956,19.517,18.479,18.376,18.592,19.609,21.073,18.645,18.435,18.272,18.402,18.082,17.256,17.453
20.748,20.022,20.048,19.919,20.045,19.603,18.633,18.474,18.659,19.704,21.061,18.805,18.591,18.438,18.541,18.198,17.382,17.608
20.806,20.101,20.142,19.976,20.127,19.673,18.733,18.487,18.636,19.751,21,18.866,18.612,18.429,18.594,18.182,17.388,17.643
20.808,20.14,20.169,20.01,20.155,19.694,18.748,18.504,18.683,19.851,21.029,18.853,18.607,18.374,18.585,18.167,17.349,17.621
20.895,20.188,20.227,20.081,20.234,19.769,18.775,18.546,18.749,19.833,20.961,18.948,18.771,18.581,18.7,18.293,17.431,17.724
20.926,20.273,20.286,20.182,20.349,19.869,18.889,18.718,18.883,19.967,21.001,19.116,18.953,18.795,18.866,18.474,17.676,17.915
20.923,20.32,20.312,20.267,20.426,19.937,18.929,18.786,18.888,19.927,21.013,19.18,18.978,18.978,18.963,18.538,17.778,18.041
20.931,20.331,20.333,20.339,20.5,19.959,19.012,18.871,18.96,20.035,21.121,19.254,19.043,19.114,19.079,18.605,17.848,18.165
