0.2692,0.28224,0.27736,0.24613,0.28054,0.31817,0.26458,0.23933,0.29074,0.31094,0.24689,0.27281,0.23266,0.22781,0.20126,0.27821,0.23584,0.25793,0.21685
0.26561,0.28115,0.27511,0.24411,0.27626,0.31723,0.26235,0.23785,0.28791,0.30803,0.24409,0.26935,0.22488,0.22416,0.19949,0.2734,0.23553,0.25766,0.21989
0.26074,0.27631,0.2711,0.23774,0.27163,0.31224,0.26095,0.23807,0.28197,0.30264,0.23781,0.2646,0.22078,0.21608,0.19814,0.2684,0.22962,0.25027,0.21053
0.25581,0.27025,0.26489,0.23457,0.26712,0.30915,0.25944,0.23601,0.27975,0.30279,0.23579,0.26136,0.21868,0.21229,0.19502,0.2646,0.22431,0.24707,0.20645
0.25094,0.26674,0.2613,0.2323,0.26382,0.30346,0.25592,0.23282,0.27654,0.29652,0.23228,0.2589,0.21546,0.2108,0.18987,0.26002,0.21925,0.24007,0.19993
0.24932,0.26323,0.25865,0.22997,0.2606,0.30047,0.25194,0.22743,0.27146,0.29084,0.22741,0.25296,0.20892,0.2064,0.18755,0.2588,0.21555,0.23802,0.19803
0.24321,0.25749,0.25853,0.22904,0.2578,0.29839,0.24913,0.22449,0.26756,0.28775,0.22269,0.24811,0.202,0.20091,0.1826,0.2518,0.21083,0.23235,0.19135
0.23888,0.25493,0.25239,0.2252,0.25277,0.29427,0.24617,0.22127,0.26407,0.28183,0.21862,0.2444,0.19722,0.19942,0.17823,0.24882,0.20681,0.2272,0.18723
0.23343,0.25036,0.24687,0.22254,0.2512,0.29137,0.24376,0.21712,0.26051,0.27499,0.21314,0.24066,0.19287,0.19302,0.17447,0.24491,0.20314,0.22263,0.18368
0.22796,0.24263,0.2446,0.21966,0.24617,0.28689,0.24017,0.21331,0.25624,0.27136,0.20816,0.23734,0.18854,0.18871,0.17245,0.23859,0.19904,0.21633,0.1786
0.22256,0.23597,0.24082,0.21503,0.23941,0.28158,0.23403,0.20917,0.24942,0.26564,0.20126,0.22972,0.184,0.18274,0.16829,0.23208,0.19451,0.21099,0.17576
0.21803,0.22983,0.23437,0.21041,0.23385,0.27671,0.22899,0.20493,0.24385,0.25937,0.19519,0.22425,0.17756,0.1781,0.16286,0.22715,0.1905,0.20541,0.17028
0.21244,0.22619,0.23,0.20382,0.22719,0.26232,0.219,0.20011,0.23679,0.25379,0.18933,0.21648,0.17257,0.16931,0.16268,0.22338,0.18548,0.20213,0.16496
0.20817,0.22259,0.2235,0.19355,0.21561,0.24823,0.20236,0.19412,0.23111,0.24115,0.18524,0.20383,0.16785,0.16486,0.161,0.2191,0.18193,0.19539,0.15847
0.2052,0.21607,0.21782,0.18702,0.20751,0.23796,0.19459,0.18973,0.22545,0.23146,0.18073,0.19531,0.16338,0.16309,0.15927,0.21568,0.1801,0.19326,0.15761
0.19865,0.2117,0.21153,0.18262,0.20144,0.23049,0.18867,0.18361,0.2204,0.22423,0.17585,0.18978,0.15907,0.15989,0.15673,0.20915,0.17616,0.18653,0.15302
0.19661,0.20623,0.20678,0.17816,0.19763,0.22457,0.18335,0.17891,0.21475,0.21741,0.171,0.18271,0.15523,0.15722,0.15125,0.20458,0.17431,0.18349,0.1528
0.1947,0.20231,0.20006,0.17364,0.1917,0.21915,0.17935,0.17531,0.21001,0.21118,0.16584,0.17775,0.15274,0.15282,0.1483,0.20348,0.17126,0.18113,0.1481
0.19078,0.20153,0.19478,0.17014,0.18629,0.21343,0.17523,0.17122,0.20483,0.20509,0.16154,0.17217,0.15067,0.14995,0.14886,0.2001,0.16785,0.17897,0.14733
0.18684,0.19638,0.18852,0.1641,0.18211,0.20748,0.17031,0.16562,0.19964,0.19982,0.15567,0.16729,0.14843,0.14539,0.14475,0.19372,0.16507,0.17491,0.14322
0.18171,0.19278,0.18331,0.1593,0.17567,0.20217,0.16556,0.16138,0.19341,0.19385,0.14999,0.1639,0.14468,0.14346,0.14325,0.19137,0.16248,0.17148,0.13896
0.1777,0.18481,0.17694,0.15497,0.17089,0.19626,0.15987,0.15699,0.18823,0.19047,0.14402,0.15711,0.14006,0.13885,0.13686,0.18441,0.15877,0.16579,0.13578
0.17409,0.18234,0.17006,0.15019,0.16464,0.18947,0.15206,0.15068,0.18177,0.1796,0.13829,0.15159,0.13761,0.13598,0.13213,0.18012,0.15489,0.16203,0.13282
0.16992,0.18085,0.16675,0.14713,0.16044,0.18561,0.15093,0.14722,0.17696,0.17534,0.13945,0.14942,0.13837,0.13491,0.13198,0.17723,0.1513,0.15925,0.12957
0.1647,0.17554,0.16327,0.14291,0.15743,0.18168,0.14856,0.14502,0.1741,0.17279,0.13607,0.14558,0.13616,0.13133,0.13114,0.17388,0.14888,0.15535,0.12691
0.16145,0.17109,0.1585,0.14017,0.15396,0.17792,0.14555,0.14111,0.17108,0.16868,0.13571,0.14283,0.13443,0.12934,0.12785,0.16968,0.14477,0.15235,0.12318
0.15723,0.16474,0.15298,0.13649,0.15144,0.17396,0.14199,0.13683,0.16622,0.16182,0.128,0.13823,0.12726,0.12515,0.11893,0.1643,0.14168,0.14666,0.11946
0.15165,0.15648,0.1441,0.12855,0.14096,0.16474,0.12963,0.13017,0.15336,0.14335,0.11017,0.12843,0.11656,0.11819,0.11118,0.15672,0.13721,0.14137,0.11642
0.1441,0.1483,0.13566,0.11963,0.12986,0.15185,0.11663,0.1214,0.13723,0.12868,0.09495,0.1193,0.10496,0.11231,0.10634,0.1513,0.13064,0.13646,0.11116
0.13871,0.1419,0.12855,0.10966,0.12064,0.14289,0.10819,0.11239,0.12759,0.11258,0.094667,0.11111,0.10202,0.10699,0.10279,0.14616,0.12341,0.13206,0.10489
0.13347,0.13532,0.12229,0.10513,0.11663,0.13805,0.10489,0.10785,0.12314,0.11221,0.092834,0.10547,0.098984,0.10206,0.098126,0.14063,0.11981,0.12645,0.10097
0.12687,0.13164,0.11796,0.099155,0.11123,0.1328,0.098967,0.10324,0.11629,0.106,0.089706,0.10097,0.095723,0.099982,0.09617,0.13518,0.11563,0.12209,0.097295
0.12297,0.12586,0.11354,0.09472,0.10516,0.12674,0.093108,0.098864,0.11122,0.10106,0.084359,0.095033,0.090372,0.096594,0.090453,0.12823,0.11123,0.11849,0.094047
0.11832,0.12278,0.10886,0.091066,0.099824,0.12109,0.088611,0.094316,0.10556,0.095566,0.080498,0.090811,0.087209,0.092434,0.088599,0.12569,0.10814,0.11436,0.090237
0.11385,0.11648,0.10372,0.087611,0.095356,0.11406,0.084365,0.088829,0.098038,0.089346,0.075011,0.086289,0.084647,0.089206,0.08575,0.12112,0.1048,0.11098,0.087892
0.10993,0.11222,0.098082,0.082583,0.089092,0.10758,0.079954,0.083519,0.090507,0.082687,0.07017,0.081863,0.079896,0.084848,0.080728,0.11521,0.10231,0.1064,0.084007
0.10558,0.10594,0.093105,0.078635,0.08545,0.10257,0.074964,0.078885,0.084791,0.077202,0.067892,0.077136,0.076404,0.082185,0.077654,0.11144,0.09786,0.10268,0.081429
0.10188,0.10165,0.086183,0.074583,0.081297,0.093328,0.069719,0.07289,0.075819,0.0678,0.061406,0.071878,0.072142,0.077589,0.073289,0.10614,0.093707,0.098131,0.075927
0.094754,0.092383,0.081391,0.069371,0.075042,0.084495,0.06331,0.065551,0.067945,0.065057,0.057072,0.067662,0.068116,0.074339,0.067868,0.10027,0.088085,0.093568,0.072629
0.090323,0.089205,0.074383,0.064709,0.06993,0.075325,0.05688,0.060377,0.060768,0.058887,0.052579,0.062536,0.06432,0.069087,0.06477,0.096003,0.084206,0.088201,0.069037
0.087076,0.081725,0.070221,0.058956,0.065186,0.07064,0.053073,0.056727,0.056312,0.056145,0.049517,0.057119,0.060161,0.065414,0.061532,0.089334,0.080303,0.083647,0.065814
0.082865,0.077462,0.066117,0.055831,0.060831,0.067574,0.050964,0.051154,0.05099,0.054578,0.04823,0.054581,0.057692,0.061493,0.059209,0.086266,0.077631,0.080745,0.062448
0.080329,0.07243,0.063678,0.052403,0.060161,0.070876,0.051058,0.053771,0.052286,0.058985,0.05102,0.052997,0.057243,0.060909,0.057261,0.081531,0.074901,0.077611,0.06097
0.078801,0.06909,0.061483,0.051612,0.058446,0.07129,0.050878,0.05431,0.054203,0.059377,0.050476,0.052825,0.056179,0.059953,0.05651,0.080851,0.075133,0.076795,0.059754
0.075234,0.066238,0.058832,0.050551,0.055592,0.064388,0.046677,0.049335,0.048926,0.053892,0.046205,0.048663,0.052284,0.05813,0.053731,0.076929,0.072152,0.073314,0.057464
0.069887,0.064024,0.054935,0.047014,0.052178,0.057101,0.042367,0.044014,0.040967,0.04782,0.042194,0.046084,0.05076,0.05364,0.052192,0.073785,0.069192,0.070551,0.054548
0.068124,0.059309,0.051247,0.042652,0.047794,0.053867,0.038881,0.041233,0.036886,0.04449,0.041091,0.042859,0.048195,0.052371,0.048249,0.069669,0.066645,0.067181,0.052427
0.064971,0.055384,0.048833,0.039906,0.043486,0.052925,0.035502,0.041566,0.037815,0.042296,0.037708,0.04041,0.043561,0.048272,0.04723,0.064825,0.063633,0.06522,0.050419
0.061609,0.051049,0.045181,0.035631,0.040355,0.04749,0.033549,0.037185,0.031631,0.038613,0.036203,0.036403,0.041938,0.047309,0.044025,0.062844,0.062401,0.062339,0.047423
0.058225,0.048393,0.041598,0.033901,0.037393,0.044256,0.030733,0.034289,0.028144,0.037438,0.033338,0.034829,0.039968,0.044194,0.04303,0.060843,0.058659,0.059154,0.045362
0.055143,0.043728,0.037811,0.030341,0.033927,0.040259,0.027042,0.031836,0.024516,0.033716,0.031222,0.031504,0.037359,0.042412,0.039801,0.056361,0.057245,0.056215,0.042482
0.052299,0.039125,0.034652,0.02676,0.031747,0.037222,0.024726,0.028943,0.018793,0.031659,0.030213,0.029184,0.036438,0.039142,0.038369,0.05252,0.05389,0.052562,0.04126
0.050241,0.036716,0.03246,0.025721,0.028776,0.036849,0.023739,0.028177,0.018685,0.03117,0.030317,0.026606,0.034847,0.037692,0.036288,0.051219,0.053251,0.050897,0.038558
0.047025,0.033004,0.029162,0.024146,0.027782,0.033277,0.021556,0.026085,0.016407,0.030925,0.027645,0.025237,0.032206,0.034962,0.034544,0.048518,0.049529,0.048611,0.036977
0.044379,0.031146,0.025036,0.021453,0.024243,0.028325,0.017368,0.021263,0.015057,0.02831,0.024759,0.023934,0.031086,0.033845,0.032573,0.045637,0.048364,0.047059,0.035063
0.040286,0.025235,0.019643,0.017853,0.020105,0.021982,0.012511,0.01705,0.0099335,0.022649,0.020561,0.019522,0.026699,0.029898,0.029851,0.040249,0.044649,0.042395,0.031758
0.036901,0.024477,0.016707,0.014067,0.016879,0.01923,0.0076879,0.014626,0.0099335,0.020004,0.018906,0.017404,0.025672,0.028118,0.028161,0.038515,0.042678,0.039855,0.029827
0.03253,0.019559,0.010902,0.010308,0.012551,0.011632,0.0076055,0.0091441,0.0099335,0.01354,0.01312,0.012124,0.020124,0.023341,0.023317,0.03518,0.039001,0.035191,0.025227
0.027941,0.016794,0.005497,0.0063499,0.0084033,0.0072253,0.005819,0.0051994,0.0091407,0.0094268,0.01091,0.010353,0.017083,0.020843,0.021215,0.030645,0.035309,0.031992,0.022073
0.025038,0.011755,0.0028181,0.002814,0.0046439,0.005239,0.0028864,0.0029288,0.0034242,0.0060968,0.0062509,0.0058895,0.014843,0.016677,0.018093,0.022775,0.032967,0.026885,0.019277
0.022593,0.0094382,0,0.002174,0.0026813,0,0,0,0,0.0057051,0.006291,0.0028573,0.013209,0.015168,0.017138,0.02348,0.030776,0.024954,0.017836
0.021636,0.0087101,0.001344,1.4117e-05,0.0028235,0.0029438,0.0025759,0.0018532,0.0065432,0.0092701,0.010269,0.0035252,0.015243,0.015595,0.017379,0.02188,0.031849,0.026446,0.017305
0.021299,0.0055768,0.0051344,0.0018917,0.0048374,0.0075983,0.0073931,0.0055833,0.009825,0.011134,0.013515,0.0037974,0.016897,0.015073,0.01753,0.020965,0.033073,0.026559,0.017741
0.023204,0.014226,0.0056927,0.0027803,0.004495,0.0047684,0.0058841,0.0053606,0.0082044,0.0095492,0.012042,0.0052187,0.016218,0.016363,0.017122,0.023109,0.034181,0.026479,0.01697
0.0209,0.018599,0.0021021,0.00031058,0.002413,0.0015974,0.0029332,0.0024351,0.0076191,0.007468,0.010071,0.0033356,0.015776,0.015055,0.017685,0.022966,0.034315,0.025814,0.014783
0.020077,0.015694,0.001583,0,0,0.0012315,0.0018689,0.0017077,0.0096414,0.0086825,0.013444,0.0035252,0.017134,0.014685,0.018586,0.023509,0.032967,0.027119,0.015613
0.019029,0.0094739,0.0045228,0.0012141,0.00055285,0.0030075,0.006726,0.0032286,0.0099335,0.011712,0.015326,0.0041536,0.017644,0.014409,0.01746,0.021123,0.032488,0.026139,0.016436
0.019142,0.010087,0.010966,0.0024772,0.0032024,0.0094019,0.007512,0.0085011,0.012938,0.017042,0.022816,0.010899,0.021984,0.017069,0.020737,0.024509,0.034457,0.027608,0.019634
0.021186,0.007353,0.020494,0.0079605,0.012052,0.016452,0.011063,0.015335,0.026833,0.026899,0.031556,0.018198,0.028133,0.021537,0.025627,0.025081,0.038717,0.028631,0.023233
0.024283,0.0099729,0.029746,0.014494,0.019322,0.023306,0.019066,0.021723,0.036126,0.034052,0.038521,0.023786,0.034231,0.024405,0.030038,0.02731,0.043934,0.032253,0.028196
0.028417,0.011919,0.052997,0.020227,0.030213,0.031206,0.029542,0.03082,0.047941,0.044685,0.048751,0.030571,0.044424,0.031545,0.037285,0.028831,0.051445,0.037845,0.035262
0.038483,0.024675,0.13878,0.044066,0.090162,0.054712,0.059001,0.058641,0.085792,0.044685,0.075747,0.047584,0.072535,0.048182,0.056041,0.044837,0.072152,0.053016,0.064399
0.055636,0.037595,0.23967,0.097747,0.18106,0.10984,0.14026,0.12122,0.15275,0.10085,0.14043,0.072694,0.1418,0.090299,0.09265,0.08391,0.12733,0.091324,0.11424
0.085403,0.074208,0.33121,0.14438,0.24425,0.15401,0.21243,0.17517,0.22167,0.13283,0.2067,0.10745,0.19301,0.13017,0.12841,0.13042,0.18476,0.1429,0.15021
0.14377,0.11838,0.38998,0.18254,0.29674,0.19179,0.27568,0.23512,0.29553,0.19385,0.26199,0.15594,0.25183,0.18558,0.17804,0.17714,0.24007,0.20099,0.20444
0.19849,0.16028,0.42729,0.20866,0.33222,0.22422,0.32701,0.28572,0.35802,0.26055,0.31603,0.19384,0.3105,0.23604,0.22707,0.22715,0.28872,0.25134,0.25825
0.23743,0.18519,0.43588,0.2203,0.34772,0.24892,0.34217,0.31499,0.38283,0.28934,0.34713,0.23267,0.34279,0.26987,0.26155,0.2638,0.31578,0.28125,0.28771
0.26008,0.20551,0.43827,0.22398,0.34927,0.26495,0.34429,0.32573,0.3969,0.30932,0.3694,0.25286,0.3562,0.28737,0.28161,0.29351,0.32981,0.29766,0.29831
0.27751,0.22074,0.43629,0.22511,0.35081,0.27873,0.34741,0.33161,0.40987,0.32218,0.3866,0.26744,0.36972,0.30393,0.29339,0.30905,0.34008,0.31294,0.30418
0.2939,0.23456,0.43138,0.22734,0.3502,0.29137,0.347,0.34562,0.41638,0.33341,0.39433,0.28324,0.37966,0.3141,0.30583,0.32382,0.35326,0.3215,0.31573
0.28904,0.22809,0.41387,0.22418,0.33489,0.29106,0.33032,0.3292,0.39588,0.33341,0.37511,0.28223,0.36302,0.30468,0.29755,0.31972,0.34602,0.3083,0.29259
0.25402,0.20996,0.3816,0.2115,0.30707,0.27383,0.30141,0.29606,0.36171,0.30932,0.33268,0.25979,0.32601,0.27711,0.26678,0.29469,0.31237,0.27894,0.25718
0.2301,0.19816,0.35998,0.19846,0.28319,0.26118,0.2839,0.28208,0.34442,0.28332,0.30854,0.24278,0.3031,0.25839,0.24979,0.27941,0.28669,0.25932,0.24627
0.25187,0.21743,0.36972,0.2007,0.29065,0.27278,0.30224,0.29972,0.36529,0.30124,0.33599,0.25347,0.32529,0.27303,0.2645,0.28928,0.30967,0.27943,0.25972
0.28005,0.23819,0.3815,0.20645,0.29973,0.29204,0.32241,0.31889,0.38444,0.31833,0.37009,0.27506,0.35595,0.29974,0.28541,0.31522,0.33708,0.30602,0.27944
0.30166,0.25772,0.3898,0.22079,0.30929,0.30921,0.33741,0.33756,0.41416,0.34117,0.38278,0.29488,0.37233,0.31637,0.3052,0.33789,0.36631,0.32945,0.3047
0.31885,0.26541,0.3932,0.23411,0.30951,0.31938,0.34112,0.34552,0.41803,0.35349,0.40087,0.31019,0.38862,0.3305,0.31644,0.35183,0.3727,0.34038,0.32806
0.33047,0.28088,0.3958,0.23909,0.31389,0.32776,0.34642,0.35088,0.43275,0.36162,0.41249,0.32131,0.39768,0.3405,0.32678,0.36117,0.38805,0.34878,0.33981
0.33676,0.28879,0.39617,0.24669,0.32307,0.33716,0.35387,0.35742,0.43365,0.36897,0.41249,0.32849,0.40468,0.3483,0.33488,0.37221,0.39532,0.35962,0.35097
0.34593,0.2933,0.39205,0.25209,0.32778,0.34703,0.36125,0.35246,0.42461,0.37866,0.41793,0.34232,0.40926,0.35294,0.33648,0.37504,0.39498,0.3613,0.35327
0.34751,0.29299,0.39416,0.26571,0.33586,0.36097,0.37209,0.34888,0.44006,0.39306,0.4207,0.35724,0.40888,0.35496,0.33596,0.38144,0.39173,0.35842,0.34526
0.34959,0.29719,0.39898,0.27504,0.34308,0.37054,0.38053,0.35207,0.44667,0.4044,0.42109,0.36726,0.41266,0.36039,0.3384,0.38585,0.3961,0.36482,0.34682
0.3523,0.30063,0.40051,0.28083,0.34754,0.37826,0.38529,0.35133,0.44055,0.40511,0.41143,0.36406,0.40599,0.35669,0.33418,0.38345,0.39354,0.36486,0.35119
0.34645,0.29843,0.39992,0.28169,0.34582,0.37827,0.37498,0.34431,0.43433,0.40393,0.40898,0.36318,0.39866,0.35485,0.33307,0.38289,0.38642,0.35798,0.33719
0.34684,0.29991,0.40131,0.28408,0.34879,0.38159,0.38045,0.34894,0.4367,0.40645,0.413,0.36787,0.39841,0.35733,0.33643,0.38118,0.38712,0.3586,0.33904
0.36196,0.30362,0.40214,0.28903,0.35378,0.3898,0.38453,0.353,0.43029,0.4183,0.42473,0.38138,0.41286,0.37282,0.34475,0.40474,0.39719,0.37679,0.35461
0.35545,0.30466,0.40406,0.2913,0.35467,0.38834,0.38291,0.35438,0.43285,0.41386,0.40919,0.3743,0.39852,0.36177,0.34019,0.39518,0.38871,0.36933,0.34832
0.33957,0.29978,0.40132,0.28978,0.35001,0.38008,0.37263,0.34392,0.41708,0.3985,0.38768,0.35768,0.38104,0.34583,0.32817,0.38013,0.37108,0.35266,0.32941
0.32736,0.29766,0.39396,0.28589,0.34362,0.37196,0.36387,0.33546,0.39807,0.38748,0.37639,0.35417,0.36594,0.33818,0.32135,0.37824,0.35926,0.34065,0.32111
0.32199,0.29602,0.39109,0.28528,0.34016,0.36831,0.35783,0.33431,0.38972,0.38168,0.36408,0.35044,0.3564,0.33174,0.31347,0.37464,0.34762,0.33452,0.31318
0.32559,0.29527,0.39233,0.28505,0.34246,0.36959,0.35888,0.3371,0.40131,0.38262,0.37058,0.3503,0.35987,0.33116,0.31186,0.37068,0.34556,0.33609,0.3133
0.3437,0.30339,0.3996,0.29007,0.35146,0.37873,0.36831,0.34516,0.41393,0.39326,0.38722,0.36043,0.3763,0.34596,0.32353,0.38509,0.35473,0.34771,0.3301
0.34889,0.31159,0.39831,0.29036,0.35236,0.38222,0.37072,0.34826,0.41228,0.39784,0.39104,0.36494,0.38074,0.34934,0.32892,0.39156,0.36275,0.35808,0.33544
0.35959,0.31892,0.39812,0.29269,0.35723,0.3887,0.37274,0.35219,0.41998,0.4043,0.39926,0.37003,0.38946,0.35803,0.33737,0.39905,0.37361,0.36639,0.34662
0.36248,0.32166,0.39392,0.29445,0.35667,0.39355,0.37248,0.35487,0.42194,0.41142,0.40585,0.37497,0.39656,0.36352,0.34054,0.40473,0.37804,0.37081,0.34871
0.3716,0.32864,0.39292,0.29762,0.35937,0.3981,0.37204,0.35788,0.42769,0.41486,0.41058,0.38165,0.40179,0.36738,0.34572,0.41077,0.38159,0.38052,0.35869
0.37897,0.3362,0.3998,0.30104,0.36523,0.40354,0.37844,0.36466,0.43104,0.42223,0.41615,0.38937,0.40944,0.37462,0.34826,0.42217,0.40026,0.38656,0.36302
0.36341,0.33131,0.39462,0.29915,0.35876,0.39324,0.36266,0.347,0.41572,0.40785,0.39042,0.37408,0.3847,0.35525,0.33268,0.4034,0.37733,0.36703,0.34399
0.33336,0.31856,0.3815,0.29302,0.34419,0.37849,0.34607,0.33092,0.38924,0.38172,0.35578,0.35377,0.34965,0.32848,0.30476,0.37354,0.34463,0.33965,0.31607
0.32862,0.31345,0.37783,0.29185,0.34136,0.37396,0.3445,0.3304,0.38944,0.38289,0.35865,0.35159,0.34755,0.32723,0.30236,0.37296,0.33878,0.33219,0.31698
0.35904,0.32928,0.38395,0.29395,0.34859,0.38393,0.358,0.34415,0.40869,0.39952,0.39065,0.37148,0.37846,0.34778,0.32785,0.39574,0.37486,0.35865,0.34122
0.35803,0.33971,0.38844,0.29466,0.3504,0.38622,0.35506,0.3427,0.40417,0.40141,0.37861,0.3676,0.3718,0.34683,0.32815,0.39257,0.3734,0.3623,0.33882
0.33651,0.32448,0.37939,0.29163,0.34534,0.37822,0.34287,0.33288,0.38846,0.38865,0.35714,0.35514,0.34909,0.33158,0.30502,0.37758,0.34451,0.34304,0.32369
0.32047,0.31309,0.36987,0.2905,0.33753,0.37014,0.33039,0.32116,0.377,0.37587,0.34068,0.34487,0.33069,0.31761,0.28933,0.35964,0.326,0.3269,0.30731
0.30939,0.29905,0.3667,0.28402,0.32968,0.36389,0.31735,0.31266,0.36317,0.36662,0.32083,0.33312,0.31625,0.30307,0.2736,0.34396,0.30599,0.31118,0.29048
0.3017,0.28712,0.36311,0.2793,0.32336,0.3588,0.30892,0.30566,0.35612,0.36025,0.31384,0.32832,0.30645,0.29733,0.26903,0.34245,0.29393,0.29876,0.27453
0.28668,0.27692,0.34753,0.27144,0.30844,0.34862,0.29501,0.28867,0.33988,0.3523,0.29769,0.31703,0.28583,0.28465,0.25439,0.33594,0.28127,0.28643,0.25685
0.27191,0.26525,0.33148,0.26158,0.29606,0.33581,0.28016,0.28129,0.325,0.33647,0.28184,0.30028,0.27175,0.26769,0.23881,0.30982,0.26286,0.27204,0.24164
0.26175,0.25717,0.32091,0.25707,0.287,0.32663,0.27284,0.27352,0.316,0.32558,0.2725,0.28929,0.25987,0.2571,0.22854,0.29941,0.24915,0.26297,0.23159
0.2519,0.25068,0.31302,0.253,0.28201,0.3197,0.26953,0.26816,0.30546,0.31882,0.26338,0.2813,0.2506,0.24705,0.2214,0.28811,0.23967,0.25586,0.22647
0.24194,0.24208,0.30934,0.24924,0.27873,0.31324,0.26692,0.26314,0.30154,0.31366,0.25979,0.27671,0.24617,0.24274,0.21474,0.27207,0.23409,0.24668,0.22013
0.24138,0.23864,0.30204,0.24542,0.2727,0.30801,0.25964,0.24845,0.29191,0.30531,0.25649,0.2778,0.24161,0.24023,0.21171,0.27052,0.22892,0.24604,0.21824
0.23812,0.23345,0.29554,0.24191,0.26591,0.30295,0.25343,0.23999,0.28553,0.30031,0.25148,0.28265,0.23474,0.23563,0.20576,0.26494,0.22208,0.24096,0.21385
0.23352,0.23025,0.29085,0.23706,0.26148,0.29956,0.25136,0.23517,0.28004,0.29463,0.24862,0.27186,0.23091,0.23193,0.20257,0.26024,0.21849,0.23794,0.20854
0.22877,0.22537,0.28411,0.23755,0.25998,0.29557,0.24759,0.23082,0.27608,0.29018,0.24401,0.26251,0.2244,0.22408,0.19635,0.2534,0.21468,0.23371,0.20486
0.22321,0.22342,0.27874,0.23436,0.2573,0.29213,0.24437,0.2271,0.27276,0.28369,0.23521,0.25637,0.22012,0.21824,0.19072,0.24829,0.21004,0.22682,0.19929
0.21723,0.21771,0.27405,0.23027,0.25251,0.28823,0.2408,0.22745,0.27074,0.28122,0.23076,0.25141,0.21501,0.21127,0.18375,0.24283,0.20565,0.2206,0.19358
0.21472,0.21703,0.27055,0.22872,0.2516,0.28564,0.23846,0.21982,0.26634,0.27746,0.22602,0.24924,0.21007,0.20978,0.17767,0.24139,0.20291,0.21783,0.19147
0.20658,0.21247,0.26255,0.22524,0.24536,0.28113,0.23323,0.21724,0.26074,0.26833,0.21533,0.24071,0.20274,0.19896,0.16825,0.22959,0.19455,0.20786,0.18298
0.20422,0.20773,0.25678,0.22077,0.24031,0.27646,0.2282,0.20554,0.25472,0.26113,0.21226,0.23586,0.19623,0.19353,0.16554,0.22395,0.18817,0.20014,0.17501
0.19911,0.20261,0.2497,0.21547,0.23136,0.27092,0.22113,0.2001,0.24599,0.25579,0.20434,0.22888,0.18848,0.18692,0.1551,0.21795,0.18368,0.1951,0.17062
0.19465,0.19927,0.24049,0.20854,0.22139,0.2624,0.21225,0.19326,0.24002,0.25069,0.19765,0.2175,0.17714,0.17767,0.14834,0.21058,0.17695,0.18849,0.16473
