0.20242,0.17578,0.15693,0.18689,0.15494,0.14954,0.14545,0.15688,0.12993,0.15985,0.19076,0.14963,0.18274,0.15376,0.15059,0.19104,0.22925
0.196,0.17039,0.15477,0.18358,0.15355,0.14625,0.14041,0.15336,0.12725,0.15714,0.18773,0.1463,0.1822,0.14968,0.15288,0.18803,0.23141
0.19093,0.16908,0.16115,0.18374,0.15483,0.14414,0.13607,0.15521,0.12489,0.15258,0.18272,0.14314,0.17483,0.14559,0.14647,0.18395,0.22127
0.18901,0.16523,0.1593,0.18029,0.15305,0.14415,0.13537,0.15204,0.12228,0.14954,0.17741,0.14048,0.17115,0.14426,0.14037,0.18028,0.21609
0.18352,0.16194,0.15687,0.17783,0.1495,0.13812,0.13031,0.14822,0.11734,0.14333,0.17266,0.1324,0.16559,0.13803,0.13357,0.17463,0.20947
0.17691,0.15685,0.15168,0.17251,0.14433,0.13403,0.12363,0.1461,0.113,0.13697,0.16602,0.12375,0.15932,0.1295,0.12772,0.1678,0.20278
0.1678,0.15076,0.14376,0.1655,0.13812,0.13379,0.12278,0.13633,0.11125,0.13711,0.1644,0.12622,0.16027,0.12619,0.13465,0.16608,0.20816
0.1634,0.14716,0.13718,0.15835,0.13097,0.12823,0.11912,0.12488,0.1083,0.13425,0.16122,0.12327,0.15812,0.12605,0.14019,0.16542,0.21209
0.15586,0.14345,0.12664,0.1483,0.11969,0.1166,0.11079,0.11563,0.095202,0.1303,0.15656,0.12,0.15434,0.12429,0.13986,0.16496,0.20981
0.15037,0.13768,0.12205,0.14275,0.11541,0.11183,0.10629,0.10947,0.090172,0.12459,0.15199,0.11685,0.15085,0.12217,0.13611,0.16445,0.20623
0.14581,0.13345,0.11965,0.14057,0.11321,0.10974,0.1038,0.10499,0.087726,0.12069,0.14804,0.11296,0.14798,0.11822,0.13307,0.16097,0.20395
0.14023,0.12714,0.1123,0.13508,0.10733,0.10446,0.10042,0.099906,0.081886,0.11718,0.14396,0.11053,0.14364,0.11385,0.12983,0.15643,0.20039
0.13406,0.12358,0.10825,0.13008,0.10329,0.10059,0.096817,0.094743,0.079164,0.11458,0.14048,0.10898,0.14176,0.11146,0.12569,0.15492,0.19837
0.12945,0.11956,0.10566,0.12673,0.10102,0.097443,0.093489,0.091313,0.077726,0.11147,0.13746,0.1058,0.13982,0.10928,0.12543,0.1536,0.19683
0.12545,0.11616,0.098076,0.12106,0.094797,0.093243,0.089272,0.087196,0.073545,0.10798,0.13394,0.10354,0.1363,0.10763,0.12354,0.15033,0.19341
0.12107,0.11149,0.097073,0.11872,0.093338,0.090854,0.08697,0.082941,0.071024,0.10516,0.1303,0.10138,0.1331,0.10416,0.11936,0.14848,0.1911
0.11373,0.10781,0.088329,0.11222,0.085562,0.085432,0.079611,0.077457,0.066891,0.10233,0.12595,0.097507,0.12938,0.10082,0.11541,0.14413,0.18873
0.10759,0.10078,0.086861,0.10791,0.083061,0.082694,0.075751,0.072345,0.064231,0.098193,0.12224,0.094424,0.12625,0.097864,0.11218,0.14216,0.18411
0.10139,0.0994,0.077164,0.101,0.077003,0.076391,0.069074,0.067138,0.05966,0.09442,0.11801,0.091172,0.12251,0.094481,0.10954,0.14001,0.18258
0.095025,0.092425,0.079328,0.099296,0.073997,0.07367,0.067847,0.062363,0.057737,0.090487,0.11393,0.08864,0.11954,0.091372,0.10762,0.13666,0.18
0.090864,0.092665,0.074538,0.09369,0.070538,0.069082,0.063839,0.058653,0.055803,0.086865,0.11049,0.08578,0.11757,0.088364,0.10461,0.13318,0.17574
0.088234,0.090239,0.07898,0.092895,0.071668,0.066797,0.065214,0.055194,0.054304,0.083094,0.10795,0.08346,0.11373,0.085228,0.10094,0.12954,0.17259
0.086609,0.088022,0.075523,0.090537,0.06881,0.063834,0.058962,0.053974,0.053063,0.079661,0.10487,0.080695,0.11132,0.082643,0.099012,0.1256,0.17141
0.079689,0.083239,0.071669,0.087804,0.066077,0.06282,0.058126,0.052497,0.051196,0.077839,0.10249,0.078406,0.1091,0.080894,0.097222,0.12289,0.16794
0.07647,0.079565,0.065212,0.084632,0.062828,0.059582,0.054607,0.050801,0.049657,0.07596,0.10057,0.07669,0.10709,0.07957,0.096644,0.12172,0.16629
0.072242,0.076958,0.061956,0.081209,0.059416,0.055933,0.052201,0.045797,0.045692,0.074353,0.098456,0.074099,0.10449,0.076473,0.093179,0.12042,0.16363
0.068563,0.073758,0.061549,0.07919,0.056846,0.054509,0.051062,0.045453,0.043296,0.072124,0.095219,0.070969,0.10215,0.074569,0.091591,0.1175,0.16191
0.064128,0.071376,0.054549,0.074952,0.053722,0.051114,0.047683,0.040617,0.039913,0.070867,0.091803,0.068079,0.09896,0.071641,0.088238,0.11603,0.15911
0.059411,0.065509,0.055995,0.071481,0.052463,0.050182,0.045933,0.038048,0.037882,0.068088,0.088679,0.065471,0.095846,0.069164,0.085454,0.11267,0.1569
0.057854,0.064407,0.048729,0.067787,0.048137,0.045384,0.042881,0.033239,0.036086,0.064146,0.085667,0.063503,0.093649,0.066371,0.084631,0.11151,0.15467
0.053456,0.061195,0.050195,0.066142,0.046485,0.04542,0.042671,0.031505,0.035071,0.062009,0.083043,0.06113,0.090577,0.063944,0.080679,0.10979,0.15247
0.051379,0.058967,0.045587,0.061796,0.043083,0.041111,0.039166,0.026842,0.032009,0.06025,0.080204,0.058638,0.088474,0.06193,0.076237,0.10678,0.14749
0.047406,0.056793,0.047728,0.060816,0.042526,0.041069,0.03878,0.025135,0.031595,0.057766,0.077922,0.056006,0.086118,0.060002,0.073675,0.10295,0.14674
0.042588,0.056766,0.045073,0.058211,0.040994,0.039517,0.036893,0.024606,0.030018,0.055384,0.07443,0.053879,0.083634,0.056681,0.071745,0.10132,0.14416
0.038015,0.054181,0.040872,0.054552,0.037628,0.035937,0.032958,0.019543,0.026241,0.051844,0.071623,0.05164,0.08063,0.054788,0.069871,0.099371,0.14252
0.036197,0.049529,0.037298,0.053012,0.03563,0.033665,0.029191,0.018164,0.025021,0.049032,0.068653,0.049072,0.077516,0.052212,0.068922,0.09642,0.14065
0.028765,0.045388,0.028954,0.047888,0.029275,0.028421,0.022962,0.01401,0.019473,0.045446,0.063813,0.046148,0.07269,0.049339,0.068922,0.094975,0.13921
0.024903,0.038835,0.029511,0.044752,0.026338,0.026833,0.019747,0.012765,0.016738,0.040884,0.060509,0.042481,0.069567,0.045539,0.068922,0.091477,0.13744
0.017672,0.037065,0.021073,0.039727,0.022491,0.020647,0.017326,0.0055333,0.013648,0.038082,0.057377,0.039728,0.067213,0.043004,0.06794,0.08873,0.13424
0.016336,0.033847,0.023797,0.038204,0.02081,0.020262,0.016722,0.0052435,0.013079,0.035832,0.05446,0.037408,0.065292,0.04075,0.065299,0.086476,0.13173
0.015931,0.032179,0.022452,0.03608,0.018929,0.017383,0.015115,0.0024219,0.011502,0.033913,0.051893,0.036676,0.062701,0.039567,0.061702,0.08342,0.12908
0.016235,0.030757,0.025109,0.036198,0.019667,0.017829,0.016647,0.0036967,0.012272,0.033534,0.050854,0.035923,0.061816,0.036465,0.060006,0.082192,0.12578
0.016314,0.030213,0.025096,0.034899,0.019011,0.017529,0.017046,0.0036134,0.013114,0.033346,0.049651,0.0341,0.061234,0.034914,0.059609,0.081003,0.12537
0.016383,0.029551,0.021737,0.031622,0.016655,0.015154,0.014353,0,0.010381,0.030378,0.047145,0.032641,0.05908,0.033625,0.057707,0.078116,0.12365
0.014004,0.0277,0.024981,0.033382,0.018138,0.016011,0.01627,0.0028527,0.014435,0.029354,0.046143,0.031161,0.05819,0.031594,0.058938,0.077319,0.12268
0.013385,0.031186,0.025284,0.031318,0.018434,0.014521,0.013952,0.002178,0.015016,0.029381,0.045966,0.030925,0.058614,0.030861,0.058141,0.076673,0.12034
0.013497,0.032703,0.029662,0.034778,0.022397,0.018248,0.018028,0.0075684,0.019653,0.028355,0.045401,0.027707,0.05986,0.02922,0.059617,0.076623,0.12055
0.013328,0.035059,0.030866,0.036489,0.023615,0.019137,0.020214,0.010022,0.026382,0.029716,0.046845,0.027041,0.060976,0.031929,0.065824,0.073645,0.12089
0.018447,0.037444,0.036557,0.040422,0.028488,0.022468,0.024113,0.017738,0.029909,0.031306,0.047263,0.027101,0.061494,0.034954,0.066483,0.071651,0.11981
0.018883,0.042176,0.043062,0.047524,0.035849,0.029024,0.030712,0.030406,0.033894,0.035068,0.04718,0.029209,0.062078,0.036098,0.063094,0.070627,0.11859
0.032761,0.058588,0.061403,0.063183,0.049714,0.051347,0.049062,0.054204,0.047409,0.042713,0.050598,0.03779,0.064449,0.038729,0.061317,0.073058,0.11669
0.049152,0.091619,0.10897,0.091952,0.098776,0.085177,0.077873,0.10002,0.072956,0.052922,0.057601,0.055283,0.067842,0.049485,0.059796,0.073751,0.11548
0.071162,0.13567,0.16746,0.1379,0.14619,0.11569,0.13747,0.14951,0.10121,0.069978,0.06672,0.079281,0.075411,0.066696,0.078451,0.079215,0.11751
0.11649,0.17753,0.23106,0.19758,0.18925,0.1603,0.19982,0.19861,0.12419,0.10464,0.080764,0.10754,0.08488,0.081402,0.10199,0.089239,0.12141
0.16482,0.22441,0.28578,0.2545,0.23317,0.19277,0.24354,0.24164,0.14973,0.13693,0.09937,0.13255,0.095608,0.097743,0.1169,0.098079,0.12546
0.2066,0.26374,0.3205,0.28186,0.26069,0.21461,0.25961,0.27488,0.16765,0.15947,0.12358,0.15176,0.11019,0.11759,0.13518,0.10992,0.13516
0.23031,0.28747,0.33075,0.30796,0.27493,0.22986,0.27302,0.29602,0.18001,0.17751,0.144,0.16743,0.12767,0.1352,0.15228,0.12204,0.15375
0.24864,0.30714,0.357,0.31796,0.2966,0.24575,0.28881,0.31465,0.19451,0.1898,0.15526,0.17957,0.14056,0.15007,0.16768,0.1377,0.16966
0.26448,0.31549,0.364,0.33097,0.29939,0.25175,0.29256,0.32297,0.20169,0.20184,0.16882,0.18996,0.1548,0.16117,0.18312,0.15097,0.18061
0.26545,0.30292,0.3487,0.31488,0.29325,0.24647,0.26896,0.31991,0.20559,0.198,0.17385,0.19279,0.16238,0.17006,0.19252,0.15962,0.19197
0.24553,0.26986,0.31494,0.28356,0.26947,0.22779,0.24817,0.28728,0.1992,0.18304,0.17263,0.18742,0.16377,0.16937,0.19545,0.16599,0.1968
0.22836,0.25113,0.29373,0.26398,0.25018,0.22042,0.22883,0.26731,0.19564,0.17605,0.17155,0.18249,0.16566,0.16727,0.19607,0.17261,0.20326
0.23763,0.27659,0.32455,0.28724,0.27345,0.23935,0.24442,0.28877,0.20329,0.18474,0.18001,0.19101,0.17217,0.17227,0.20606,0.18243,0.2065
0.26327,0.30504,0.34922,0.31668,0.29587,0.2606,0.27235,0.32297,0.21475,0.19827,0.19151,0.2058,0.18402,0.18706,0.22305,0.19077,0.21464
0.28815,0.33223,0.37378,0.33694,0.31902,0.27887,0.28934,0.34265,0.22534,0.2162,0.20609,0.21907,0.19884,0.19821,0.23194,0.20065,0.22484
0.30089,0.34026,0.3825,0.35162,0.33063,0.28979,0.3,0.35081,0.23494,0.22659,0.21868,0.23068,0.2104,0.21195,0.24508,0.21111,0.23807
0.31675,0.35335,0.39317,0.3624,0.34165,0.29517,0.31118,0.35972,0.24116,0.23895,0.22826,0.23774,0.21799,0.2189,0.2548,0.21789,0.24462
0.32548,0.36456,0.40019,0.37728,0.34922,0.30856,0.32062,0.37067,0.25229,0.247,0.23752,0.24671,0.22869,0.22826,0.26462,0.2271,0.25278
0.33723,0.36442,0.40608,0.37595,0.35047,0.30912,0.3254,0.37267,0.25407,0.25241,0.24265,0.24957,0.23281,0.22952,0.26408,0.2306,0.25166
0.33921,0.35953,0.40047,0.37155,0.34526,0.30657,0.3218,0.36838,0.25409,0.2514,0.24193,0.24976,0.23194,0.22921,0.26081,0.23006,0.2506
0.34558,0.36357,0.39947,0.37548,0.34812,0.3163,0.32919,0.37538,0.2614,0.25482,0.24811,0.25724,0.23826,0.23898,0.27302,0.23767,0.25944
0.34644,0.36452,0.38281,0.3748,0.34916,0.31952,0.33249,0.37403,0.2655,0.25906,0.25596,0.26418,0.24949,0.24987,0.28563,0.2487,0.27216
0.34932,0.35569,0.37299,0.36703,0.34202,0.31392,0.32861,0.36503,0.26598,0.25891,0.2602,0.26642,0.2538,0.25139,0.29643,0.25509,0.27667
0.35067,0.35696,0.37412,0.3675,0.34417,0.31886,0.33513,0.36652,0.27213,0.26121,0.26413,0.2693,0.25878,0.25527,0.30445,0.2628,0.28138
0.36575,0.36736,0.35905,0.37807,0.34984,0.32956,0.34196,0.37626,0.27742,0.27113,0.275,0.2795,0.26618,0.26523,0.31518,0.27444,0.30103
0.36557,0.36159,0.3393,0.37456,0.34651,0.3283,0.34269,0.37236,0.2804,0.27833,0.28113,0.28156,0.27485,0.27138,0.32009,0.28237,0.31045
0.34332,0.34169,0.3314,0.35958,0.33183,0.3169,0.3287,0.3541,0.27726,0.27687,0.27985,0.27774,0.27713,0.27063,0.32175,0.28869,0.31514
0.35193,0.33274,0.31732,0.35148,0.31649,0.30753,0.31772,0.33824,0.27716,0.27632,0.27869,0.27637,0.28063,0.26881,0.32396,0.2949,0.3201
0.34429,0.32649,0.31315,0.34607,0.30691,0.30252,0.31354,0.33036,0.27679,0.27853,0.27847,0.27628,0.28411,0.27109,0.32956,0.29983,0.32596
0.34543,0.327,0.31701,0.34559,0.31117,0.30861,0.31867,0.33466,0.27883,0.2815,0.28175,0.27853,0.28806,0.27125,0.32717,0.30834,0.33281
0.35955,0.33715,0.33218,0.35705,0.33157,0.32312,0.33183,0.34796,0.28575,0.28845,0.28865,0.28631,0.29423,0.27807,0.33522,0.3131,0.33981
0.36931,0.34465,0.33872,0.36514,0.33874,0.32962,0.33628,0.35734,0.29007,0.29478,0.29572,0.29286,0.30035,0.28401,0.3398,0.3173,0.34377
0.37973,0.35532,0.33948,0.37234,0.34464,0.33637,0.34313,0.36474,0.2969,0.30134,0.30271,0.30014,0.30685,0.2921,0.34368,0.32423,0.35394
0.38378,0.36446,0.34857,0.37661,0.34985,0.34127,0.35008,0.36767,0.29993,0.30704,0.30767,0.30524,0.3103,0.29729,0.34875,0.32875,0.35947
0.38917,0.36995,0.35005,0.38471,0.36058,0.35076,0.36367,0.37645,0.31324,0.31932,0.31828,0.31718,0.31978,0.31175,0.3609,0.33651,0.36546
0.39877,0.38143,0.35538,0.3934,0.36859,0.36081,0.37192,0.38382,0.32795,0.33277,0.33187,0.32433,0.33282,0.33003,0.36663,0.3446,0.37961
0.3885,0.36466,0.34613,0.3799,0.34674,0.34573,0.36097,0.37032,0.31485,0.33027,0.32837,0.31959,0.33709,0.32358,0.36025,0.34271,0.3842
0.35561,0.33301,0.3261,0.35628,0.31839,0.31961,0.33675,0.34642,0.2968,0.31446,0.31509,0.29985,0.32651,0.3083,0.34095,0.34195,0.37907
0.34981,0.32842,0.32816,0.35554,0.31597,0.32141,0.33605,0.34308,0.29828,0.31186,0.31175,0.30049,0.3217,0.31244,0.34134,0.3413,0.37442
0.37526,0.35125,0.34524,0.37442,0.34192,0.34462,0.36557,0.35967,0.33413,0.33043,0.32449,0.33101,0.33354,0.33948,0.36892,0.34895,0.38267
0.37669,0.34995,0.34718,0.37761,0.3446,0.34802,0.36797,0.36324,0.33947,0.34087,0.33435,0.33348,0.34611,0.34501,0.36852,0.3518,0.39489
0.36079,0.3356,0.3364,0.36664,0.32478,0.33261,0.35419,0.35187,0.31792,0.33586,0.33063,0.31918,0.34302,0.3327,0.35822,0.35118,0.39169
0.34082,0.3323,0.32348,0.3547,0.3122,0.31245,0.33065,0.33947,0.29907,0.32071,0.32382,0.3044,0.33741,0.31838,0.34586,0.34805,0.38779
0.32515,0.31526,0.30137,0.3396,0.29405,0.29016,0.29999,0.32152,0.27339,0.30225,0.30971,0.28212,0.32074,0.29736,0.32917,0.342,0.37878
0.32148,0.30457,0.28972,0.32321,0.28174,0.27592,0.28777,0.30934,0.26168,0.2908,0.29999,0.26845,0.30933,0.28456,0.32093,0.33496,0.37019
0.31232,0.29696,0.2819,0.31204,0.27451,0.27325,0.28833,0.30374,0.25589,0.2899,0.29923,0.2643,0.3078,0.27819,0.31706,0.32965,0.37111
0.30011,0.28228,0.26499,0.2981,0.26171,0.26114,0.27718,0.29068,0.24588,0.28303,0.29301,0.25784,0.30259,0.271,0.30892,0.32652,0.36672
0.29396,0.27394,0.26062,0.28915,0.25305,0.25255,0.27149,0.28003,0.238,0.27503,0.28808,0.25275,0.29672,0.26441,0.30034,0.31762,0.36008
0.28541,0.26414,0.24959,0.28008,0.24677,0.24419,0.26585,0.27169,0.23105,0.26752,0.28186,0.24659,0.28974,0.25603,0.29484,0.31062,0.35292
0.27648,0.25577,0.24147,0.27083,0.24207,0.23943,0.25923,0.26436,0.22315,0.26097,0.27508,0.24017,0.28345,0.24946,0.28315,0.30155,0.34716
0.27575,0.25447,0.24061,0.27086,0.23785,0.23815,0.25023,0.25848,0.21863,0.25529,0.26951,0.23407,0.27713,0.24452,0.27264,0.29654,0.34137
0.27077,0.24901,0.23405,0.26523,0.22949,0.2289,0.23839,0.25014,0.21147,0.24607,0.26289,0.22861,0.27293,0.23796,0.26698,0.29179,0.33366
0.26798,0.24652,0.23118,0.25983,0.22685,0.22532,0.23204,0.24484,0.20554,0.23942,0.25791,0.22377,0.27116,0.23231,0.26313,0.28529,0.32734
0.26023,0.24454,0.2299,0.25607,0.22289,0.22343,0.22871,0.24066,0.20242,0.23688,0.25457,0.22112,0.26431,0.22901,0.25621,0.28141,0.32335
0.25234,0.23614,0.22376,0.24902,0.21734,0.21693,0.22283,0.2357,0.19835,0.23125,0.25087,0.21669,0.25992,0.22464,0.25166,0.2772,0.31976
0.24524,0.22949,0.21672,0.24217,0.2116,0.2098,0.21823,0.23081,0.19391,0.22745,0.2472,0.21227,0.25674,0.22063,0.24649,0.27259,0.3139
0.24094,0.22896,0.21268,0.23823,0.20606,0.20363,0.20596,0.22286,0.18596,0.21755,0.24061,0.2054,0.24931,0.21389,0.23872,0.26751,0.30887
0.23648,0.21788,0.20598,0.23307,0.19876,0.19778,0.19979,0.21678,0.17732,0.21284,0.23389,0.19848,0.24266,0.20916,0.23372,0.2617,0.30261
0.2334,0.21045,0.20039,0.2262,0.19393,0.19907,0.20291,0.22241,0.17639,0.21912,0.23262,0.1979,0.24123,0.20521,0.23213,0.25833,0.30134
0.22748,0.20539,0.19574,0.21982,0.19098,0.19681,0.20427,0.22357,0.17369,0.22103,0.23117,0.19768,0.23942,0.20403,0.2302,0.25851,0.30103
0.22214,0.20067,0.19066,0.21658,0.18761,0.19449,0.20079,0.22232,0.17045,0.21815,0.22882,0.19408,0.23677,0.20194,0.22871,0.25466,0.29839
0.21283,0.19487,0.1806,0.20961,0.18049,0.18534,0.19345,0.21641,0.16587,0.21506,0.22607,0.19033,0.23283,0.19915,0.22384,0.2513,0.29529
0.20939,0.19631,0.18224,0.21006,0.17829,0.18307,0.18552,0.20923,0.16181,0.21139,0.22178,0.18693,0.22947,0.19766,0.22197,0.24977,0.2946
0.20632,0.19274,0.18005,0.2036,0.17422,0.17829,0.17799,0.20238,0.15473,0.20303,0.21518,0.18155,0.22311,0.19123,0.21812,0.2443,0.28867
0.20297,0.18615,0.17146,0.19701,0.16725,0.16969,0.16871,0.19616,0.14862,0.1965,0.21052,0.17523,0.217,0.18602,0.214,0.23817,0.28376
0.19623,0.18099,0.16997,0.19261,0.16453,0.16783,0.1672,0.19061,0.14549,0.19476,0.20591,0.17226,0.21384,0.18616,0.21785,0.23987,0.28245
0.18969,0.17548,0.16319,0.18931,0.15944,0.16167,0.16137,0.18607,0.13973,0.1901,0.20109,0.16625,0.20781,0.18268,0.21636,0.23645,0.27805
0.18807,0.17541,0.16397,0.18598,0.15864,0.16186,0.16028,0.18447,0.13947,0.19012,0.19901,0.166,0.20616,0.18044,0.21427,0.23531,0.2755
0.1858,0.17026,0.16141,0.18314,0.15573,0.15844,0.15994,0.18152,0.13717,0.18695,0.19656,0.16238,0.20298,0.17631,0.20785,0.23189,0.27309
0.18354,0.16871,0.15605,0.18163,0.15213,0.15487,0.15427,0.17824,0.13421,0.18411,0.19315,0.15853,0.20061,0.1721,0.20491,0.22782,0.2684
0.18042,0.16725,0.15825,0.17868,0.15168,0.15677,0.1553,0.17568,0.13575,0.18144,0.19163,0.1585,0.19912,0.17151,0.20052,0.227,0.26582
0.17363,0.16107,0.15137,0.17418,0.14713,0.15121,0.15008,0.17104,0.1304,0.17653,0.18663,0.1515,0.19581,0.16698,0.19532,0.22204,0.26365
0.17089,0.16514,0.1572,0.17181,0.14794,0.15314,0.15088,0.16945,0.13311,0.17253,0.18424,0.14928,0.19377,0.16386,0.19168,0.21817,0.26026
0.17116,0.16166,0.15231,0.16783,0.14446,0.1473,0.14771,0.16652,0.12871,0.17094,0.18304,0.14817,0.19165,0.16102,0.19324,0.2168,0.25703
0.16634,0.16047,0.14805,0.16934,0.14102,0.14498,0.14332,0.16192,0.12323,0.16943,0.17878,0.14531,0.18714,0.15838,0.18726,0.21317,0.25393
0.16406,0.155,0.1449,0.16701,0.13822,0.14315,0.14146,0.15865,0.11921,0.16742,0.17584,0.14221,0.18439,0.15521,0.1845,0.20931,0.25067
0.16007,0.15265,0.1391,0.16255,0.13498,0.14089,0.13978,0.15635,0.11943,0.16607,0.1741,0.14048,0.18335,0.15203,0.18319,0.20846,0.24876
0.15854,0.14968,0.14113,0.16069,0.13411,0.14047,0.13885,0.15445,0.11813,0.16337,0.17273,0.14065,0.18091,0.15132,0.18143,0.2072,0.24767
0.15769,0.14673,0.13455,0.15871,0.13059,0.13733,0.13772,0.15309,0.11856,0.16184,0.17242,0.14216,0.18145,0.15169,0.18172,0.20429,0.24642
