diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,61.400000000000006
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,75.93333333333334
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,83.53333333333333
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,86.26666666666665
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,87.33333333333333
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,86.4
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,87.33333333333334
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,89.0
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,88.4
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,89.4
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,90.0
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,90.6
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,89.46666666666667
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,89.13333333333333
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,90.06666666666666
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,93.4
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,92.26666666666667
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,91.79999999999998
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,95.13333333333334
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,92.2
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,88.79999999999998
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,92.53333333333333
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,94.33333333333333
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,93.86666666666666
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,89.26666666666665
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,95.46666666666667
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,91.13333333333333
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,86.8
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,85.19999999999999
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,84.2
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,86.06666666666666
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,88.53333333333333
004,01,04,1,19,30,0,21.0,21.2,20.7,0.0,88.2
004,01,04,1,19,45,0,21.0,21.2,20.7,0.0,82.73333333333333
005,01,05,2,09,00,0,13.5,13.9,13.2,0.0,67.26666666666667
005,01,05,2,09,15,0,13.5,13.9,13.2,0.0,75.4
005,01,05,2,09,30,0,13.5,13.9,13.2,0.0,79.93333333333334
005,01,05,2,09,45,0,13.5,13.9,13.2,0.0,82.33333333333334
005,01,05,2,10,00,0,14.8,15.9,13.8,0.0,83.06666666666666
005,01,05,2,10,15,0,14.8,15.9,13.8,0.0,83.33333333333333
005,01,05,2,10,30,0,14.8,15.9,13.8,0.0,83.4
005,01,05,2,10,45,0,14.8,15.9,13.8,0.0,84.53333333333333
005,01,05,2,11,00,0,16.8,17.4,15.3,0.0,83.86666666666666
005,01,05,2,11,15,0,16.8,17.4,15.3,0.0,78.66666666666667
005,01,05,2,11,30,0,16.8,17.4,15.3,0.0,78.73333333333333
005,01,05,2,11,45,0,16.8,17.4,15.3,0.0,78.4
005,01,05,2,12,00,0,17.4,18.1,17.0,0.0,77.33333333333333
005,01,05,2,12,15,0,17.4,18.1,17.0,0.0,77.6
005,01,05,2,12,30,0,17.4,18.1,17.0,0.0,79.0
005,01,05,2,12,45,0,17.4,18.1,17.0,0.0,78.0
005,01,05,2,13,00,0,18.4,19.0,17.6,0.0,78.06666666666666
005,01,05,2,13,15,0,18.4,19.0,17.6,0.0,79.4
005,01,05,2,13,30,0,18.4,19.0,17.6,0.0,81.0
005,01,05,2,13,45,0,18.4,19.0,17.6,0.0,83.2
005,01,05,2,16,30,0,17.1,17.9,16.5,0.0,84.13333333333333
005,01,05,2,16,45,0,17.1,17.9,16.5,0.0,85.73333333333333
005,01,05,2,17,00,0,15.8,16.5,15.0,0.0,88.06666666666666
005,01,05,2,17,15,0,15.8,16.5,15.0,0.0,91.2
005,01,05,2,17,30,0,15.8,16.5,15.0,0.0,91.0
005,01,05,2,17,45,0,15.8,16.5,15.0,0.0,92.26666666666667
005,01,05,2,18,00,0,14.5,15.1,13.8,0.0,92.93333333333334
005,01,05,2,18,15,0,14.5,15.1,13.8,0.0,92.06666666666668
005,01,05,2,18,30,0,14.5,15.1,13.8,0.0,91.66666666666666
005,01,05,2,18,45,0,14.5,15.1,13.8,0.0,87.13333333333334
005,01,05,2,19,00,0,13.5,13.9,12.9,0.0,84.73333333333333
005,01,05,2,19,15,0,13.5,13.9,12.9,0.0,83.53333333333333
005,01,05,2,19,30,0,13.5,13.9,12.9,0.0,80.8
005,01,05,2,19,45,0,13.5,13.9,12.9,0.0,79.93333333333334
007,01,07,4,09,00,1,15.6,16.3,14.3,0.0,7.666666666666667
007,01,07,4,09,15,1,15.6,16.3,14.3,0.0,7.0
007,01,07,4,09,30,1,15.6,16.3,14.3,0.0,4.866666666666667
007,01,07,4,09,45,1,15.6,16.3,14.3,0.0,4.0
007,01,07,4,10,00,1,18.8,19.9,16.2,0.0,2.533333333333333
007,01,07,4,10,15,1,18.8,19.9,16.2,0.0,2.0
007,01,07,4,10,30,1,18.8,19.9,16.2,0.0,2.0
007,01,07,4,10,45,1,18.8,19.9,16.2,0.0,1.1333333333333333
007,01,07,4,11,00,1,19.3,20.3,18.4,0.0,1.0
007,01,07,4,11,15,1,19.3,20.3,18.4,0.0,1.0
007,01,07,4,11,30,1,19.3,20.3,18.4,0.0,1.0
007,01,07,4,11,45,1,19.3,20.3,18.4,0.0,1.0
007,01,07,4,12,00,1,20.5,21.5,19.7,0.0,1.0
007,01,07,4,12,15,1,20.5,21.5,19.7,0.0,1.0
007,01,07,4,12,30,1,20.5,21.5,19.7,0.0,1.0
007,01,07,4,12,45,1,20.5,21.5,19.7,0.0,1.0
007,01,07,4,13,00,1,21.8,22.4,21.2,0.0,1.0
007,01,07,4,13,15,1,21.8,22.4,21.2,0.0,1.0
007,01,07,4,13,30,1,21.8,22.4,21.2,0.0,1.0
007,01,07,4,13,45,1,21.8,22.4,21.2,0.0,1.0
007,01,07,4,16,30,1,23.6,24.2,22.7,0.0,0.0
007,01,07,4,16,45,1,23.6,24.2,22.7,0.0,0.0
007,01,07,4,17,00,1,19.4,22.7,17.3,0.0,0.0
007,01,07,4,17,15,1,19.4,22.7,17.3,0.0,0.0
007,01,07,4,17,30,1,19.4,22.7,17.3,0.0,0.0
007,01,07,4,17,45,1,19.4,22.7,17.3,0.0,0.0
007,01,07,4,18,00,1,17.1,17.6,15.9,0.0,2.0
007,01,07,4,18,15,1,17.1,17.6,15.9,0.0,12.933333333333335
007,01,07,4,18,30,1,17.1,17.6,15.9,0.0,27.0
007,01,07,4,18,45,1,17.1,17.6,15.9,0.0,37.53333333333333
007,01,07,4,19,00,1,15.4,16.2,14.3,0.0,50.46666666666666
007,01,07,4,19,15,1,15.4,16.2,14.3,0.0,54.66666666666667
007,01,07,4,19,30,1,15.4,16.2,14.3,0.0,54.6
007,01,07,4,19,45,1,15.4,16.2,14.3,0.0,47.86666666666666
008,01,08,5,09,00,0,10.1,12.5,8.1,0.0,88.33333333333333
008,01,08,5,09,15,0,10.1,12.5,8.1,0.0,96.93333333333332
008,01,08,5,09,30,0,10.1,12.5,8.1,0.0,95.8
008,01,08,5,09,45,0,10.1,12.5,8.1,0.0,87.06666666666666
008,01,08,5,10,00,0,14.5,16.4,12.5,0.0,84.66666666666666
008,01,08,5,10,15,0,14.5,16.4,12.5,0.0,84.13333333333334
008,01,08,5,10,30,0,14.5,16.4,12.5,0.0,84.26666666666667
008,01,08,5,10,45,0,14.5,16.4,12.5,0.0,85.26666666666667
008,01,08,5,11,00,0,16.9,18.2,16.4,0.0,82.66666666666666
