diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,12.933333333333334
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,15.533333333333333
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,18.066666666666666
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,20.133333333333333
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,23.866666666666667
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,30.133333333333333
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,34.13333333333333
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,32.06666666666666
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,30.333333333333332
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,31.599999999999998
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,30.066666666666666
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,29.133333333333336
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,31.8
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,31.533333333333335
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,29.06666666666667
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,30.333333333333332
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,33.800000000000004
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,35.6
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,33.93333333333334
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,29.46666666666666
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,18.2
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,25.199999999999996
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,31.066666666666663
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,33.8
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,34.2
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,33.6
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,31.8
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,30.46666666666667
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,31.799999999999997
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,29.000000000000004
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,26.6
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,29.266666666666666
004,01,04,1,19,30,0,21.0,21.2,20.7,0.0,29.933333333333334
004,01,04,1,19,45,0,21.0,21.2,20.7,0.0,27.333333333333332
005,01,05,2,09,00,0,13.5,13.9,13.2,0.0,19.733333333333334
005,01,05,2,09,15,0,13.5,13.9,13.2,0.0,21.733333333333334
005,01,05,2,09,30,0,13.5,13.9,13.2,0.0,22.333333333333332
005,01,05,2,09,45,0,13.5,13.9,13.2,0.0,26.0
005,01,05,2,10,00,0,14.8,15.9,13.8,0.0,29.0
005,01,05,2,10,15,0,14.8,15.9,13.8,0.0,29.066666666666666
