diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,2.666666666666667
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,4.866666666666667
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,6.933333333333334
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,10.799999999999999
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,13.266666666666667
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,15.0
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,16.73333333333333
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,20.6
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,24.666666666666668
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,24.0
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,25.533333333333335
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,23.733333333333334
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,21.799999999999997
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,21.266666666666666
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,23.333333333333336
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,24.8
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,20.733333333333334
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,18.06666666666667
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,16.066666666666666
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,14.000000000000002
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,15.000000000000002
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,15.600000000000001
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,16.33333333333333
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,20.533333333333335
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,21.933333333333334
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,21.0
