diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,9.466666666666667
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,13.8
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,17.0
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,22.0
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,32.599999999999994
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,34.53333333333333
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,30.066666666666666
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,29.93333333333333
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,32.4
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,29.666666666666668
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,30.73333333333333
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,31.133333333333333
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,26.799999999999997
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,27.533333333333335
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,25.4
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,24.933333333333337
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,28.06666666666667
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,28.866666666666667
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,26.333333333333332
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,17.266666666666666
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,26.4
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,30.866666666666667
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,33.6
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,32.266666666666666
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,32.266666666666666
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,30.333333333333336
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,27.266666666666673
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,25.26666666666667
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,28.466666666666665
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,27.733333333333334
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,28.46666666666667
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,26.200000000000003
004,01,04,1,19,30,0,21.0,21.2,20.7,0.0,21.733333333333334
004,01,04,1,19,45,0,21.0,21.2,20.7,0.0,17.600000000000005
005,01,05,2,09,00,0,13.5,13.9,13.2,0.0,28.666666666666668
005,01,05,2,09,15,0,13.5,13.9,13.2,0.0,31.933333333333337
005,01,05,2,09,30,0,13.5,13.9,13.2,0.0,25.800000000000004
005,01,05,2,09,45,0,13.5,13.9,13.2,0.0,22.866666666666667
005,01,05,2,10,00,0,14.8,15.9,13.8,0.0,23.26666666666667
005,01,05,2,10,15,0,14.8,15.9,13.8,0.0,27.2
005,01,05,2,10,30,0,14.8,15.9,13.8,0.0,29.533333333333335
005,01,05,2,10,45,0,14.8,15.9,13.8,0.0,31.133333333333333
005,01,05,2,11,00,0,16.8,17.4,15.3,0.0,29.000000000000004
005,01,05,2,11,15,0,16.8,17.4,15.3,0.0,29.2
005,01,05,2,11,30,0,16.8,17.4,15.3,0.0,33.666666666666664
005,01,05,2,11,45,0,16.8,17.4,15.3,0.0,33.666666666666664
005,01,05,2,12,00,0,17.4,18.1,17.0,0.0,33.4
005,01,05,2,12,15,0,17.4,18.1,17.0,0.0,33.4
005,01,05,2,12,30,0,17.4,18.1,17.0,0.0,32.46666666666667
005,01,05,2,12,45,0,17.4,18.1,17.0,0.0,35.06666666666666
005,01,05,2,13,00,0,18.4,19.0,17.6,0.0,36.53333333333333
005,01,05,2,13,15,0,18.4,19.0,17.6,0.0,33.733333333333334
005,01,05,2,13,30,0,18.4,19.0,17.6,0.0,28.800000000000004
005,01,05,2,13,45,0,18.4,19.0,17.6,0.0,20.799999999999997
005,01,05,2,16,30,0,17.1,17.9,16.5,0.0,35.06666666666667
005,01,05,2,16,45,0,17.1,17.9,16.5,0.0,35.6
005,01,05,2,17,00,0,15.8,16.5,15.0,0.0,34.33333333333333
005,01,05,2,17,15,0,15.8,16.5,15.0,0.0,32.8
005,01,05,2,17,30,0,15.8,16.5,15.0,0.0,30.800000000000004
005,01,05,2,17,45,0,15.8,16.5,15.0,0.0,32.666666666666664
005,01,05,2,18,00,0,14.5,15.1,13.8,0.0,26.933333333333337
005,01,05,2,18,15,0,14.5,15.1,13.8,0.0,27.266666666666666
005,01,05,2,18,30,0,14.5,15.1,13.8,0.0,27.66666666666667
005,01,05,2,18,45,0,14.5,15.1,13.8,0.0,24.46666666666667
005,01,05,2,19,00,0,13.5,13.9,12.9,0.0,19.6
005,01,05,2,19,15,0,13.5,13.9,12.9,0.0,17.2
005,01,05,2,19,30,0,13.5,13.9,12.9,0.0,14.8
005,01,05,2,19,45,0,13.5,13.9,12.9,0.0,9.2
007,01,07,4,09,00,1,15.6,16.3,14.3,0.0,13.333333333333334
007,01,07,4,09,15,1,15.6,16.3,14.3,0.0,20.666666666666664
007,01,07,4,09,30,1,15.6,16.3,14.3,0.0,25.6
007,01,07,4,09,45,1,15.6,16.3,14.3,0.0,27.200000000000003
007,01,07,4,10,00,1,18.8,19.9,16.2,0.0,29.533333333333335
007,01,07,4,10,15,1,18.8,19.9,16.2,0.0,28.33333333333334
007,01,07,4,10,30,1,18.8,19.9,16.2,0.0,26.200000000000003
007,01,07,4,10,45,1,18.8,19.9,16.2,0.0,25.199999999999996
007,01,07,4,11,00,1,19.3,20.3,18.4,0.0,24.333333333333336
007,01,07,4,11,15,1,19.3,20.3,18.4,0.0,22.8
007,01,07,4,11,30,1,19.3,20.3,18.4,0.0,22.4
007,01,07,4,11,45,1,19.3,20.3,18.4,0.0,19.066666666666666
007,01,07,4,12,00,1,20.5,21.5,19.7,0.0,18.266666666666666
007,01,07,4,12,15,1,20.5,21.5,19.7,0.0,17.0
007,01,07,4,12,30,1,20.5,21.5,19.7,0.0,19.0
007,01,07,4,12,45,1,20.5,21.5,19.7,0.0,19.2
007,01,07,4,13,00,1,21.8,22.4,21.2,0.0,17.799999999999997
007,01,07,4,13,15,1,21.8,22.4,21.2,0.0,15.133333333333335
007,01,07,4,13,30,1,21.8,22.4,21.2,0.0,10.733333333333333
007,01,07,4,13,45,1,21.8,22.4,21.2,0.0,7.933333333333333
007,01,07,4,16,30,1,23.6,24.2,22.7,0.0,22.46666666666667
007,01,07,4,16,45,1,23.6,24.2,22.7,0.0,27.53333333333333
007,01,07,4,17,00,1,19.4,22.7,17.3,0.0,28.400000000000002
007,01,07,4,17,15,1,19.4,22.7,17.3,0.0,27.599999999999998
007,01,07,4,17,30,1,19.4,22.7,17.3,0.0,23.73333333333333
007,01,07,4,17,45,1,19.4,22.7,17.3,0.0,20.866666666666664
007,01,07,4,18,00,1,17.1,17.6,15.9,0.0,17.93333333333333
007,01,07,4,18,15,1,17.1,17.6,15.9,0.0,20.466666666666665
007,01,07,4,18,30,1,17.1,17.6,15.9,0.0,23.666666666666664
007,01,07,4,18,45,1,17.1,17.6,15.9,0.0,20.46666666666667
007,01,07,4,19,00,1,15.4,16.2,14.3,0.0,23.666666666666668
007,01,07,4,19,15,1,15.4,16.2,14.3,0.0,28.46666666666667
007,01,07,4,19,30,1,15.4,16.2,14.3,0.0,26.333333333333332
007,01,07,4,19,45,1,15.4,16.2,14.3,0.0,17.066666666666666
008,01,08,5,09,00,0,10.1,12.5,8.1,0.0,21.599999999999998
008,01,08,5,09,15,0,10.1,12.5,8.1,0.0,22.0
008,01,08,5,09,30,0,10.1,12.5,8.1,0.0,23.666666666666668
008,01,08,5,09,45,0,10.1,12.5,8.1,0.0,25.2
008,01,08,5,10,00,0,14.5,16.4,12.5,0.0,25.866666666666664
008,01,08,5,10,15,0,14.5,16.4,12.5,0.0,26.0
008,01,08,5,10,30,0,14.5,16.4,12.5,0.0,22.0
008,01,08,5,10,45,0,14.5,16.4,12.5,0.0,19.266666666666666
008,01,08,5,11,00,0,16.9,18.2,16.4,0.0,18.266666666666662
008,01,08,5,11,15,0,16.9,18.2,16.4,0.0,20.799999999999997
008,01,08,5,11,30,0,16.9,18.2,16.4,0.0,22.533333333333335
008,01,08,5,11,45,0,16.9,18.2,16.4,0.0,24.333333333333332
008,01,08,5,12,00,0,18.7,19.7,17.9,0.0,21.866666666666664
008,01,08,5,12,15,0,18.7,19.7,17.9,0.0,21.066666666666666
008,01,08,5,12,30,0,18.7,19.7,17.9,0.0,21.333333333333332
008,01,08,5,12,45,0,18.7,19.7,17.9,0.0,23.066666666666666
008,01,08,5,13,00,0,20.7,22.4,19.6,0.0,23.46666666666667
008,01,08,5,13,15,0,20.7,22.4,19.6,0.0,19.933333333333334
008,01,08,5,13,30,0,20.7,22.4,19.6,0.0,17.53333333333333
008,01,08,5,13,45,0,20.7,22.4,19.6,0.0,11.733333333333334
008,01,08,5,16,30,0,22.5,23.5,22.1,0.0,18.866666666666667
008,01,08,5,16,45,0,22.5,23.5,22.1,0.0,15.8
008,01,08,5,17,00,0,19.1,22.8,16.6,0.0,14.533333333333333
008,01,08,5,17,15,0,19.1,22.8,16.6,0.0,15.2
008,01,08,5,17,30,0,19.1,22.8,16.6,0.0,16.0
008,01,08,5,17,45,0,19.1,22.8,16.6,0.0,16.866666666666667
008,01,08,5,18,00,0,15.4,16.6,14.3,0.0,10.333333333333332
008,01,08,5,18,15,0,15.4,16.6,14.3,0.0,13.733333333333334
008,01,08,5,18,30,0,15.4,16.6,14.3,0.0,19.2
008,01,08,5,18,45,0,15.4,16.6,14.3,0.0,20.133333333333333
008,01,08,5,19,00,0,14.4,15.1,13.9,0.0,21.866666666666664
008,01,08,5,19,15,0,14.4,15.1,13.9,0.0,23.266666666666666
008,01,08,5,19,30,0,14.4,15.1,13.9,0.0,25.733333333333334
008,01,08,5,19,45,0,14.4,15.1,13.9,0.0,20.666666666666664
009,01,09,6,09,00,0,13.6,14.8,12.8,0.0,15.8
009,01,09,6,09,15,0,13.6,14.8,12.8,0.0,13.333333333333334
009,01,09,6,09,30,0,13.6,14.8,12.8,0.0,11.133333333333335
009,01,09,6,09,45,0,13.6,14.8,12.8,0.0,12.133333333333335
009,01,09,6,10,00,0,15.0,16.5,14.4,0.0,12.066666666666666
009,01,09,6,10,15,0,15.0,16.5,14.4,0.0,11.533333333333335
009,01,09,6,10,30,0,15.0,16.5,14.4,0.0,10.666666666666668
009,01,09,6,10,45,0,15.0,16.5,14.4,0.0,15.333333333333332
009,01,09,6,11,00,0,16.9,17.7,16.2,0.0,23.4
009,01,09,6,11,15,0,16.9,17.7,16.2,0.0,25.0
009,01,09,6,11,30,0,16.9,17.7,16.2,0.0,30.0
009,01,09,6,11,45,0,16.9,17.7,16.2,0.0,28.733333333333334
009,01,09,6,12,00,0,18.7,20.8,17.7,0.0,30.999999999999996
009,01,09,6,12,15,0,18.7,20.8,17.7,0.0,29.666666666666668
009,01,09,6,12,30,0,18.7,20.8,17.7,0.0,29.200000000000003
009,01,09,6,12,45,0,18.7,20.8,17.7,0.0,29.333333333333336
009,01,09,6,13,00,0,22.3,23.4,20.8,0.0,22.2
009,01,09,6,13,15,0,22.3,23.4,20.8,0.0,18.2
009,01,09,6,13,30,0,22.3,23.4,20.8,0.0,17.533333333333335
009,01,09,6,13,45,0,22.3,23.4,20.8,0.0,15.000000000000002
011,01,11,1,09,00,0,19.2,19.5,19.0,0.0,18.266666666666666
011,01,11,1,09,15,0,19.2,19.5,19.0,0.0,20.933333333333334
011,01,11,1,09,30,0,19.2,19.5,19.0,0.0,18.13333333333333
011,01,11,1,09,45,0,19.2,19.5,19.0,0.0,17.799999999999997
011,01,11,1,10,00,0,20.1,20.7,19.5,0.0,28.733333333333334
011,01,11,1,10,15,0,20.1,20.7,19.5,0.0,33.2
011,01,11,1,10,30,0,20.1,20.7,19.5,0.0,32.199999999999996
011,01,11,1,10,45,0,20.1,20.7,19.5,0.0,33.53333333333333
011,01,11,1,11,00,0,21.8,22.9,20.7,0.0,34.26666666666667
011,01,11,1,11,15,0,21.8,22.9,20.7,0.0,32.733333333333334
011,01,11,1,11,30,0,21.8,22.9,20.7,0.0,30.599999999999998
011,01,11,1,11,45,0,21.8,22.9,20.7,0.0,31.999999999999996
011,01,11,1,12,00,0,23.3,23.9,22.9,0.0,28.400000000000006
011,01,11,1,12,15,0,23.3,23.9,22.9,0.0,26.333333333333336
011,01,11,1,12,30,0,23.3,23.9,22.9,0.0,28.2
011,01,11,1,12,45,0,23.3,23.9,22.9,0.0,26.933333333333337
011,01,11,1,13,00,0,22.0,23.7,19.1,0.0,26.733333333333334
011,01,11,1,13,15,0,22.0,23.7,19.1,0.0,22.2
011,01,11,1,13,30,0,22.0,23.7,19.1,0.0,18.93333333333333
011,01,11,1,13,45,0,22.0,23.7,19.1,0.0,13.133333333333335
011,01,11,1,16,30,0,19.8,20.4,19.1,0.0,27.33333333333334
011,01,11,1,16,45,0,19.8,20.4,19.1,0.0,26.4
011,01,11,1,17,00,0,18.8,19.7,17.5,0.0,25.799999999999997
011,01,11,1,17,15,0,18.8,19.7,17.5,0.0,23.999999999999996
011,01,11,1,17,30,0,18.8,19.7,17.5,0.0,21.93333333333333
011,01,11,1,17,45,0,18.8,19.7,17.5,0.0,21.466666666666665
011,01,11,1,18,00,0,16.6,17.5,15.7,0.0,22.866666666666667
011,01,11,1,18,15,0,16.6,17.5,15.7,0.0,28.53333333333333
011,01,11,1,18,30,0,16.6,17.5,15.7,0.0,32.93333333333334
011,01,11,1,18,45,0,16.6,17.5,15.7,0.0,28.06666666666667
011,01,11,1,19,00,0,15.4,15.8,15.0,0.0,26.999999999999996
011,01,11,1,19,15,0,15.4,15.8,15.0,0.0,27.400000000000002
011,01,11,1,19,30,0,15.4,15.8,15.0,0.0,26.333333333333336
011,01,11,1,19,45,0,15.4,15.8,15.0,0.0,20.799999999999997
012,01,12,2,09,00,0,8.9,11.5,6.9,0.0,23.400000000000002
012,01,12,2,09,15,0,8.9,11.5,6.9,0.0,26.46666666666667
012,01,12,2,09,30,0,8.9,11.5,6.9,0.0,27.200000000000006
012,01,12,2,09,45,0,8.9,11.5,6.9,0.0,33.66666666666666
012,01,12,2,10,00,0,13.7,15.3,11.4,0.0,32.86666666666667
012,01,12,2,10,15,0,13.7,15.3,11.4,0.0,32.2
012,01,12,2,10,30,0,13.7,15.3,11.4,0.0,31.4
012,01,12,2,10,45,0,13.7,15.3,11.4,0.0,30.000000000000004
012,01,12,2,11,00,0,15.2,15.8,14.7,0.0,28.06666666666667
012,01,12,2,11,15,0,15.2,15.8,14.7,0.0,25.933333333333337
012,01,12,2,11,30,0,15.2,15.8,14.7,0.0,27.66666666666667
012,01,12,2,11,45,0,15.2,15.8,14.7,0.0,27.933333333333337
012,01,12,2,12,00,0,16.3,16.8,15.5,0.0,27.133333333333336
012,01,12,2,12,15,0,16.3,16.8,15.5,0.0,27.46666666666667
012,01,12,2,12,30,0,16.3,16.8,15.5,0.0,30.599999999999998
012,01,12,2,12,45,0,16.3,16.8,15.5,0.0,28.066666666666666
012,01,12,2,13,00,0,17.2,17.8,16.5,0.0,26.73333333333333
012,01,12,2,13,15,0,17.2,17.8,16.5,0.0,21.2
012,01,12,2,13,30,0,17.2,17.8,16.5,0.0,17.933333333333334
012,01,12,2,13,45,0,17.2,17.8,16.5,0.0,11.066666666666666
012,01,12,2,16,30,0,17.9,18.2,17.5,0.0,16.333333333333332
012,01,12,2,16,45,0,17.9,18.2,17.5,0.0,15.2
012,01,12,2,17,00,0,16.5,17.5,15.6,0.0,15.266666666666667
