diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,5.533333333333333
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,11.26666666666667
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,16.46666666666667
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,19.466666666666665
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,26.666666666666668
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,28.200000000000003
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,26.933333333333334
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,23.799999999999997
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,22.666666666666664
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,20.93333333333333
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,19.400000000000002
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,17.73333333333333
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,16.466666666666665
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,16.2
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,15.733333333333333
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,13.866666666666667
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,12.733333333333334
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,13.933333333333334
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,14.200000000000001
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,11.466666666666667
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,23.466666666666665
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,23.133333333333333
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,24.533333333333335
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,25.866666666666667
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,23.599999999999998
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,20.866666666666664
