diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,9.8
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,11.933333333333334
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,15.066666666666666
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,16.73333333333333
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,17.0
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,17.133333333333333
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,18.0
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,18.0
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,18.0
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,18.0
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,17.200000000000003
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,17.0
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,17.0
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,17.0
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,17.200000000000003
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,18.0
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,18.066666666666666
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,19.0
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,19.0
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,19.0
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,15.4
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,16.53333333333333
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,17.2
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,18.733333333333334
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,20.0
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,19.8
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,20.46666666666667
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,19.53333333333333
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,20.666666666666664
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,20.866666666666664
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,20.4
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,20.0
004,01,04,1,19,30,0,21.0,21.2,20.7,0.0,19.066666666666666
004,01,04,1,19,45,0,21.0,21.2,20.7,0.0,17.200000000000003
005,01,05,2,09,00,0,13.5,13.9,13.2,0.0,6.666666666666666
005,01,05,2,09,15,0,13.5,13.9,13.2,0.0,12.2
005,01,05,2,09,30,0,13.5,13.9,13.2,0.0,16.066666666666666
005,01,05,2,09,45,0,13.5,13.9,13.2,0.0,17.933333333333334
005,01,05,2,10,00,0,14.8,15.9,13.8,0.0,16.933333333333334
005,01,05,2,10,15,0,14.8,15.9,13.8,0.0,16.0
005,01,05,2,10,30,0,14.8,15.9,13.8,0.0,16.73333333333333
005,01,05,2,10,45,0,14.8,15.9,13.8,0.0,16.4
005,01,05,2,11,00,0,16.8,17.4,15.3,0.0,17.0
005,01,05,2,11,15,0,16.8,17.4,15.3,0.0,17.0
005,01,05,2,11,30,0,16.8,17.4,15.3,0.0,18.066666666666666
005,01,05,2,11,45,0,16.8,17.4,15.3,0.0,19.0
005,01,05,2,12,00,0,17.4,18.1,17.0,0.0,19.666666666666664
005,01,05,2,12,15,0,17.4,18.1,17.0,0.0,20.0
005,01,05,2,12,30,0,17.4,18.1,17.0,0.0,20.0
005,01,05,2,12,45,0,17.4,18.1,17.0,0.0,20.0
005,01,05,2,13,00,0,18.4,19.0,17.6,0.0,20.0
005,01,05,2,13,15,0,18.4,19.0,17.6,0.0,19.53333333333333
005,01,05,2,13,30,0,18.4,19.0,17.6,0.0,18.066666666666666
005,01,05,2,13,45,0,18.4,19.0,17.6,0.0,17.866666666666667
005,01,05,2,16,30,0,17.1,17.9,16.5,0.0,17.73333333333333
005,01,05,2,16,45,0,17.1,17.9,16.5,0.0,19.0
005,01,05,2,17,00,0,15.8,16.5,15.0,0.0,18.266666666666666
005,01,05,2,17,15,0,15.8,16.5,15.0,0.0,19.8
005,01,05,2,17,30,0,15.8,16.5,15.0,0.0,21.666666666666668
005,01,05,2,17,45,0,15.8,16.5,15.0,0.0,22.799999999999997
005,01,05,2,18,00,0,14.5,15.1,13.8,0.0,22.0
005,01,05,2,18,15,0,14.5,15.1,13.8,0.0,21.333333333333332
005,01,05,2,18,30,0,14.5,15.1,13.8,0.0,21.0
005,01,05,2,18,45,0,14.5,15.1,13.8,0.0,20.933333333333334
005,01,05,2,19,00,0,13.5,13.9,12.9,0.0,20.4
005,01,05,2,19,15,0,13.5,13.9,12.9,0.0,21.266666666666666
005,01,05,2,19,30,0,13.5,13.9,12.9,0.0,22.733333333333334
005,01,05,2,19,45,0,13.5,13.9,12.9,0.0,20.666666666666668
007,01,07,4,09,00,1,15.6,16.3,14.3,0.0,16.8
007,01,07,4,09,15,1,15.6,16.3,14.3,0.0,17.266666666666666
007,01,07,4,09,30,1,15.6,16.3,14.3,0.0,16.46666666666667
007,01,07,4,09,45,1,15.6,16.3,14.3,0.0,17.4
007,01,07,4,10,00,1,18.8,19.9,16.2,0.0,17.0
007,01,07,4,10,15,1,18.8,19.9,16.2,0.0,17.0
007,01,07,4,10,30,1,18.8,19.9,16.2,0.0,17.0
007,01,07,4,10,45,1,18.8,19.9,16.2,0.0,16.4
007,01,07,4,11,00,1,19.3,20.3,18.4,0.0,15.666666666666666
007,01,07,4,11,15,1,19.3,20.3,18.4,0.0,15.6
007,01,07,4,11,30,1,19.3,20.3,18.4,0.0,16.0
007,01,07,4,11,45,1,19.3,20.3,18.4,0.0,15.733333333333334
007,01,07,4,12,00,1,20.5,21.5,19.7,0.0,16.0
007,01,07,4,12,15,1,20.5,21.5,19.7,0.0,17.0
007,01,07,4,12,30,1,20.5,21.5,19.7,0.0,17.0
007,01,07,4,12,45,1,20.5,21.5,19.7,0.0,17.0
007,01,07,4,13,00,1,21.8,22.4,21.2,0.0,17.46666666666667
007,01,07,4,13,15,1,21.8,22.4,21.2,0.0,17.4
007,01,07,4,13,30,1,21.8,22.4,21.2,0.0,19.133333333333333
007,01,07,4,13,45,1,21.8,22.4,21.2,0.0,18.333333333333336
007,01,07,4,16,30,1,23.6,24.2,22.7,0.0,19.6
007,01,07,4,16,45,1,23.6,24.2,22.7,0.0,19.133333333333333
007,01,07,4,17,00,1,19.4,22.7,17.3,0.0,19.0
007,01,07,4,17,15,1,19.4,22.7,17.3,0.0,19.53333333333333
007,01,07,4,17,30,1,19.4,22.7,17.3,0.0,19.6
007,01,07,4,17,45,1,19.4,22.7,17.3,0.0,19.333333333333336
007,01,07,4,18,00,1,17.1,17.6,15.9,0.0,19.866666666666667
007,01,07,4,18,15,1,17.1,17.6,15.9,0.0,18.866666666666664
007,01,07,4,18,30,1,17.1,17.6,15.9,0.0,19.0
007,01,07,4,18,45,1,17.1,17.6,15.9,0.0,20.0
007,01,07,4,19,00,1,15.4,16.2,14.3,0.0,20.0
007,01,07,4,19,15,1,15.4,16.2,14.3,0.0,20.0
007,01,07,4,19,30,1,15.4,16.2,14.3,0.0,20.0
007,01,07,4,19,45,1,15.4,16.2,14.3,0.0,19.933333333333334
008,01,08,5,09,00,0,10.1,12.5,8.1,0.0,10.933333333333334
008,01,08,5,09,15,0,10.1,12.5,8.1,0.0,16.73333333333333
008,01,08,5,09,30,0,10.1,12.5,8.1,0.0,18.799999999999997
008,01,08,5,09,45,0,10.1,12.5,8.1,0.0,19.0
008,01,08,5,10,00,0,14.5,16.4,12.5,0.0,19.0
008,01,08,5,10,15,0,14.5,16.4,12.5,0.0,19.0
008,01,08,5,10,30,0,14.5,16.4,12.5,0.0,19.799999999999997
008,01,08,5,10,45,0,14.5,16.4,12.5,0.0,21.200000000000003
008,01,08,5,11,00,0,16.9,18.2,16.4,0.0,21.0
008,01,08,5,11,15,0,16.9,18.2,16.4,0.0,20.73333333333333
008,01,08,5,11,30,0,16.9,18.2,16.4,0.0,20.0
008,01,08,5,11,45,0,16.9,18.2,16.4,0.0,20.0
008,01,08,5,12,00,0,18.7,19.7,17.9,0.0,19.0
008,01,08,5,12,15,0,18.7,19.7,17.9,0.0,19.0
008,01,08,5,12,30,0,18.7,19.7,17.9,0.0,19.6
008,01,08,5,12,45,0,18.7,19.7,17.9,0.0,21.466666666666665
008,01,08,5,13,00,0,20.7,22.4,19.6,0.0,21.599999999999998
008,01,08,5,13,15,0,20.7,22.4,19.6,0.0,22.0
008,01,08,5,13,30,0,20.7,22.4,19.6,0.0,20.799999999999997
008,01,08,5,13,45,0,20.7,22.4,19.6,0.0,19.200000000000003
008,01,08,5,16,30,0,22.5,23.5,22.1,0.0,14.133333333333333
008,01,08,5,16,45,0,22.5,23.5,22.1,0.0,15.666666666666666
008,01,08,5,17,00,0,19.1,22.8,16.6,0.0,16.46666666666667
008,01,08,5,17,15,0,19.1,22.8,16.6,0.0,16.0
008,01,08,5,17,30,0,19.1,22.8,16.6,0.0,16.933333333333334
008,01,08,5,17,45,0,19.1,22.8,16.6,0.0,17.933333333333334
008,01,08,5,18,00,0,15.4,16.6,14.3,0.0,18.8
008,01,08,5,18,15,0,15.4,16.6,14.3,0.0,19.0
008,01,08,5,18,30,0,15.4,16.6,14.3,0.0,18.933333333333334
