diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,4.666666666666666
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,5.266666666666667
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,6.800000000000001
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,7.933333333333334
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,6.799999999999999
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,7.0
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,4.933333333333334
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,6.4
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,6.0
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,6.0
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,7.333333333333334
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,6.866666666666667
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,5.933333333333334
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,6.800000000000001
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,7.0
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,6.800000000000001
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,5.533333333333333
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,4.733333333333333
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,5.2
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,5.466666666666667
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,7.266666666666666
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,6.133333333333334
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,5.199999999999999
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,5.333333333333333
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,3.9333333333333336
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,4.6
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,5.333333333333334
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,7.0
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,7.200000000000001
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,8.466666666666667
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,8.866666666666667
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,9.266666666666667
004,01,04,1,19,30,0,21.0,21.2,20.7,0.0,8.4
004,01,04,1,19,45,0,21.0,21.2,20.7,0.0,6.533333333333333
005,01,05,2,09,00,0,13.5,13.9,13.2,0.0,4.0
005,01,05,2,09,15,0,13.5,13.9,13.2,0.0,4.0
005,01,05,2,09,30,0,13.5,13.9,13.2,0.0,3.8666666666666667
005,01,05,2,09,45,0,13.5,13.9,13.2,0.0,1.9333333333333331
