0.00535,0.80291,0.06254,0.80335,0.00486,0.81426,0.20247,0.88392,0.00306,0.71385,0.03064,0.81541,0.00430,0.94354,0.08919,0.85683,0.03246,0.61981,0.03861,0.81956,0.00580,0.80720,0.11209,0.82339,0.00427,0.85416,0.09272,0.79532,0.06250,0.84172,0.27803,0.80639,0.02209,0.86529,0.06252,0.76649,0.03630,0.88425,0.02316,0.75011,0.00257,0.88008,0.00224,0.72660,0.00093,0.88978,0.02425,0.79030
0.00156,0.84606,0.13114,0.80335,0.00000,0.83679,0.28903,0.85554,0.00278,0.73453,0.15118,0.78558,0.00290,0.95439,0.15894,0.83371,0.02628,0.64100,0.12727,0.81956,0.00393,0.85529,0.17598,0.79487,0.00390,0.87162,0.15055,0.79532,0.04234,0.88152,0.38013,0.80639,0.01401,0.90250,0.13594,0.76649,0.01815,0.91304,0.06949,0.72012,0.00174,0.90654,0.05996,0.75590,0.00000,0.90621,0.08294,0.76139
0.07044,0.57623,0.55884,0.88610,0.05345,0.64100,0.69088,0.91255,0.04730,0.30784,0.84060,0.93736,0.04038,0.80229,0.71300,0.92745,0.39954,0.23259,0.61743,0.90856,0.04021,0.45330,0.61223,0.91050,0.05065,0.39392,0.58524,0.91072,0.44254,0.47292,0.75205,0.90188,0.24623,0.47508,0.59138,0.85207,0.33621,0.60047,0.46600,0.81091,0.04439,0.52416,0.41520,0.81530,0.04085,0.51707,0.40791,0.84887
0.06286,0.62830,0.26295,0.88610,0.05080,0.66920,0.44359,0.91255,0.04192,0.36846,0.33848,0.87584,0.03552,0.83266,0.29048,0.90370,0.33539,0.31563,0.20697,0.90856,0.03498,0.52683,0.28615,0.88119,0.04444,0.47173,0.25823,0.88147,0.38004,0.55520,0.48952,0.90188,0.22198,0.53714,0.26363,0.85207,0.30337,0.65108,0.17509,0.78038,0.03770,0.59775,0.19461,0.81530,0.03705,0.55851,0.17992,0.84887
0.08605,0.58730,0.45124,0.91420,0.07155,0.63571,0.64142,0.91255,0.05416,0.31363,0.71308,0.93736,0.04692,0.81155,0.52167,0.92745,0.44822,0.25897,0.45006,0.93877,0.04751,0.44592,0.46241,0.91050,0.05381,0.44130,0.49751,0.94021,0.51109,0.47292,0.63537,0.93430,0.28772,0.47508,0.48071,0.88113,0.43302,0.57047,0.37036,0.84173,0.05081,0.52416,0.37416,0.87574,0.04808,0.50704,0.32624,0.87854
0.08582,0.62987,0.36516,0.91420,0.07465,0.65863,0.56723,0.94144,0.05175,0.36415,0.52179,0.93736,0.04561,0.82871,0.41804,0.92745,0.42890,0.31288,0.32254,0.93877,0.04536,0.50666,0.37428,0.91050,0.04731,0.54138,0.36989,0.91072,0.50101,0.52665,0.57703,0.90188,0.27694,0.53095,0.37856,0.88113,0.43388,0.60307,0.27472,0.84173,0.05118,0.55199,0.31773,0.87574,0.04613,0.55423,0.25819,0.90850
0.07847,0.69416,0.21991,0.88610,0.07045,0.72711,0.39413,0.91255,0.04349,0.49131,0.29066,0.90645,0.04094,0.88168,0.25859,0.92745,0.38485,0.41421,0.18306,0.90856,0.04302,0.63078,0.24649,0.91050,0.04379,0.64785,0.24626,0.91072,0.47782,0.64038,0.46035,0.93430,0.24892,0.65853,0.23810,0.85207,0.41400,0.67820,0.16712,0.84173,0.04934,0.60495,0.20487,0.87574,0.04243,0.66335,0.15951,0.87854
0.04637,0.76577,0.06523,0.85828,0.04572,0.76555,0.21484,0.88392,0.02281,0.63336,0.03462,0.81541,0.02374,0.91467,0.08919,0.88017,0.21020,0.54919,0.04060,0.87864,0.02600,0.74991,0.11650,0.85217,0.02681,0.76339,0.09671,0.85250,0.29133,0.77038,0.30720,0.86978,0.15086,0.77532,0.08699,0.79476,0.26188,0.78447,0.15915,0.78038,0.03036,0.73446,0.17409,0.78547,0.02798,0.75160,0.29902,0.79030
0.03901,0.77506,0.06254,0.83069,0.03799,0.78123,0.21484,0.88392,0.01957,0.64729,0.03263,0.81541,0.02019,0.92046,0.08919,0.85683,0.17929,0.56390,0.04060,0.81956,0.02226,0.76785,0.11650,0.85217,0.02236,0.78543,0.09671,0.85250,0.25302,0.78434,0.30720,0.86978,0.12716,0.79338,0.08699,0.79476,0.21435,0.80858,0.15915,0.78038,0.02376,0.78140,0.16383,0.78547,0.02297,0.78359,0.29902,0.79030
0.03901,0.77506,0.06254,0.85828,0.03843,0.77426,0.21484,0.88392,0.01948,0.65147,0.03263,0.81541,0.02038,0.91853,0.08919,0.88017,0.18238,0.55320,0.04060,0.84896,0.02244,0.75889,0.11650,0.85217,0.02301,0.77809,0.09671,0.82379,0.25403,0.78085,0.30720,0.83794,0.12769,0.79338,0.08699,0.79476,0.21694,0.80478,0.15915,0.78038,0.02394,0.77906,0.16383,0.78547,0.02297,0.77943,0.29902,0.79030
0.03188,0.78436,0.06523,0.83069,0.03004,0.80384,0.21484,0.88392,0.01614,0.66676,0.03263,0.81541,0.01654,0.93009,0.08919,0.85683,0.14606,0.58258,0.04060,0.81956,0.01805,0.80541,0.11650,0.85217,0.01791,0.82498,0.09671,0.85250,0.20867,0.82263,0.29262,0.83794,0.10345,0.82941,0.06571,0.76649,0.17545,0.84147,0.02416,0.75011,0.01999,0.81523,0.00224,0.78547,0.01853,0.81822,0.02425,0.79030
0.03009,0.79054,0.06523,0.85828,0.02871,0.80558,0.21484,0.85554,0.01521,0.67509,0.03263,0.81541,0.01561,0.93394,0.08919,0.85683,0.13833,0.59190,0.04060,0.81956,0.01739,0.80363,0.11650,0.82339,0.01763,0.81913,0.09671,0.85250,0.20060,0.82957,0.30720,0.83794,0.09644,0.83839,0.08699,0.76649,0.17113,0.84020,0.15915,0.75011,0.01834,0.82569,0.15614,0.78547,0.01723,0.83341,0.29902,0.79030
0.02942,0.79982,0.06523,0.85828,0.02805,0.81599,0.21484,0.88392,0.01484,0.68341,0.03263,0.81541,0.01542,0.93650,0.08919,0.85683,0.13601,0.59323,0.04060,0.81956,0.01721,0.80720,0.11650,0.82339,0.01726,0.82206,0.09671,0.82379,0.19355,0.83652,0.29262,0.83794,0.09375,0.84138,0.06571,0.76649,0.16335,0.85155,0.02416,0.75011,0.01743,0.83614,0.00224,0.75590,0.01612,0.84444,0.02425,0.79030
0.02831,0.80445,0.06254,0.83069,0.02783,0.81252,0.21484,0.88392,0.01465,0.68618,0.03263,0.81541,0.01505,0.93778,0.08919,0.83371,0.13060,0.59989,0.04060,0.81956,0.01646,0.81255,0.11650,0.82339,0.01633,0.83228,0.09671,0.82379,0.19052,0.83305,0.29262,0.83794,0.09052,0.84886,0.06571,0.76649,0.15039,0.86037,0.02416,0.75011,0.01559,0.85005,0.00224,0.75590,0.01371,0.85958,0.02425,0.79030
0.02720,0.80600,0.06254,0.85828,0.02694,0.80731,0.21484,0.88392,0.01410,0.68341,0.03263,0.81541,0.01458,0.93394,0.08919,0.83371,0.12597,0.59989,0.04060,0.81956,0.01571,0.82147,0.11209,0.82339,0.01661,0.82644,0.09671,0.82379,0.18649,0.83305,0.29262,0.83794,0.09052,0.84437,0.06571,0.79476,0.14088,0.87043,0.02416,0.75011,0.01486,0.85584,0.00224,0.75590,0.01352,0.85821,0.02425,0.79030
0.02407,0.82605,0.06254,0.83069,0.02429,0.81599,0.21484,0.88392,0.01280,0.70418,0.03064,0.78558,0.01309,0.94418,0.08919,0.85683,0.11206,0.61583,0.04060,0.81956,0.01421,0.83928,0.11209,0.82339,0.01447,0.85124,0.09272,0.82379,0.16532,0.85385,0.29262,0.80639,0.07866,0.86976,0.06252,0.76649,0.12705,0.88550,0.02416,0.75011,0.01275,0.87893,0.00224,0.75590,0.01139,0.88293,0.02425,0.76139
0.02341,0.82913,0.06254,0.83069,0.02275,0.83160,0.21484,0.85554,0.01243,0.71109,0.03263,0.81541,0.01271,0.94801,0.08919,0.83371,0.10896,0.61848,0.04060,0.81956,0.01393,0.84462,0.11209,0.82339,0.01429,0.84833,0.09272,0.82379,0.15423,0.87116,0.29262,0.80639,0.07597,0.86976,0.06252,0.76649,0.12187,0.88801,0.02416,0.72012,0.01266,0.87893,0.00224,0.72660,0.01112,0.88704,0.02425,0.79030
0.02051,0.85374,0.06254,0.80335,0.01966,0.86965,0.21484,0.85554,0.01085,0.73867,0.03064,0.81541,0.01112,0.95694,0.08919,0.83371,0.09737,0.64761,0.04060,0.81956,0.01234,0.88192,0.11209,0.82339,0.01252,0.88904,0.09272,0.79532,0.14819,0.90050,0.29262,0.80639,0.06735,0.90844,0.06252,0.76649,0.10977,0.91679,0.02416,0.72012,0.01082,0.91571,0.00224,0.72660,0.00954,0.92396,0.02425,0.76139
0.01895,0.87062,0.06254,0.83069,0.01855,0.86446,0.21484,0.85554,0.01048,0.75105,0.03064,0.78558,0.01066,0.96330,0.08919,0.85683,0.09583,0.65554,0.03861,0.81956,0.01160,0.89609,0.11209,0.82339,0.01206,0.89774,0.09272,0.82379,0.13911,0.92117,0.29262,0.80639,0.06466,0.92031,0.06252,0.76649,0.11063,0.92179,0.02416,0.72012,0.01119,0.91342,0.00224,0.75590,0.00926,0.93078,0.02425,0.76139
0.00424,0.92869,0.06254,0.80335,0.00287,0.95559,0.20247,0.85554,0.00139,0.84670,0.03064,0.75603,0.00393,0.98991,0.08520,0.83371,0.02628,0.72781,0.03861,0.79041,0.00430,0.97369,0.11209,0.79487,0.00315,0.98711,0.09272,0.76711,0.05444,1.00000,0.27803,0.77511,0.01724,1.00000,0.06039,0.73845,0.03025,1.00000,0.02316,0.66093,0.00193,1.00000,0.00224,0.69758,0.00185,1.00000,0.02425,0.73275
0.12617,0.58730,0.23067,0.91420,0.11131,0.63218,0.44359,0.94144,0.03097,0.74967,0.33848,0.81541,0.03327,0.95120,0.27454,0.85683,0.32303,0.57325,0.19900,0.87864,0.05228,0.63623,0.26411,0.91050,0.04741,0.71321,0.25823,0.88147,0.54133,0.69680,0.46035,0.90188,0.45744,0.43140,0.26363,0.94000,0.77960,0.46657,0.20697,0.93581,0.09199,0.38713,0.29721,0.93729,0.08013,0.44517,0.27180,0.93870
0.18145,0.37000,0.10962,0.97112,0.14201,0.50428,0.26430,1.00000,0.03376,0.72489,0.09738,0.81541,0.04524,0.89788,0.13503,0.92745,0.25502,0.65818,0.07347,0.81956,0.04807,0.67606,0.14955,0.91050,0.06392,0.60301,0.13460,0.96998,0.53327,0.71436,0.36554,0.90188,0.50754,0.37180,0.22107,0.96987,0.84529,0.42543,0.10934,0.96775,0.09695,0.36487,0.18435,0.96850,0.08560,0.40900,0.17312,0.96921
0.18524,0.37323,0.09886,1.00000,0.14443,0.50249,0.25193,1.00000,0.03598,0.72213,0.08144,0.84548,0.04767,0.89918,0.12706,0.90370,0.23570,0.71603,0.06550,0.81956,0.05013,0.69593,0.14073,0.88119,0.06782,0.57149,0.12662,0.96998,0.58669,0.69680,0.35096,0.93430,0.56034,0.29916,0.13594,1.00000,0.91616,0.37740,0.10535,1.00000,0.10630,0.30520,0.18435,1.00000,0.08939,0.38287,0.17312,1.00000
0.05060,0.70665,0.05716,0.85828,0.04947,0.71661,0.17465,0.88392,0.02281,0.61661,0.03263,0.81541,0.02290,0.90758,0.09317,0.85683,0.18934,0.54383,0.04060,0.81956,0.02460,0.72295,0.11650,0.82339,0.02486,0.74276,0.09671,0.85250,0.26310,0.75116,0.30720,0.83794,0.13955,0.75721,0.07422,0.79476,0.22731,0.78320,0.06550,0.75011,0.02421,0.75797,0.10484,0.78547,0.02390,0.75021,0.11867,0.79030
0.01449,0.75645,0.00067,0.80335,0.01502,0.75857,0.01005,0.82741,0.00649,0.67232,0.00000,0.75603,0.00514,0.94290,0.00000,0.81077,0.05873,0.59590,0.00000,0.76152,0.00711,0.80898,0.00000,0.71084,0.00742,0.82498,0.00000,0.76711,0.08065,0.83652,0.00000,0.77511,0.03987,0.83240,0.00027,0.73845,0.06482,0.85533,0.00000,0.72012,0.00770,0.82802,0.00000,0.72660,0.00741,0.81684,0.00000,0.76139
0.00000,0.80291,0.00067,0.77624,0.00177,0.80036,0.01005,0.82741,0.00000,0.72903,0.00000,0.72676,0.00000,0.95630,0.00000,0.81077,0.00000,0.63571,0.00000,0.76152,0.00000,0.86595,0.00000,0.68330,0.00000,0.88178,0.00000,0.76711,0.00000,0.89705,0.00000,0.74412,0.00000,0.88466,0.00000,0.71067,0.00000,0.90429,0.00000,0.66093,0.00000,0.88239,0.00000,0.66879,0.00102,0.86096,,0.73275
0.08827,0.24649,0.05985,0.85828,0.08326,0.24760,0.17465,0.88392,0.04544,0.10129,0.03263,0.81541,0.04412,0.69215,0.09317,0.85683,0.39335,0.05269,0.04060,0.81956,0.04639,0.14106,0.11650,0.85217,0.04889,0.21141,0.10070,0.91072,0.54335,0.10987,0.30720,0.86978,0.29634,0.15228,0.08273,0.85207,0.50821,0.26968,0.06949,0.81091,0.06118,0.21485,0.11510,0.84539,0.05345,0.18298,0.12548,0.84887
0.08047,0.26283,0.05985,0.85828,0.07928,0.23297,0.18083,0.88392,0.04210,0.10573,0.03263,0.81541,0.04047,0.69623,0.09317,0.88017,0.36708,0.05695,0.04259,0.81956,0.04246,0.14106,0.11650,0.85217,0.04453,0.20828,0.10070,0.88147,0.50706,0.12284,0.30720,0.86978,0.27371,0.16513,0.08273,0.82329,0.46154,0.26697,0.06949,0.81091,0.05613,0.20727,0.10997,0.81530,0.04965,0.20375,0.12548,0.81945
0.07958,0.24812,0.05716,0.83069,0.07906,0.22198,0.17465,0.88392,0.04145,0.10425,0.03263,0.81541,0.04000,0.69011,0.09317,0.85683,0.37017,0.05269,0.04259,0.81956,0.04227,0.12779,0.11650,0.85217,0.04323,0.20203,0.10070,0.88147,0.49899,0.11172,0.30720,0.86978,0.26670,0.15550,0.08273,0.82329,0.44598,0.24797,0.06949,0.81091,0.05393,0.19842,0.10997,0.84539,0.04826,0.18446,0.12548,0.81945
0.07512,0.24649,0.05716,0.85828,0.07266,0.21831,0.17465,0.88392,0.03774,0.10869,0.03263,0.81541,0.03664,0.69147,0.09317,0.85683,0.33076,0.06405,0.04259,0.81956,0.03872,0.12210,0.11650,0.82339,0.03961,0.18013,0.10070,0.88147,0.45968,0.10060,0.30720,0.83794,0.24461,0.13618,0.08273,0.82329,0.40968,0.23982,0.06949,0.78038,0.04953,0.19210,0.10997,0.78547,0.04456,0.16216,0.12548,0.81945
0.07356,0.24976,0.05716,0.85828,0.07089,0.22198,0.17465,0.85554,0.03710,0.10129,0.03263,0.81541,0.03598,0.70235,0.09317,0.85683,0.32303,0.07255,0.04259,0.81956,0.03731,0.14864,0.11650,0.82339,0.03841,0.17700,0.10070,0.85250,0.44960,0.07646,0.30720,0.83794,0.23922,0.12974,0.08273,0.79476,0.39931,0.23166,0.06949,0.78038,0.04824,0.19083,0.10997,0.78547,0.04354,0.15620,0.12548,0.81945
0.06799,0.24158,0.05716,0.83069,0.06471,0.21831,0.17465,0.85554,0.03311,0.10869,0.03263,0.78558,0.03412,0.69895,0.09317,0.85683,0.29830,0.06121,0.04060,0.81956,0.03451,0.12589,0.11650,0.85217,0.03358,0.20203,0.10070,0.85250,0.40423,0.05786,0.30720,0.83794,0.21390,0.14263,0.08273,0.76649,0.36041,0.24254,0.06949,0.78038,0.04256,0.20853,0.10997,0.78547,0.03900,0.16514,0.12548,0.79030
0.03299,0.20389,0.00134,0.80335,0.02937,0.17792,0.01236,0.79956,0.01298,0.14268,0.00000,0.75603,0.01290,0.70574,0.00000,0.81077,0.14760,0.01855,,0.76152,0.01571,0.07836,0.00000,0.79487,0.01642,0.18796,0.00000,0.79532,0.20161,0.05971,0.00000,0.77511,0.10237,0.15389,0.00027,0.73845,0.16681,0.26155,0.00000,0.69041,0.02091,0.22998,0.00000,0.72660,0.01890,0.18001,0.00000,0.76139
0.01984,0.25629,0.00134,0.77624,0.01943,0.20731,0.01236,0.79956,0.00501,0.21467,0.00000,0.69772,0.00832,0.72401,0.00000,0.78804,0.09119,0.10507,0.00000,0.73291,0.01029,0.16756,0.00000,0.76660,0.01169,0.25036,0.00000,0.79532,0.13710,0.13764,0.00000,0.77511,0.06681,0.23237,0.00027,0.71067,0.11841,0.32102,0.00000,0.69041,0.01633,0.28021,0.00000,0.66879,0.01315,0.24517,0.00000,0.73275
0.16808,0.00000,0.64492,0.94252,0.13980,0.00000,0.74034,0.94144,0.06037,0.00000,1.00000,0.84548,0.05262,0.66827,0.84056,0.88017,0.47141,0.00000,0.77684,0.84896,0.06116,0.00000,0.61223,0.88119,0.07839,0.00000,0.71286,0.94021,0.66532,0.00000,0.81039,0.90188,0.42349,0.00000,0.69354,0.88113,0.88850,0.00000,0.61743,0.90417,0.09383,0.00000,0.49727,0.90639,0.07985,0.00000,0.46916,0.90850
0.13486,0.14132,0.18763,0.88610,0.10336,0.20731,0.33849,0.88392,0.04359,0.17213,0.27472,0.81541,0.03617,0.74758,0.23069,0.83371,0.39799,0.11354,0.16712,0.81956,0.04769,0.18079,0.22886,0.82339,0.05372,0.23012,0.21436,0.88147,0.54435,0.16719,0.42388,0.83794,0.38685,0.09746,0.22107,0.82329,0.70095,0.16059,0.18306,0.87279,0.07714,0.13876,0.26643,0.87574,0.07133,0.10541,0.24458,0.87854
0.09050,0.46326,0.06792,0.83069,0.08922,0.43796,0.22720,0.85554,0.03969,0.36127,0.03462,0.81541,0.04085,0.80229,0.08919,0.83371,0.32612,0.33077,0.03661,0.79041,0.04124,0.45883,0.11650,0.82339,0.04138,0.51872,0.10469,0.82379,0.46270,0.49444,0.30720,0.80639,0.24192,0.52786,0.08273,0.76649,0.39412,0.58614,0.06949,0.75011,0.04549,0.53385,0.10484,0.78547,0.04271,0.52995,0.12548,0.79030
0.18524,0.11486,0.47276,0.91420,0.14311,0.21098,0.61669,0.88392,0.07790,0.03886,1.00000,0.87584,0.06571,0.70438,0.87245,0.85683,0.66615,0.00999,1.00000,0.87864,0.06771,0.16378,0.78849,0.85217,0.10029,0.02707,1.00000,0.96998,0.83871,0.08946,0.66454,0.90188,0.44666,0.17156,0.79569,0.85207,0.94296,0.12209,0.77684,0.90417,0.08622,0.21485,0.64091,0.87574,0.07856,0.19782,0.52361,0.84887
0.19951,0.15452,0.45124,0.91420,0.14753,0.28411,0.56723,0.88392,0.07976,0.09536,0.61743,0.84548,0.06300,0.74624,0.20678,0.85683,0.62519,0.10366,0.41818,0.84896,0.06359,0.29730,0.25530,0.85217,0.08804,0.19578,0.61715,0.94021,0.80645,0.23340,0.54786,0.90188,0.42026,0.33081,0.69354,0.82329,0.84183,0.28051,0.61743,0.84173,0.08090,0.34503,0.83584,0.84539,0.07448,0.32745,0.49638,0.84887
0.09206,0.57465,0.06792,0.80335,0.09187,0.56842,0.21484,0.85554,0.04349,0.44723,0.03462,0.78558,0.04299,0.84316,0.08919,0.81077,0.36631,0.39514,0.03064,0.79041,0.04508,0.54331,0.11209,0.79487,0.04769,0.56698,0.10070,0.85250,0.53831,0.51950,0.30720,0.80639,0.28933,0.54951,0.07848,0.76649,0.49006,0.57439,0.06550,0.72012,0.05907,0.50474,0.10997,0.78547,0.05188,0.53424,0.12548,0.79030
0.15047,0.45365,0.38668,0.80335,0.11131,0.61450,0.59196,0.82741,0.06158,0.38428,0.84060,0.78558,0.05804,0.83134,0.46587,0.83371,0.55951,0.28666,0.93624,0.79041,0.05723,0.53782,0.40953,0.79487,0.08006,0.38625,0.38584,0.91072,0.73891,0.47292,0.60620,0.83794,0.37877,0.55877,0.39558,0.76649,0.76923,0.46524,0.33848,0.81091,0.07970,0.48039,0.57935,0.78547,0.06762,0.53710,0.35347,0.79030
0.12773,0.60309,0.29523,0.80335,0.10115,0.72886,0.54250,0.82741,0.05379,0.52104,0.61743,0.75603,0.04505,0.90822,0.37020,0.81077,0.42581,0.47118,0.68120,0.76152,0.05209,0.65797,0.37428,0.79487,0.06661,0.53383,0.27418,0.85250,0.64617,0.61206,0.60620,0.80639,0.33567,0.68139,0.34451,0.73845,0.62489,0.62777,0.32254,0.78038,0.07979,0.50109,0.95896,0.78547,0.05947,0.66053,0.38069,0.79030
0.10343,0.69572,0.06523,0.77624,0.09673,0.69907,0.21484,0.79956,0.04739,0.58019,0.03462,0.75603,0.04711,0.90241,0.09317,0.81077,0.39876,0.52103,0.03263,0.76152,0.04966,0.69051,0.11209,0.76660,0.05232,0.68801,0.10469,0.82379,0.58468,0.66157,0.32179,0.80639,0.32328,0.64936,0.10402,0.73845,0.55229,0.66143,0.20697,0.72012,0.06604,0.56286,0.26643,0.75590,0.05855,0.62807,0.40791,0.76139
0.08827,0.71445,0.06792,0.77624,0.08547,0.72711,0.21484,0.77192,0.03923,0.60682,0.03462,0.72676,0.04141,0.89788,0.09317,0.78804,0.33385,0.53580,0.03064,0.73291,0.04236,0.71756,0.11650,0.76660,0.04397,0.72504,0.10867,0.79532,0.50706,0.68272,0.33637,0.77511,0.27586,0.69053,0.10827,0.71067,0.46413,0.70009,0.21494,0.72012,0.05457,0.63725,0.26643,0.72660,0.05252,0.62949,0.40791,0.73275
0.06531,0.74558,0.06792,0.74939,0.06228,0.76206,0.21484,0.77192,0.02689,0.66954,0.03462,0.69772,0.02879,0.92496,0.09317,0.76551,0.22179,0.60254,0.03064,0.70453,0.03049,0.77502,0.11209,0.71084,0.03043,0.80303,0.10070,0.73913,0.35988,0.77736,0.30720,0.71342,0.17996,0.79940,0.06997,0.68316,0.29386,0.82251,0.02516,0.66093,0.03430,0.77672,0.00256,0.64027,0.03298,0.77109,0.02595,0.67624
0.04347,0.81988,0.31675,0.69639,0.04108,0.82293,0.41886,0.71738,0.02346,0.67232,0.46600,0.66896,0.02262,0.93650,0.37020,0.74316,0.20788,0.57991,0.55367,0.67641,0.02357,0.82326,0.40953,0.68330,0.02486,0.82498,0.23829,0.71139,0.26210,0.84346,0.51869,0.68296,0.13416,0.84288,0.22107,0.62883,0.21262,0.88425,0.12727,0.60277,0.02311,0.87201,0.15101,0.61198,0.02316,0.83479,0.13909,0.64836
0.17365,0.47285,0.28447,0.83069,0.16166,0.49713,0.51777,0.85554,0.09042,0.22783,0.61743,0.84548,0.08861,0.76032,0.37020,0.90370,0.78980,0.16836,0.61743,0.87864,0.08922,0.33836,0.35665,0.85217,0.09992,0.32626,0.24626,0.94021,1.00000,0.33746,0.54786,0.90188,0.59106,0.32923,0.31045,0.85207,1.00000,0.33717,0.19103,0.84173,0.12318,0.21358,0.53831,0.90639,0.09931,0.36249,0.18673,0.84887
0.13709,0.61255,0.06792,0.80335,0.13096,0.62511,0.21484,0.82741,0.06816,0.42010,0.03462,0.81541,0.06795,0.83200,0.09317,0.85683,0.56414,0.37875,0.03064,0.81956,0.06827,0.52134,0.11209,0.79487,0.07283,0.54741,0.10070,0.88147,0.79032,0.50519,0.32179,0.80639,0.43319,0.53405,0.06997,0.76649,0.72774,0.54953,0.02715,0.78038,0.08530,0.46085,0.00737,0.75590,0.07633,0.51850,0.02765,0.79030
