8.8955,4.3799,9.3468,0.030211
12.853,4.3554,9.4143,0.060613
8.7087,4.0919,9.0463,0.088526
8.7127,4.5808,10.153,0.11559
9.2877,4.4537,9.9966,0.14606
10.191,5.1747,11.65,0.17425
9.793,4.8181,10.552,0.20126
9.1211,4.5816,9.9254,0.23147
9.2195,4.8201,10.511,0.26006
8.9534,4.3838,9.7258,0.28777
9.9324,4.7438,10.452,0.31671
NaN,4.638,10.152,0.34735
10.017,4.4341,9.7131,0.38257
NaN,5.036,10.996,0.40228
10.012,4.8202,10.629,0.42822
9.5126,4.7984,10.467,0.46206
NaN,4.8657,10.604,0.49206
NaN,5.0537,10.915,0.50742
NaN,4.6572,10.105,0.54573
NaN,4.9021,10.66,0.57393
NaN,4.8136,10.424,0.61754
NaN,4.9763,10.857,0.62716
NaN,4.7143,10.274,0.65464
NaN,4.7392,10.332,9.3756
NaN,4.9366,10.758,0.75843
NaN,4.6066,10.17,0.78067
NaN,4.8996,10.578,0.75869
NaN,4.8268,10.547,0.79261
NaN,4.9487,10.794,0.8092
NaN,4.9971,10.893,0.82961
NaN,5.0345,11.019,0.84643
NaN,5.0726,10.971,0.87556
NaN,4.9877,10.959,0.88595
NaN,4.9076,10.716,0.9147
NaN,5.2921,11.576,0.95004
NaN,5.172,11.37,0.96771
NaN,5.0743,11.008,0.98757
NaN,5.2175,11.385,1.0025
NaN,5.0785,10.995,1.0263
NaN,5.2355,11.457,1.0624
NaN,5.214,11.437,1.0687
NaN,5.1413,11.301,1.07
NaN,5.0079,10.863,1.1174
NaN,5.0506,11.056,1.1179
NaN,5.1566,11.288,1.1134
NaN,5.2507,11.506,1.1325
NaN,5.2521,11.458,1.1984
NaN,5.0906,11.103,1.181
NaN,5.2696,11.503,1.158
NaN,5.2282,11.422,1.2143
NaN,5.288,11.555,1.2056
NaN,5.3707,11.68,1.2092
NaN,5.4416,11.939,1.2105
NaN,5.3104,11.633,1.224
NaN,5.2823,11.569,1.2337
NaN,5.1289,11.181,1.2444
NaN,5.3896,11.819,1.2076
NaN,5.1619,11.243,1.245
NaN,5.2152,11.307,1.2555
NaN,5.4427,11.809,1.2589
NaN,5.3039,11.598,1.2424
NaN,5.4635,11.964,1.2661
NaN,5.4011,11.767,1.2658
NaN,5.4351,11.852,1.2302
NaN,5.44,11.901,1.2076
NaN,5.4283,11.858,1.241
NaN,5.4462,11.857,1.2637
NaN,5.4319,11.838,1.2041
NaN,5.489,12.007,1.2014
NaN,5.2355,11.453,1.15
NaN,5.5,11.996,1.1676
NaN,5.4791,11.941,1.1968
NaN,5.3166,11.631,1.1584
NaN,5.3508,11.67,1.155
NaN,5.3815,11.742,1.0871
NaN,5.5672,12.167,1.0647
NaN,5.6338,12.327,1.0637
NaN,5.4299,11.817,1.0287
NaN,5.5663,12.171,1.0366
NaN,5.6219,12.281,0.99568
NaN,5.5173,12.005,0.95289
NaN,5.5311,12.097,0.92087
NaN,5.258,11.505,0.86438
NaN,5.6236,12.272,0.86636
NaN,5.4809,11.938,0.79142
NaN,5.9121,12.919,0.76743
NaN,5.5884,12.207,0.70598
NaN,5.6699,12.394,0.67176
NaN,5.7672,12.567,0.63177
NaN,5.7312,12.489,0.59679
