0,0,0
0.33902,0.39218,0.3513
0.33462,0.3839,0.34653
0.3276,0.37385,0.33678
0.31935,0.36328,0.33099
0.31227,0.35462,0.32229
0.3062,0.34692,0.31678
0.30039,0.34017,0.31262
0.29449,0.33584,0.30732
0.29003,0.33174,0.3039
0.2846,0.32628,0.29867
0.28088,0.32303,0.29458
0.27676,0.31943,0.29036
0.2743,0.315,0.28947
0.27101,0.31563,0.28685
0.2692,0.30939,0.28224
0.26561,0.30798,0.28115
0.26074,0.30029,0.27631
0.25581,0.2929,0.27025
0.25094,0.28898,0.26674
0.24932,0.28812,0.26323
0.24321,0.28189,0.25749
0.23888,0.27744,0.25493
0.23343,0.26933,0.25036
0.22796,0.26346,0.24263
0.22256,0.25845,0.23597
0.21803,0.25363,0.22983
0.21244,0.24474,0.22619
0.20817,0.24091,0.22259
0.2052,0.23686,0.21607
0.19865,0.22492,0.2117
0.19661,0.22158,0.20623
0.1947,0.22188,0.20231
0.19078,0.21722,0.20153
0.18684,0.2131,0.19638
0.18171,0.2087,0.19278
0.1777,0.20242,0.18481
0.17409,0.196,0.18234
0.16992,0.19093,0.18085
0.1647,0.18901,0.17554
0.16145,0.18352,0.17109
0.15723,0.17691,0.16474
0.15165,0.1678,0.15648
0.1441,0.1634,0.1483
0.13871,0.15586,0.1419
0.13347,0.15037,0.13532
0.12687,0.14581,0.13164
0.12297,0.14023,0.12586
0.11832,0.13406,0.12278
0.11385,0.12945,0.11648
0.10993,0.12545,0.11222
0.10558,0.12107,0.10594
0.10188,0.11373,0.10165
0.094754,0.10759,0.092383
0.090323,0.10139,0.089205
0.087076,0.095025,0.081725
0.082865,0.090864,0.077462
0.080329,0.088234,0.07243
0.078801,0.086609,0.06909
0.075234,0.079689,0.066238
0.069887,0.07647,0.064024
0.068124,0.072242,0.059309
0.064971,0.068563,0.055384
0.061609,0.064128,0.051049
0.058225,0.059411,0.048393
0.055143,0.057854,0.043728
0.052299,0.053456,0.039125
0.050241,0.051379,0.036716
0.047025,0.047406,0.033004
0.044379,0.042588,0.031146
0.040286,0.038015,0.025235
0.036901,0.036197,0.024477
0.03253,0.028765,0.019559
0.027941,0.024903,0.016794
0.025038,0.017672,0.011755
0.022593,0.016336,0.0094382
0.021636,0.015931,0.0087101
0.021299,0.016235,0.0055768
0.023204,0.016314,0.014226
0.0209,0.016383,0.018599
0.020077,0.014004,0.015694
0.019029,0.013385,0.0094739
0.019142,0.013497,0.010087
0.021186,0.013328,0.007353
0.024283,0.018447,0.0099729
0.028417,0.018883,0.011919
0.038483,0.032761,0.024675
0.055636,0.049152,0.037595
0.085403,0.071162,0.074208
0.14377,0.11649,0.11838
0.19849,0.16482,0.16028
0.23743,0.2066,0.18519
0.26008,0.23031,0.20551
0.27751,0.24864,0.22074
0.2939,0.26448,0.23456
0.28904,0.26545,0.22809
0.25402,0.24553,0.20996
0.2301,0.22836,0.19816
0.25187,0.23763,0.21743
0.28005,0.26327,0.23819
0.30166,0.28815,0.25772
0.31885,0.30089,0.26541
0.33047,0.31675,0.28088
0.33676,0.32548,0.28879
0.34593,0.33723,0.2933
0.34751,0.33921,0.29299
0.34959,0.34558,0.29719
0.3523,0.34644,0.30063
0.34645,0.34932,0.29843
0.34684,0.35067,0.29991
0.36196,0.36575,0.30362
0.35545,0.36557,0.30466
0.33957,0.34332,0.29978
0.32736,0.35193,0.29766
0.32199,0.34429,0.29602
0.32559,0.34543,0.29527
0.3437,0.35955,0.30339
0.34889,0.36931,0.31159
0.35959,0.37973,0.31892
0.36248,0.38378,0.32166
0.3716,0.38917,0.32864
0.37897,0.39877,0.3362
0.36341,0.3885,0.33131
0.33336,0.35561,0.31856
0.32862,0.34981,0.31345
0.35904,0.37526,0.32928
0.35803,0.37669,0.33971
0.33651,0.36079,0.32448
0.32047,0.34082,0.31309
0.30939,0.32515,0.29905
0.3017,0.32148,0.28712
0.28668,0.31232,0.27692
0.27191,0.30011,0.26525
0.26175,0.29396,0.25717
0.2519,0.28541,0.25068
0.24194,0.27648,0.24208
0.24138,0.27575,0.23864
0.23812,0.27077,0.23345
0.23352,0.26798,0.23025
0.22877,0.26023,0.22537
0.22321,0.25234,0.22342
0.21723,0.24524,0.21771
0.21472,0.24094,0.21703
0.20658,0.23648,0.21247
0.20422,0.2334,0.20773
0.19911,0.22748,0.20261
0.19465,0.22214,0.19927
0.18643,0.21283,0.19346
0.18252,0.20939,0.18743
0.17977,0.20632,0.18524
0.17552,0.20297,0.18261
0.17107,0.19623,0.17839
0.168,0.18969,0.17417
0.16595,0.18807,0.17154
0.16232,0.1858,0.16699
0.16047,0.18354,0.16852
0.15895,0.18042,0.16516
0.15575,0.17363,0.16338
0.15295,0.17089,0.16125
0.15165,0.17116,0.15875
0.14927,0.16634,0.15587
0.14701,0.16406,0.15312
0.14376,0.16007,0.14906
0.14366,0.15854,0.14637
0.14111,0.15769,0.14647
0.14003,0.15544,0.14698
0.13895,0.15336,0.14434
0.13871,0.15327,0.14215
0.13699,0.15057,0.13993
0.13496,0.14713,0.13822
0.13143,0.14554,0.13625
0.13035,0.14406,0.1345
0.12848,0.14519,0.1296
0.12604,0.14346,0.12844
0.12227,0.13865,0.12585
0.12042,0.1363,0.12436
0.11738,0.13118,0.12106
0.1149,0.12872,0.11953
0.11017,0.12646,0.11496
0.10907,0.12408,0.11227
0.10771,0.12198,0.11123
0.10765,0.11966,0.11036
0.10474,0.11798,0.10785
0.10112,0.11495,0.10443
0.099167,0.1109,0.10243
0.096974,0.10822,0.097943
0.09363,0.10463,0.095279
