0,0,0,0,0
0.32036,0.29335,0.35781,0.38366,0.31243
0.31326,0.29045,0.35258,0.37426,0.30538
0.3063,0.28539,0.34448,0.36481,0.29682
0.29902,0.27817,0.33207,0.35684,0.28595
0.29151,0.27074,0.32516,0.35065,0.27819
0.28582,0.26632,0.3189,0.33812,0.26983
0.28346,0.26481,0.31482,0.33283,0.26456
0.28058,0.25939,0.31184,0.33178,0.26111
0.27626,0.25455,0.30815,0.32766,0.25721
0.27519,0.25461,0.30451,0.32298,0.25609
0.2736,0.25165,0.30254,0.31659,0.25289
0.27172,0.25116,0.30116,0.31649,0.24969
0.27185,0.25139,0.29886,0.31441,0.24935
0.26928,0.24615,0.29544,0.31797,0.25028
0.26458,0.23933,0.29074,0.31094,0.24689
0.26235,0.23785,0.28791,0.30803,0.24409
0.26095,0.23807,0.28197,0.30264,0.23781
0.25944,0.23601,0.27975,0.30279,0.23579
0.25592,0.23282,0.27654,0.29652,0.23228
0.25194,0.22743,0.27146,0.29084,0.22741
0.24913,0.22449,0.26756,0.28775,0.22269
0.24617,0.22127,0.26407,0.28183,0.21862
0.24376,0.21712,0.26051,0.27499,0.21314
0.24017,0.21331,0.25624,0.27136,0.20816
0.23403,0.20917,0.24942,0.26564,0.20126
0.22899,0.20493,0.24385,0.25937,0.19519
0.219,0.20011,0.23679,0.25379,0.18933
0.20236,0.19412,0.23111,0.24115,0.18524
0.19459,0.18973,0.22545,0.23146,0.18073
0.18867,0.18361,0.2204,0.22423,0.17585
0.18335,0.17891,0.21475,0.21741,0.171
0.17935,0.17531,0.21001,0.21118,0.16584
0.17523,0.17122,0.20483,0.20509,0.16154
0.17031,0.16562,0.19964,0.19982,0.15567
0.16556,0.16138,0.19341,0.19385,0.14999
0.15987,0.15699,0.18823,0.19047,0.14402
0.15206,0.15068,0.18177,0.1796,0.13829
0.15093,0.14722,0.17696,0.17534,0.13945
0.14856,0.14502,0.1741,0.17279,0.13607
0.14555,0.14111,0.17108,0.16868,0.13571
0.14199,0.13683,0.16622,0.16182,0.128
0.12963,0.13017,0.15336,0.14335,0.11017
0.11663,0.1214,0.13723,0.12868,0.09495
0.10819,0.11239,0.12759,0.11258,0.094667
0.10489,0.10785,0.12314,0.11221,0.092834
0.098967,0.10324,0.11629,0.106,0.089706
0.093108,0.098864,0.11122,0.10106,0.084359
0.088611,0.094316,0.10556,0.095566,0.080498
0.084365,0.088829,0.098038,0.089346,0.075011
0.079954,0.083519,0.090507,0.082687,0.07017
0.074964,0.078885,0.084791,0.077202,0.067892
0.069719,0.07289,0.075819,0.0678,0.061406
0.06331,0.065551,0.067945,0.065057,0.057072
0.05688,0.060377,0.060768,0.058887,0.052579
0.053073,0.056727,0.056312,0.056145,0.049517
0.050964,0.051154,0.05099,0.054578,0.04823
0.051058,0.053771,0.052286,0.058985,0.05102
0.050878,0.05431,0.054203,0.059377,0.050476
0.046677,0.049335,0.048926,0.053892,0.046205
0.042367,0.044014,0.040967,0.04782,0.042194
0.038881,0.041233,0.036886,0.04449,0.041091
0.035502,0.041566,0.037815,0.042296,0.037708
0.033549,0.037185,0.031631,0.038613,0.036203
0.030733,0.034289,0.028144,0.037438,0.033338
0.027042,0.031836,0.024516,0.033716,0.031222
0.024726,0.028943,0.018793,0.031659,0.030213
0.023739,0.028177,0.018685,0.03117,0.030317
0.021556,0.026085,0.016407,0.030925,0.027645
0.017368,0.021263,0.015057,0.02831,0.024759
0.012511,0.01705,0.0099335,0.022649,0.020561
0.0076879,0.014626,0.0099335,0.020004,0.018906
