21.779,21.485,21.977,21.18,21.868,21.643,21.455,21.057,21.794
21.668,21.426,21.858,21.029,21.777,21.5,21.18,20.747,21.489
21.518,21.24,21.773,20.839,21.608,21.303,20.912,20.426,21.231
21.443,21.13,21.666,20.706,21.52,21.157,20.699,20.211,20.968
21.374,21.009,21.574,20.58,21.378,20.991,20.536,20.011,20.759
21.267,20.921,21.508,20.439,21.26,20.849,20.376,19.861,20.557
21.188,20.884,21.412,20.44,21.149,20.716,20.229,19.694,20.421
21.125,20.769,21.371,20.429,21.043,20.604,20.133,19.556,20.318
21.08,20.747,21.266,20.411,20.925,20.557,20.095,19.496,20.24
20.982,20.614,21.161,20.324,20.856,20.455,19.989,19.351,20.152
20.925,20.519,21.101,20.286,20.785,20.425,20.013,19.315,20.115
20.854,20.456,21.018,20.212,20.743,20.363,19.984,19.314,20.066
20.824,20.405,21.009,20.153,20.704,20.315,19.939,19.242,20.018
20.802,20.377,21.001,20.146,20.639,20.275,19.934,19.207,19.961
20.718,20.248,20.888,20.023,20.557,20.195,19.852,19.181,19.896
20.715,20.297,20.894,20.024,20.534,20.175,19.783,19.025,19.827
20.614,20.144,20.801,19.915,20.422,20.047,19.676,18.849,19.72
20.571,20.077,20.768,19.943,20.359,20.024,19.636,18.757,19.645
20.476,19.97,20.714,19.865,20.293,19.942,19.58,18.68,19.554
20.448,19.938,20.702,19.89,20.261,19.916,19.535,18.652,19.483
20.371,19.829,20.63,19.811,20.184,19.827,19.418,18.584,19.391
20.3,19.761,20.578,19.715,20.123,19.751,19.369,18.553,19.308
20.238,19.702,20.488,19.64,20.05,19.672,19.253,18.419,19.23
20.153,19.619,20.409,19.545,19.986,19.587,19.193,18.359,19.168
20.08,19.572,20.328,19.505,19.908,19.546,19.143,18.29,19.089
20.004,19.482,20.247,19.377,19.849,19.431,19.043,18.218,19.006
19.959,19.395,20.202,19.38,19.81,19.38,18.928,18.087,18.959
19.868,19.288,20.116,19.249,19.715,19.279,18.84,17.993,18.861
19.839,19.274,20.057,19.246,19.685,19.28,18.84,17.931,18.803
19.747,19.199,19.997,19.128,19.613,19.171,18.781,17.905,18.733
19.706,19.195,19.965,19.165,19.58,19.16,18.749,17.862,18.688
19.674,19.118,19.94,19.114,19.522,19.099,18.684,17.804,18.618
19.644,19.105,19.926,19.092,19.5,19.098,18.696,17.777,18.607
19.589,19.038,19.855,18.96,19.433,18.995,18.627,17.71,18.528
19.543,18.968,19.778,18.917,19.382,18.942,18.545,17.65,18.48
19.465,18.916,19.699,18.788,19.308,18.854,18.476,17.578,18.397
19.414,18.867,19.625,18.755,19.264,18.833,18.424,17.492,18.348
19.376,18.813,19.607,18.85,19.266,18.852,18.392,17.419,18.374
19.323,18.77,19.554,18.823,19.219,18.825,18.392,17.407,18.33
19.282,18.709,19.508,18.787,19.186,18.771,18.298,17.321,18.277
19.205,18.647,19.438,18.709,19.115,18.692,18.234,17.209,18.247
19.133,18.597,19.354,18.591,19.02,18.597,18.23,17.194,18.112
19.066,18.511,19.305,18.493,18.924,18.488,18.144,17.132,17.953
19.006,18.408,19.253,18.335,18.789,18.316,17.963,16.991,17.824
18.93,18.344,19.174,18.267,18.714,18.251,17.888,16.915,17.739
18.871,18.283,19.116,18.231,18.685,18.217,17.856,16.873,17.677
18.822,18.23,19.029,18.121,18.611,18.128,17.774,16.816,17.606
18.765,18.167,18.98,18.061,18.544,18.066,17.713,16.755,17.535
18.72,18.129,18.924,18.022,18.499,18.031,17.664,16.699,17.487
18.657,18.065,18.877,17.909,18.423,17.937,17.599,16.628,17.43
18.607,18.023,18.813,17.894,18.391,17.914,17.562,16.589,17.371
18.545,17.932,18.762,17.764,18.304,17.796,17.477,16.464,17.295
18.483,17.878,18.665,17.742,18.246,17.757,17.435,16.399,17.224
18.41,17.819,18.646,17.597,18.153,17.665,17.337,16.286,17.152
18.348,17.766,18.55,17.629,18.13,17.619,17.294,16.265,17.085
18.308,17.711,18.554,17.558,18.054,17.566,17.223,16.197,17.034
18.266,17.686,18.52,17.624,18.044,17.584,17.187,16.221,16.986
18.254,17.666,18.49,17.573,18.012,17.54,17.141,16.115,16.969
18.207,17.629,18.424,17.515,17.975,17.498,17.125,16.101,16.949
18.17,17.581,18.373,17.419,17.932,17.449,17.075,16.041,16.925
18.124,17.546,18.337,17.37,17.886,17.397,17.018,16.001,16.856
18.097,17.513,18.293,17.364,17.859,17.358,16.996,15.981,16.851
18.058,17.464,18.26,17.26,17.802,17.31,16.943,15.924,16.784
18.014,17.43,18.179,17.281,17.755,17.291,16.928,15.895,16.748
17.975,17.383,18.164,17.173,17.706,17.225,16.854,15.843,16.681
17.925,17.363,18.12,17.195,17.684,17.2,16.854,15.839,16.657
17.902,17.318,18.089,17.126,17.625,17.148,16.787,15.78,16.593
17.871,17.292,18.059,17.158,17.612,17.139,16.786,15.774,16.569
17.85,17.261,18.059,17.118,17.577,17.116,16.762,15.742,16.562
17.786,17.206,18.023,17.056,17.528,17.065,16.706,15.675,16.491
17.752,17.175,17.959,17.002,17.507,17.034,16.671,15.611,16.472
17.688,17.099,17.902,16.878,17.438,16.937,16.589,15.506,16.415
17.645,17.047,17.812,16.886,17.396,16.892,16.565,15.452,16.397
17.575,17.001,17.787,16.76,17.328,16.834,16.468,15.411,16.297
17.549,16.978,17.743,16.801,17.308,16.808,16.462,15.401,16.293
17.57,16.969,17.72,16.781,17.279,16.779,16.418,15.373,16.254
17.571,16.976,17.7,16.82,17.281,16.791,16.424,15.399,16.272
17.57,16.963,17.693,16.82,17.263,16.781,16.42,15.406,16.27
17.561,16.928,17.684,16.77,17.219,16.745,16.383,15.361,16.22
17.579,16.941,17.658,16.818,17.243,16.767,16.396,15.393,16.26
17.565,16.955,17.706,16.823,17.215,16.772,16.373,15.354,16.251
17.585,17.007,17.727,16.888,17.262,16.832,16.431,15.423,16.325
17.599,17.066,17.76,16.906,17.285,16.851,16.445,15.46,16.359
17.649,17.148,17.793,16.991,17.337,16.925,16.497,15.526,16.466
17.725,17.264,17.858,17.088,17.433,17.037,16.599,15.637,16.642
17.931,17.743,18.084,17.362,17.644,17.249,16.946,15.948,16.972
18.452,18.562,18.539,18.072,18.031,17.997,17.473,16.435,17.608
19.154,19.153,19.146,18.945,18.649,18.72,17.949,17.443,18.295
19.944,20.044,19.723,19.894,19.452,19.377,18.643,18.497,18.976
20.629,20.928,20.369,20.71,20.218,20.047,19.149,19.236,19.573
21.036,21.412,20.911,21.228,20.586,20.467,19.489,19.508,20.034
21.259,21.586,21.238,21.381,20.937,20.684,19.727,19.735,20.327
21.467,21.682,21.509,21.773,21.072,21.015,19.974,20.002,20.586
21.583,21.872,21.624,21.877,21.247,21.057,20.068,20.065,20.701
21.404,21.492,21.451,21.649,21.03,20.963,19.985,19.666,20.659
21.004,20.91,20.996,21.145,20.609,20.601,19.694,19.315,20.206
20.737,20.731,20.737,20.829,20.346,20.307,19.58,18.988,19.929
21.011,20.952,21.088,21.289,20.658,20.662,19.874,19.251,20.227
21.373,21.276,21.48,21.657,21.055,21.004,20.205,19.724,20.701
21.691,21.691,21.855,22.024,21.327,21.357,20.49,20.011,20.974
21.84,22.075,21.966,22.154,21.525,21.534,20.66,20.191,21.087
21.954,22.268,22.146,22.313,21.67,21.702,20.744,20.38,21.211
22.102,22.451,22.301,22.418,21.87,21.817,20.952,20.54,21.363
22.125,22.489,22.299,22.505,21.852,21.836,20.961,20.621,21.391
22.086,22.357,22.231,22.422,21.793,21.757,20.921,20.56,21.331
22.173,22.383,22.287,22.407,21.846,21.801,21.073,20.685,21.428
22.173,22.455,22.3,22.158,21.837,21.816,21.123,20.741,21.409
22.08,22.225,22.178,22.012,21.732,21.707,21.036,20.675,21.285
22.088,22.255,22.196,22.029,21.739,21.74,21.113,20.785,21.305
22.335,22.511,22.339,21.804,21.881,21.827,21.279,20.901,21.44
22.234,22.408,22.26,21.509,21.833,21.776,21.26,20.913,21.386
22.007,22.097,21.985,21.391,21.632,21.552,21.082,20.677,21.133
21.844,21.961,21.862,21.181,21.523,21.318,20.936,20.491,20.913
21.76,21.83,21.776,21.119,21.45,21.172,20.858,20.42,20.804
21.782,21.832,21.783,21.176,21.444,21.237,20.953,20.507,20.863
21.94,22.108,21.923,21.403,21.598,21.548,21.179,20.73,21.048
22.081,22.196,22.026,21.5,21.707,21.657,21.28,20.805,21.178
22.194,22.38,22.173,21.512,21.804,21.748,21.386,20.921,21.28
22.254,22.414,22.299,21.647,21.861,21.827,21.462,21.038,21.321
22.386,22.578,22.375,21.669,21.97,21.991,21.61,21.268,21.443
22.468,22.649,22.533,21.749,22.087,22.113,21.766,21.408,21.545
22.203,22.336,22.302,21.611,21.905,21.78,21.531,21.222,21.358
21.83,21.878,21.866,21.312,21.587,21.347,21.124,20.813,21.026
21.729,21.893,21.803,21.343,21.578,21.31,21.152,20.801,20.98
22.089,22.291,22.117,21.598,21.832,21.706,21.514,21.3,21.21
22.138,22.252,22.099,21.627,21.874,21.747,21.567,21.341,21.26
21.876,22.003,21.902,21.466,21.727,21.445,21.327,21.108,21.102
21.657,21.734,21.856,21.273,21.566,21.253,21.013,20.71,20.93
21.443,21.457,21.621,20.943,21.363,20.976,20.666,20.191,20.681
21.274,21.195,21.474,20.769,21.143,20.788,20.444,19.984,20.512
21.106,20.905,21.369,20.652,20.992,20.678,20.402,19.994,20.434
20.911,20.655,21.167,20.4,20.805,20.482,20.214,19.805,20.253
