0,0,0,0
0.41932,0.38303,0.5135,0.53904
0.40939,0.37454,0.49803,0.5234
0.39945,0.36406,0.48034,0.50802
0.39011,0.35449,0.46784,0.49619
0.38165,0.3465,0.45071,0.48279
0.37079,0.3367,0.43958,0.47038
0.36507,0.3322,0.43217,0.45926
0.358,0.32545,0.42148,0.44965
0.35396,0.32195,0.41347,0.4411
0.34775,0.31555,0.40063,0.42998
0.34237,0.31061,0.39136,0.42021
0.33788,0.30714,0.37737,0.40463
0.33466,0.3075,0.37001,0.39546
0.33283,0.30496,0.36429,0.38664
0.3268,0.29919,0.3596,0.38015
0.32183,0.29414,0.33852,0.36401
0.31577,0.28643,0.31535,0.34417
0.31136,0.28429,0.30595,0.32923
0.30759,0.27931,0.30595,0.32701
0.30561,0.27812,0.30389,0.32408
0.29847,0.27173,0.30027,0.32046
0.29565,0.26876,0.2986,0.31913
0.28829,0.26247,0.29517,0.31551
0.28169,0.25593,0.2906,0.31166
0.27574,0.24847,0.28778,0.30865
0.26864,0.24253,0.28563,0.30573
0.26368,0.23599,0.27547,0.29637
0.25743,0.23009,0.26425,0.28489
0.25249,0.22584,0.25475,0.27528
0.24587,0.21829,0.24866,0.26952
0.2435,0.21433,0.2465,0.26724
0.23935,0.21242,0.24424,0.2651
0.23512,0.20992,0.24172,0.26198
0.22976,0.20234,0.24138,0.26076
0.2225,0.19712,0.23824,0.25708
0.21622,0.18871,0.23592,0.25443
0.21223,0.18572,0.23886,0.25615
0.20797,0.18181,0.23121,0.24987
0.20311,0.17717,0.22319,0.24137
0.19721,0.16965,0.21826,0.23586
0.18966,0.16187,0.21441,0.23227
0.18123,0.15639,0.22275,0.23873
0.17312,0.14649,0.22953,0.24502
0.16604,0.1392,0.22915,0.2451
0.1587,0.13261,0.22618,0.24088
0.15262,0.12825,0.22355,0.23847
0.14707,0.12222,0.22105,0.23551
0.14184,0.11761,0.21835,0.23298
0.13675,0.11202,0.21544,0.22982
0.1319,0.10894,0.21319,0.22784
0.12616,0.10136,0.21105,0.2247
0.12001,0.096987,0.20738,0.22078
0.11366,0.089251,0.20325,0.2164
0.10751,0.084085,0.20045,0.21361
0.10147,0.077513,0.19773,0.20957
0.097327,0.073253,0.19462,0.20628
0.091897,0.068345,0.19167,0.20428
0.089329,0.065981,0.1895,0.20089
0.084655,0.062485,0.18719,0.19761
0.081286,0.058447,0.18458,0.19531
0.075987,0.05428,0.1819,0.19196
0.072326,0.05114,0.17939,0.18904
0.068541,0.047321,0.17618,0.18571
0.064061,0.042633,0.17322,0.18267
0.06101,0.039016,0.17121,0.1797
0.056089,0.035436,0.16895,0.17689
0.053478,0.033997,0.16614,0.17388
0.049565,0.029155,0.16367,0.1712
0.046927,0.02703,0.16093,0.16905
0.041225,0.021007,0.15866,0.16582
0.037322,0.018386,0.15632,0.16352
0.031406,0.012466,0.15285,0.16033
0.027138,0.0094327,0.1503,0.15688
0.021808,0.0037528,0.14824,0.15439
0.020186,0,0.14584,0.151
0.019826,0.00080578,0.14396,0.14863
0.020418,0.0028324,0.14169,0.14729
0.035031,0.039889,0.13914,0.14576
0.042355,0.039205,0.13779,0.14449
0.031666,0.017558,0.13685,0.14351
0.02485,0.011144,0.13681,0.14374
0.024242,0.011464,0.13748,0.14432
0.023633,0.010329,0.137,0.14422
0.027138,0.013026,0.13453,0.14198
0.031451,0.018956,0.13185,0.14022
0.043977,0.031821,0.13071,0.14115
0.05955,0.049429,0.12691,0.14269
0.074552,0.063613,0.12548,0.14356
0.095344,0.10449,0.12846,0.14987
0.14762,0.15578,0.13163,0.15487
0.15347,0.14496,0.13717,0.1634
0.16564,0.14702,0.15036,0.17546
0.18829,0.16318,0.16753,0.19527
0.20577,0.18059,0.17972,0.2081
0.21709,0.18748,0.18847,0.21926
0.21731,0.18811,0.19658,0.23074
0.21642,0.19196,0.20515,0.24472
0.22565,0.20223,0.21167,0.2567
0.2422,0.21562,0.22061,0.26841
0.2579,0.23332,0.23048,0.28361
0.2736,0.24688,0.24106,0.29481
0.28493,0.26266,0.24916,0.30404
0.30128,0.27198,0.25795,0.31613
0.30761,0.28056,0.25841,0.31891
0.31128,0.28349,0.25564,0.31712
0.31915,0.2918,0.26138,0.3252
0.33028,0.30383,0.27852,0.34015
0.33969,0.31181,0.28565,0.35007
0.3476,0.31955,0.29061,0.35974
0.35778,0.32916,0.30732,0.37072
0.36309,0.33374,0.31318,0.3798
0.36181,0.33401,0.31966,0.38715
0.36382,0.33656,0.32583,0.39295
0.36395,0.33778,0.336,0.40227
0.36924,0.34314,0.34341,0.41212
0.38039,0.34985,0.34869,0.42033
0.3848,0.35323,0.35852,0.42154
0.39469,0.36017,0.36766,0.42967
0.39713,0.36071,0.37445,0.43565
0.40438,0.36975,0.38096,0.4436
0.40743,0.37045,0.38891,0.44596
0.39608,0.35585,0.3956,0.44459
0.38325,0.33989,0.39042,0.44026
0.38163,0.34348,0.38594,0.44042
0.39933,0.36435,0.39584,0.45442
0.39559,0.3575,0.40743,0.4543
0.38541,0.34242,0.40434,0.45037
0.37361,0.33004,0.39947,0.44383
0.36221,0.32059,0.39496,0.44064
0.35191,0.31166,0.38788,0.43276
0.34191,0.30494,0.392,0.43558
0.32839,0.29306,0.38937,0.43132
0.31915,0.28463,0.38217,0.42352
0.31042,0.27521,0.37539,0.41879
0.30238,0.2666,0.36736,0.40744
0.2941,0.26093,0.36382,0.40083
0.28684,0.25477,0.35503,0.39372
0.28326,0.25067,0.34699,0.38455
0.27833,0.24507,0.34625,0.3825
