temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2
0.0530501076997,0.620119052503,0.776836861768,0.929462463144,0.0423944094112,0.701582860252,0.808717310087,0.92082718852,0.0499862529272,0.613070708478,0.74495641345,0.930536425567,0.0395217801676,0.736197986995,0.6475728504,0.909097521503,0.0493050984665,0.632593411114,0.585244267198,0.906589680494,0.0404539803946,0.503509321811,0.397892624185,0.906299788195
0.0783736782741,0.606953791022,0.585554171856,1.0,0.0717156529246,0.675602086969,0.418181818182,1.0,0.078045450667,0.595098653246,0.354420921544,1.0,0.0710083993555,0.700278126253,0.392063166939,1.0,0.0762746166126,0.622561983574,0.417746759721,0.976322876906,0.0727241670542,0.447967447822,0.333667837431,1.0
0.0699632953461,0.624893885507,0.354420921544,0.976260678914,0.0648989307065,0.696527407516,0.290660024907,0.979949957746,0.0701479943495,0.609708288333,0.214943960149,1.0,0.0655893372994,0.714181707331,0.286335022059,0.97696070409,0.0710846062477,0.632593411114,0.274177467597,0.976322876906,0.0684462748745,0.461657720788,0.285499247366,0.976251616652
0.0697784517653,0.624893885507,0.370361145704,0.976260678914,0.0647121711937,0.697790816237,0.306600249066,0.96006561832,0.0698692605971,0.613070708478,0.222914072229,0.976622119644,0.0654024730906,0.712919731995,0.303956379539,0.97696070409,0.0711772850042,0.633844895251,0.290129611167,0.976322876906,0.0682602795623,0.461657720788,0.285499247366,0.976251616652
0.0695936081844,0.625489675722,0.354420921544,1.0,0.0645254116809,0.697790816237,0.290660024907,0.979949957746,0.0696834380955,0.613070708478,0.214943960149,1.0,0.0653090409862,0.712919731995,0.286335022059,1.0,0.0708065699781,0.633844895251,0.274177467597,0.976322876906,0.0680742842502,0.463611075352,0.285499247366,0.976251616652
0.0682072813282,0.632045070338,0.370361145704,0.976260678914,0.0634982343603,0.699056042811,0.290660024907,0.979949957746,0.0678252130796,0.618669379341,0.222914072229,1.0,0.0642812878376,0.712919731995,0.286335022059,1.0,0.0695090673869,0.638225089733,0.290129611167,0.952878262386,0.0669583123772,0.469465542042,0.285499247366,0.976251616652
0.0680224377473,0.631450982381,0.386301369863,1.0,0.0633114748475,0.699056042811,0.306600249066,0.979949957746,0.0677323018288,0.618669379341,0.222914072229,0.976622119644,0.0640944236288,0.713549809147,0.303956379539,0.97696070409,0.0694163886304,0.637599347664,0.290129611167,0.976322876906,0.0668653147211,0.46751498598,0.285499247366,0.976251616652
0.0676527505857,0.631450982381,0.386301369863,0.976260678914,0.0630313355783,0.700319451532,0.306600249066,0.979949957746,0.0674535680765,0.618669379341,0.230884184309,0.976622119644,0.0635338310023,0.71670383697,0.303956379539,0.97696070409,0.0692310311174,0.638225089733,0.290129611167,0.976322876906,0.0665863217529,0.469465542042,0.285499247366,0.976251616652
0.0660815801486,0.635616407109,0.354420921544,0.976260678914,0.0616306392321,0.701582860252,0.290660024907,0.979949957746,0.0659669880637,0.622582013691,0.214943960149,0.976622119644,0.0623192136449,0.721744454183,0.286335022059,0.97696070409,0.0674701347436,0.641350244724,0.274177467597,0.976322876906,0.06547034988,0.473366654167,0.285499247366,0.952709415006
0.0658967365677,0.635616407109,0.354420921544,0.976260678914,0.0617240189885,0.704107859838,0.290660024907,0.979949957746,0.0657811655622,0.621463888332,0.214943960149,1.0,0.0623192136449,0.723002787454,0.286335022059,0.97696070409,0.0672847772305,0.645097586431,0.274177467597,0.952878262386,0.06547034988,0.473366654167,0.285499247366,0.976251616652
