0.3981,0.43603,0.45268,0.36261,0.2985,0.33899,0.38626,0.32036,0.29335,0.38366
0.38778,0.42532,0.44374,0.35154,0.29265,0.3324,0.3784,0.31326,0.29045,0.37426
0.37956,0.41535,0.43286,0.34207,0.28699,0.32384,0.37091,0.3063,0.28539,0.36481
0.37051,0.40562,0.42169,0.33232,0.28185,0.31523,0.36178,0.29902,0.27817,0.35684
0.3639,0.39786,0.41272,0.32506,0.27566,0.30797,0.35727,0.29151,0.27074,0.35065
0.36493,0.39145,0.40683,0.31692,0.26981,0.30318,0.35287,0.28582,0.26632,0.33812
0.37388,0.38611,0.3995,0.31285,0.26803,0.29914,0.34622,0.28346,0.26481,0.33283
0.35407,0.37953,0.39508,0.30616,0.26396,0.29522,0.34326,0.28058,0.25939,0.33178
0.34462,0.37523,0.38904,0.30309,0.26064,0.29036,0.33758,0.27626,0.25455,0.32766
0.3408,0.37077,0.38585,0.29905,0.25968,0.29005,0.33649,0.27519,0.25461,0.32298
0.33238,0.36531,0.37953,0.29385,0.25654,0.28712,0.33311,0.2736,0.25165,0.31659
0.3261,0.35806,0.37008,0.28621,0.25434,0.28535,0.33105,0.27172,0.25116,0.31649
0.31797,0.35685,0.36816,0.28424,0.25359,0.28536,0.32968,0.27185,0.25139,0.31441
0.32862,0.35136,0.36442,0.28033,0.25044,0.28511,0.32522,0.26928,0.24615,0.31797
0.31588,0.34524,0.36039,0.27736,0.24613,0.28054,0.31817,0.26458,0.23933,0.31094
0.30236,0.34172,0.35725,0.27511,0.24411,0.27626,0.31723,0.26235,0.23785,0.30803
0.29761,0.33399,0.34939,0.2711,0.23774,0.27163,0.31224,0.26095,0.23807,0.30264
0.2894,0.32799,0.34308,0.26489,0.23457,0.26712,0.30915,0.25944,0.23601,0.30279
0.28601,0.32282,0.33794,0.2613,0.2323,0.26382,0.30346,0.25592,0.23282,0.29652
0.28546,0.32176,0.33295,0.25865,0.22997,0.2606,0.30047,0.25194,0.22743,0.29084
0.287,0.31734,0.32957,0.25853,0.22904,0.2578,0.29839,0.24913,0.22449,0.28775
0.285,0.31222,0.3272,0.25239,0.2252,0.25277,0.29427,0.24617,0.22127,0.28183
0.28279,0.30706,0.32275,0.24687,0.22254,0.2512,0.29137,0.24376,0.21712,0.27499
0.28009,0.30465,0.31893,0.2446,0.21966,0.24617,0.28689,0.24017,0.21331,0.27136
0.27661,0.29883,0.3127,0.24082,0.21503,0.23941,0.28158,0.23403,0.20917,0.26564
0.27369,0.29338,0.30676,0.23437,0.21041,0.23385,0.27671,0.22899,0.20493,0.25937
0.26683,0.28948,0.30196,0.23,0.20382,0.22719,0.26232,0.219,0.20011,0.25379
0.26221,0.28346,0.29493,0.2235,0.19355,0.21561,0.24823,0.20236,0.19412,0.24115
0.2555,0.27734,0.28907,0.21782,0.18702,0.20751,0.23796,0.19459,0.18973,0.23146
0.24908,0.27052,0.28209,0.21153,0.18262,0.20144,0.23049,0.18867,0.18361,0.22423
0.23579,0.259,0.27195,0.20678,0.17816,0.19763,0.22457,0.18335,0.17891,0.21741
0.22305,0.24962,0.25894,0.20006,0.17364,0.1917,0.21915,0.17935,0.17531,0.21118
0.20662,0.23931,0.24726,0.19478,0.17014,0.18629,0.21343,0.17523,0.17122,0.20509
0.19469,0.23125,0.24025,0.18852,0.1641,0.18211,0.20748,0.17031,0.16562,0.19982
0.18769,0.22415,0.23183,0.18331,0.1593,0.17567,0.20217,0.16556,0.16138,0.19385
0.18394,0.21607,0.22289,0.17694,0.15497,0.17089,0.19626,0.15987,0.15699,0.19047
0.18039,0.21052,0.21798,0.17006,0.15019,0.16464,0.18947,0.15206,0.15068,0.1796
0.17598,0.20485,0.21214,0.16675,0.14713,0.16044,0.18561,0.15093,0.14722,0.17534
0.16441,0.20132,0.20402,0.16327,0.14291,0.15743,0.18168,0.14856,0.14502,0.17279
0.16607,0.19566,0.19954,0.1585,0.14017,0.15396,0.17792,0.14555,0.14111,0.16868
0.16158,0.18883,0.19362,0.15298,0.13649,0.15144,0.17396,0.14199,0.13683,0.16182
0.15437,0.17956,0.18719,0.1441,0.12855,0.14096,0.16474,0.12963,0.13017,0.14335
0.14689,0.16459,0.17608,0.13566,0.11963,0.12986,0.15185,0.11663,0.1214,0.12868
0.13699,0.15321,0.16562,0.12855,0.10966,0.12064,0.14289,0.10819,0.11239,0.11258
0.13143,0.14712,0.15796,0.12229,0.10513,0.11663,0.13805,0.10489,0.10785,0.11221
0.12624,0.14011,0.15436,0.11796,0.099155,0.11123,0.1328,0.098967,0.10324,0.106
0.12122,0.13175,0.14888,0.11354,0.09472,0.10516,0.12674,0.093108,0.098864,0.10106
0.11579,0.12563,0.14209,0.10886,0.091066,0.099824,0.12109,0.088611,0.094316,0.095566
0.10923,0.11984,0.13614,0.10372,0.087611,0.095356,0.11406,0.084365,0.088829,0.089346
0.10237,0.11199,0.12842,0.098082,0.082583,0.089092,0.10758,0.079954,0.083519,0.082687
0.097174,0.10514,0.12249,0.093105,0.078635,0.08545,0.10257,0.074964,0.078885,0.077202
0.092124,0.095954,0.11461,0.086183,0.074583,0.081297,0.093328,0.069719,0.07289,0.0678
0.086473,0.090248,0.10527,0.081391,0.069371,0.075042,0.084495,0.06331,0.065551,0.065057
0.080559,0.08195,0.097104,0.074383,0.064709,0.06993,0.075325,0.05688,0.060377,0.058887
0.075567,0.07764,0.090937,0.070221,0.058956,0.065186,0.07064,0.053073,0.056727,0.056145
0.071274,0.072059,0.084445,0.066117,0.055831,0.060831,0.067574,0.050964,0.051154,0.054578
0.065914,0.070968,0.082281,0.063678,0.052403,0.060161,0.070876,0.051058,0.053771,0.058985
0.063412,0.068712,0.08232,0.061483,0.051612,0.058446,0.07129,0.050878,0.05431,0.059377
0.061962,0.063991,0.077044,0.058832,0.050551,0.055592,0.064388,0.046677,0.049335,0.053892
0.057156,0.058943,0.070848,0.054935,0.047014,0.052178,0.057101,0.042367,0.044014,0.04782
0.05293,0.055081,0.06471,0.051247,0.042652,0.047794,0.053867,0.038881,0.041233,0.04449
0.048663,0.052147,0.061494,0.048833,0.039906,0.043486,0.052925,0.035502,0.041566,0.042296
0.0457,0.0492,0.0559,0.045181,0.035631,0.040355,0.04749,0.033549,0.037185,0.038613
0.041597,0.044471,0.051337,0.041598,0.033901,0.037393,0.044256,0.030733,0.034289,0.037438
0.038494,0.040164,0.046955,0.037811,0.030341,0.033927,0.040259,0.027042,0.031836,0.033716
0.033563,0.037255,0.042612,0.034652,0.02676,0.031747,0.037222,0.024726,0.028943,0.031659
0.031664,0.031736,0.040647,0.03246,0.025721,0.028776,0.036849,0.023739,0.028177,0.03117
0.027945,0.027676,0.037704,0.029162,0.024146,0.027782,0.033277,0.021556,0.026085,0.030925
0.025606,0.024489,0.032696,0.025036,0.021453,0.024243,0.028325,0.017368,0.021263,0.02831
0.020002,0.021369,0.025153,0.019643,0.017853,0.020105,0.021982,0.012511,0.01705,0.022649
0.015084,0.018697,0.020455,0.016707,0.014067,0.016879,0.01923,0.0076879,0.014626,0.020004
0.013457,0.013727,0.015609,0.010902,0.010308,0.012551,0.011632,0.0076055,0.0091441,0.01354
0.0071149,0.0081422,0.010517,0.005497,0.0063499,0.0084033,0.0072253,0.005819,0.0051994,0.0094268
0.0014942,0.0038479,0.0064658,0.0028181,0.002814,0.0046439,0.005239,0.0028864,0.0029288,0.0060968
4.8918e-05,0.0056786,0.0021131,0,0.002174,0.0026813,0,0,0,0.0057051
0.014186,0.022711,0.0029602,0.001344,1.4117e-05,0.0028235,0.0029438,0.0025759,0.0018532,0.0092701
0.033754,0.029181,0.0051273,0.0051344,0.0018917,0.0048374,0.0075983,0.0073931,0.0055833,0.011134
0.0072562,0.0092858,0.0036224,0.0056927,0.0027803,0.004495,0.0047684,0.0058841,0.0053606,0.0095492
4.8918e-05,0.0075302,0,0.0021021,0.00031058,0.002413,0.0015974,0.0029332,0.0024351,0.007468
4.8918e-05,0,0.0079459,0.001583,0,0,0.0012315,0.0018689,0.0017077,0.0086825
4.8918e-05,0.0034496,0.0011685,0.0045228,0.0012141,0.00055285,0.0030075,0.006726,0.0032286,0.011712
0.00073785,0.002883,0.0039234,0.010966,0.0024772,0.0032024,0.0094019,0.007512,0.0085011,0.017042
0.0055278,0.0059934,0.0093352,0.020494,0.0079605,0.012052,0.016452,0.011063,0.015335,0.026899
0.024805,0.016129,0.016671,0.029746,0.014494,0.019322,0.023306,0.019066,0.021723,0.034052
0.043412,0.035739,0.026798,0.052997,0.020227,0.030213,0.031206,0.029542,0.03082,0.044685
0.13236,0.11363,0.059217,0.13878,0.044066,0.090162,0.054712,0.059001,0.058641,0.044685
0.20558,0.21184,0.16036,0.23967,0.097747,0.18106,0.10984,0.14026,0.12122,0.10085
0.26566,0.27257,0.21532,0.33121,0.14438,0.24425,0.15401,0.21243,0.17517,0.13283
0.31558,0.34837,0.25416,0.38998,0.18254,0.29674,0.19179,0.27568,0.23512,0.19385
0.36392,0.39499,0.30602,0.42729,0.20866,0.33222,0.22422,0.32701,0.28572,0.26055
0.37882,0.41712,0.32956,0.43588,0.2203,0.34772,0.24892,0.34217,0.31499,0.28934
0.37098,0.41685,0.34064,0.43827,0.22398,0.34927,0.26495,0.34429,0.32573,0.30932
0.37734,0.41271,0.34498,0.43629,0.22511,0.35081,0.27873,0.34741,0.33161,0.32218
0.3809,0.41171,0.35145,0.43138,0.22734,0.3502,0.29137,0.347,0.34562,0.33341
0.3893,0.40075,0.34292,0.41387,0.22418,0.33489,0.29106,0.33032,0.3292,0.33341
0.36876,0.38094,0.32095,0.3816,0.2115,0.30707,0.27383,0.30141,0.29606,0.30932
0.34038,0.36405,0.30691,0.35998,0.19846,0.28319,0.26118,0.2839,0.28208,0.28332
0.34496,0.37101,0.31394,0.36972,0.2007,0.29065,0.27278,0.30224,0.29972,0.30124
0.35756,0.37871,0.32716,0.3815,0.20645,0.29973,0.29204,0.32241,0.31889,0.31833
0.37271,0.38905,0.33396,0.3898,0.22079,0.30929,0.30921,0.33741,0.33756,0.34117
0.36866,0.39539,0.34024,0.3932,0.23411,0.30951,0.31938,0.34112,0.34552,0.35349
0.38651,0.39743,0.34374,0.3958,0.23909,0.31389,0.32776,0.34642,0.35088,0.36162
0.38569,0.40264,0.34913,0.39617,0.24669,0.32307,0.33716,0.35387,0.35742,0.36897
0.38175,0.40071,0.35191,0.39205,0.25209,0.32778,0.34703,0.36125,0.35246,0.37866
0.38364,0.39887,0.36138,0.39416,0.26571,0.33586,0.36097,0.37209,0.34888,0.39306
0.37921,0.39876,0.3719,0.39898,0.27504,0.34308,0.37054,0.38053,0.35207,0.4044
0.38185,0.39589,0.38351,0.40051,0.28083,0.34754,0.37826,0.38529,0.35133,0.40511
0.38263,0.39449,0.38375,0.39992,0.28169,0.34582,0.37827,0.37498,0.34431,0.40393
0.38961,0.39801,0.38847,0.40131,0.28408,0.34879,0.38159,0.38045,0.34894,0.40645
0.38139,0.3922,0.39547,0.40214,0.28903,0.35378,0.3898,0.38453,0.353,0.4183
0.37891,0.3926,0.39928,0.40406,0.2913,0.35467,0.38834,0.38291,0.35438,0.41386
0.37703,0.39623,0.39249,0.40132,0.28978,0.35001,0.38008,0.37263,0.34392,0.3985
0.37406,0.39956,0.38774,0.39396,0.28589,0.34362,0.37196,0.36387,0.33546,0.38748
0.37055,0.39386,0.38586,0.39109,0.28528,0.34016,0.36831,0.35783,0.33431,0.38168
0.37467,0.39675,0.38923,0.39233,0.28505,0.34246,0.36959,0.35888,0.3371,0.38262
