0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33902,0.39218,0.3513,0.35781,0.31243,0.34942,0.30602,0.30457,0.27053,0.37416,0.31459,0.33589,0.29219,0.34106,0.31724
0.33462,0.3839,0.34653,0.35258,0.30538,0.34244,0.29409,0.29609,0.26068,0.36633,0.30449,0.3277,0.28857,0.33248,0.30713
0.3276,0.37385,0.33678,0.34448,0.29682,0.33015,0.28356,0.28452,0.25232,0.35397,0.29289,0.31672,0.27725,0.32625,0.29439
0.31935,0.36328,0.33099,0.33207,0.28595,0.31946,0.27459,0.27574,0.24162,0.34133,0.28389,0.31121,0.27059,0.31854,0.28549
0.31227,0.35462,0.32229,0.32516,0.27819,0.31344,0.26622,0.26894,0.22886,0.32963,0.27651,0.3061,0.2632,0.31184,0.27704
0.3062,0.34692,0.31678,0.3189,0.26983,0.30499,0.25843,0.26053,0.21632,0.31968,0.26924,0.29825,0.25782,0.30707,0.26761
0.30039,0.34017,0.31262,0.31482,0.26456,0.29686,0.25249,0.25421,0.21327,0.31235,0.26463,0.29247,0.25557,0.30007,0.26765
0.29449,0.33584,0.30732,0.31184,0.26111,0.29359,0.2472,0.24967,0.20839,0.30656,0.259,0.28782,0.24857,0.29713,0.26691
0.29003,0.33174,0.3039,0.30815,0.25721,0.28696,0.24281,0.24404,0.20883,0.30161,0.25564,0.2845,0.24727,0.28948,0.26571
0.2846,0.32628,0.29867,0.30451,0.25609,0.28566,0.24262,0.24148,0.20663,0.29373,0.25096,0.27733,0.23916,0.28184,0.2599
0.28088,0.32303,0.29458,0.30254,0.25289,0.28272,0.23757,0.24058,0.2045,0.29277,0.24763,0.27314,0.23336,0.27749,0.25736
0.27676,0.31943,0.29036,0.30116,0.24969,0.28206,0.23543,0.23774,0.20465,0.28761,0.24566,0.26785,0.22956,0.27149,0.25242
0.2743,0.315,0.28947,0.29886,0.24935,0.27948,0.23564,0.23558,0.20355,0.28429,0.24332,0.26566,0.22641,0.27081,0.24846
0.27101,0.31563,0.28685,0.29544,0.25028,0.28254,0.23627,0.23408,0.20276,0.28269,0.23987,0.26405,0.22475,0.27025,0.24796
0.2692,0.30939,0.28224,0.29074,0.24689,0.27281,0.23266,0.22781,0.20126,0.27821,0.23584,0.25793,0.21685,0.26204,0.23972
