21.097,21.503,21.335,20.923,21.526,20.966,21.779,21.485,21.977,21.18,21.868,21.643,21.455,21.057,21.794
21.047,21.422,21.284,20.751,21.43,20.812,21.668,21.426,21.858,21.029,21.777,21.5,21.18,20.747,21.489
20.968,21.325,21.181,20.606,21.279,20.634,21.518,21.24,21.773,20.839,21.608,21.303,20.912,20.426,21.231
20.874,21.223,21.12,20.42,21.124,20.496,21.443,21.13,21.666,20.706,21.52,21.157,20.699,20.211,20.968
20.794,21.139,21.028,20.197,20.981,20.382,21.374,21.009,21.574,20.58,21.378,20.991,20.536,20.011,20.759
20.725,21.065,20.97,19.979,20.859,20.271,21.267,20.921,21.508,20.439,21.26,20.849,20.376,19.861,20.557
20.659,21,20.926,19.926,20.769,20.2,21.188,20.884,21.412,20.44,21.149,20.716,20.229,19.694,20.421
20.592,20.958,20.87,19.841,20.698,20.114,21.125,20.769,21.371,20.429,21.043,20.604,20.133,19.556,20.318
20.541,20.918,20.833,19.849,20.638,20.062,21.08,20.747,21.266,20.411,20.925,20.557,20.095,19.496,20.24
20.479,20.866,20.778,19.811,20.541,19.99,20.982,20.614,21.161,20.324,20.856,20.455,19.989,19.351,20.152
20.437,20.834,20.735,19.774,20.529,19.939,20.925,20.519,21.101,20.286,20.785,20.425,20.013,19.315,20.115
20.39,20.799,20.69,19.776,20.466,19.909,20.854,20.456,21.018,20.212,20.743,20.363,19.984,19.314,20.066
20.362,20.756,20.681,19.757,20.425,19.873,20.824,20.405,21.009,20.153,20.704,20.315,19.939,19.242,20.018
20.325,20.763,20.653,19.743,20.406,19.82,20.802,20.377,21.001,20.146,20.639,20.275,19.934,19.207,19.961
20.304,20.702,20.604,19.717,20.351,19.759,20.718,20.248,20.888,20.023,20.557,20.195,19.852,19.181,19.896
20.264,20.689,20.593,19.687,20.292,19.754,20.715,20.297,20.894,20.024,20.534,20.175,19.783,19.025,19.827
20.208,20.614,20.542,19.663,20.231,19.663,20.614,20.144,20.801,19.915,20.422,20.047,19.676,18.849,19.72
20.152,20.543,20.478,19.609,20.184,19.582,20.571,20.077,20.768,19.943,20.359,20.024,19.636,18.757,19.645
20.097,20.505,20.441,19.519,20.128,19.504,20.476,19.97,20.714,19.865,20.293,19.942,19.58,18.68,19.554
20.079,20.497,20.403,19.479,20.113,19.447,20.448,19.938,20.702,19.89,20.261,19.916,19.535,18.652,19.483
20.009,20.436,20.343,19.393,20.028,19.375,20.371,19.829,20.63,19.811,20.184,19.827,19.418,18.584,19.391
19.96,20.393,20.316,19.317,19.991,19.313,20.3,19.761,20.578,19.715,20.123,19.751,19.369,18.553,19.308
19.898,20.315,20.267,19.251,19.943,19.257,20.238,19.702,20.488,19.64,20.05,19.672,19.253,18.419,19.23
19.836,20.258,20.186,19.216,19.866,19.194,20.153,19.619,20.409,19.545,19.986,19.587,19.193,18.359,19.168
19.775,20.21,20.115,19.144,19.786,19.125,20.08,19.572,20.328,19.505,19.908,19.546,19.143,18.29,19.089
19.723,20.163,20.05,19.049,19.726,19.063,20.004,19.482,20.247,19.377,19.849,19.431,19.043,18.218,19.006
19.66,20.077,20.012,19.046,19.68,18.986,19.959,19.395,20.202,19.38,19.81,19.38,18.928,18.087,18.959
19.611,20.04,19.974,19.017,19.627,18.932,19.868,19.288,20.116,19.249,19.715,19.279,18.84,17.993,18.861
19.577,20.001,19.905,18.987,19.585,18.904,19.839,19.274,20.057,19.246,19.685,19.28,18.84,17.931,18.803
19.503,19.886,19.859,18.942,19.505,18.843,19.747,19.199,19.997,19.128,19.613,19.171,18.781,17.905,18.733
19.48,19.854,19.801,18.847,19.449,18.815,19.706,19.195,19.965,19.165,19.58,19.16,18.749,17.862,18.688
19.458,19.856,19.759,18.796,19.436,18.768,19.674,19.118,19.94,19.114,19.522,19.099,18.684,17.804,18.618
19.414,19.811,19.751,18.806,19.395,18.716,19.644,19.105,19.926,19.092,19.5,19.098,18.696,17.777,18.607
19.369,19.772,19.696,18.734,19.316,18.673,19.589,19.038,19.855,18.96,19.433,18.995,18.627,17.71,18.528
19.311,19.729,19.658,18.708,19.288,18.633,19.543,18.968,19.778,18.917,19.382,18.942,18.545,17.65,18.48
19.265,19.668,19.574,18.597,19.202,18.576,19.465,18.916,19.699,18.788,19.308,18.854,18.476,17.578,18.397
19.224,19.606,19.548,18.514,19.15,18.517,19.414,18.867,19.625,18.755,19.264,18.833,18.424,17.492,18.348
19.177,19.557,19.532,18.512,19.115,18.462,19.376,18.813,19.607,18.85,19.266,18.852,18.392,17.419,18.374
19.117,19.539,19.476,18.497,19.073,18.425,19.323,18.77,19.554,18.823,19.219,18.825,18.392,17.407,18.33
19.08,19.486,19.429,18.44,19.022,18.362,19.282,18.709,19.508,18.787,19.186,18.771,18.298,17.321,18.277
19.033,19.422,19.362,18.285,18.956,18.314,19.205,18.647,19.438,18.709,19.115,18.692,18.234,17.209,18.247
18.969,19.334,19.275,18.15,18.863,18.246,19.133,18.597,19.354,18.591,19.02,18.597,18.23,17.194,18.112
18.883,19.291,19.188,18.066,18.797,18.145,19.066,18.511,19.305,18.493,18.924,18.488,18.144,17.132,17.953
18.822,19.218,19.12,18.004,18.734,18.034,19.006,18.408,19.253,18.335,18.789,18.316,17.963,16.991,17.824
18.763,19.165,19.051,17.923,18.666,17.979,18.93,18.344,19.174,18.267,18.714,18.251,17.888,16.915,17.739
18.688,19.121,19.012,17.889,18.6,17.915,18.871,18.283,19.116,18.231,18.685,18.217,17.856,16.873,17.677
18.643,19.067,18.951,17.789,18.514,17.847,18.822,18.23,19.029,18.121,18.611,18.128,17.774,16.816,17.606
18.591,19.008,18.918,17.757,18.483,17.8,18.765,18.167,18.98,18.061,18.544,18.066,17.713,16.755,17.535
18.54,18.963,18.852,17.707,18.427,17.748,18.72,18.129,18.924,18.022,18.499,18.031,17.664,16.699,17.487
18.495,18.924,18.807,17.62,18.355,17.71,18.657,18.065,18.877,17.909,18.423,17.937,17.599,16.628,17.43
18.446,18.882,18.74,17.567,18.309,17.642,18.607,18.023,18.813,17.894,18.391,17.914,17.562,16.589,17.371
18.404,18.811,18.695,17.491,18.244,17.578,18.545,17.932,18.762,17.764,18.304,17.796,17.477,16.464,17.295
18.323,18.752,18.597,17.396,18.172,17.492,18.483,17.878,18.665,17.742,18.246,17.757,17.435,16.399,17.224
18.273,18.692,18.563,17.342,18.12,17.433,18.41,17.819,18.646,17.597,18.153,17.665,17.337,16.286,17.152
18.236,18.63,18.484,17.286,18.038,17.373,18.348,17.766,18.55,17.629,18.13,17.619,17.294,16.265,17.085
18.188,18.59,18.439,17.246,18.001,17.332,18.308,17.711,18.554,17.558,18.054,17.566,17.223,16.197,17.034
18.159,18.565,18.386,17.212,17.943,17.29,18.266,17.686,18.52,17.624,18.044,17.584,17.187,16.221,16.986
18.142,18.549,18.35,17.199,17.934,17.293,18.254,17.666,18.49,17.573,18.012,17.54,17.141,16.115,16.969
18.101,18.482,18.32,17.15,17.886,17.248,18.207,17.629,18.424,17.515,17.975,17.498,17.125,16.101,16.949
18.04,18.451,18.297,17.124,17.848,17.202,18.17,17.581,18.373,17.419,17.932,17.449,17.075,16.041,16.925
18.02,18.41,18.247,17.055,17.797,17.163,18.124,17.546,18.337,17.37,17.886,17.397,17.018,16.001,16.856
17.985,18.374,18.206,17.037,17.738,17.117,18.097,17.513,18.293,17.364,17.859,17.358,16.996,15.981,16.851
17.946,18.332,18.16,16.981,17.714,17.098,18.058,17.464,18.26,17.26,17.802,17.31,16.943,15.924,16.784
17.908,18.286,18.132,16.964,17.689,17.041,18.014,17.43,18.179,17.281,17.755,17.291,16.928,15.895,16.748
17.873,18.271,18.082,16.908,17.634,17.019,17.975,17.383,18.164,17.173,17.706,17.225,16.854,15.843,16.681
17.841,18.228,18.034,16.883,17.587,16.968,17.925,17.363,18.12,17.195,17.684,17.2,16.854,15.839,16.657
17.817,18.208,18.008,16.847,17.571,16.958,17.902,17.318,18.089,17.126,17.625,17.148,16.787,15.78,16.593
17.781,18.17,17.969,16.816,17.538,16.901,17.871,17.292,18.059,17.158,17.612,17.139,16.786,15.774,16.569
17.751,18.123,17.949,16.782,17.503,16.883,17.85,17.261,18.059,17.118,17.577,17.116,16.762,15.742,16.562
17.704,18.079,17.887,16.735,17.437,16.826,17.786,17.206,18.023,17.056,17.528,17.065,16.706,15.675,16.491
17.666,18.062,17.879,16.705,17.416,16.796,17.752,17.175,17.959,17.002,17.507,17.034,16.671,15.611,16.472
17.616,17.99,17.827,16.621,17.375,16.739,17.688,17.099,17.902,16.878,17.438,16.937,16.589,15.506,16.415
17.564,17.952,17.797,16.585,17.32,16.683,17.645,17.047,17.812,16.886,17.396,16.892,16.565,15.452,16.397
17.531,17.883,17.744,16.53,17.223,16.647,17.575,17.001,17.787,16.76,17.328,16.834,16.468,15.411,16.297
17.503,17.87,17.72,16.514,17.232,16.613,17.549,16.978,17.743,16.801,17.308,16.808,16.462,15.401,16.293
17.492,17.866,17.712,16.518,17.212,16.629,17.57,16.969,17.72,16.781,17.279,16.779,16.418,15.373,16.254
17.489,17.869,17.679,16.52,17.201,16.648,17.571,16.976,17.7,16.82,17.281,16.791,16.424,15.399,16.272
17.51,17.869,17.77,16.513,17.227,16.665,17.57,16.963,17.693,16.82,17.263,16.781,16.42,15.406,16.27
17.484,17.87,17.817,16.523,17.226,16.667,17.561,16.928,17.684,16.77,17.219,16.745,16.383,15.361,16.22
17.475,17.847,17.786,16.539,17.232,16.647,17.579,16.941,17.658,16.818,17.243,16.767,16.396,15.393,16.26
