2016-01-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;29;29;29;NA;NA;29;29;29;29;29;NA;NA;29;29;NA;29;NA;29;29;29;29;29;29;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;5;12;12;12;12;NA;NA;12;12;12;12;12;NA;NA;12;12;NA;12;NA;12;12;12;35;35;35;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;73;73;73;73;73;73;73;NA;73;NA;NA;73;73;73;73;73;73;73;73;73;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-12;9;NA;9;9;NA;9;9;9;9;9;NA;9;9;9;9;9;9;9;9;9;9;NA;NA;9;9;9;9;9;NA;NA;9;9;NA;9;NA;9;9;9;63;63;63;63;63;63;63;63;63;63;NA;63;NA;NA;63;63;63;63;63;63;63;63;63;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;16;16;16;NA;NA;16;16;16;16;16;NA;NA;16;16;NA;16;NA;16;16;16;88;88;88;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;4;4;4;21;21;21;21;NA;NA;21;21;21;21;21;NA;NA;21;21;NA;21;NA;21;21;21;88;88;88;88;88;88;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;4;4;4;4;4;4;4;NA;NA;4;4;4;4;4;NA;NA;4;4;NA;4;NA;4;4;4;55;55;55;55;55;57;57;57;57;57;NA;57;NA;NA;57;57;57;57;57;57;57;57;57;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
2016-01-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;NA;NA;NA;NA;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;88;88;NA;88;88;88;88;NA;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;NA;NA;NA;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;NA;88;NA;NA;NA;88;NA;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;NA;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;NA;NA;NA;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;NA;88;88;88;88;88;88;88;88;88;88;NA;88;88;88;88;88;88;NA;88;NA;88;88;88;88;88;88;88;88;88
