0.33902,0.37416,0.31459,0.33589,0.29219,0.34106
0.33462,0.36633,0.30449,0.3277,0.28857,0.33248
0.3276,0.35397,0.29289,0.31672,0.27725,0.32625
0.31935,0.34133,0.28389,0.31121,0.27059,0.31854
0.31227,0.32963,0.27651,0.3061,0.2632,0.31184
0.3062,0.31968,0.26924,0.29825,0.25782,0.30707
0.30039,0.31235,0.26463,0.29247,0.25557,0.30007
0.29449,0.30656,0.259,0.28782,0.24857,0.29713
0.29003,0.30161,0.25564,0.2845,0.24727,0.28948
0.2846,0.29373,0.25096,0.27733,0.23916,0.28184
0.28088,0.29277,0.24763,0.27314,0.23336,0.27749
0.27676,0.28761,0.24566,0.26785,0.22956,0.27149
0.2743,0.28429,0.24332,0.26566,0.22641,0.27081
0.27101,0.28269,0.23987,0.26405,0.22475,0.27025
0.2692,0.27821,0.23584,0.25793,0.21685,0.26204
0.26561,0.2734,0.23553,0.25766,0.21989,0.26251
0.26074,0.2684,0.22962,0.25027,0.21053,0.25575
0.25581,0.2646,0.22431,0.24707,0.20645,0.25336
0.25094,0.26002,0.21925,0.24007,0.19993,0.24945
0.24932,0.2588,0.21555,0.23802,0.19803,0.24856
0.24321,0.2518,0.21083,0.23235,0.19135,0.24336
0.23888,0.24882,0.20681,0.2272,0.18723,0.2396
0.23343,0.24491,0.20314,0.22263,0.18368,0.23305
0.22796,0.23859,0.19904,0.21633,0.1786,0.22727
0.22256,0.23208,0.19451,0.21099,0.17576,0.22143
0.21803,0.22715,0.1905,0.20541,0.17028,0.21555
0.21244,0.22338,0.18548,0.20213,0.16496,0.21227
0.20817,0.2191,0.18193,0.19539,0.15847,0.20602
0.2052,0.21568,0.1801,0.19326,0.15761,0.20179
0.19865,0.20915,0.17616,0.18653,0.15302,0.19742
0.19661,0.20458,0.17431,0.18349,0.1528,0.19507
0.1947,0.20348,0.17126,0.18113,0.1481,0.19327
0.19078,0.2001,0.16785,0.17897,0.14733,0.19226
0.18684,0.19372,0.16507,0.17491,0.14322,0.18712
0.18171,0.19137,0.16248,0.17148,0.13896,0.18153
0.1777,0.18441,0.15877,0.16579,0.13578,0.17578
0.17409,0.18012,0.15489,0.16203,0.13282,0.17039
0.16992,0.17723,0.1513,0.15925,0.12957,0.16908
0.1647,0.17388,0.14888,0.15535,0.12691,0.16523
0.16145,0.16968,0.14477,0.15235,0.12318,0.16194
0.15723,0.1643,0.14168,0.14666,0.11946,0.15685
0.15165,0.15672,0.13721,0.14137,0.11642,0.15076
0.1441,0.1513,0.13064,0.13646,0.11116,0.14716
0.13871,0.14616,0.12341,0.13206,0.10489,0.14345
0.13347,0.14063,0.11981,0.12645,0.10097,0.13768
0.12687,0.13518,0.11563,0.12209,0.097295,0.13345
0.12297,0.12823,0.11123,0.11849,0.094047,0.12714
0.11832,0.12569,0.10814,0.11436,0.090237,0.12358
0.11385,0.12112,0.1048,0.11098,0.087892,0.11956
0.10993,0.11521,0.10231,0.1064,0.084007,0.11616
0.10558,0.11144,0.09786,0.10268,0.081429,0.11149
0.10188,0.10614,0.093707,0.098131,0.075927,0.10781
0.094754,0.10027,0.088085,0.093568,0.072629,0.10078
0.090323,0.096003,0.084206,0.088201,0.069037,0.0994
0.087076,0.089334,0.080303,0.083647,0.065814,0.092425
0.082865,0.086266,0.077631,0.080745,0.062448,0.092665
0.080329,0.081531,0.074901,0.077611,0.06097,0.090239
0.078801,0.080851,0.075133,0.076795,0.059754,0.088022
0.075234,0.076929,0.072152,0.073314,0.057464,0.083239
0.069887,0.073785,0.069192,0.070551,0.054548,0.079565
0.068124,0.069669,0.066645,0.067181,0.052427,0.076958
0.064971,0.064825,0.063633,0.06522,0.050419,0.073758
0.061609,0.062844,0.062401,0.062339,0.047423,0.071376
0.058225,0.060843,0.058659,0.059154,0.045362,0.065509
0.055143,0.056361,0.057245,0.056215,0.042482,0.064407
0.052299,0.05252,0.05389,0.052562,0.04126,0.061195
0.050241,0.051219,0.053251,0.050897,0.038558,0.058967
0.047025,0.048518,0.049529,0.048611,0.036977,0.056793
0.044379,0.045637,0.048364,0.047059,0.035063,0.056766
0.040286,0.040249,0.044649,0.042395,0.031758,0.054181
0.036901,0.038515,0.042678,0.039855,0.029827,0.049529
0.03253,0.03518,0.039001,0.035191,0.025227,0.045388
0.027941,0.030645,0.035309,0.031992,0.022073,0.038835
0.025038,0.022775,0.032967,0.026885,0.019277,0.037065
0.022593,0.02348,0.030776,0.024954,0.017836,0.033847
0.021636,0.02188,0.031849,0.026446,0.017305,0.032179
