2.7148,3.7178,2.7902,2.6205,3.0235,3.2892,2.4925,3.0064,3.93,2.1387
2.8672,3.3951,2.5133,2.4287,3.4865,3.466,2.5326,2.8262,4.1695,2.0409
3.3257,4.5305,3.1922,2.3225,3.3937,3.3346,3.0511,3.0959,4.5369,2.1726
3.297,3.5695,3.0599,2.3417,2.9907,3.6777,2.5507,2.7812,4.7435,2.2625
3.3751,3.7066,3.1514,2.3488,3.0576,3.2353,3.079,2.8996,4.4809,2.0805
3.3672,3.9223,3.3808,2.5824,3.5076,3.4568,2.6709,3.0802,4.9213,2.3218
3.1181,3.9634,3.0874,2.6667,3.1868,3.4085,2.9802,2.8595,4.5114,2.3223
3.0414,3.798,3.2498,2.6336,3.6065,3.4265,2.794,3.0471,5.0857,2.2689
3.0667,4.1929,3.0433,2.5454,3.5094,3.2347,2.9797,3.0922,4.64,2.2288
3.218,4.1458,3.0561,2.734,3.1627,3.6292,3.0018,3.1207,4.911,2.1798
3.1917,4.4463,3.1969,2.5156,3.6341,3.4962,2.9291,3.4068,4.7639,2.2376
3.138,4.0261,2.9789,2.7299,3.5142,3.355,2.7969,3.4162,4.8998,2.1854
3.3119,4.3901,3.1481,2.7222,3.5109,3.3621,3.01,3.1804,5.1007,2.186
3.144,4.4624,3.2172,2.7021,3.6037,3.3801,2.9246,3.0101,4.8123,2.3584
3.3132,4.5121,3.269,2.8517,3.5315,3.3345,3.0927,3.296,5.0189,2.3648
3.0971,4.6157,3.318,2.7812,3.6701,3.4535,3.1641,3.2717,4.955,2.2953
3.0764,4.5443,3.3485,2.7693,3.5282,3.5723,2.9023,9.5198,4.9401,2.4577
3.2764,4.6326,3.4086,2.9237,3.6343,3.8398,3.1146,3.3629,4.984,2.5459
3.2045,4.583,3.1497,2.799,3.7198,3.5321,3.1634,4.9875,5.2015,2.4878
3.2206,4.5875,3.2782,4.9491e+19,3.6855,1657.3,3.0468,1.7808e+94,4.9786,2.2109e+66
NaN,72424,NaN,NaN,2.0126e+47,Inf,8.2649e+61,NaN,NaN,NaN
