1,4.289,1.4739,6.8602,0.15428
2,4.0238,1.3494,6.2332,0.25042
3,3.9326,1.346,6.2628,0.5557
4,3.8947,1.3091,6.0912,0.48916
5,4.0109,1.3559,6.285,0.68107
6,3.9289,1.3382,6.1925,0.67962
7,3.9525,1.3235,6.1529,0.7778
8,4.0482,1.3695,6.3701,0.92721
9,4.0126,1.3537,6.2904,1.0817
10,3.9613,1.3557,6.3329,1.2358
11,4.0309,1.376,6.3984,1.2213
12,3.9913,1.3596,6.3152,1.762
13,3.9487,1.3574,6.2993,1.6244
14,3.8932,1.3078,6.0776,1.594
15,3.912,1.3394,6.2223,1.8146
16,3.854,1.3264,6.1518,1.8845
17,3.9445,1.3302,6.1923,2.0367
18,3.9302,1.3401,6.2418,2.1821
19,3.9807,1.3595,6.3132,2.2203
20,3.9078,1.3413,6.2355,2.4832
21,3.957,1.3391,6.2283,2.3822
22,3.978,1.3584,6.3043,2.5018
23,3.9978,1.3614,6.3279,2.58
24,3.9465,1.337,6.2144,2.7075
25,3.9551,1.3429,6.2445,2.8472
26,3.982,1.3708,6.3682,2.9796
27,3.9124,1.3325,6.1924,3.0622
28,3.9177,1.3331,6.198,4.0594
29,3.912,1.3477,6.2601,3.2709
30,3.9625,1.3503,6.2724,3.4152
