temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3
0.0296338311747,0.515437211658,0.186634844869,0.847415167388,0.0177351490748,0.74131067253,0.0582959641256,0.849402131086,0.0173695624152,0.758037079079,0.0772296960638,0.868612371459,0.0316416361678,0.698773990877,0.0608175473579,0.873807935979,0.0170789264675,0.788540998821,0.0674468740376,0.929462463144,0.015880446525,0.77030144723,0.0326276463263,0.883590623213,0.0164655881808,0.820627989965,0.0894146948941,0.922753221334,0.0161005730262,0.774295387034,0.0425902864259,0.887070830329
0.0278852510743,0.514577114808,0.186634844869,0.847415167388,0.0167190728257,0.734427284193,0.0582959641256,0.849402131086,0.0154189698445,0.756915806621,0.0772296960638,0.868612371459,0.0307271380127,0.695610882031,0.0608175473579,0.873807935979,0.0163323067312,0.787307774038,0.0674468740376,0.906365766992,0.0149517654417,0.768597371768,0.0326276463263,0.906460834763,0.0153429344412,0.822461892504,0.0894146948941,0.922753221334,0.0148907033768,0.764345148147,0.0425902864259,0.887070830329
0.0820912341858,0.244084289491,1.0,0.933395231505,0.089691821623,0.503981072424,1.0,0.955973549868,0.0710573007893,0.574907590964,0.936223218734,0.955398279698,0.0840423804574,0.524645317295,0.744765702891,0.936028676225,0.0573963922268,0.640742913498,0.595934708962,1.0,0.0725299926085,0.565688981546,1.0,1.0,0.0623072825479,0.657635816371,0.936239103362,1.0,0.0738020486113,0.581281582172,0.872478206725,1.0
0.0607401508549,0.408332251851,0.224821002387,0.911602403518,0.0514504064305,0.657180018661,0.142999501744,0.891441395142,0.047092877778,0.691186214489,0.121076233184,0.911602403518,0.0593509302686,0.642453167332,0.0847457627119,0.894348116039,0.0444238743089,0.715028814597,0.0957807206652,0.976260678914,0.0450410325417,0.688685023459,0.0894146948941,0.95281113017,0.045186813019,0.746549221853,0.127272727273,0.961034089056,0.0490462542474,0.686497216694,0.0694894146949,0.977000018489
0.048592120684,0.469551808112,0.186634844869,0.868612371459,0.037779562352,0.702463717685,0.0582959641256,0.870336108541,0.0350177809119,0.725341641873,0.0772296960638,0.911602403518,0.0451762088639,0.680814839321,0.0608175473579,0.853434478159,0.0335978881327,0.752584959017,0.0649830612873,0.952748166629,0.0326895741334,0.73088117776,0.0326276463263,0.95281113017,0.0353635927975,0.773262463592,0.093399750934,0.941803947154,0.0366683570654,0.723124146877,0.040597758406,0.954221901751
0.0469355711152,0.468681532601,0.186634844869,0.890019795736,0.0356550392858,0.708347700123,0.0582959641256,0.870336108541,0.0332529590622,0.733262297164,0.0772296960638,0.868612371459,0.0446275099708,0.678696212123,0.0608175473579,0.873807935979,0.0314513563909,0.760674477696,0.0674468740376,0.952748166629,0.0311108162917,0.736622289138,0.0326276463263,0.906460834763,0.0331182853182,0.784389349493,0.093399750934,0.941803947154,0.0346208853511,0.731520435847,0.040597758406,0.931628672324
0.0441746551672,0.49384318246,0.186634844869,0.868612371459,0.0333457750833,0.712620912671,0.0582959641256,0.870336108541,0.0297233153629,0.744546769826,0.0772296960638,0.868612371459,0.0433472125536,0.685050532459,0.0608175473579,0.853434478159,0.0293048246491,0.773084823707,0.0674468740376,0.929462463144,0.028139036825,0.748647178783,0.0326276463263,0.929521631408,0.0304987599258,0.795483551982,0.093399750934,0.941803947154,0.0312704770913,0.739338126442,0.040597758406,0.954221901751
0.0438065330408,0.49384318246,0.186634844869,0.868612371459,0.0329762928109,0.715288106864,0.0582959641256,0.849402131086,0.0293517739208,0.745673047964,0.0772296960638,0.868612371459,0.0429814132916,0.686107504171,0.0608175473579,0.853434478159,0.0285582049128,0.774942833947,0.0674468740376,0.929462463144,0.0277675643917,0.750932803808,0.0326276463263,0.929521631408,0.0301245420126,0.799788683587,0.093399750934,0.941803947154,0.0298744736497,0.743798293333,0.040597758406,0.931628672324
0.0437145025092,0.492112810099,0.186634844869,0.890019795736,0.0325144399704,0.7195502325,0.0582959641256,0.870336108541,0.0294446592813,0.744546769826,0.0772296960638,0.890019795736,0.0424327143985,0.687164475883,0.0608175473579,0.853434478159,0.0283715499788,0.775562170694,0.0674468740376,0.929462463144,0.02730322385,0.753788144537,0.0326276463263,0.906460834763,0.0293761061862,0.800402405426,0.093399750934,0.941803947154,0.0297814067536,0.745467962925,0.040597758406,0.931628672324
0.0407695254981,0.490379893073,0.186634844869,0.868612371459,0.0288196172465,0.72593470981,0.0582959641256,0.849402131086,0.0269367545476,0.745109074615,0.0772296960638,0.868612371459,0.0398721195641,0.692446211927,0.0608175473579,0.853434478159,0.0265983281051,0.77618150744,0.0674468740376,0.929462463144,0.0249815211417,0.756641794716,0.0326276463263,0.906460834763,0.0270372442287,0.801017943011,0.093399750934,0.922753221334,0.0267101991822,0.750475318564,0.040597758406,0.931628672324
