0.028544,0.030242,0.030023,0.030432,0.030513,0.030496,0.030199,0.029768
0.028421,0.029916,0.029578,0.029845,0.03021,0.030154,0.029882,0.029477
0.028299,0.029598,0.029205,0.029386,0.029901,0.029778,0.029519,0.029191
0.028184,0.029304,0.028845,0.028948,0.029568,0.029444,0.029262,0.028971
0.02808,0.029057,0.028569,0.028598,0.029315,0.029193,0.028911,0.028722
0.027946,0.028798,0.028277,0.028174,0.029075,0.028874,0.028682,0.028491
0.027875,0.028568,0.028059,0.027897,0.028783,0.028693,0.02853,0.028284
0.027788,0.028407,0.027857,0.027677,0.028565,0.028535,0.028311,0.028106
0.027738,0.028267,0.027725,0.027469,0.028459,0.028384,0.028147,0.027947
0.027662,0.028116,0.027532,0.027365,0.028308,0.028191,0.027883,0.02774
0.027596,0.028041,0.027407,0.027242,0.028137,0.028089,0.027693,0.027559
0.02754,0.027952,0.027233,0.026934,0.027968,0.027957,0.027406,0.027269
0.027501,0.027819,0.02705,0.026734,0.027779,0.027789,0.027255,0.027098
0.027478,0.027711,0.026899,0.026589,0.027667,0.027669,0.027138,0.026934
0.027404,0.027616,0.026808,0.026441,0.027571,0.027532,0.027041,0.026814
0.027342,0.027429,0.026638,0.026127,0.027317,0.027232,0.026609,0.026514
0.027268,0.027162,0.026394,0.025837,0.027123,0.026738,0.026133,0.026145
0.027213,0.026975,0.0262,0.025584,0.026906,0.026519,0.02594,0.025867
0.027167,0.026861,0.026084,0.025489,0.026735,0.026535,0.02594,0.025826
0.027143,0.026761,0.025987,0.025353,0.026612,0.026464,0.025898,0.025771
0.027055,0.026619,0.025855,0.025193,0.026472,0.026367,0.025824,0.025704
0.02702,0.026557,0.025752,0.02516,0.026401,0.026299,0.02579,0.025679
0.026929,0.026442,0.025636,0.025024,0.026304,0.026195,0.025719,0.025612
0.026848,0.026351,0.025544,0.025029,0.026195,0.026124,0.025625,0.025541
0.026774,0.026254,0.025441,0.024907,0.026084,0.026067,0.025567,0.025485
0.026687,0.026155,0.025348,0.024916,0.02599,0.026004,0.025523,0.02543
0.026626,0.026009,0.025174,0.024605,0.025905,0.025762,0.025315,0.025256
0.026549,0.025861,0.025052,0.024419,0.025761,0.025576,0.025085,0.025043
0.026488,0.025745,0.024945,0.024222,0.025643,0.025387,0.02489,0.024864
0.026406,0.025635,0.024855,0.024115,0.02551,0.025283,0.024765,0.024757
0.026377,0.025556,0.024762,0.024011,0.025421,0.025206,0.02472,0.024715
0.026326,0.025467,0.024685,0.024002,0.025349,0.025164,0.024674,0.024675
0.026274,0.025409,0.024649,0.023916,0.02527,0.02513,0.024622,0.024617
0.026208,0.025378,0.024581,0.023903,0.02519,0.025111,0.024615,0.024594
0.026118,0.025273,0.024508,0.023822,0.025118,0.025016,0.024551,0.024526
0.026041,0.025193,0.0244,0.023718,0.025013,0.024926,0.024503,0.024477
0.025992,0.025182,0.024304,0.023774,0.02495,0.024969,0.024564,0.024509
0.025939,0.025029,0.024207,0.023618,0.024864,0.024768,0.024407,0.024392
0.025879,0.024952,0.024176,0.023469,0.024787,0.024665,0.024242,0.024234
0.025807,0.024836,0.024029,0.023303,0.024669,0.024534,0.024141,0.024131
0.025714,0.024706,0.023829,0.02316,0.024526,0.024401,0.024062,0.024065
0.02561,0.024726,0.023751,0.023329,0.02449,0.024508,0.024233,0.024185
0.02551,0.024681,0.023747,0.023465,0.024476,0.024586,0.024372,0.024302
0.025422,0.024603,0.023706,0.023457,0.024467,0.02454,0.024364,0.024303
0.025332,0.02453,0.023656,0.023365,0.024456,0.024469,0.024303,0.024225
0.025257,0.024471,0.023563,0.023291,0.024383,0.024424,0.02425,0.02418
0.025189,0.02438,0.02346,0.023212,0.024288,0.024354,0.024198,0.024125
0.025124,0.024341,0.023404,0.023111,0.024256,0.024313,0.024143,0.024078
0.025061,0.024301,0.023353,0.023105,0.024229,0.024283,0.024083,0.024019
0.025002,0.024228,0.023314,0.023059,0.02416,0.024215,0.024037,0.023982
0.024931,0.024161,0.023232,0.022957,0.024121,0.024169,0.023993,0.023924
0.024855,0.024084,0.023153,0.02286,0.02403,0.024122,0.023918,0.023851
0.024777,0.024019,0.023084,0.022782,0.023989,0.024031,0.023833,0.02377
0.024701,0.023941,0.023004,0.022717,0.023944,0.024,0.023775,0.023718
