0.1,1.9523
0.11,2.1114
0.12,2.2858
0.13,2.3343
0.14,2.2087
0.15,2.1326
0.16,2.0078
0.17,1.7978
0.18,1.9895
0.19,2.0984
0.2,2.2874
0.21,1.9943
0.22,1.6524
0.23,1.5504
0.24,1.8465
0.25,2.0398
0.26,2.318
0.27,2.3713
0.28,2.4921
0.29,2.2551
0.3,2.5836
0.31,1.9934
0.32,1.6464
0.33,1.3176
0.34,1.6553
0.35,1.7715
0.36,1.1995
0.37,1.2285
0.38,2.1793
0.39,2.201
0.4,2.0246
0.41,1.8521
0.42,1.3922
0.43,1.519
0.44,1.3
0.45,1.6703
0.46,1.9712
0.47,2.386
0.48,2.4814
0.49,2.2085
0.5,2.4639
0.51,2.7917
0.52,2.7884
0.53,2.4322
0.54,2.3859
0.55,2.1034
0.56,1.2779
0.57,1.9178
0.58,1.9428
0.59,1.9706
0.6,2.1118
0.61,2.166
0.62,2.1789
0.63,1.4966
0.64,1.8706
0.65,3.0885
0.66,2.904
0.67,0.64446
0.68,0.22892
0.69,1.9733
0.7,2.6421
0.71,1.9854
0.72,2.0274
0.73,2.3076
0.74,2.0635
0.75,1.4713
0.76,0.70601
0.77,0.81618
0.78,1.2071
0.79,0.91407
0.8,1.7387
0.81,2.2806
0.82,1.7416
0.83,1.5153
0.84,1.4718
0.85,1.368
0.86,2.0137
0.87,2.4298
0.88,1.8291
0.89,1.2468
0.9,1.8431
