0.41309,0.43319,0.37153,0.39979,0.44382,0.48014,0.3981,0.43603,0.45268
0.40555,0.42481,0.35595,0.38973,0.4335,0.47177,0.38778,0.42532,0.44374
0.39521,0.41387,0.34695,0.38189,0.42354,0.46002,0.37956,0.41535,0.43286
0.38774,0.40303,0.33899,0.37518,0.41917,0.45053,0.37051,0.40562,0.42169
0.3773,0.39296,0.3308,0.37131,0.41221,0.44078,0.3639,0.39786,0.41272
0.36939,0.38357,0.32265,0.36661,0.4065,0.43341,0.36493,0.39145,0.40683
0.36275,0.37861,0.31697,0.35908,0.3983,0.42834,0.37388,0.38611,0.3995
0.35648,0.37191,0.31232,0.35535,0.39219,0.42275,0.35407,0.37953,0.39508
0.35166,0.36443,0.30723,0.34936,0.38588,0.41815,0.34462,0.37523,0.38904
0.34661,0.35732,0.30087,0.34295,0.37829,0.41315,0.3408,0.37077,0.38585
0.3408,0.35263,0.3128,0.33478,0.3698,0.40892,0.33238,0.36531,0.37953
0.33613,0.35103,0.34622,0.33296,0.36565,0.40137,0.3261,0.35806,0.37008
0.33575,0.35089,0.36166,0.33524,0.36273,0.3989,0.31797,0.35685,0.36816
0.3316,0.34845,0.36857,0.33494,0.36706,0.39534,0.32862,0.35136,0.36442
0.32852,0.34173,0.37007,0.33435,0.36429,0.38742,0.31588,0.34524,0.36039
0.32383,0.33893,0.37097,0.33103,0.36151,0.38183,0.30236,0.34172,0.35725
0.31928,0.33004,0.36876,0.3266,0.35602,0.37181,0.29761,0.33399,0.34939
0.31252,0.33227,0.35663,0.32018,0.34561,0.36559,0.2894,0.32799,0.34308
0.30676,0.31492,0.34612,0.31583,0.32924,0.35892,0.28601,0.32282,0.33794
0.30575,0.31825,0.35068,0.3157,0.33394,0.36148,0.28546,0.32176,0.33295
0.2996,0.31179,0.35908,0.31793,0.33575,0.36237,0.287,0.31734,0.32957
0.29488,0.30871,0.3427,0.312,0.33384,0.35898,0.285,0.31222,0.3272
0.28625,0.302,0.3005,0.30151,0.32655,0.35438,0.28279,0.30706,0.32275
0.27938,0.29497,0.27364,0.29386,0.31684,0.35083,0.28009,0.30465,0.31893
0.27406,0.29093,0.26025,0.2865,0.31238,0.3447,0.27661,0.29883,0.3127
0.26729,0.27835,0.25139,0.28249,0.30748,0.3368,0.27369,0.29338,0.30676
0.26019,0.27074,0.25299,0.27994,0.2984,0.32991,0.26683,0.28948,0.30196
0.25529,0.2594,0.2817,0.28371,0.29606,0.32474,0.26221,0.28346,0.29493
0.25191,0.25911,0.30846,0.28123,0.2942,0.32044,0.2555,0.27734,0.28907
0.2428,0.24768,0.29013,0.26777,0.28057,0.31001,0.24908,0.27052,0.28209
0.2392,0.2425,0.24523,0.25256,0.26915,0.28809,0.23579,0.259,0.27195
0.23436,0.24021,0.22622,0.24562,0.26873,0.27389,0.22305,0.24962,0.25894
0.2325,0.23945,0.21489,0.23739,0.25499,0.26025,0.20662,0.23931,0.24726
0.22526,0.23061,0.20645,0.22799,0.24931,0.25094,0.19469,0.23125,0.24025
0.21972,0.22144,0.20018,0.22103,0.2433,0.24284,0.18769,0.22415,0.23183
0.21228,0.21464,0.1913,0.21749,0.23538,0.23736,0.18394,0.21607,0.22289
0.20821,0.21184,0.18726,0.21329,0.23509,0.23148,0.18039,0.21052,0.21798
0.20243,0.20664,0.18187,0.20845,0.22745,0.22631,0.17598,0.20485,0.21214
0.19799,0.19682,0.17533,0.19704,0.21683,0.21406,0.16441,0.20132,0.20402
0.19134,0.18977,0.16936,0.19336,0.21639,0.20558,0.16607,0.19566,0.19954
0.18549,0.18342,0.16387,0.19308,0.21482,0.20292,0.16158,0.18883,0.19362
0.17493,0.17795,0.16016,0.19015,0.21125,0.19397,0.15437,0.17956,0.18719
0.16529,0.17377,0.15857,0.19214,0.19195,0.18793,0.14689,0.16459,0.17608
0.15518,0.16788,0.15555,0.19027,0.18657,0.1808,0.13699,0.15321,0.16562
0.14817,0.15619,0.14997,0.18344,0.184,0.17627,0.13143,0.14712,0.15796
0.14328,0.1489,0.14455,0.17866,0.17913,0.16689,0.12624,0.14011,0.15436
0.13757,0.14226,0.14008,0.1756,0.17322,0.16163,0.12122,0.13175,0.14888
0.13221,0.13773,0.13554,0.16935,0.16776,0.15506,0.11579,0.12563,0.14209
0.12493,0.1317,0.13003,0.16446,0.16112,0.15061,0.10923,0.11984,0.13614
0.11964,0.12701,0.12451,0.15961,0.15475,0.13964,0.10237,0.11199,0.12842
0.11365,0.12085,0.11953,0.15429,0.15227,0.13229,0.097174,0.10514,0.12249
