"year";"month";"day";"hour";"min";"dataSource";"dryBtemp";"dewPtemp";"relHum";"atmosStationPress";"rad_ext_hor";"rad_dir_nor_ext";"horiz_IR";"global_horiz_rad";"dir_norm_rad";"diff_hor_rad";"global_horiz_illu";"dir_normal_illu";"dif_hor_illu";"zenit_luminance";"wdir";"wspeed";"sky_cover";"opa_sky";"visib";"ceiling_h";"pres_weath_obs";"pres_weath_cod";"precipit_wat";"aerosol_opt_depth";"snow_depth";"days_last_snow";"albedo";"precip_depth";"precip_quant"
"2016";1;26;0;"60";NA;9.4;6.75;73;1031;9999;9999;310.766872186529;0;0;0;999999;999999;999999;9999;260;0.5;3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;1;"60";NA;8.725;6;73.5;1031.75;9999;9999;312.766679990035;0;0;0;999999;999999;999999;9999;264;0.35;3.9;99;38;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;26;2;"60";NA;8.45;6;74;1031;9999;9999;317.885347060762;0;0;0;999999;999999;999999;9999;255;0.3;4.9;99;24.5;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;3;"60";NA;8.8;6.25;74.5;1031;9999;9999;317.192834442149;0;0;0;999999;999999;999999;9999;242;0.15;4.5;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;4;"60";NA;9.95;7;73.25;1031;9999;9999;324.518486615142;0;0;0;999999;999999;999999;9999;231;0.3;4.7;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;5;"60";NA;10.4;8;72.25;1030.5;9999;9999;323.096828186746;0;0;0;999999;999999;999999;9999;236;0.3;4;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;6;"60";NA;10.55;8;72;1030;9999;9999;325.096748661571;0;0;0;999999;999999;999999;9999;254;0.2;4.2;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;7;"60";NA;10.925;8;72;1031;9999;9999;330.122416791752;0;0;0;999999;999999;999999;9999;270;0.25;4.7;99;31;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;8;"60";NA;10.925;8;71.75;1031;9999;9999;338.689647158012;4.7;0.0298294674975015;4.6701705325025;999999;999999;999999;9999;308;0.35;6;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;9;"60";NA;11.475;8.25;71;1031;9999;9999;358.139058305657;25.2;0.178782852249373;25.0212171477506;999999;999999;999999;9999;54;0.8;8.5;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;10;"60";NA;12.35;9;69.5;1032;9999;9999;366.147963476612;68.5;0.621155876622069;67.8788441233779;999999;999999;999999;9999;90;0.55;8.9;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;11;"60";NA;13.4;9.75;68.25;1032;9999;9999;373.851403529167;130.2;1.55303693124475;128.646963068755;999999;999999;999999;9999;93;0.3;9.1;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;12;"60";NA;13.675;10;67.25;1033;9999;9999;377.646995006886;127.4;1.46026741818457;125.939732581815;999999;999999;999999;9999;98;0.5;9.4;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;13;"60";NA;14;10;66.75;1032;9999;9999;374.560320740316;231.4;4.65138302026529;226.748616979735;999999;999999;999999;9999;101;0.85;8.7;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;14;"60";NA;15.425;11;64.75;1031;9999;9999;369.932802699956;146.4;2.22424539660511;144.175754603395;999999;999999;999999;9999;103;0.7;6.8;99;28;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;15;"60";NA;15.225;11;64.5;1030;9999;9999;363.975257894047;223.9;7.08703663968001;216.81296336032;999999;999999;999999;9999;107;0.85;6.1;99;31;99999;0;999999919;999;999;999;99;0;0;0
"2016";1;26;16;"60";NA;15.525;11;64.25;1030;9999;9999;362.657350966613;137.6;3.39150436687851;134.208495633121;999999;999999;999999;9999;107;0.65;5.7;99;37;99999;0;999999919;999;999;999;99;0;0;0
"2016";1;26;17;"60";NA;15.5;10.75;63.25;1030;9999;9999;358.689736837792;16;0.136301391302926;15.8636986086971;999999;999999;999999;9999;107;0.45;5.2;99;37;99999;0;999999919;999;999;999;99;0;0;0
"2016";1;26;18;"60";NA;14.275;10;65.75;1030;9999;9999;358.713088355827;1.8;0.0140613612261222;1.78593863877388;999999;999999;999999;9999;106;0.4;6.2;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;19;"60";NA;13.425;10;67.75;1030;9999;9999;352.431287372322;0;0;0;999999;999999;999999;9999;109;0.65;5.9;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;20;"60";NA;12.875;9;68.75;1030;9999;9999;344.49883938774;0;0;0;999999;999999;999999;9999;111;0.55;5.3;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;21;"60";NA;11.675;8.25;69.75;1031;9999;9999;343.2330132535;0;0;0;999999;999999;999999;9999;116;0.3;6.1;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;22;"60";NA;11.05;8;70.5;1031;9999;9999;349.807517716379;0;0;0;999999;999999;999999;9999;127;0.45;7.6;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;26;23;"60";NA;10.825;7.75;71;1031;9999;9999;337.272573500072;0;0;0;999999;999999;999999;9999;145;1;5.9;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;0;"60";NA;12;9;70.75;1031;9999;9999;340.973905985222;0;0;0;999999;999999;999999;9999;207;0.45;5.4;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;1;"60";NA;12.375;9;70;1031;9999;9999;346.816164463243;0;0;0;999999;999999;999999;9999;301;0.35;6;99;38;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;27;2;"60";NA;11.925;9;70;1030.25;9999;9999;357.986914097077;0;0;0;999999;999999;999999;9999;304;0.25;8;99;15.5;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;3;"60";NA;11.85;8.5;70;1030;9999;9999;359.668450467974;0;0;0;999999;999999;999999;9999;326;0.25;8.4;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;4;"60";NA;11.825;8.5;70;1030;9999;9999;358.879063188164;0;0;0;999999;999999;999999;9999;343;0.45;8.3;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;5;"60";NA;11.6;8.25;70.5;1030;9999;9999;357.447665168496;0;0;0;999999;999999;999999;9999;330;0.55;8.3;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;6;"60";NA;11.3;8;70.25;1029.5;9999;9999;355.645336540209;0;0;0;999999;999999;999999;9999;322;0.4;8.3;99;24.5;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;7;"60";NA;10.95;8;71;1029;9999;9999;348.660082962965;0;0;0;999999;999999;999999;9999;317;0.6;7.5;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;8;"60";NA;11.1;8;71;1030;9999;9999;348.740101105647;7.2;0.0539552337205533;7.14604476627945;999999;999999;999999;9999;302;0.3;7.4;99;31;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;9;"60";NA;11.725;8.25;70.25;1030;9999;9999;345.470253654845;72.8;0.954798037483286;71.8452019625167;999999;999999;999999;9999;300;0.3;6.4;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;10;"60";NA;13.125;9.75;69.5;1030;9999;9999;349.301587358164;135.6;2.24704487728269;133.352955122717;999999;999999;999999;9999;301;0.7;5.7;99;31;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;11;"60";NA;14.55;10.5;66.75;1031;9999;9999;360.683510883693;138.4;1.81786250645982;136.58213749354;999999;999999;999999;9999;308;0.75;6.2;99;31;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;12;"60";NA;16.5;11.75;63;1031;9999;9999;369.927774252298;121.8;1.24642663500084;120.553573364999;999999;999999;999999;9999;318;1.3;5.9;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;13;"60";NA;16.9;12;62;1030;9999;9999;370.104639946305;106.6;1.05878883465039;105.54121116535;999999;999999;999999;9999;316;1.55;5.6;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;14;"60";NA;16.95;12;62.5;1029;9999;9999;363.092010429363;242.6;5.95703281924307;236.642967180757;999999;999999;999999;9999;158;1.25;4.6;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;15;"60";NA;16.7;11.75;61.75;1029;9999;9999;360.821600954991;157.6;2.95673545550417;154.643264544496;999999;999999;999999;9999;158;0.85;4.5;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;16;"60";NA;15.475;11;66;1028;9999;9999;356.730995321335;63.7;0.732033628969234;62.9679663710308;999999;999999;999999;9999;154;0.75;4.9;99;39;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;17;"60";NA;14.1;10.5;69.25;1028;9999;9999;346.621647029817;43.2;0.566224882970317;42.6337751170297;999999;999999;999999;9999;148;0.7;4.5;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;18;"60";NA;13.175;9.75;70;1028;9999;9999;346.810313246622;5.2;0.0633654178520491;5.13663458214795;999999;999999;999999;9999;142;0.9;5.3;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;19;"60";NA;11.925;9;70.75;1028;9999;9999;331.210068123314;0;0;0;999999;999999;999999;9999;139;0.8;4;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;20;"60";NA;11.05;8.25;71.75;1028;9999;9999;314.373609715182;0;0;0;999999;999999;999999;9999;150;0.95;2.2;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;21;"60";NA;9.95;7;73.25;1028;9999;9999;302.999085433034;0;0;0;999999;999999;999999;9999;170;0.85;1.4;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;27;22;"60";NA;9.6;7;74;1030;9999;9999;300.851298660926;0;0;0;999999;999999;999999;9999;192;0.5;1.3;99;25;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;27;23;"60";NA;8.85;6.25;74.75;1029;9999;9999;296.916230258641;0;0;0;999999;999999;999999;9999;209;0.8;1.3;99;37;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;0;"60";NA;8.725;6.5;75.5;1029;9999;9999;304.345432622332;0;0;0;999999;999999;999999;9999;270;0.65;2.5;99;37;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;1;"60";NA;8.925;6.5;75.25;1029.75;9999;9999;307.137191815027;0;0;0;999999;999999;999999;9999;272;0.75;2.8;99;29.25;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;2;"60";NA;7.925;5.5;75;1028.75;9999;9999;300.51380438441;0;0;0;999999;999999;999999;9999;271;0.55;2.6;99;12.25;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;3;"60";NA;7.15;5;76;1029;9999;9999;303.549563274698;0;0;0;999999;999999;999999;9999;268;0.35;3.7;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;4;"60";NA;6.725;4.75;76.25;1028.75;9999;9999;298.36708003518;0;0;0;999999;999999;999999;9999;267;0.75;3.2;99;29.25;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;5;"60";NA;6.7;4.75;77;1028.25;9999;9999;297.642773570768;0;0;0;999999;999999;999999;9999;276;0.7;3.1;99;37.75;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;6;"60";NA;6.175;4;77;1028;9999;9999;293.430117048642;0;0;0;999999;999999;999999;9999;284;0.55;2.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;7;"60";NA;6.5;4.75;77.5;1029;9999;9999;294.943891850073;0;0;0;999999;999999;999999;9999;289;0.5;2.8;99;31;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;8;"60";NA;6.55;5;78;1029.5;9999;9999;293.55468519031;28.9;0.645616921756737;28.2543830782433;999999;999999;999999;9999;287;0.5;2.5;99;34;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;9;"60";NA;7.7;6;77.75;1030;9999;9999;298.172171632967;135.2;6.49771184185295;128.702288158147;999999;999999;999999;9999;285;0.25;2.3;99;25;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;10;"60";NA;10.525;8;73.5;1030;9999;9999;313.778446959187;280.2;28.2466757080027;251.953324291997;999999;999999;999999;9999;284;0.5;2.5;99;37;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;11;"60";NA;14.275;10.25;67.25;1031;9999;9999;319.822486047735;439.4;80.7042611591717;358.695738840828;999999;999999;999999;9999;282;0.45;0.6;99;37;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;12;"60";NA;15.675;10.5;59.75;1030;9999;9999;327.088658539143;521.5;118.353691715286;403.146308284714;999999;999999;999999;9999;275;0.65;0.7;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;13;"60";NA;14.675;9.75;61.25;1030;9999;9999;326.027722006894;536.4;127.42613565885;408.97386434115;999999;999999;999999;9999;260;0.9;1.3;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;14;"60";NA;15.4;10;59;1029;9999;9999;334.594796590428;488.4;104.883307009025;383.516692990975;999999;999999;999999;9999;236;0.7;2;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;15;"60";NA;15.875;9;54.75;1028;9999;9999;335.686253357198;306.8;32.4976223912037;274.302377608796;999999;999999;999999;9999;206;0.65;2;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;16;"60";NA;16.175;9;53.5;1027;9999;9999;337.082157233034;173.7;10.5878882113373;163.112111788663;999999;999999;999999;9999;188;0.6;2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;17;"60";NA;15.9;9;54.5;1027;9999;9999;337.948391129597;80.8;3.38340188862205;77.416598111378;999999;999999;999999;9999;170;1.5;2.3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;18;"60";NA;15.8;9;55;1028;9999;9999;335.337955860218;5.3;0.109402635324611;5.19059736467539;999999;999999;999999;9999;160;1.85;2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;19;"60";NA;12;8;69;1028;9999;9999;323.72579097502;0;0;0;999999;999999;999999;9999;152;1.05;3;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;20;"60";NA;11.6;8;69.75;1028;9999;9999;326.596748440145;0;0;0;999999;999999;999999;9999;155;0.6;3.7;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;21;"60";NA;11.15;8;71.25;1028;9999;9999;336.462064686123;0;0;0;999999;999999;999999;9999;158;0.65;5.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;28;22;"60";NA;10.7;8;72;1030;9999;9999;344.166628037159;0;0;0;999999;999999;999999;9999;163;0.4;7;99;38;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;28;23;"60";NA;10.25;7.5;73;1030;9999;9999;344.008482930738;0;0;0;999999;999999;999999;9999;169;0.5;7.4;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;0;"60";NA;10.125;7.25;73;1030;9999;9999;346.987965011945;0;0;0;999999;999999;999999;9999;217;0.4;8;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;1;"60";NA;10.45;8;72.25;1031;9999;9999;355.307331352853;0;0;0;999999;999999;999999;9999;222;0.25;8.9;99;37;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;29;2;"60";NA;10.35;7.5;72;1029.75;9999;9999;354.856801560324;0;0;0;999999;999999;999999;9999;234;0.3;9;99;39.25;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;3;"60";NA;10.3;7.5;72;1029.5;9999;9999;350.72830346821;0;0;0;999999;999999;999999;9999;256;0.2;8.4;99;39;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;4;"60";NA;10.175;7;72;1029.5;9999;9999;346.294567384714;0;0;0;999999;999999;999999;9999;279;0.15;7.9;99;39;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;5;"60";NA;10.15;7;72;1030;9999;9999;347.462498301661;0;0;0;999999;999999;999999;9999;282;0.3;8.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;6;"60";NA;9.90555555555556;7;72;1030.55555555556;9999;9999;346.907420031909;0;0;0;999999;999999;999999;9999;291;0.45;8.2;99;32.7777777777778;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;10;"60";NA;14.45;10.5;67.5;1031;9999;9999;380.303637739014;196.5;6.01895886743981;190.48104113256;999999;999999;999999;9999;335;0.4;9.1;99;39;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;11;"60";NA;15.9;11;63;1032;9999;9999;390.083608141866;208.1;4.92675205024244;203.173247949758;999999;999999;999999;9999;50;0.85;9.3;99;39;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;12;"60";NA;15.125;12;70.25;1032;9999;9999;387.884517688638;208.2;3.86738926081429;204.332610739186;999999;999999;999999;9999;76;0.8;9.4;99;39;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;13;"60";NA;15.725;12.25;70.5;1032;9999;9999;387.905373733365;107.4;1.10286415288985;106.29713584711;999999;999999;999999;9999;82;0.75;8.9;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;14;"60";NA;16.5;12.5;66.75;1031;9999;9999;393.120490649715;164.4;2.40270838568662;161.997291614313;999999;999999;999999;9999;82;0.75;9;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;15;"60";NA;16.35;12;65;1030;9999;9999;391.667682978952;100.8;1.23771155512239;99.5622884448776;999999;999999;999999;9999;80;1.2;9;99;37;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;16;"60";NA;16.075;11.75;65.5;1030;9999;9999;392.70180676212;93.6;1.43881456290553;92.1611854370945;999999;999999;999999;9999;77;1.35;9.4;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;17;"60";NA;15.725;11.5;66.5;1030;9999;9999;386.955451649762;49.9;0.749775203603882;49.1502247963961;999999;999999;999999;9999;74;1.6;8.9;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;18;"60";NA;14.75;11;67.75;1030;9999;9999;378.347593405201;3.1;0.0306648399995582;3.06933516000044;999999;999999;999999;9999;72;1.25;8.5;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;19;"60";NA;13.75;10.5;69.75;1031;9999;9999;370.446655075905;0;0;0;999999;999999;999999;9999;67;0.6;8.2;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;20;"60";NA;13.325;10;71;1031;9999;9999;366.286137704529;0;0;0;999999;999999;999999;9999;56;0.2;8;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;21;"60";NA;13.1;10;71;1031;9999;9999;365.136755198745;0;0;0;999999;999999;999999;9999;38;0.5;8;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;29;22;"60";NA;12.95;10;71;1032;9999;9999;362.338052097169;0;0;0;999999;999999;999999;9999;15;0.7;7.7;99;30.5;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;29;23;"60";NA;12.8;10;71.75;1032;9999;9999;361.578765424342;0;0;0;999999;999999;999999;9999;349;0.45;7.7;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;0;"60";NA;12.55;9.75;72;1032;9999;9999;362.038470479319;0;0;0;999999;999999;999999;9999;320;0.75;8;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;1;"60";NA;12.85;10;72;1032;9999;9999;365.216036749966;0;0;0;999999;999999;999999;9999;325;0.55;8.2;99;30.5;99999;0;999999099;999;999;999;99;0;0;0
"2016";1;30;2;"60";NA;12.55;10;73;1032;9999;9999;361.664515958145;0;0;0;999999;999999;999999;9999;322;0.55;7.9;99;38;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;3;"60";NA;11.325;9.25;78;1032;9999;9999;340.698363041998;0;0;0;999999;999999;999999;9999;318;0.8;5.8;99;36.5;99999;0;909999999;999;999;999;99;0;0;0
"2016";1;30;4;"60";NA;10.75;9;79.25;1032;9999;9999;329.091278962138;0;0;0;999999;999999;999999;9999;312;1.75;4.5;99;33;99999;0;993999999;999;999;999;99;0;0;0
"2016";1;30;5;"60";NA;10.875;9;80;1032;9999;9999;327.020431922341;0;0;0;999999;999999;999999;9999;303;1.2;4.1;99;23;99999;0;919999999;999;999;999;99;0;0;0
"2016";1;30;6;"60";NA;10.275;8.75;80;1032;9999;9999;320.050394726074;0;0;0;999999;999999;999999;9999;294;1.4;3.5;99;22;99999;0;919999999;999;999;999;99;0;0;0
"2016";1;30;7;"60";NA;9.775;8;80;1031;9999;9999;311.126850082154;0;0;0;999999;999999;999999;9999;292;1.55;2.6;99;40;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;8;"60";NA;9.05;7.5;80;1032;9999;9999;308.078334286032;23.9;0.484855413404141;23.4151445865959;999999;999999;999999;9999;287;1.05;2.7;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;9;"60";NA;11.95;10.25;81;1033;9999;9999;319.821280992498;129.3;5.77332875770757;123.526671242292;999999;999999;999999;9999;289;0.9;2.1;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;10;"60";NA;13.775;11;73.75;1033;9999;9999;326.102946441247;244.9;19.1335174694839;225.766482530516;999999;999999;999999;9999;297;1.05;1.7;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;11;"60";NA;16.35;14.75;81;1034;9999;9999;339.169011881143;422.3;70.4808547549875;351.819145245012;999999;999999;999999;9999;303;0.9;1.3;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;12;"60";NA;17.8;11.5;57.75;1034;9999;9999;337.187213651279;527.8;125.323916834486;402.476083165514;999999;999999;999999;9999;308;0.85;0.6;99;41;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;13;"60";NA;19.3;7.75;37.25;1033;9999;9999;338.435850668521;554.2;147.233575482876;406.966424517124;999999;999999;999999;9999;308;1.45;0.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;14;"60";NA;15.775;13.5;75.75;1032;9999;9999;327.125008092183;518.9;141.154229966567;377.745770033433;999999;999999;999999;9999;310;1.2;0.2;99;8;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;15;"60";NA;16.125;11.75;66.25;1032;9999;9999;326.118710507242;424.7;106.458573162832;318.241426837168;999999;999999;999999;9999;308;0.95;0.1;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;16;"60";NA;16.45;11.5;61.5;1031;9999;9999;326.587240724233;283;53.0225212870688;229.977478712931;999999;999999;999999;9999;297;0.7;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;17;"60";NA;16.225;11.5;62.5;1031;9999;9999;325.573476395557;115;9.54012554488216;105.459874455118;999999;999999;999999;9999;266;0.95;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;18;"60";NA;15.7;11;62;1031.55555555556;9999;9999;322.687074062275;6.9;0.182730272521094;6.71726972747891;999999;999999;999999;9999;225;1.15;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;20;"60";NA;12.1666666666667;9;70;1032;9999;9999;305.157878181401;0;0;0;999999;999999;999999;9999;216;1.4;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;21;"60";NA;12.025;9;69.75;1032;9999;9999;307.960587279853;0;0;0;999999;999999;999999;9999;228;1.15;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;22;"60";NA;10.7;7.75;72;1033;9999;9999;301.680038612139;0;0;0;999999;999999;999999;9999;242;1.65;0.6;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;30;23;"60";NA;9.55;6.75;72.25;1033;9999;9999;295.168042763399;0;0;0;999999;999999;999999;9999;250;0.85;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;0;"60";NA;8.7;6;73;1033;9999;9999;288.961360728913;0;0;0;999999;999999;999999;9999;267;1.15;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;1;"60";NA;8.225;5.75;73;1032.5;9999;9999;285.49535872827;0;0;0;999999;999999;999999;9999;269;0.9;0;99;21.75;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;2;"60";NA;8.175;5.75;72.5;1031;9999;9999;285.292484080936;0;0;0;999999;999999;999999;9999;274;1.05;0;99;35.25;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;3;"60";NA;7.425;4.5;72.75;1030;9999;9999;281.056490492253;0;0;0;999999;999999;999999;9999;273;1.05;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;4;"60";NA;7.375;4.5;72.25;1030;9999;9999;280.856200822317;0;0;0;999999;999999;999999;9999;273;1.15;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;5;"60";NA;7.125;4;72.25;1029.5;9999;9999;279.37457132517;0;0;0;999999;999999;999999;9999;274;1.25;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;6;"60";NA;6.925;4;72;1029.5;9999;9999;278.57799459915;0;0;0;999999;999999;999999;9999;276;1.3;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;7;"60";NA;6.975;4;71.5;1031;9999;9999;278.776978873078;0;0;0;999999;999999;999999;9999;277;1.65;0;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;8;"60";NA;7.625;4.75;71.25;1031;9999;9999;283.36442804036;44.2;1.68063924725529;42.5193607527447;999999;999999;999999;9999;278;2.1;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;9;"60";NA;10.425;7;67.75;1031;9999;9999;301.736738930281;191.9;19.2235203993783;172.676479600622;999999;999999;999999;9999;280;1.45;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;10;"60";NA;14.525;9.25;59.75;1032.75;9999;9999;323.399755683757;340.8;58.0498274232732;282.750172576727;999999;999999;999999;9999;284;2.3;1.1;99;21.75;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;11;"60";NA;18.325;10.25;49.25;1032;9999;9999;340.470680984549;451.2;94.3664541060692;356.833545893931;999999;999999;999999;9999;291;2;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;12;"60";NA;19.05;8.5;40.25;1032;9999;9999;338.129615366013;530.1;130.899739608262;399.200260391738;999999;999999;999999;9999;295;1.9;0.4;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;13;"60";NA;18.05;8;42;1031;9999;9999;331.489122996738;581.1;168.481203334601;412.618796665399;999999;999999;999999;9999;298;1.75;0.2;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;14;"60";NA;18.725;8.75;42;1030;9999;9999;337.656131745879;450.7;82.9625535569159;367.737446443084;999999;999999;999999;9999;299;1.55;0.5;99;42;99999;0;999999999;999;999;999;99;0;0;0
"2016";1;31;15;"60";NA;19.35;9.5;42.25;1029;9999;9999;344.4280585152;313.1;38.4265953300473;274.673404669953;999999;999999;999999;9999;298;1.05;0.9;99;42;99999;0;999999999;999;999;999;99;0;0;0
