21.403,22.12,20.996,21.796,21.094,21.221,20.923
21.308,21.963,20.863,21.681,20.886,21.087,20.751
21.162,21.806,20.702,21.478,20.701,20.905,20.606
20.938,21.673,20.497,21.302,20.545,20.766,20.42
20.813,21.569,20.351,21.202,20.398,20.659,20.197
20.7,21.36,20.194,21.063,20.262,20.526,19.979
20.626,21.272,20.095,20.929,20.158,20.427,19.926
20.572,21.255,20.03,20.875,20.065,20.355,19.841
20.505,21.186,19.957,20.765,19.988,20.266,19.849
20.44,21.108,19.936,20.744,19.985,20.226,19.811
20.404,21.001,19.875,20.695,19.897,20.212,19.774
20.379,21,19.815,20.684,19.859,20.167,19.776
20.338,20.965,19.809,20.642,19.863,20.133,19.757
20.276,21.024,19.826,20.692,19.874,20.109,19.743
20.191,20.907,19.763,20.532,19.811,20.01,19.717
20.14,20.859,19.71,20.474,19.675,19.953,19.687
20.033,20.769,19.592,20.396,19.603,19.825,19.663
19.992,20.771,19.554,20.343,19.566,19.765,19.609
19.934,20.667,19.488,20.302,19.51,19.742,19.519
19.843,20.572,19.396,20.204,19.395,19.672,19.479
19.772,20.52,19.307,20.124,19.274,19.586,19.393
19.709,20.422,19.231,20.063,19.191,19.562,19.317
19.645,20.308,19.128,20.001,19.115,19.461,19.251
19.568,20.247,19.034,19.946,19.039,19.393,19.216
19.444,20.152,18.904,19.82,18.959,19.299,19.144
19.344,20.047,18.79,19.73,18.847,19.226,19.049
19.216,19.954,18.68,19.602,18.759,19.088,19.046
19.114,19.743,18.603,19.393,18.677,19.017,19.017
19.011,19.582,18.518,19.252,18.599,18.989,18.987
18.92,19.461,18.426,19.161,18.523,18.939,18.942
18.818,19.347,18.335,19.044,18.456,18.897,18.847
18.732,19.244,18.238,18.962,18.412,18.827,18.796
18.639,19.142,18.157,18.87,18.376,18.782,18.806
18.545,19.054,18.046,18.79,18.337,18.71,18.734
18.433,18.955,17.94,18.734,18.271,18.68,18.708
18.339,18.898,17.827,18.622,18.191,18.607,18.597
18.222,18.717,17.719,18.531,18.148,18.562,18.514
18.135,18.646,17.741,18.495,18.161,18.545,18.512
18.084,18.603,17.678,18.432,18.122,18.488,18.497
18.029,18.535,17.671,18.386,18.092,18.457,18.44
17.941,18.42,17.526,18.31,17.967,18.391,18.285
17.709,18.112,17.19,18.148,17.779,18.281,18.15
17.418,17.868,16.904,17.998,17.577,18.188,18.066
17.243,17.599,16.899,17.863,17.525,18.105,18.004
17.163,17.593,16.864,17.769,17.472,18.027,17.923
17.039,17.489,16.805,17.695,17.415,17.994,17.889
16.948,17.407,16.705,17.597,17.321,17.941,17.789
16.845,17.315,16.632,17.528,17.266,17.875,17.757
16.71,17.212,16.529,17.453,17.221,17.824,17.707
16.573,17.101,16.438,17.38,17.138,17.755,17.62
16.47,17.009,16.395,17.302,17.077,17.713,17.567
