0.10188,0.11373,0.093707,0.098131,0.075927,0.10781,0.088329,0.11222,0.085562,0.085432,0.079611,0.077457,0.066891,0.10233,0.12595,0.097507
0.094754,0.10759,0.088085,0.093568,0.072629,0.10078,0.086861,0.10791,0.083061,0.082694,0.075751,0.072345,0.064231,0.098193,0.12224,0.094424
0.090323,0.10139,0.084206,0.088201,0.069037,0.0994,0.077164,0.101,0.077003,0.076391,0.069074,0.067138,0.05966,0.09442,0.11801,0.091172
0.087076,0.095025,0.080303,0.083647,0.065814,0.092425,0.079328,0.099296,0.073997,0.07367,0.067847,0.062363,0.057737,0.090487,0.11393,0.08864
0.082865,0.090864,0.077631,0.080745,0.062448,0.092665,0.074538,0.09369,0.070538,0.069082,0.063839,0.058653,0.055803,0.086865,0.11049,0.08578
0.080329,0.088234,0.074901,0.077611,0.06097,0.090239,0.07898,0.092895,0.071668,0.066797,0.065214,0.055194,0.054304,0.083094,0.10795,0.08346
0.078801,0.086609,0.075133,0.076795,0.059754,0.088022,0.075523,0.090537,0.06881,0.063834,0.058962,0.053974,0.053063,0.079661,0.10487,0.080695
0.075234,0.079689,0.072152,0.073314,0.057464,0.083239,0.071669,0.087804,0.066077,0.06282,0.058126,0.052497,0.051196,0.077839,0.10249,0.078406
0.069887,0.07647,0.069192,0.070551,0.054548,0.079565,0.065212,0.084632,0.062828,0.059582,0.054607,0.050801,0.049657,0.07596,0.10057,0.07669
0.068124,0.072242,0.066645,0.067181,0.052427,0.076958,0.061956,0.081209,0.059416,0.055933,0.052201,0.045797,0.045692,0.074353,0.098456,0.074099
0.064971,0.068563,0.063633,0.06522,0.050419,0.073758,0.061549,0.07919,0.056846,0.054509,0.051062,0.045453,0.043296,0.072124,0.095219,0.070969
0.061609,0.064128,0.062401,0.062339,0.047423,0.071376,0.054549,0.074952,0.053722,0.051114,0.047683,0.040617,0.039913,0.070867,0.091803,0.068079
0.058225,0.059411,0.058659,0.059154,0.045362,0.065509,0.055995,0.071481,0.052463,0.050182,0.045933,0.038048,0.037882,0.068088,0.088679,0.065471
0.055143,0.057854,0.057245,0.056215,0.042482,0.064407,0.048729,0.067787,0.048137,0.045384,0.042881,0.033239,0.036086,0.064146,0.085667,0.063503
0.052299,0.053456,0.05389,0.052562,0.04126,0.061195,0.050195,0.066142,0.046485,0.04542,0.042671,0.031505,0.035071,0.062009,0.083043,0.06113
0.050241,0.051379,0.053251,0.050897,0.038558,0.058967,0.045587,0.061796,0.043083,0.041111,0.039166,0.026842,0.032009,0.06025,0.080204,0.058638
0.047025,0.047406,0.049529,0.048611,0.036977,0.056793,0.047728,0.060816,0.042526,0.041069,0.03878,0.025135,0.031595,0.057766,0.077922,0.056006
0.044379,0.042588,0.048364,0.047059,0.035063,0.056766,0.045073,0.058211,0.040994,0.039517,0.036893,0.024606,0.030018,0.055384,0.07443,0.053879
0.040286,0.038015,0.044649,0.042395,0.031758,0.054181,0.040872,0.054552,0.037628,0.035937,0.032958,0.019543,0.026241,0.051844,0.071623,0.05164
0.036901,0.036197,0.042678,0.039855,0.029827,0.049529,0.037298,0.053012,0.03563,0.033665,0.029191,0.018164,0.025021,0.049032,0.068653,0.049072
0.03253,0.028765,0.039001,0.035191,0.025227,0.045388,0.028954,0.047888,0.029275,0.028421,0.022962,0.01401,0.019473,0.045446,0.063813,0.046148
0.027941,0.024903,0.035309,0.031992,0.022073,0.038835,0.029511,0.044752,0.026338,0.026833,0.019747,0.012765,0.016738,0.040884,0.060509,0.042481
0.025038,0.017672,0.032967,0.026885,0.019277,0.037065,0.021073,0.039727,0.022491,0.020647,0.017326,0.0055333,0.013648,0.038082,0.057377,0.039728
0.022593,0.016336,0.030776,0.024954,0.017836,0.033847,0.023797,0.038204,0.02081,0.020262,0.016722,0.0052435,0.013079,0.035832,0.05446,0.037408
0.021636,0.015931,0.031849,0.026446,0.017305,0.032179,0.022452,0.03608,0.018929,0.017383,0.015115,0.0024219,0.011502,0.033913,0.051893,0.036676
0.021299,0.016235,0.033073,0.026559,0.017741,0.030757,0.025109,0.036198,0.019667,0.017829,0.016647,0.0036967,0.012272,0.033534,0.050854,0.035923
0.023204,0.016314,0.034181,0.026479,0.01697,0.030213,0.025096,0.034899,0.019011,0.017529,0.017046,0.0036134,0.013114,0.033346,0.049651,0.0341
0.0209,0.016383,0.034315,0.025814,0.014783,0.029551,0.021737,0.031622,0.016655,0.015154,0.014353,0,0.010381,0.030378,0.047145,0.032641
0.020077,0.014004,0.032967,0.027119,0.015613,0.0277,0.024981,0.033382,0.018138,0.016011,0.01627,0.0028527,0.014435,0.029354,0.046143,0.031161
0.019029,0.013385,0.032488,0.026139,0.016436,0.031186,0.025284,0.031318,0.018434,0.014521,0.013952,0.002178,0.015016,0.029381,0.045966,0.030925
0.019142,0.013497,0.034457,0.027608,0.019634,0.032703,0.029662,0.034778,0.022397,0.018248,0.018028,0.0075684,0.019653,0.028355,0.045401,0.027707
0.021186,0.013328,0.038717,0.028631,0.023233,0.035059,0.030866,0.036489,0.023615,0.019137,0.020214,0.010022,0.026382,0.029716,0.046845,0.027041
0.024283,0.018447,0.043934,0.032253,0.028196,0.037444,0.036557,0.040422,0.028488,0.022468,0.024113,0.017738,0.029909,0.031306,0.047263,0.027101
0.028417,0.018883,0.051445,0.037845,0.035262,0.042176,0.043062,0.047524,0.035849,0.029024,0.030712,0.030406,0.033894,0.035068,0.04718,0.029209
0.038483,0.032761,0.072152,0.053016,0.064399,0.058588,0.061403,0.063183,0.049714,0.051347,0.049062,0.054204,0.047409,0.042713,0.050598,0.03779
0.055636,0.049152,0.12733,0.091324,0.11424,0.091619,0.10897,0.091952,0.098776,0.085177,0.077873,0.10002,0.072956,0.052922,0.057601,0.055283
0.085403,0.071162,0.18476,0.1429,0.15021,0.13567,0.16746,0.1379,0.14619,0.11569,0.13747,0.14951,0.10121,0.069978,0.06672,0.079281
0.14377,0.11649,0.24007,0.20099,0.20444,0.17753,0.23106,0.19758,0.18925,0.1603,0.19982,0.19861,0.12419,0.10464,0.080764,0.10754
0.19849,0.16482,0.28872,0.25134,0.25825,0.22441,0.28578,0.2545,0.23317,0.19277,0.24354,0.24164,0.14973,0.13693,0.09937,0.13255
0.23743,0.2066,0.31578,0.28125,0.28771,0.26374,0.3205,0.28186,0.26069,0.21461,0.25961,0.27488,0.16765,0.15947,0.12358,0.15176
0.26008,0.23031,0.32981,0.29766,0.29831,0.28747,0.33075,0.30796,0.27493,0.22986,0.27302,0.29602,0.18001,0.17751,0.144,0.16743
0.27751,0.24864,0.34008,0.31294,0.30418,0.30714,0.357,0.31796,0.2966,0.24575,0.28881,0.31465,0.19451,0.1898,0.15526,0.17957
0.2939,0.26448,0.35326,0.3215,0.31573,0.31549,0.364,0.33097,0.29939,0.25175,0.29256,0.32297,0.20169,0.20184,0.16882,0.18996
0.28904,0.26545,0.34602,0.3083,0.29259,0.30292,0.3487,0.31488,0.29325,0.24647,0.26896,0.31991,0.20559,0.198,0.17385,0.19279
0.25402,0.24553,0.31237,0.27894,0.25718,0.26986,0.31494,0.28356,0.26947,0.22779,0.24817,0.28728,0.1992,0.18304,0.17263,0.18742
0.2301,0.22836,0.28669,0.25932,0.24627,0.25113,0.29373,0.26398,0.25018,0.22042,0.22883,0.26731,0.19564,0.17605,0.17155,0.18249
0.25187,0.23763,0.30967,0.27943,0.25972,0.27659,0.32455,0.28724,0.27345,0.23935,0.24442,0.28877,0.20329,0.18474,0.18001,0.19101
0.28005,0.26327,0.33708,0.30602,0.27944,0.30504,0.34922,0.31668,0.29587,0.2606,0.27235,0.32297,0.21475,0.19827,0.19151,0.2058
0.30166,0.28815,0.36631,0.32945,0.3047,0.33223,0.37378,0.33694,0.31902,0.27887,0.28934,0.34265,0.22534,0.2162,0.20609,0.21907
0.31885,0.30089,0.3727,0.34038,0.32806,0.34026,0.3825,0.35162,0.33063,0.28979,0.3,0.35081,0.23494,0.22659,0.21868,0.23068
0.33047,0.31675,0.38805,0.34878,0.33981,0.35335,0.39317,0.3624,0.34165,0.29517,0.31118,0.35972,0.24116,0.23895,0.22826,0.23774
0.33676,0.32548,0.39532,0.35962,0.35097,0.36456,0.40019,0.37728,0.34922,0.30856,0.32062,0.37067,0.25229,0.247,0.23752,0.24671
0.34593,0.33723,0.39498,0.3613,0.35327,0.36442,0.40608,0.37595,0.35047,0.30912,0.3254,0.37267,0.25407,0.25241,0.24265,0.24957
0.34751,0.33921,0.39173,0.35842,0.34526,0.35953,0.40047,0.37155,0.34526,0.30657,0.3218,0.36838,0.25409,0.2514,0.24193,0.24976
0.34959,0.34558,0.3961,0.36482,0.34682,0.36357,0.39947,0.37548,0.34812,0.3163,0.32919,0.37538,0.2614,0.25482,0.24811,0.25724
0.3523,0.34644,0.39354,0.36486,0.35119,0.36452,0.38281,0.3748,0.34916,0.31952,0.33249,0.37403,0.2655,0.25906,0.25596,0.26418
0.34645,0.34932,0.38642,0.35798,0.33719,0.35569,0.37299,0.36703,0.34202,0.31392,0.32861,0.36503,0.26598,0.25891,0.2602,0.26642
0.34684,0.35067,0.38712,0.3586,0.33904,0.35696,0.37412,0.3675,0.34417,0.31886,0.33513,0.36652,0.27213,0.26121,0.26413,0.2693
0.36196,0.36575,0.39719,0.37679,0.35461,0.36736,0.35905,0.37807,0.34984,0.32956,0.34196,0.37626,0.27742,0.27113,0.275,0.2795
0.35545,0.36557,0.38871,0.36933,0.34832,0.36159,0.3393,0.37456,0.34651,0.3283,0.34269,0.37236,0.2804,0.27833,0.28113,0.28156
0.33957,0.34332,0.37108,0.35266,0.32941,0.34169,0.3314,0.35958,0.33183,0.3169,0.3287,0.3541,0.27726,0.27687,0.27985,0.27774
0.32736,0.35193,0.35926,0.34065,0.32111,0.33274,0.31732,0.35148,0.31649,0.30753,0.31772,0.33824,0.27716,0.27632,0.27869,0.27637
0.32199,0.34429,0.34762,0.33452,0.31318,0.32649,0.31315,0.34607,0.30691,0.30252,0.31354,0.33036,0.27679,0.27853,0.27847,0.27628
0.32559,0.34543,0.34556,0.33609,0.3133,0.327,0.31701,0.34559,0.31117,0.30861,0.31867,0.33466,0.27883,0.2815,0.28175,0.27853
0.3437,0.35955,0.35473,0.34771,0.3301,0.33715,0.33218,0.35705,0.33157,0.32312,0.33183,0.34796,0.28575,0.28845,0.28865,0.28631
0.34889,0.36931,0.36275,0.35808,0.33544,0.34465,0.33872,0.36514,0.33874,0.32962,0.33628,0.35734,0.29007,0.29478,0.29572,0.29286
0.35959,0.37973,0.37361,0.36639,0.34662,0.35532,0.33948,0.37234,0.34464,0.33637,0.34313,0.36474,0.2969,0.30134,0.30271,0.30014
0.36248,0.38378,0.37804,0.37081,0.34871,0.36446,0.34857,0.37661,0.34985,0.34127,0.35008,0.36767,0.29993,0.30704,0.30767,0.30524
0.3716,0.38917,0.38159,0.38052,0.35869,0.36995,0.35005,0.38471,0.36058,0.35076,0.36367,0.37645,0.31324,0.31932,0.31828,0.31718
0.37897,0.39877,0.40026,0.38656,0.36302,0.38143,0.35538,0.3934,0.36859,0.36081,0.37192,0.38382,0.32795,0.33277,0.33187,0.32433
0.36341,0.3885,0.37733,0.36703,0.34399,0.36466,0.34613,0.3799,0.34674,0.34573,0.36097,0.37032,0.31485,0.33027,0.32837,0.31959
0.33336,0.35561,0.34463,0.33965,0.31607,0.33301,0.3261,0.35628,0.31839,0.31961,0.33675,0.34642,0.2968,0.31446,0.31509,0.29985
0.32862,0.34981,0.33878,0.33219,0.31698,0.32842,0.32816,0.35554,0.31597,0.32141,0.33605,0.34308,0.29828,0.31186,0.31175,0.30049
0.35904,0.37526,0.37486,0.35865,0.34122,0.35125,0.34524,0.37442,0.34192,0.34462,0.36557,0.35967,0.33413,0.33043,0.32449,0.33101
0.35803,0.37669,0.3734,0.3623,0.33882,0.34995,0.34718,0.37761,0.3446,0.34802,0.36797,0.36324,0.33947,0.34087,0.33435,0.33348
0.33651,0.36079,0.34451,0.34304,0.32369,0.3356,0.3364,0.36664,0.32478,0.33261,0.35419,0.35187,0.31792,0.33586,0.33063,0.31918
0.32047,0.34082,0.326,0.3269,0.30731,0.3323,0.32348,0.3547,0.3122,0.31245,0.33065,0.33947,0.29907,0.32071,0.32382,0.3044
0.30939,0.32515,0.30599,0.31118,0.29048,0.31526,0.30137,0.3396,0.29405,0.29016,0.29999,0.32152,0.27339,0.30225,0.30971,0.28212
0.3017,0.32148,0.29393,0.29876,0.27453,0.30457,0.28972,0.32321,0.28174,0.27592,0.28777,0.30934,0.26168,0.2908,0.29999,0.26845
0.28668,0.31232,0.28127,0.28643,0.25685,0.29696,0.2819,0.31204,0.27451,0.27325,0.28833,0.30374,0.25589,0.2899,0.29923,0.2643
0.27191,0.30011,0.26286,0.27204,0.24164,0.28228,0.26499,0.2981,0.26171,0.26114,0.27718,0.29068,0.24588,0.28303,0.29301,0.25784
0.26175,0.29396,0.24915,0.26297,0.23159,0.27394,0.26062,0.28915,0.25305,0.25255,0.27149,0.28003,0.238,0.27503,0.28808,0.25275
0.2519,0.28541,0.23967,0.25586,0.22647,0.26414,0.24959,0.28008,0.24677,0.24419,0.26585,0.27169,0.23105,0.26752,0.28186,0.24659
0.24194,0.27648,0.23409,0.24668,0.22013,0.25577,0.24147,0.27083,0.24207,0.23943,0.25923,0.26436,0.22315,0.26097,0.27508,0.24017
0.24138,0.27575,0.22892,0.24604,0.21824,0.25447,0.24061,0.27086,0.23785,0.23815,0.25023,0.25848,0.21863,0.25529,0.26951,0.23407
0.23812,0.27077,0.22208,0.24096,0.21385,0.24901,0.23405,0.26523,0.22949,0.2289,0.23839,0.25014,0.21147,0.24607,0.26289,0.22861
0.23352,0.26798,0.21849,0.23794,0.20854,0.24652,0.23118,0.25983,0.22685,0.22532,0.23204,0.24484,0.20554,0.23942,0.25791,0.22377
0.22877,0.26023,0.21468,0.23371,0.20486,0.24454,0.2299,0.25607,0.22289,0.22343,0.22871,0.24066,0.20242,0.23688,0.25457,0.22112
0.22321,0.25234,0.21004,0.22682,0.19929,0.23614,0.22376,0.24902,0.21734,0.21693,0.22283,0.2357,0.19835,0.23125,0.25087,0.21669
0.21723,0.24524,0.20565,0.2206,0.19358,0.22949,0.21672,0.24217,0.2116,0.2098,0.21823,0.23081,0.19391,0.22745,0.2472,0.21227
0.21472,0.24094,0.20291,0.21783,0.19147,0.22896,0.21268,0.23823,0.20606,0.20363,0.20596,0.22286,0.18596,0.21755,0.24061,0.2054
0.20658,0.23648,0.19455,0.20786,0.18298,0.21788,0.20598,0.23307,0.19876,0.19778,0.19979,0.21678,0.17732,0.21284,0.23389,0.19848
0.20422,0.2334,0.18817,0.20014,0.17501,0.21045,0.20039,0.2262,0.19393,0.19907,0.20291,0.22241,0.17639,0.21912,0.23262,0.1979
0.19911,0.22748,0.18368,0.1951,0.17062,0.20539,0.19574,0.21982,0.19098,0.19681,0.20427,0.22357,0.17369,0.22103,0.23117,0.19768
0.19465,0.22214,0.17695,0.18849,0.16473,0.20067,0.19066,0.21658,0.18761,0.19449,0.20079,0.22232,0.17045,0.21815,0.22882,0.19408
0.18643,0.21283,0.1725,0.18337,0.16118,0.19487,0.1806,0.20961,0.18049,0.18534,0.19345,0.21641,0.16587,0.21506,0.22607,0.19033
0.18252,0.20939,0.16858,0.18093,0.15785,0.19631,0.18224,0.21006,0.17829,0.18307,0.18552,0.20923,0.16181,0.21139,0.22178,0.18693
0.17977,0.20632,0.16465,0.17776,0.15583,0.19274,0.18005,0.2036,0.17422,0.17829,0.17799,0.20238,0.15473,0.20303,0.21518,0.18155
0.17552,0.20297,0.16202,0.17281,0.14978,0.18615,0.17146,0.19701,0.16725,0.16969,0.16871,0.19616,0.14862,0.1965,0.21052,0.17523
0.17107,0.19623,0.15893,0.16892,0.14757,0.18099,0.16997,0.19261,0.16453,0.16783,0.1672,0.19061,0.14549,0.19476,0.20591,0.17226
0.168,0.18969,0.15617,0.16421,0.14243,0.17548,0.16319,0.18931,0.15944,0.16167,0.16137,0.18607,0.13973,0.1901,0.20109,0.16625
0.16595,0.18807,0.15465,0.16287,0.14123,0.17541,0.16397,0.18598,0.15864,0.16186,0.16028,0.18447,0.13947,0.19012,0.19901,0.166
0.16232,0.1858,0.15116,0.15891,0.13803,0.17026,0.16141,0.18314,0.15573,0.15844,0.15994,0.18152,0.13717,0.18695,0.19656,0.16238
0.16047,0.18354,0.15052,0.15858,0.13595,0.16871,0.15605,0.18163,0.15213,0.15487,0.15427,0.17824,0.13421,0.18411,0.19315,0.15853
0.15895,0.18042,0.14893,0.15441,0.13569,0.16725,0.15825,0.17868,0.15168,0.15677,0.1553,0.17568,0.13575,0.18144,0.19163,0.1585
0.15575,0.17363,0.14569,0.15072,0.13175,0.16107,0.15137,0.17418,0.14713,0.15121,0.15008,0.17104,0.1304,0.17653,0.18663,0.1515
0.15295,0.17089,0.14396,0.15043,0.13288,0.16514,0.1572,0.17181,0.14794,0.15314,0.15088,0.16945,0.13311,0.17253,0.18424,0.14928
0.15165,0.17116,0.14262,0.14818,0.12865,0.16166,0.15231,0.16783,0.14446,0.1473,0.14771,0.16652,0.12871,0.17094,0.18304,0.14817
0.14927,0.16634,0.1396,0.14451,0.12465,0.16047,0.14805,0.16934,0.14102,0.14498,0.14332,0.16192,0.12323,0.16943,0.17878,0.14531
0.14701,0.16406,0.1378,0.14174,0.12284,0.155,0.1449,0.16701,0.13822,0.14315,0.14146,0.15865,0.11921,0.16742,0.17584,0.14221
0.14376,0.16007,0.136,0.1385,0.1204,0.15265,0.1391,0.16255,0.13498,0.14089,0.13978,0.15635,0.11943,0.16607,0.1741,0.14048
0.14366,0.15854,0.13506,0.13747,0.1199,0.14968,0.14113,0.16069,0.13411,0.14047,0.13885,0.15445,0.11813,0.16337,0.17273,0.14065
0.14111,0.15769,0.13383,0.13548,0.11877,0.14673,0.13455,0.15871,0.13059,0.13733,0.13772,0.15309,0.11856,0.16184,0.17242,0.14216
0.14003,0.15544,0.13302,0.13542,0.11948,0.14644,0.13775,0.15902,0.13283,0.13863,0.13873,0.15458,0.12122,0.16205,0.17226,0.14276
0.13895,0.15336,0.13211,0.1335,0.11686,0.14265,0.13266,0.15765,0.1305,0.1318,0.1327,0.14474,0.1188,0.15449,0.17009,0.13929
0.13871,0.15327,0.13221,0.13352,0.11746,0.14441,0.13656,0.15717,0.13119,0.13347,0.13178,0.14417,0.11862,0.15237,0.16762,0.13581
0.13699,0.15057,0.13117,0.13112,0.11681,0.14408,0.13574,0.15534,0.12879,0.13407,0.13194,0.1446,0.11735,0.15397,0.16553,0.13462
0.13496,0.14713,0.12944,0.1296,0.11459,0.14352,0.13693,0.15513,0.12815,0.13537,0.1317,0.14582,0.12034,0.15237,0.16274,0.12855
0.13143,0.14554,0.12629,0.12661,0.11139,0.13786,0.13069,0.1499,0.12416,0.12996,0.12859,0.14311,0.11253,0.15033,0.15951,0.12338
0.13035,0.14406,0.12478,0.12589,0.11007,0.13578,0.12694,0.14518,0.12148,0.12422,0.12256,0.13375,0.11106,0.14122,0.15694,0.12228
0.12848,0.14519,0.12415,0.12477,0.10696,0.13285,0.12432,0.1462,0.11965,0.12062,0.11318,0.12061,0.10505,0.13323,0.14998,0.11651
0.12604,0.14346,0.12286,0.12361,0.10491,0.13141,0.12092,0.14348,0.11619,0.11538,0.10905,0.11466,0.10002,0.126,0.14498,0.11195
0.12227,0.13865,0.11957,0.12001,0.10136,0.1267,0.1202,0.1409,0.1152,0.11138,0.10358,0.11248,0.094813,0.12117,0.14034,0.10765
0.12042,0.1363,0.11794,0.11772,0.098388,0.12523,0.11591,0.13734,0.11206,0.10746,0.099836,0.10832,0.092502,0.11766,0.13717,0.10378
