0.3513,0.38626,0.32036,0.38366
0.34653,0.3784,0.31326,0.37426
0.33678,0.37091,0.3063,0.36481
0.33099,0.36178,0.29902,0.35684
0.32229,0.35727,0.29151,0.35065
0.31678,0.35287,0.28582,0.33812
0.31262,0.34622,0.28346,0.33283
0.30732,0.34326,0.28058,0.33178
0.3039,0.33758,0.27626,0.32766
0.29867,0.33649,0.27519,0.32298
0.29458,0.33311,0.2736,0.31659
0.29036,0.33105,0.27172,0.31649
0.28947,0.32968,0.27185,0.31441
0.28685,0.32522,0.26928,0.31797
0.28224,0.31817,0.26458,0.31094
0.28115,0.31723,0.26235,0.30803
0.27631,0.31224,0.26095,0.30264
0.27025,0.30915,0.25944,0.30279
0.26674,0.30346,0.25592,0.29652
0.26323,0.30047,0.25194,0.29084
0.25749,0.29839,0.24913,0.28775
0.25493,0.29427,0.24617,0.28183
0.25036,0.29137,0.24376,0.27499
0.24263,0.28689,0.24017,0.27136
0.23597,0.28158,0.23403,0.26564
0.22983,0.27671,0.22899,0.25937
0.22619,0.26232,0.219,0.25379
0.22259,0.24823,0.20236,0.24115
0.21607,0.23796,0.19459,0.23146
0.2117,0.23049,0.18867,0.22423
0.20623,0.22457,0.18335,0.21741
0.20231,0.21915,0.17935,0.21118
0.20153,0.21343,0.17523,0.20509
0.19638,0.20748,0.17031,0.19982
0.19278,0.20217,0.16556,0.19385
0.18481,0.19626,0.15987,0.19047
0.18234,0.18947,0.15206,0.1796
0.18085,0.18561,0.15093,0.17534
0.17554,0.18168,0.14856,0.17279
0.17109,0.17792,0.14555,0.16868
0.16474,0.17396,0.14199,0.16182
0.15648,0.16474,0.12963,0.14335
0.1483,0.15185,0.11663,0.12868
0.1419,0.14289,0.10819,0.11258
0.13532,0.13805,0.10489,0.11221
0.13164,0.1328,0.098967,0.106
0.12586,0.12674,0.093108,0.10106
0.12278,0.12109,0.088611,0.095566
0.11648,0.11406,0.084365,0.089346
0.11222,0.10758,0.079954,0.082687
0.10594,0.10257,0.074964,0.077202
0.10165,0.093328,0.069719,0.0678
0.092383,0.084495,0.06331,0.065057
0.089205,0.075325,0.05688,0.058887
0.081725,0.07064,0.053073,0.056145
0.077462,0.067574,0.050964,0.054578
0.07243,0.070876,0.051058,0.058985
0.06909,0.07129,0.050878,0.059377
0.066238,0.064388,0.046677,0.053892
0.064024,0.057101,0.042367,0.04782
0.059309,0.053867,0.038881,0.04449
0.055384,0.052925,0.035502,0.042296
0.051049,0.04749,0.033549,0.038613
0.048393,0.044256,0.030733,0.037438
0.043728,0.040259,0.027042,0.033716
0.039125,0.037222,0.024726,0.031659
0.036716,0.036849,0.023739,0.03117
0.033004,0.033277,0.021556,0.030925
0.031146,0.028325,0.017368,0.02831
0.025235,0.021982,0.012511,0.022649
0.024477,0.01923,0.0076879,0.020004
0.019559,0.011632,0.0076055,0.01354
0.016794,0.0072253,0.005819,0.0094268
0.011755,0.005239,0.0028864,0.0060968
0.0094382,0,0,0.0057051
0.0087101,0.0029438,0.0025759,0.0092701
0.0055768,0.0075983,0.0073931,0.011134
0.014226,0.0047684,0.0058841,0.0095492
0.018599,0.0015974,0.0029332,0.007468
0.015694,0.0012315,0.0018689,0.0086825
0.0094739,0.0030075,0.006726,0.011712
0.010087,0.0094019,0.007512,0.017042
0.007353,0.016452,0.011063,0.026899
0.0099729,0.023306,0.019066,0.034052
0.011919,0.031206,0.029542,0.044685
0.024675,0.054712,0.059001,0.044685
0.037595,0.10984,0.14026,0.10085
0.074208,0.15401,0.21243,0.13283
0.11838,0.19179,0.27568,0.19385
0.16028,0.22422,0.32701,0.26055
0.18519,0.24892,0.34217,0.28934
0.20551,0.26495,0.34429,0.30932
0.22074,0.27873,0.34741,0.32218
0.23456,0.29137,0.347,0.33341
0.22809,0.29106,0.33032,0.33341
0.20996,0.27383,0.30141,0.30932
0.19816,0.26118,0.2839,0.28332
0.21743,0.27278,0.30224,0.30124
0.23819,0.29204,0.32241,0.31833
0.25772,0.30921,0.33741,0.34117
0.26541,0.31938,0.34112,0.35349
0.28088,0.32776,0.34642,0.36162
0.28879,0.33716,0.35387,0.36897
0.2933,0.34703,0.36125,0.37866
0.29299,0.36097,0.37209,0.39306
0.29719,0.37054,0.38053,0.4044
0.30063,0.37826,0.38529,0.40511
0.29843,0.37827,0.37498,0.40393
0.29991,0.38159,0.38045,0.40645
0.30362,0.3898,0.38453,0.4183
0.30466,0.38834,0.38291,0.41386
0.29978,0.38008,0.37263,0.3985
0.29766,0.37196,0.36387,0.38748
0.29602,0.36831,0.35783,0.38168
0.29527,0.36959,0.35888,0.38262
0.30339,0.37873,0.36831,0.39326
0.31159,0.38222,0.37072,0.39784
0.31892,0.3887,0.37274,0.4043
0.32166,0.39355,0.37248,0.41142
0.32864,0.3981,0.37204,0.41486
0.3362,0.40354,0.37844,0.42223
0.33131,0.39324,0.36266,0.40785
0.31856,0.37849,0.34607,0.38172
0.31345,0.37396,0.3445,0.38289
0.32928,0.38393,0.358,0.39952
0.33971,0.38622,0.35506,0.40141
0.32448,0.37822,0.34287,0.38865
0.31309,0.37014,0.33039,0.37587
0.29905,0.36389,0.31735,0.36662
0.28712,0.3588,0.30892,0.36025
0.27692,0.34862,0.29501,0.3523
0.26525,0.33581,0.28016,0.33647
0.25717,0.32663,0.27284,0.32558
0.25068,0.3197,0.26953,0.31882
0.24208,0.31324,0.26692,0.31366
0.23864,0.30801,0.25964,0.30531
0.23345,0.30295,0.25343,0.30031
0.23025,0.29956,0.25136,0.29463
0.22537,0.29557,0.24759,0.29018
