0,0,0,0,0,0,0
0.48014,0.3981,0.43603,0.45268,0.36261,0.2985,0.33899
0.47177,0.38778,0.42532,0.44374,0.35154,0.29265,0.3324
0.46002,0.37956,0.41535,0.43286,0.34207,0.28699,0.32384
0.45053,0.37051,0.40562,0.42169,0.33232,0.28185,0.31523
0.44078,0.3639,0.39786,0.41272,0.32506,0.27566,0.30797
0.43341,0.36493,0.39145,0.40683,0.31692,0.26981,0.30318
0.42834,0.37388,0.38611,0.3995,0.31285,0.26803,0.29914
0.42275,0.35407,0.37953,0.39508,0.30616,0.26396,0.29522
0.41815,0.34462,0.37523,0.38904,0.30309,0.26064,0.29036
0.41315,0.3408,0.37077,0.38585,0.29905,0.25968,0.29005
0.40892,0.33238,0.36531,0.37953,0.29385,0.25654,0.28712
0.40137,0.3261,0.35806,0.37008,0.28621,0.25434,0.28535
0.3989,0.31797,0.35685,0.36816,0.28424,0.25359,0.28536
0.39534,0.32862,0.35136,0.36442,0.28033,0.25044,0.28511
0.38742,0.31588,0.34524,0.36039,0.27736,0.24613,0.28054
0.38183,0.30236,0.34172,0.35725,0.27511,0.24411,0.27626
0.37181,0.29761,0.33399,0.34939,0.2711,0.23774,0.27163
0.36559,0.2894,0.32799,0.34308,0.26489,0.23457,0.26712
0.35892,0.28601,0.32282,0.33794,0.2613,0.2323,0.26382
0.36148,0.28546,0.32176,0.33295,0.25865,0.22997,0.2606
0.36237,0.287,0.31734,0.32957,0.25853,0.22904,0.2578
0.35898,0.285,0.31222,0.3272,0.25239,0.2252,0.25277
0.35438,0.28279,0.30706,0.32275,0.24687,0.22254,0.2512
0.35083,0.28009,0.30465,0.31893,0.2446,0.21966,0.24617
0.3447,0.27661,0.29883,0.3127,0.24082,0.21503,0.23941
0.3368,0.27369,0.29338,0.30676,0.23437,0.21041,0.23385
0.32991,0.26683,0.28948,0.30196,0.23,0.20382,0.22719
0.32474,0.26221,0.28346,0.29493,0.2235,0.19355,0.21561
0.32044,0.2555,0.27734,0.28907,0.21782,0.18702,0.20751
0.31001,0.24908,0.27052,0.28209,0.21153,0.18262,0.20144
0.28809,0.23579,0.259,0.27195,0.20678,0.17816,0.19763
0.27389,0.22305,0.24962,0.25894,0.20006,0.17364,0.1917
0.26025,0.20662,0.23931,0.24726,0.19478,0.17014,0.18629
0.25094,0.19469,0.23125,0.24025,0.18852,0.1641,0.18211
0.24284,0.18769,0.22415,0.23183,0.18331,0.1593,0.17567
0.23736,0.18394,0.21607,0.22289,0.17694,0.15497,0.17089
0.23148,0.18039,0.21052,0.21798,0.17006,0.15019,0.16464
0.22631,0.17598,0.20485,0.21214,0.16675,0.14713,0.16044
0.21406,0.16441,0.20132,0.20402,0.16327,0.14291,0.15743
0.20558,0.16607,0.19566,0.19954,0.1585,0.14017,0.15396
0.20292,0.16158,0.18883,0.19362,0.15298,0.13649,0.15144
0.19397,0.15437,0.17956,0.18719,0.1441,0.12855,0.14096
0.18793,0.14689,0.16459,0.17608,0.13566,0.11963,0.12986
0.1808,0.13699,0.15321,0.16562,0.12855,0.10966,0.12064
0.17627,0.13143,0.14712,0.15796,0.12229,0.10513,0.11663
0.16689,0.12624,0.14011,0.15436,0.11796,0.099155,0.11123
0.16163,0.12122,0.13175,0.14888,0.11354,0.09472,0.10516
0.15506,0.11579,0.12563,0.14209,0.10886,0.091066,0.099824
0.15061,0.10923,0.11984,0.13614,0.10372,0.087611,0.095356
0.13964,0.10237,0.11199,0.12842,0.098082,0.082583,0.089092
0.13229,0.097174,0.10514,0.12249,0.093105,0.078635,0.08545
0.12469,0.092124,0.095954,0.11461,0.086183,0.074583,0.081297
0.11602,0.086473,0.090248,0.10527,0.081391,0.069371,0.075042
0.10908,0.080559,0.08195,0.097104,0.074383,0.064709,0.06993
0.1017,0.075567,0.07764,0.090937,0.070221,0.058956,0.065186
0.09763,0.071274,0.072059,0.084445,0.066117,0.055831,0.060831
0.092636,0.065914,0.070968,0.082281,0.063678,0.052403,0.060161
0.09057,0.063412,0.068712,0.08232,0.061483,0.051612,0.058446
0.086199,0.061962,0.063991,0.077044,0.058832,0.050551,0.055592
0.0811,0.057156,0.058943,0.070848,0.054935,0.047014,0.052178
0.075934,0.05293,0.055081,0.06471,0.051247,0.042652,0.047794
0.071342,0.048663,0.052147,0.061494,0.048833,0.039906,0.043486
0.067012,0.0457,0.0492,0.0559,0.045181,0.035631,0.040355
0.063343,0.041597,0.044471,0.051337,0.041598,0.033901,0.037393
0.059194,0.038494,0.040164,0.046955,0.037811,0.030341,0.033927
0.054411,0.033563,0.037255,0.042612,0.034652,0.02676,0.031747
0.050721,0.031664,0.031736,0.040647,0.03246,0.025721,0.028776
0.047031,0.027945,0.027676,0.037704,0.029162,0.024146,0.027782
0.04329,0.025606,0.024489,0.032696,0.025036,0.021453,0.024243
0.039099,0.020002,0.021369,0.025153,0.019643,0.017853,0.020105
0.035729,0.015084,0.018697,0.020455,0.016707,0.014067,0.016879
0.031941,0.013457,0.013727,0.015609,0.010902,0.010308,0.012551
0.027722,0.0071149,0.0081422,0.010517,0.005497,0.0063499,0.0084033
0.023887,0.0014942,0.0038479,0.0064658,0.0028181,0.002814,0.0046439
0.015597,4.8918e-05,0.0056786,0.0021131,0,0.002174,0.0026813
0.014464,0.014186,0.022711,0.0029602,0.001344,1.4117e-05,0.0028235
0.013243,0.033754,0.029181,0.0051273,0.0051344,0.0018917,0.0048374
0.01433,0.0072562,0.0092858,0.0036224,0.0056927,0.0027803,0.004495
0.013321,4.8918e-05,0.0075302,0,0.0021021,0.00031058,0.002413
0.010676,4.8918e-05,0,0.0079459,0.001583,0,0
0.0098772,4.8918e-05,0.0034496,0.0011685,0.0045228,0.0012141,0.00055285
0.010172,0.00073785,0.002883,0.0039234,0.010966,0.0024772,0.0032024
0.011436,0.0055278,0.0059934,0.0093352,0.020494,0.0079605,0.012052
0.018897,0.024805,0.016129,0.016671,0.029746,0.014494,0.019322
0.026939,0.043412,0.035739,0.026798,0.052997,0.020227,0.030213
0.048767,0.13236,0.11363,0.059217,0.13878,0.044066,0.090162
0.094702,0.20558,0.21184,0.16036,0.23967,0.097747,0.18106
0.15635,0.26566,0.27257,0.21532,0.33121,0.14438,0.24425
0.2012,0.31558,0.34837,0.25416,0.38998,0.18254,0.29674
0.23944,0.36392,0.39499,0.30602,0.42729,0.20866,0.33222
0.27007,0.37882,0.41712,0.32956,0.43588,0.2203,0.34772
0.28848,0.37098,0.41685,0.34064,0.43827,0.22398,0.34927
0.3128,0.37734,0.41271,0.34498,0.43629,0.22511,0.35081
0.31301,0.3809,0.41171,0.35145,0.43138,0.22734,0.3502
0.30972,0.3893,0.40075,0.34292,0.41387,0.22418,0.33489
0.30242,0.36876,0.38094,0.32095,0.3816,0.2115,0.30707
0.29683,0.34038,0.36405,0.30691,0.35998,0.19846,0.28319
0.30114,0.34496,0.37101,0.31394,0.36972,0.2007,0.29065
0.30728,0.35756,0.37871,0.32716,0.3815,0.20645,0.29973
0.31972,0.37271,0.38905,0.33396,0.3898,0.22079,0.30929
0.32401,0.36866,0.39539,0.34024,0.3932,0.23411,0.30951
0.3345,0.38651,0.39743,0.34374,0.3958,0.23909,0.31389
0.34282,0.38569,0.40264,0.34913,0.39617,0.24669,0.32307
0.34696,0.38175,0.40071,0.35191,0.39205,0.25209,0.32778
0.35574,0.38364,0.39887,0.36138,0.39416,0.26571,0.33586
