0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.728192,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063577,0.523167,0.762959,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.728192,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063485,0.526026,0.740459,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.728192,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063577,0.523167,0.762959,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.728192,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063485,0.526026,0.740459,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.706845,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063577,0.523167,0.762959,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.706845,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063485,0.526026,0.740459,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.706845,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063577,0.523167,0.762959,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.048479,0.804433,0.067922,0.875910,0.047507,0.814134,0.091845,0.869215,0.057373,0.602198,0.051875,0.625689,0.056882,0.821498,0.350850,0.771944,0.060013,0.753402,0.081216,0.706845,0.054346,0.782517,0.054545,0.711293,0.056232,0.761881,0.065504,0.760690,0.059824,0.745847,0.224030,0.813148,0.063485,0.526026,0.740459,0.065033,0.511369,0.194272,0.787334,0.055950,0.760429,0.065272,0.783807,0.054790,0.768413,0.085202,0.787192,0.059350,0.756497,0.064806,0.790723,0.055707,0.775862,0.069624,0.848983,0.058482,0.749864,0.034620,0.849165
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057570,0.751203,0.224030,0.835785,0.060797,0.537445,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060982,0.536496,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060797,0.537445,0.762959,0.062797,0.518680,0.194272,0.787334,0.053522,0.766723,0.065272,0.783807,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056237,0.755101,0.034620,0.873743
0.046967,0.808244,0.070612,0.875910,0.045709,0.817969,0.091845,0.920838,0.055030,0.611890,0.051875,0.606601,0.054901,0.825481,0.338485,0.771944,0.057673,0.759383,0.081216,0.728192,0.052750,0.782517,0.054545,0.690468,0.053799,0.767618,0.065504,0.783663,0.057382,0.751203,0.224030,0.813148,0.060797,0.537445,0.762959,0.062797,0.520767,0.194272,0.787334,0.053522,0.766723,0.065272,0.806974,0.053101,0.774352,0.085202,0.787192,0.057207,0.761730,0.064806,0.790723,0.053637,0.780231,0.069624,0.848983,0.056424,0.755681,0.034620,0.873743
