0,0,0,0,0,0,0,0,0,0,0,0,0
0.33902,0.29335,0.35781,0.31243,0.34942,0.30602,0.30457,0.27053,0.37416,0.31459,0.33589,0.29219,0.31724
0.33462,0.29045,0.35258,0.30538,0.34244,0.29409,0.29609,0.26068,0.36633,0.30449,0.3277,0.28857,0.30713
0.3276,0.28539,0.34448,0.29682,0.33015,0.28356,0.28452,0.25232,0.35397,0.29289,0.31672,0.27725,0.29439
0.31935,0.27817,0.33207,0.28595,0.31946,0.27459,0.27574,0.24162,0.34133,0.28389,0.31121,0.27059,0.28549
0.31227,0.27074,0.32516,0.27819,0.31344,0.26622,0.26894,0.22886,0.32963,0.27651,0.3061,0.2632,0.27704
0.3062,0.26632,0.3189,0.26983,0.30499,0.25843,0.26053,0.21632,0.31968,0.26924,0.29825,0.25782,0.26761
0.30039,0.26481,0.31482,0.26456,0.29686,0.25249,0.25421,0.21327,0.31235,0.26463,0.29247,0.25557,0.26765
0.29449,0.25939,0.31184,0.26111,0.29359,0.2472,0.24967,0.20839,0.30656,0.259,0.28782,0.24857,0.26691
0.29003,0.25455,0.30815,0.25721,0.28696,0.24281,0.24404,0.20883,0.30161,0.25564,0.2845,0.24727,0.26571
0.2846,0.25461,0.30451,0.25609,0.28566,0.24262,0.24148,0.20663,0.29373,0.25096,0.27733,0.23916,0.2599
0.28088,0.25165,0.30254,0.25289,0.28272,0.23757,0.24058,0.2045,0.29277,0.24763,0.27314,0.23336,0.25736
0.27676,0.25116,0.30116,0.24969,0.28206,0.23543,0.23774,0.20465,0.28761,0.24566,0.26785,0.22956,0.25242
0.2743,0.25139,0.29886,0.24935,0.27948,0.23564,0.23558,0.20355,0.28429,0.24332,0.26566,0.22641,0.24846
0.27101,0.24615,0.29544,0.25028,0.28254,0.23627,0.23408,0.20276,0.28269,0.23987,0.26405,0.22475,0.24796
0.2692,0.23933,0.29074,0.24689,0.27281,0.23266,0.22781,0.20126,0.27821,0.23584,0.25793,0.21685,0.23972
0.26561,0.23785,0.28791,0.24409,0.26935,0.22488,0.22416,0.19949,0.2734,0.23553,0.25766,0.21989,0.2398
0.26074,0.23807,0.28197,0.23781,0.2646,0.22078,0.21608,0.19814,0.2684,0.22962,0.25027,0.21053,0.23246
0.25581,0.23601,0.27975,0.23579,0.26136,0.21868,0.21229,0.19502,0.2646,0.22431,0.24707,0.20645,0.23434
0.25094,0.23282,0.27654,0.23228,0.2589,0.21546,0.2108,0.18987,0.26002,0.21925,0.24007,0.19993,0.22913
0.24932,0.22743,0.27146,0.22741,0.25296,0.20892,0.2064,0.18755,0.2588,0.21555,0.23802,0.19803,0.2308
0.24321,0.22449,0.26756,0.22269,0.24811,0.202,0.20091,0.1826,0.2518,0.21083,0.23235,0.19135,0.22549
0.23888,0.22127,0.26407,0.21862,0.2444,0.19722,0.19942,0.17823,0.24882,0.20681,0.2272,0.18723,0.21905
0.23343,0.21712,0.26051,0.21314,0.24066,0.19287,0.19302,0.17447,0.24491,0.20314,0.22263,0.18368,0.21409
0.22796,0.21331,0.25624,0.20816,0.23734,0.18854,0.18871,0.17245,0.23859,0.19904,0.21633,0.1786,0.20771
0.22256,0.20917,0.24942,0.20126,0.22972,0.184,0.18274,0.16829,0.23208,0.19451,0.21099,0.17576,0.20504
0.21803,0.20493,0.24385,0.19519,0.22425,0.17756,0.1781,0.16286,0.22715,0.1905,0.20541,0.17028,0.19641
