0.3513,0.2985,0.33899,0.38626,0.32036,0.38366
0.34653,0.29265,0.3324,0.3784,0.31326,0.37426
0.33678,0.28699,0.32384,0.37091,0.3063,0.36481
0.33099,0.28185,0.31523,0.36178,0.29902,0.35684
0.32229,0.27566,0.30797,0.35727,0.29151,0.35065
0.31678,0.26981,0.30318,0.35287,0.28582,0.33812
0.31262,0.26803,0.29914,0.34622,0.28346,0.33283
0.30732,0.26396,0.29522,0.34326,0.28058,0.33178
0.3039,0.26064,0.29036,0.33758,0.27626,0.32766
0.29867,0.25968,0.29005,0.33649,0.27519,0.32298
0.29458,0.25654,0.28712,0.33311,0.2736,0.31659
0.29036,0.25434,0.28535,0.33105,0.27172,0.31649
0.28947,0.25359,0.28536,0.32968,0.27185,0.31441
0.28685,0.25044,0.28511,0.32522,0.26928,0.31797
0.28224,0.24613,0.28054,0.31817,0.26458,0.31094
0.28115,0.24411,0.27626,0.31723,0.26235,0.30803
0.27631,0.23774,0.27163,0.31224,0.26095,0.30264
0.27025,0.23457,0.26712,0.30915,0.25944,0.30279
0.26674,0.2323,0.26382,0.30346,0.25592,0.29652
0.26323,0.22997,0.2606,0.30047,0.25194,0.29084
0.25749,0.22904,0.2578,0.29839,0.24913,0.28775
0.25493,0.2252,0.25277,0.29427,0.24617,0.28183
0.25036,0.22254,0.2512,0.29137,0.24376,0.27499
0.24263,0.21966,0.24617,0.28689,0.24017,0.27136
0.23597,0.21503,0.23941,0.28158,0.23403,0.26564
0.22983,0.21041,0.23385,0.27671,0.22899,0.25937
0.22619,0.20382,0.22719,0.26232,0.219,0.25379
0.22259,0.19355,0.21561,0.24823,0.20236,0.24115
0.21607,0.18702,0.20751,0.23796,0.19459,0.23146
0.2117,0.18262,0.20144,0.23049,0.18867,0.22423
0.20623,0.17816,0.19763,0.22457,0.18335,0.21741
0.20231,0.17364,0.1917,0.21915,0.17935,0.21118
0.20153,0.17014,0.18629,0.21343,0.17523,0.20509
0.19638,0.1641,0.18211,0.20748,0.17031,0.19982
0.19278,0.1593,0.17567,0.20217,0.16556,0.19385
0.18481,0.15497,0.17089,0.19626,0.15987,0.19047
0.18234,0.15019,0.16464,0.18947,0.15206,0.1796
0.18085,0.14713,0.16044,0.18561,0.15093,0.17534
0.17554,0.14291,0.15743,0.18168,0.14856,0.17279
0.17109,0.14017,0.15396,0.17792,0.14555,0.16868
0.16474,0.13649,0.15144,0.17396,0.14199,0.16182
0.15648,0.12855,0.14096,0.16474,0.12963,0.14335
0.1483,0.11963,0.12986,0.15185,0.11663,0.12868
0.1419,0.10966,0.12064,0.14289,0.10819,0.11258
0.13532,0.10513,0.11663,0.13805,0.10489,0.11221
0.13164,0.099155,0.11123,0.1328,0.098967,0.106
0.12586,0.09472,0.10516,0.12674,0.093108,0.10106
0.12278,0.091066,0.099824,0.12109,0.088611,0.095566
0.11648,0.087611,0.095356,0.11406,0.084365,0.089346
0.11222,0.082583,0.089092,0.10758,0.079954,0.082687
0.10594,0.078635,0.08545,0.10257,0.074964,0.077202
0.10165,0.074583,0.081297,0.093328,0.069719,0.0678
0.092383,0.069371,0.075042,0.084495,0.06331,0.065057
0.089205,0.064709,0.06993,0.075325,0.05688,0.058887
0.081725,0.058956,0.065186,0.07064,0.053073,0.056145
0.077462,0.055831,0.060831,0.067574,0.050964,0.054578
0.07243,0.052403,0.060161,0.070876,0.051058,0.058985
0.06909,0.051612,0.058446,0.07129,0.050878,0.059377
0.066238,0.050551,0.055592,0.064388,0.046677,0.053892
0.064024,0.047014,0.052178,0.057101,0.042367,0.04782
0.059309,0.042652,0.047794,0.053867,0.038881,0.04449
0.055384,0.039906,0.043486,0.052925,0.035502,0.042296
0.051049,0.035631,0.040355,0.04749,0.033549,0.038613
0.048393,0.033901,0.037393,0.044256,0.030733,0.037438
0.043728,0.030341,0.033927,0.040259,0.027042,0.033716
0.039125,0.02676,0.031747,0.037222,0.024726,0.031659
0.036716,0.025721,0.028776,0.036849,0.023739,0.03117
0.033004,0.024146,0.027782,0.033277,0.021556,0.030925
0.031146,0.021453,0.024243,0.028325,0.017368,0.02831
0.025235,0.017853,0.020105,0.021982,0.012511,0.022649
0.024477,0.014067,0.016879,0.01923,0.0076879,0.020004
0.019559,0.010308,0.012551,0.011632,0.0076055,0.01354
0.016794,0.0063499,0.0084033,0.0072253,0.005819,0.0094268
0.011755,0.002814,0.0046439,0.005239,0.0028864,0.0060968
0.0094382,0.002174,0.0026813,0,0,0.0057051
0.0087101,1.4117e-05,0.0028235,0.0029438,0.0025759,0.0092701
0.0055768,0.0018917,0.0048374,0.0075983,0.0073931,0.011134
0.014226,0.0027803,0.004495,0.0047684,0.0058841,0.0095492
0.018599,0.00031058,0.002413,0.0015974,0.0029332,0.007468
0.015694,0,0,0.0012315,0.0018689,0.0086825
0.0094739,0.0012141,0.00055285,0.0030075,0.006726,0.011712
0.010087,0.0024772,0.0032024,0.0094019,0.007512,0.017042
