0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,5.0,6.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0.3414893315467194,0.3008722199629074,0.2732535267424553,0.37296579712660516,0.36355108399038016,0.3113675810531661,0.3272036528464112,0.38714744951917524,0.39196715096425133,0.3522352511778205,0.319230437913976,0.35631767336267006,0.35326545368863055,0.3332471940203566,0.42072159024447553,0.4074940612759927,0.34215987081172394,0.3911350542206608,0.3669661952199135,0.36742875760415594,0.3883946633823893,0.4063931845891207,0.35122422251668994,0.3386914031086736,0.4013933178958745,0.43498428083258456,0.34540821916949765,0.42708373528134597,0.42149668582918076,0.4152796805781568,0.35069312302632777,0.4316514171741149,0.3604556639532094,0.39707196810768514,0.42571463070672655,0.4535637783814367,0.4253628496130056,0.3793833710238344,0.4412872853949297,0.4121569159263995,0.34675099157774614,0.3419377991904241,0.36867787170349187,0.4203982917686629,0.3694997077687708,0.44845440040039974,0.3752155466391683,0.34613623473235366,0.4417567901823264,0.45617086973028176,0.4081004860626949,0.42018303202064927,0.38495167131322666,0.3733576658435809,0.44364368852365693,0.36332356804078547,0.46762605937435037,0.4279863833810478,0.4809753948116409,0.3883578378916233,0.4234688581747168,0.4405219559438318,0.40559512537164033,0.43338420590733,0.43250571192704435,0.3960970334348914,0.39114769312046066,0.4185602579148,0.4387099045838407,0.4330862677058018,0.39242099851299533,0.36581392724266437,0.3563985256084933,0.3914400996664055,0.420169769085889,0.37435006387542613,0.34949300248268567,0.4461433900940652,0.4531481207748295,0.4378431100930286,0.40989128413696807,0.4369368625755806,0.4302405849118217,0.36371459227006303,0.4605132836324385,0.4361878914170604,0.3842830092504818,0.39441303293288854,0.44032494178693765,0.4208896223749158,0.470534722720289,0.4513503441575151,0.38954659521246654,0.36548918119787804,0.4018994334362994,0.3754370514032159,0.43703723871613065,0.3527596340519608,0.39328824554663183,0.3886059796600976,0.4703826825785947,0.4264257075080113,0.42412289907458733,0.4348667278357464,0.45485260783695863,0.3714903874129754,0.48245342456586265,0.4583677910410151,0.38593996610436837,0.4372759320575418,0.3879864145060354,0.465586302880573,0.3822551854100348,0.4364839662084853,0.41580996073662674,0.35444787966142494,0.46595907160671607,-999.0,0.3904215825264547,0.4492305235196385,0.4501794416175649,0.4717500533402666,0.4241559841268623,0.47620637253452375,0.378770933172034,0.3697738962089764,0.4223220455743831,0.4347816194452195,0.4299531818406036,0.37312933493050104,0.3517188268622786,0.477356487686202,0.5084203404827993,0.4302764169645382,0.45978446216674024,0.4336672919468999,0.3733622437674941,0.35725051741829766,0.37657232880837127,0.4477578604155681,0.427997661424205,0.46728879215973346,0.4151453016085877,0.3983910221337205,0.41993544098547353,0.4495151180399863,0.44238259991772866,0.37902054752401754,0.39342012445784524,0.37210101080390956,0.42541022653968874,0.40369768334282496,0.4578348384985737,0.3676530336253413,0.4126479331932549,0.5100129304837615,0.3953567728400845,0.43629750787576205,0.4438871926359919,0.38530760454187346,0.43492006168576197,0.3879232509782292,0.34468790877210176,0.46236505903547903,0.4023040800376565,0.475951772143719,0.40695623172913564,0.46933409802851966,0.4057761216353669,0.47601214043771833,0.38845590280499137,0.3622099531879714,0.46782687657710925,0.47204238812000776,0.4387541803570658,0.4445082256985009,0.35426570050171335,0.39405320096223173,0.4992530557806324,0.35314428330101527,-999.0,0.4656496091218737,0.4470689367803726,0.47570355729922664,0.4332044313418168,-999.0,0.45511835928207794,0.423651950789808,0.4790389072946818,-999.0,-999.0,0.47347667579311786,0.4850697482729713,0.35652824284321627,0.43597529527448076,0.48727564389222827,0.47154692683704647,0.3822162142062026,0.3667249872466113,0.4815808270205252,0.3686337275506518,0.4443399651792192,0.3928172902227159,0.4544025775017304,-999.0,0.4616817813955052,0.37889693654018347
