736302.5285648148,13.6
736302.5390509259,13.9
736302.5491435186,14
736302.559537037,14.4
736302.5699305555,14.5
736302.5807060185,15
736302.5910995371,15.2
736302.6015393519,15.8
736302.6119444445,16
736302.6227314814,16.1
736302.6325925926,16.3
736302.6428125,16.4
736302.6532523148,16.8
736302.6641435185,16.9
736302.6744560185,17
736302.6851736112,17
736302.6949074074,17
736302.7053935186,16.8
736302.716087963,16.6
736302.7266435185,16.3
736302.7367824074,16.3
736302.7474189815,15.6
736302.7590277778,15.4
736302.7683564815,14.9
736302.779375,14.7
736302.7887384259,14.2
736302.7991319444,14
736302.8098495371,13.5
736302.8207060185,13.3
736302.8303819444,12.8
736302.8415162037,12.6
736302.8515740741,12.1
736302.8628587963,11.8
736302.8724537037,11.4
736302.8840162037,11.2
736302.8928472223,10.9
736302.9032638889,10.6
736302.9155208333,10.1
736302.9240856481,9.800000000000001
736302.934837963,9.5
736302.9458912037,9.300000000000001
736302.9560416667,9
736302.9660300926,8.9
736302.9769560185,8.6
736302.9868055555,8.5
736302.997337963,8.300000000000001
736303.0074884259,8.199999999999999
736303.0182060185,7.9
736303.0286805555,7.9
736303.0394444445,7.8
736303.050150463,7.7
736303.060462963,7.6
736303.0699189815,7.6
736303.0806712963,7.5
736303.092511574,7.4
736303.1027430556,7.3
736303.1120254629,7.2
736303.1238541667,7.3
736303.1348611111,7.4
736303.1431944445,7.4
736303.1556712963,7.3
736303.1642939815,7
736303.1753125,6.9
736303.1823032408,6.9
736303.1977546297,7.2
736303.2065740741,7.2
736303.2184606482,7
736303.2271064814,6.6
736303.2385995371,6.4
736303.2492013889,6.2
736303.2590277778,6
736303.2696875,5.8
736303.2788078703,5.9
736303.2903587963,6
736303.2991898148,5.9
736303.3095833333,5.9
736303.3202199074,5.9
736303.3307175926,6
736303.3412731482,6
736303.3515393519,5.9
736303.3616203704,5.8
736303.3725925926,5.8
736303.3827314815,5.8
736303.3933333333,5.9
736303.4032291666,6.3
736303.4139583333,7
736303.4243865741,8.1
736303.4345601852,9.800000000000001
736303.4449074074,10.6
736303.4556365741,11.7
736303.4657523148,11.9
736303.4766203704,12.9
736303.4868402778,13.3
736303.4976851852,13.4
736303.5074537037,13.8
736303.5180787037,14.3
736303.5284027777,14.8
736303.5387152778,15.2
736303.5493518518,15.4
736303.5597106481,15.7
736303.5705092592,15.8
736303.5804861111,15.9
736303.5907523148,16
736303.6018518518,16.1
736303.6116898148,16.1
736303.6230439815,16
736303.6324537037,15.8
736303.6428356481,15.5
736303.6532986111,15.4
736303.6640972223,15.2
736303.676886574,15
736303.6874421296,14.9
736303.6956250001,14.8
736303.7056481482,14.8
736303.7158333333,14.7
736303.7270601852,14.3
736303.7371064815,14.2
736303.7474652778,13.4
736303.758761574,12.8
736303.768287037,12
736303.7809722222,13.8
736303.7916087963,13.7
736303.8015277778,13.6
736303.8120833334,13.2
736303.8226388888,12.8
736303.8331944444,12.7
736303.8417939815,12.6
736303.85375,12.3
736303.862037037,9.9
736303.8724074074,10
736303.8829166667,9.800000000000001
736303.8946296297,9.5
736303.9044675926,9.4
736303.9137037037,9.199999999999999
736303.9248842592,9.1
736303.935625,9.1
736303.9470023148,9
736303.95625,8.699999999999999
736303.9658449074,8.6
736303.9764236112,8.6
736303.9870254629,8.4
736303.9981944445,8.199999999999999
736304.0078472223,8
736304.0182638889,7.8
736304.0290046296,7.7
736304.0396180556,7.7
736304.0491435186,7.8
736304.0605555555,7.8
736304.0715625,7.8
736304.0817245371,8
736304.0924652778,8.4
736304.1014699074,8.699999999999999
736304.1124305555,8.9
736304.1233912037,8.9
736304.1347106481,9
736304.1440277778,9.300000000000001
736304.1556828704,9.4
736304.1662152777,9.300000000000001
736304.1752546296,8.9
736304.1866666666,8.699999999999999
736304.1966319444,8.9
736304.2065625,9.1
736304.2177893518,9.199999999999999
736304.2280787037,9.4
736304.2371527777,9.4
736304.2493287037,9.1
736304.2588773149,8.800000000000001
736304.268912037,8.699999999999999
736304.2795949074,8.9
736304.2897916667,9.4
736304.2998726852,9.5
736304.3103819444,9.800000000000001
736304.3201736112,9.800000000000001
736304.3303703704,10
736304.3410648148,9.9
736304.3518055555,9.9
736304.3615972223,9.9
736304.3722106481,10
736304.3827777777,10.2
736304.3932523148,10.7
736304.403900463,10.8
736304.4136689815,11.1
736304.4243634259,11.2
736304.4347800926,11.7
736304.4452546296,11.9
736304.4559722223,13.2
736304.4657754629,14
736304.4761689815,14.5
736304.4869791666,14.8
736304.4975925926,14.9
736304.5074652778,14.8
736304.5178356481,15.1
736304.5286111111,15.4
736304.5391666667,15.4
736304.5491319444,15.3
736304.5595254629,15.2
736304.5703587963,15.2
736304.5807638889,15.4
736304.5913310185,15.3
736304.6015162037,15.2
736304.6119560185,15.2
736304.6225000001,15.4
736304.6327662037,15.6
736304.6430671297,15.7
736304.6537037037,15.6
736304.6647106481,15.5
736304.674224537,15.4
736304.6848842592,15.5
736304.69625,15.4
736304.7057523148,15.4
736304.7160763888,15.3
736304.7265625,15
736304.7369212963,14.9
736304.748900463,14.4
736304.7578472223,13.8
736304.7646990741,13.2
736304.7795023149,12.3
736304.7910532408,15.8
736304.8014930555,15.4
736304.811875,15.1
736304.8225,14.8
736304.8328819445,14.3
736304.8433333334,14.2
736304.8537152777,14
736304.8639814815,13.6
736304.8745949074,13.4
736304.8827893519,9.9
736304.8937731482,9.800000000000001
736304.9045601852,9.800000000000001
736304.9142361111,9.9
736304.9246990741,10
736304.9347916667,10
736304.9452546296,10.1
736304.9553935186,10.4
736304.9675810186,10.6
736304.9781597222,11.2
736304.9874652778,11.3
736304.9975347222,11.5
736305.0094560186,11.7
736305.0201157407,11.9
736305.0283680556,11.7
736305.0400347222,11.5
736305.0492592592,11.4
736305.0612731482,10.7
736305.0716435185,10.3
736305.0820833333,9.9
736305.0925810186,9.9
736305.1026157407,10.1
736305.1124537037,10.3
736305.1230092592,10.5
736305.1330555555,10.6
736305.1442013889,10.8
736305.1554976852,10.9
736305.1644907407,11
736305.1770486111,11
736305.1855324074,11.1
736305.1961111111,11.2
736305.2065277778,11.4
736305.2177893518,11.5
736305.2275347222,11.7
736305.2377777778,11.7
736305.2489467593,11.6
736305.2593634259,11.4
736305.2694212963,11.1
736305.2798495371,11
736305.2891898148,11
736305.2995138889,10.9
736305.3104976852,10.9
736305.3200231482,10.9
736305.3307407408,11
736305.3410995371,11.1
736305.3517361111,11.1
736305.3615972223,11
736305.3724189815,11.2
736305.3826041666,11.5
736305.3932175926,12.1
736305.4037500001,12.3
736305.4137731482,12.8
736305.4241203704,13.1
736305.4349421297,14
736305.4452893519,14.3
736305.4558912037,15.1
736305.4658449074,15.3
736305.4765972223,15.9
736305.4869444445,16.1
736305.4976736112,17.1
736305.5075115741,17.5
736305.5179976852,17.9
736305.5285416667,18
736305.5392939815,17.5
736305.5491319444,17.3
736305.5596180556,17.6
736305.5703125,17.7
736305.5808101852,18.1
736305.5907986111,18.1
736305.6011342593,17.9
736305.6117592592,17.4
736305.6220023148,17.2
736305.6328125,17.2
736305.6434027777,17
736305.6535648148,17
736305.6641435185,17
736305.6744560185,17
736305.6847106481,17
736305.6954166667,16.9
736305.7065740741,16.6
736305.7157523148,16.4
736305.7265625,16.1
736305.7372916667,15.9
736305.7471527777,15.4
736305.7583217593,15.1
736305.7679513888,14.6
736305.7791782407,14.4
736305.7890740741,14
736305.7996527777,14
736305.8098495371,13.6
736305.8202777777,13.4
736305.8316550925,13.3
736305.8408217593,13.2
736305.8519212963,13.2
736305.8619212963,13.1
736305.8723263888,12.5
736305.8828356481,12.1
736305.8944791667,11.8
736305.9032523148,11.9
736305.9137268518,12
736305.9244675926,12
736305.9352083333,12.1
736305.9456250001,12
736305.9556944445,11.8
736305.9662037037,11.8
736305.9765046296,11.7
736305.9866087963,11.6
736305.9970601852,11.2
736306.0083564814,11
736306.0183796296,10.6
736306.0289583333,10.4
736306.0402314814,10.1
736306.0460069445,10
736306.0600694445,10.2
736306.0702893519,10.3
736306.0819212963,9.9
736306.0911226852,9.9
736306.1034722222,10.1
736306.1128356481,10.2
736306.1224768518,10.2
736306.1348611111,10.2
736306.1431597222,10.4
736306.1539814814,10.5
736306.1659953704,10.7
736306.17625,10.4
736306.184699074,10.3
736306.197349537,10.2
736306.2077430555,9.800000000000001
736306.2167824074,9.699999999999999
736306.2280902778,9.4
736306.2366782407,9.300000000000001
736306.2435300926,9.199999999999999
736306.2435300926,9.199999999999999
736306.2435300926,9.199999999999999
736306.2435300926,9.199999999999999
