"date";"IDdevice";"tintMean";"tintSd";"timesOn";"tsetMean";"tsetSd"
"2016-12-28";322963020;25.0735294117647;2.73066856321653;19;26.2631578947368;0.65337629647495
"2016-12-28";322963038;26.75;1.94648223815381;24;26;0
"2016-12-28";322963042;24.56;2.33773394551219;10;25;0
"2016-12-28";322963106;27;2.00304646025778;26;29;0
"2016-12-28";322963122;26.3;2.55949612388127;31;26.5483870967742;1.12067567944282
"2016-12-28";322963156;23;1.80277563773199;1;23;NA
"2016-12-28";322963200;24.3952702702703;1.75957379113724;27;25;0
"2016-12-28";322963208;22.31875;2.7983310464578;31;26;0
"2016-12-28";322963226;24.81875;3.04111462535646;41;29;0
"2016-12-28";322963228;24.9407894736842;2.93140137734288;25;26;0
"2016-12-28";322963246;25.6298701298701;3.33087885253731;24;29;0
"2016-12-28";322963250;27.1071428571429;2.10565102373737;9;29;0
"2016-12-28";322963252;26.9910714285714;2.09868155891128;9;29;0
"2016-12-29";322962844;25.3714285714286;3.03010108825465;17;26;0
"2016-12-29";322962864;26.2096774193548;3.0707604746175;4;24;0
"2016-12-29";322962872;22.9512195121951;2.87776679116045;21;27;0
"2016-12-29";322962874;23.2435897435897;2.88721272787395;21;27;0
"2016-12-29";322962926;24.0975609756098;2.63206077103836;20;23.6842105263158;0.749268649265355
"2016-12-29";322962954;24.640625;2.6767649438298;11;24;0
"2016-12-29";322962956;26.5151515151515;2.80202172682079;13;28;0
"2016-12-29";322962972;26.6666666666667;2.95980010586301;13;28;0
"2016-12-29";322962996;24.9044943820225;2.71451946661415;56;21;0
"2016-12-29";322963006;26.3877551020408;2.93553179829065;35;28;0
"2016-12-29";322963010;26.375;3.02452099889012;25;29;0
"2016-12-29";322963012;26.1190476190476;2.68193942341132;11;29;0
"2016-12-29";322963016;24.4756097560976;2.41078622940783;5;29;0
"2016-12-29";322963020;25.7948717948718;2.2145391249112;23;26;0
"2016-12-29";322963038;26.3815789473684;2.20084200878957;25;26;0
"2016-12-29";322963040;25.9268292682927;2.36262823887338;27;25;0
"2016-12-29";322963090;25.1551724137931;2.00492005663506;28;25.25;0.585314097380708
"2016-12-29";322963098;24.7272727272727;2.5002840747694;22;26.2727272727273;0.455842305838552
"2016-12-29";322963106;26.5232558139535;3.15087570664338;24;29;0
"2016-12-29";322963122;26.453488372093;2.92935462071583;27;27.8148148148148;1.49452943551415
"2016-12-29";322963148;24.7236842105263;2.69809083758351;24;25;0
"2016-12-29";322963200;24.7;1.87027181625203;21;25;0
"2016-12-29";322963208;24.3875;3.00102830477754;30;25;0
"2016-12-29";322963222;25.1197916666667;2.68695169845395;17;29;0
"2016-12-29";322963244;24.6041666666667;2.62670162057071;17;29;0
"2016-12-29";322963256;23.1296296296296;2.55908515711566;25;23.6;0.816496580927726
