temp_x,hum_x,light_x,vol_x,temp_y,hum_y,vol_y,temp,hum,light,vol
0.0324409507558,0.745633138169,0.065504358655,0.866196529646,0.0262773368014,0.392942452941,0.849060233018,0.0219133500067,0.740212438783,0.0582959641256,0.852050537918
0.0318012700366,0.75161627439,0.065504358655,0.866196529646,0.0259111021421,0.395188991875,0.830993075401,0.0217292042083,0.734407315371,0.0582959641256,0.852050537918
0.0318012700366,0.75161627439,0.065504358655,0.866196529646,0.0259111021421,0.395188991875,0.849060233018,0.0216371313091,0.741792783775,0.056302939711,0.869961598218
0.0318012700366,0.751072647964,0.065504358655,0.850157080555,0.0259111021421,0.394627987956,0.849060233018,0.0212688397124,0.737047012501,0.0582959641256,0.852050537918
0.0314357381971,0.746176764595,0.065504358655,0.866196529646,0.0253617501532,0.394347065453,0.830993075401,0.0209005481156,0.740212438783,0.0582959641256,0.852050537918
0.031527121157,0.746722013787,0.065504358655,0.866196529646,0.0253617501532,0.392660689354,0.849060233018,0.0207164023172,0.738630515025,0.0582959641256,0.852050537918
0.0314357381971,0.748898142258,0.065504358655,0.850157080555,0.025453308818,0.393504297946,0.849060233018,0.020624329418,0.737575899186,0.0582959641256,0.834315363644
0.0310702063576,0.750529021537,0.065504358655,0.866196529646,0.0244461635051,0.394908910458,0.830993075401,0.0202560378213,0.734407315371,0.0582959641256,0.852050537918
0.0310702063576,0.750529021537,0.065504358655,0.850157080555,0.0244461635051,0.395188991875,0.830993075401,0.0202560378213,0.735992396662,0.0582959641256,0.852050537918
0.0310702063576,0.749985395111,0.065504358655,0.866196529646,0.0245377221699,0.394627987956,0.830993075401,0.0202560378213,0.735463509976,0.0582959641256,0.852050537918
0.0308874404379,0.748354515832,0.065504358655,0.866196529646,0.0242630461755,0.394347065453,0.849060233018,0.0204401836197,0.736519704581,0.0582959641256,0.834315363644
0.030796057478,0.749441768685,0.065504358655,0.850157080555,0.0241714875107,0.394908910458,0.830993075401,0.0204401836197,0.736519704581,0.0582959641256,0.852050537918
0.0302477597188,0.74780926664,0.065504358655,0.866196529646,0.0237136941866,0.394347065453,0.830993075401,0.0198877462245,0.734407315371,0.0582959641256,0.852050537918
0.0299736108391,0.749441768685,0.065504358655,0.866196529646,0.0237136941866,0.394627987956,0.830993075401,0.0197036004262,0.734936202057,0.0582959641256,0.852050537918
0.0297908449194,0.75161627439,0.065504358655,0.850157080555,0.0234390181921,0.394627987956,0.849060233018,0.0198877462245,0.733351120766,0.0582959641256,0.869961598218
0.0296080789996,0.751072647964,0.065504358655,0.866196529646,0.0232559008625,0.394627987956,0.830993075401,0.019611527527,0.734407315371,0.0582959641256,0.852050537918
0.0295166960398,0.751072647964,0.065504358655,0.850157080555,0.0230727835329,0.394347065453,0.830993075401,0.019611527527,0.734407315371,0.0582959641256,0.852050537918
0.02933393012,0.750529021537,0.065504358655,0.850157080555,0.0226149902088,0.395188991875,0.830993075401,0.0195194546278,0.735463509976,0.0582959641256,0.834315363644
0.0292425471601,0.750529021537,0.065504358655,0.850157080555,0.022523431544,0.395469914378,0.830993075401,0.019611527527,0.735463509976,0.0582959641256,0.834315363644
0.0289683982805,0.748898142258,0.065504358655,0.850157080555,0.0227065488736,0.394627987956,0.830993075401,0.0193353088294,0.736519704581,0.0582959641256,0.852050537918
0.0285114834811,0.75161627439,0.065504358655,0.866196529646,0.022523431544,0.395188991875,0.830993075401,0.0189670172327,0.735463509976,0.0582959641256,0.852050537918
0.0285114834811,0.75161627439,0.065504358655,0.850157080555,0.022523431544,0.395188991875,0.849060233018,0.0188749443335,0.734936202057,0.0582959641256,0.834315363644
0.0284201005213,0.752703527243,0.065504358655,0.850157080555,0.0226149902088,0.394627987956,0.830993075401,0.0187828714343,0.734936202057,0.0582959641256,0.852050537918
0.0283287175614,0.752703527243,0.065504358655,0.850157080555,0.0224318728792,0.394627987956,0.830993075401,0.0188749443335,0.734407315371,0.0582959641256,0.852050537918
0.0281459516416,0.75161627439,0.065504358655,0.850157080555,0.022523431544,0.394627987956,0.830993075401,0.0187828714343,0.735463509976,0.0582959641256,0.834315363644
0.0280545686818,0.753245530904,0.065504358655,0.866196529646,0.0222487555496,0.394627987956,0.830993075401,0.0185987256359,0.735463509976,0.0582959641256,0.852050537918
0.0274148879626,0.752703527243,0.065504358655,0.850157080555,0.0221571968848,0.394627987956,0.830993075401,0.0180462882408,0.735463509976,0.0582959641256,0.852050537918
0.0275976538824,0.75378915733,0.065504358655,0.850157080555,0.0219740795551,0.394627987956,0.830993075401,0.0182304340392,0.735992396662,0.0582959641256,0.834315363644
0.0274148879626,0.752159900817,0.065504358655,0.850157080555,0.0219740795551,0.394347065453,0.830993075401,0.0179542153416,0.735463509976,0.0582959641256,0.852050537918
0.0273235050028,0.754874787418,0.065504358655,0.866196529646,0.0218825208903,0.394347065453,0.830993075401,0.0178621424424,0.734936202057,0.0582959641256,0.834315363644
0.0270493561231,0.75378915733,0.065504358655,0.850157080555,0.0216994035607,0.394627987956,0.830993075401,0.017677996644,0.735463509976,0.0582959641256,0.852050537918
0.0270493561231,0.753245530904,0.065504358655,0.850157080555,0.0215162862311,0.394066142951,0.813090789184,0.0175859237448,0.735463509976,0.0582959641256,0.834315363644
0.0268665902034,0.75161627439,0.065504358655,0.850157080555,0.0215162862311,0.394066142951,0.830993075401,0.0174017779465,0.735463509976,0.0582959641256,0.852050537918
0.0267752072435,0.75378915733,0.065504358655,0.850157080555,0.0214247275663,0.394066142951,0.849060233018,0.0174017779465,0.736519704581,0.0582959641256,0.834315363644
0.0266838242836,0.75378915733,0.065504358655,0.850157080555,0.0212416102366,0.394066142951,0.830993075401,0.0173097050473,0.737047012501,0.0582959641256,0.834315363644
0.0265010583639,0.75378915733,0.065504358655,0.850157080555,0.0213331689014,0.394066142951,0.830993075401,0.0171255592489,0.737047012501,0.0582959641256,0.834315363644
0.0263182924441,0.75378915733,0.065504358655,0.850157080555,0.0208753755774,0.394627987956,0.830993075401,0.0169414134505,0.735992396662,0.0582959641256,0.852050537918
0.0261355265244,0.75378915733,0.065504358655,0.850157080555,0.0207838169126,0.394347065453,0.813090789184,0.016665194753,0.735992396662,0.0582959641256,0.834315363644
0.0258613776447,0.75378915733,0.0615193026152,0.850157080555,0.0207838169126,0.394347065453,0.830993075401,0.0165731218538,0.735463509976,0.0582959641256,0.834315363644
0.0259527606046,0.754874787418,0.065504358655,0.850157080555,0.0206006995829,0.394347065453,0.830993075401,0.0164810489546,0.735463509976,0.0582959641256,0.834315363644
0.0259527606046,0.754874787418,0.065504358655,0.850157080555,0.0206006995829,0.394066142951,0.830993075401,0.0164810489546,0.734407315371,0.0582959641256,0.852050537918
0.025678611725,0.754874787418,0.0615193026152,0.850157080555,0.0205091409181,0.394627987956,0.830993075401,0.0163889760554,0.735463509976,0.0582959641256,0.834315363644
0.0254958458052,0.754874787418,0.065504358655,0.850157080555,0.0201429062589,0.394627987956,0.830993075401,0.0162969031562,0.735463509976,0.0582959641256,0.852050537918
0.0254958458052,0.754874787418,0.0615193026152,0.850157080555,0.0202344649237,0.394627987956,0.813090789184,0.016204830257,0.735463509976,0.0582959641256,0.834315363644
0.0254044628454,0.75378915733,0.0615193026152,0.850157080555,0.0200513475941,0.394627987956,0.813090789184,0.0160206844587,0.737575899186,0.0582959641256,0.834315363644
0.0252216969256,0.754874787418,0.0615193026152,0.850157080555,0.0201429062589,0.394627987956,0.830993075401,0.0160206844587,0.737047012501,0.0582959641256,0.834315363644
0.024947548046,0.754874787418,0.0615193026152,0.850157080555,0.0198682302644,0.394627987956,0.849060233018,0.0159286115595,0.737575899186,0.0582959641256,0.834315363644
0.0246733991664,0.754874787418,0.0615193026152,0.850157080555,0.0195019956052,0.395188991875,0.813090789184,0.0156523928619,0.737575899186,0.0582959641256,0.852050537918
0.0246733991664,0.754332783757,0.0615193026152,0.850157080555,0.0194104369404,0.395188991875,0.830993075401,0.0155603199627,0.736519704581,0.0582959641256,0.834315363644
0.0245820162065,0.755418413844,0.065504358655,0.834250188894,0.0193188782756,0.394627987956,0.813090789184,0.0154682470635,0.735463509976,0.0582959641256,0.834315363644
