0.33589,0.29219,0.34106,0.31724,0.37709,0.33778,0.34082
0.3277,0.28857,0.33248,0.30713,0.37033,0.32841,0.3232
0.31672,0.27725,0.32625,0.29439,0.35779,0.31548,0.30595
0.31121,0.27059,0.31854,0.28549,0.35128,0.30593,0.29229
0.3061,0.2632,0.31184,0.27704,0.3407,0.29503,0.28181
0.29825,0.25782,0.30707,0.26761,0.33196,0.28574,0.27158
0.29247,0.25557,0.30007,0.26765,0.32369,0.27704,0.26214
0.28782,0.24857,0.29713,0.26691,0.31583,0.26968,0.25596
0.2845,0.24727,0.28948,0.26571,0.30703,0.26658,0.25352
0.27733,0.23916,0.28184,0.2599,0.30189,0.25993,0.24671
0.27314,0.23336,0.27749,0.25736,0.29667,0.25793,0.24824
0.26785,0.22956,0.27149,0.25242,0.29352,0.25388,0.24639
0.26566,0.22641,0.27081,0.24846,0.2906,0.25073,0.24352
0.26405,0.22475,0.27025,0.24796,0.28578,0.24813,0.2432
0.25793,0.21685,0.26204,0.23972,0.27968,0.24286,0.23791
0.25766,0.21989,0.26251,0.2398,0.27801,0.24152,0.2335
0.25027,0.21053,0.25575,0.23246,0.26963,0.23313,0.22659
0.24707,0.20645,0.25336,0.23434,0.26495,0.23165,0.22401
0.24007,0.19993,0.24945,0.22913,0.26009,0.22631,0.22042
0.23802,0.19803,0.24856,0.2308,0.25767,0.22459,0.21757
0.23235,0.19135,0.24336,0.22549,0.252,0.21872,0.21002
0.2272,0.18723,0.2396,0.21905,0.24741,0.21375,0.20693
0.22263,0.18368,0.23305,0.21409,0.24205,0.20854,0.19943
0.21633,0.1786,0.22727,0.20771,0.23727,0.20302,0.19557
0.21099,0.17576,0.22143,0.20504,0.23145,0.20032,0.19241
0.20541,0.17028,0.21555,0.19641,0.22709,0.1928,0.18594
0.20213,0.16496,0.21227,0.19665,0.22421,0.18943,0.17859
0.19539,0.15847,0.20602,0.18785,0.21715,0.1828,0.17295
0.19326,0.15761,0.20179,0.18767,0.21486,0.18286,0.17295
0.18653,0.15302,0.19742,0.17976,0.20956,0.17573,0.16911
0.18349,0.1528,0.19507,0.18224,0.20711,0.17499,0.16709
0.18113,0.1481,0.19327,0.17882,0.20278,0.17098,0.16289
0.17897,0.14733,0.19226,0.17734,0.20113,0.17094,0.16366
0.17491,0.14322,0.18712,0.1685,0.19619,0.16416,0.15928
0.17148,0.13896,0.18153,0.1656,0.19236,0.16074,0.154
0.16579,0.13578,0.17578,0.15693,0.18689,0.15494,0.14954
0.16203,0.13282,0.17039,0.15477,0.18358,0.15355,0.14625
0.15925,0.12957,0.16908,0.16115,0.18374,0.15483,0.14414
0.15535,0.12691,0.16523,0.1593,0.18029,0.15305,0.14415
0.15235,0.12318,0.16194,0.15687,0.17783,0.1495,0.13812
0.14666,0.11946,0.15685,0.15168,0.17251,0.14433,0.13403
0.14137,0.11642,0.15076,0.14376,0.1655,0.13812,0.13379
0.13646,0.11116,0.14716,0.13718,0.15835,0.13097,0.12823
0.13206,0.10489,0.14345,0.12664,0.1483,0.11969,0.1166
0.12645,0.10097,0.13768,0.12205,0.14275,0.11541,0.11183
0.12209,0.097295,0.13345,0.11965,0.14057,0.11321,0.10974
0.11849,0.094047,0.12714,0.1123,0.13508,0.10733,0.10446
0.11436,0.090237,0.12358,0.10825,0.13008,0.10329,0.10059
0.11098,0.087892,0.11956,0.10566,0.12673,0.10102,0.097443
0.1064,0.084007,0.11616,0.098076,0.12106,0.094797,0.093243
0.10268,0.081429,0.11149,0.097073,0.11872,0.093338,0.090854
0.098131,0.075927,0.10781,0.088329,0.11222,0.085562,0.085432
0.093568,0.072629,0.10078,0.086861,0.10791,0.083061,0.082694
0.088201,0.069037,0.0994,0.077164,0.101,0.077003,0.076391
0.083647,0.065814,0.092425,0.079328,0.099296,0.073997,0.07367
0.080745,0.062448,0.092665,0.074538,0.09369,0.070538,0.069082
0.077611,0.06097,0.090239,0.07898,0.092895,0.071668,0.066797
0.076795,0.059754,0.088022,0.075523,0.090537,0.06881,0.063834
0.073314,0.057464,0.083239,0.071669,0.087804,0.066077,0.06282
0.070551,0.054548,0.079565,0.065212,0.084632,0.062828,0.059582
0.067181,0.052427,0.076958,0.061956,0.081209,0.059416,0.055933
0.06522,0.050419,0.073758,0.061549,0.07919,0.056846,0.054509
0.062339,0.047423,0.071376,0.054549,0.074952,0.053722,0.051114
0.059154,0.045362,0.065509,0.055995,0.071481,0.052463,0.050182
0.056215,0.042482,0.064407,0.048729,0.067787,0.048137,0.045384
0.052562,0.04126,0.061195,0.050195,0.066142,0.046485,0.04542
0.050897,0.038558,0.058967,0.045587,0.061796,0.043083,0.041111
0.048611,0.036977,0.056793,0.047728,0.060816,0.042526,0.041069
0.047059,0.035063,0.056766,0.045073,0.058211,0.040994,0.039517
0.042395,0.031758,0.054181,0.040872,0.054552,0.037628,0.035937
0.039855,0.029827,0.049529,0.037298,0.053012,0.03563,0.033665
0.035191,0.025227,0.045388,0.028954,0.047888,0.029275,0.028421
0.031992,0.022073,0.038835,0.029511,0.044752,0.026338,0.026833
0.026885,0.019277,0.037065,0.021073,0.039727,0.022491,0.020647
0.024954,0.017836,0.033847,0.023797,0.038204,0.02081,0.020262
0.026446,0.017305,0.032179,0.022452,0.03608,0.018929,0.017383
0.026559,0.017741,0.030757,0.025109,0.036198,0.019667,0.017829
0.026479,0.01697,0.030213,0.025096,0.034899,0.019011,0.017529
0.025814,0.014783,0.029551,0.021737,0.031622,0.016655,0.015154
0.027119,0.015613,0.0277,0.024981,0.033382,0.018138,0.016011
0.026139,0.016436,0.031186,0.025284,0.031318,0.018434,0.014521
0.027608,0.019634,0.032703,0.029662,0.034778,0.022397,0.018248
