0.029392,0.028399,0.027941
0.029202,0.028253,0.027715
0.029024,0.028075,0.027521
0.028851,0.027893,0.027322
0.028713,0.027746,0.027173
0.028599,0.02765,0.027006
0.028504,0.02753,0.026923
0.028386,0.027458,0.026786
0.02831,0.02736,0.026723
0.02823,0.027308,0.026641
0.028133,0.027204,0.026534
0.028004,0.02705,0.026378
0.027983,0.027019,0.026338
0.027885,0.026958,0.026258
0.027776,0.026892,0.026197
0.027713,0.026841,0.026151
0.027575,0.026712,0.026069
0.027469,0.026609,0.025942
0.027377,0.026525,0.025869
0.027358,0.026444,0.025814
0.027279,0.026389,0.025812
0.027188,0.02635,0.025686
0.027096,0.026277,0.025573
0.027053,0.026215,0.025527
0.026949,0.026113,0.02545
0.026852,0.026016,0.025318
0.026783,0.025938,0.025228
0.026676,0.025823,0.025095
0.026567,0.025727,0.024979
0.026445,0.025613,0.02485
0.02624,0.025448,0.024753
0.026073,0.025235,0.024616
0.025889,0.025044,0.024508
0.025746,0.02493,0.02438
0.02562,0.024792,0.024273
0.025476,0.024646,0.024143
0.025377,0.024566,0.024002
0.025276,0.024471,0.023934
0.025213,0.024338,0.023863
0.025112,0.024265,0.023765
0.02499,0.024168,0.023652
0.024825,0.024063,0.023471
0.024559,0.023882,0.023298
0.024356,0.023711,0.023153
0.024248,0.023586,0.023025
0.024123,0.023527,0.022936
0.023974,0.023438,0.022846
0.023865,0.023327,0.02275
0.023762,0.02323,0.022645
0.023622,0.023104,0.022529
0.0235,0.023007,0.022428
0.023337,0.022878,0.022286
0.023235,0.022725,0.022188
0.023087,0.022592,0.022045
0.02301,0.022491,0.021959
0.022911,0.022385,0.021875
0.022892,0.02235,0.021826
0.022851,0.022351,0.021781
0.022767,0.022265,0.021726
0.022678,0.022163,0.021647
0.022609,0.022063,0.021571
0.022556,0.022011,0.021522
0.022504,0.021919,0.021447
0.02242,0.021845,0.021374
0.022343,0.021773,0.021296
0.022291,0.021702,0.021232
0.022193,0.02167,0.021187
0.022121,0.021622,0.021119
0.022064,0.02154,0.021035
0.022008,0.021417,0.020925
0.021961,0.02134,0.020865
0.021872,0.021261,0.020746
0.021773,0.021178,0.020635
0.021696,0.021112,0.02058
0.021729,0.021041,0.020523
0.022032,0.021055,0.02055
0.022148,0.02109,0.020628
0.021793,0.021066,0.020639
0.021762,0.021006,0.020566
0.021628,0.021136,0.020555
0.021689,0.021026,0.020615
0.021679,0.021071,0.020747
0.021735,0.021159,0.020942
0.021915,0.021279,0.021131
0.022264,0.021444,0.021607
0.023651,0.021973,0.023362
0.0254,0.023625,0.025426
0.026482,0.024523,0.027299
0.027832,0.025157,0.028501
0.028662,0.026004,0.029264
0.029056,0.026388,0.02944
0.029051,0.026569,0.029489
0.028977,0.02664,0.029449
0.028959,0.026746,0.029348
0.028764,0.026607,0.02899
0.028412,0.026248,0.02833
0.028111,0.026018,0.027887
0.028235,0.026133,0.028087
0.028372,0.026349,0.028328
0.028556,0.02646,0.028497
0.028669,0.026563,0.028567
0.028705,0.02662,0.02862
0.028798,0.026708,0.028628
0.028764,0.026753,0.028544
0.028731,0.026908,0.028587
0.028729,0.02708,0.028685
0.028678,0.027269,0.028717
0.028653,0.027273,0.028704
0.028716,0.02735,0.028733
0.028612,0.027465,0.02875
0.028619,0.027527,0.028789
0.028684,0.027416,0.028733
0.028743,0.027338,0.028583
0.028642,0.027308,0.028524
0.028693,0.027363,0.028549
0.02887,0.027483,0.028698
0.029122,0.027499,0.028671
0.029228,0.027532,0.028668
0.029003,0.027541,0.028582
0.028753,0.027658,0.028561
0.028853,0.027707,0.028702
0.028996,0.027622,0.028596
0.029189,0.027574,0.028328
0.029131,0.027903,0.028253
0.02892,0.02828,0.028378
0.028877,0.028317,0.02847
0.028778,0.028298,0.028285
0.028667,0.028248,0.02809
0.028552,0.028167,0.028025
0.02847,0.027977,0.027951
0.028074,0.02725,0.027633
0.027748,0.027014,0.027304
0.027443,0.026858,0.027088
0.02735,0.026739,0.026927
0.027316,0.026695,0.026851
0.027298,0.02661,0.026702
0.0272,0.026524,0.026569
0.027123,0.026434,0.026473
0.027008,0.026277,0.026335
0.026918,0.026221,0.026225
0.026885,0.026142,0.02613
0.026812,0.026057,0.026058
0.026682,0.025963,0.025894
0.02655,0.025889,0.025776
0.026465,0.02578,0.025631
0.02626,0.02567,0.025443
0.026133,0.025507,0.025269
0.025959,0.025394,0.025145
0.025888,0.025299,0.025057
0.025853,0.025276,0.025021
0.025836,0.025222,0.024978
0.025963,0.025172,0.024932
0.025828,0.025117,0.024868
0.026069,0.025066,0.024841
0.025726,0.025045,0.024792
0.025675,0.025004,0.024767
0.025651,0.02496,0.024748
0.025574,0.024919,0.024689
0.025541,0.02488,0.024633
0.025519,0.02493,0.024619
0.025827,0.025048,0.024595
0.02544,0.024766,0.024551
0.025602,0.024712,0.024483
0.025959,0.02469,0.024446
0.025729,0.024972,0.024435
0.025388,0.024616,0.024434
0.025329,0.024591,0.024399
0.025345,0.024566,0.024399
0.025332,0.024554,0.024368
0.025213,0.024547,0.024337
0.025149,0.024517,0.024294
0.025155,0.024488,0.024272
0.025155,0.024452,0.02425
0.025106,0.024424,0.024216
0.025091,0.024396,0.024188
0.025054,0.024344,0.024155
0.02504,0.024304,0.024101
0.025002,0.02426,0.024051
0.024971,0.024213,0.024015
0.024934,0.024193,0.023987
0.025045,0.024149,0.023938
0.024897,0.024118,0.023905
0.024757,0.024019,0.023828
0.024586,0.023916,0.023658
0.024568,0.023841,0.023537
0.024528,0.02374,0.023392
0.024178,0.023658,0.023307
