temp_x,hum_x,vol_x,temp_y,hum_y,light_y,vol_y
0.0278338341032,0.394347065453,0.830993075401,0.0224657874018,0.735463509976,0.0612855007474,0.852050537918
0.0262773368014,0.392942452941,0.849060233018,0.0219133500067,0.740212438783,0.0582959641256,0.852050537918
0.0260026608069,0.39575083688,0.830993075401,0.0218212771075,0.734407315371,0.056302939711,0.869961598218
0.0260026608069,0.395188991875,0.813090789184,0.0217292042083,0.738630515025,0.0582959641256,0.852050537918
0.0259111021421,0.395188991875,0.830993075401,0.0217292042083,0.734407315371,0.0582959641256,0.852050537918
0.0259111021421,0.395188991875,0.849060233018,0.0216371313091,0.741792783775,0.056302939711,0.869961598218
0.0259111021421,0.394627987956,0.849060233018,0.0212688397124,0.737047012501,0.0582959641256,0.852050537918
0.025453308818,0.394347065453,0.830993075401,0.0209005481156,0.739685130864,0.0582959641256,0.852050537918
0.0253617501532,0.394347065453,0.830993075401,0.0209005481156,0.740212438783,0.0582959641256,0.852050537918
0.0253617501532,0.392660689354,0.849060233018,0.0207164023172,0.738630515025,0.0582959641256,0.852050537918
0.025453308818,0.393504297946,0.849060233018,0.020624329418,0.737575899186,0.0582959641256,0.834315363644
0.0251786328236,0.394066142951,0.830993075401,0.0205322565189,0.734407315371,0.0582959641256,0.852050537918
0.024995515494,0.394347065453,0.813090789184,0.0204401836197,0.734407315371,0.0582959641256,0.834315363644
0.0244461635051,0.394908910458,0.830993075401,0.0202560378213,0.734407315371,0.0582959641256,0.852050537918
0.0244461635051,0.395188991875,0.830993075401,0.0202560378213,0.735992396662,0.0582959641256,0.852050537918
0.0245377221699,0.394627987956,0.830993075401,0.0202560378213,0.735463509976,0.0582959641256,0.852050537918
0.0242630461755,0.394347065453,0.849060233018,0.0204401836197,0.736519704581,0.0582959641256,0.834315363644
0.0241714875107,0.394908910458,0.830993075401,0.0204401836197,0.736519704581,0.0582959641256,0.852050537918
0.0238968115162,0.394627987956,0.830993075401,0.0202560378213,0.735463509976,0.0582959641256,0.852050537918
0.0237136941866,0.394347065453,0.830993075401,0.0198877462245,0.734407315371,0.0582959641256,0.852050537918
0.0237136941866,0.394627987956,0.830993075401,0.0197036004262,0.734936202057,0.0582959641256,0.852050537918
0.0237136941866,0.394347065453,0.849060233018,0.0197036004262,0.733351120766,0.0582959641256,0.852050537918
0.0234390181921,0.394066142951,0.830993075401,0.0198877462245,0.732822234081,0.0582959641256,0.852050537918
0.023530576857,0.394627987956,0.830993075401,0.0197036004262,0.732822234081,0.0582959641256,0.852050537918
0.0234390181921,0.394627987956,0.849060233018,0.0198877462245,0.733351120766,0.0582959641256,0.869961598218
0.0233474595273,0.394347065453,0.830993075401,0.0198877462245,0.733351120766,0.0582959641256,0.852050537918
0.0232559008625,0.394627987956,0.830993075401,0.019611527527,0.734407315371,0.0582959641256,0.852050537918
0.0230727835329,0.394347065453,0.830993075401,0.019611527527,0.734407315371,0.0582959641256,0.852050537918
0.0229812248681,0.394627987956,0.830993075401,0.0197036004262,0.734407315371,0.0582959641256,0.852050537918
0.0226149902088,0.395188991875,0.830993075401,0.0195194546278,0.735463509976,0.0582959641256,0.834315363644
0.022523431544,0.395469914378,0.830993075401,0.019611527527,0.735463509976,0.0582959641256,0.834315363644
0.0226149902088,0.395469914378,0.830993075401,0.0195194546278,0.735463509976,0.0582959641256,0.852050537918
0.0226149902088,0.39575083688,0.849060233018,0.0194273817286,0.735992396662,0.0582959641256,0.834315363644
0.0227065488736,0.394627987956,0.830993075401,0.0193353088294,0.736519704581,0.0582959641256,0.852050537918
0.0226149902088,0.395469914378,0.849060233018,0.0189670172327,0.735463509976,0.0582959641256,0.852050537918
0.0226149902088,0.395188991875,0.830993075401,0.0189670172327,0.735463509976,0.0582959641256,0.852050537918
0.022523431544,0.395188991875,0.830993075401,0.0189670172327,0.735463509976,0.0582959641256,0.852050537918
0.022523431544,0.395188991875,0.849060233018,0.0187828714343,0.735463509976,0.0582959641256,0.852050537918
0.022523431544,0.395188991875,0.849060233018,0.0188749443335,0.734936202057,0.0582959641256,0.834315363644
0.0226149902088,0.394627987956,0.830993075401,0.0187828714343,0.734936202057,0.0582959641256,0.852050537918
0.0224318728792,0.394627987956,0.830993075401,0.0188749443335,0.734407315371,0.0582959641256,0.852050537918
0.0223403142144,0.394908910458,0.813090789184,0.0187828714343,0.734936202057,0.0582959641256,0.852050537918
0.022523431544,0.394627987956,0.830993075401,0.0187828714343,0.735463509976,0.0582959641256,0.834315363644
0.0222487555496,0.394627987956,0.830993075401,0.0185987256359,0.735463509976,0.0582959641256,0.852050537918
0.0222487555496,0.394627987956,0.830993075401,0.0185987256359,0.736519704581,0.0582959641256,0.852050537918
0.0222487555496,0.394908910458,0.830993075401,0.01813836114,0.737575899186,0.0582959641256,0.852050537918
0.0221571968848,0.395188991875,0.830993075401,0.0180462882408,0.736519704581,0.0582959641256,0.834315363644
0.0221571968848,0.394627987956,0.830993075401,0.0180462882408,0.735463509976,0.0582959641256,0.852050537918
0.0219740795551,0.394627987956,0.830993075401,0.0182304340392,0.735992396662,0.0582959641256,0.834315363644
0.0219740795551,0.394627987956,0.830993075401,0.01813836114,0.735463509976,0.0582959641256,0.834315363644
0.0219740795551,0.394347065453,0.830993075401,0.0179542153416,0.735463509976,0.0582959641256,0.852050537918
0.0218825208903,0.394347065453,0.830993075401,0.0178621424424,0.734936202057,0.0582959641256,0.834315363644
0.0216994035607,0.394627987956,0.849060233018,0.0177700695432,0.734936202057,0.0582959641256,0.852050537918
0.0216994035607,0.394908910458,0.830993075401,0.017677996644,0.735463509976,0.0582959641256,0.834315363644
0.0216994035607,0.394627987956,0.830993075401,0.017677996644,0.735463509976,0.0582959641256,0.852050537918
0.0215162862311,0.394066142951,0.813090789184,0.0175859237448,0.735463509976,0.0582959641256,0.834315363644
0.0215162862311,0.394066142951,0.830993075401,0.0174017779465,0.735463509976,0.0582959641256,0.852050537918
0.0213331689014,0.394347065453,0.830993075401,0.0174938508457,0.735992396662,0.0582959641256,0.834315363644
0.0214247275663,0.394347065453,0.830993075401,0.0173097050473,0.735463509976,0.0582959641256,0.852050537918
0.0214247275663,0.394066142951,0.849060233018,0.0174017779465,0.736519704581,0.0582959641256,0.834315363644
0.0212416102366,0.394066142951,0.830993075401,0.0173097050473,0.737047012501,0.0582959641256,0.834315363644
0.0214247275663,0.394066142951,0.830993075401,0.0171255592489,0.737575899186,0.0582959641256,0.834315363644
0.0213331689014,0.394066142951,0.830993075401,0.0172176321481,0.737047012501,0.0582959641256,0.852050537918
0.0213331689014,0.394066142951,0.830993075401,0.0171255592489,0.737047012501,0.0582959641256,0.834315363644
0.0208753755774,0.394627987956,0.830993075401,0.0169414134505,0.735992396662,0.0582959641256,0.852050537918
0.0207838169126,0.394627987956,0.813090789184,0.0167572676522,0.735463509976,0.0582959641256,0.834315363644
0.0207838169126,0.394347065453,0.813090789184,0.016665194753,0.735992396662,0.0582959641256,0.834315363644
0.0207838169126,0.394066142951,0.813090789184,0.0165731218538,0.735463509976,0.0582959641256,0.852050537918
0.0207838169126,0.394347065453,0.830993075401,0.0165731218538,0.735463509976,0.0582959641256,0.834315363644
0.0206006995829,0.394347065453,0.830993075401,0.0164810489546,0.735463509976,0.0582959641256,0.834315363644
0.0206006995829,0.394066142951,0.830993075401,0.0164810489546,0.734407315371,0.0582959641256,0.852050537918
0.0205091409181,0.394627987956,0.830993075401,0.0163889760554,0.735463509976,0.0582959641256,0.834315363644
0.0202344649237,0.394347065453,0.849060233018,0.0163889760554,0.735463509976,0.0582959641256,0.834315363644
0.0201429062589,0.394627987956,0.830993075401,0.0162969031562,0.735463509976,0.0582959641256,0.852050537918
0.0202344649237,0.394627987956,0.813090789184,0.016204830257,0.735463509976,0.0582959641256,0.834315363644
0.0200513475941,0.394627987956,0.830993075401,0.0162969031562,0.736519704581,0.0582959641256,0.834315363644
0.0200513475941,0.394627987956,0.813090789184,0.0160206844587,0.737575899186,0.0582959641256,0.834315363644
0.0201429062589,0.394627987956,0.830993075401,0.0160206844587,0.737047012501,0.0582959641256,0.834315363644
0.0198682302644,0.394627987956,0.849060233018,0.0159286115595,0.737575899186,0.0582959641256,0.834315363644
0.0195019956052,0.395188991875,0.830993075401,0.0156523928619,0.737047012501,0.0582959641256,0.834315363644
0.0195019956052,0.395188991875,0.813090789184,0.0156523928619,0.737575899186,0.0582959641256,0.852050537918
