21.373,21.932,21.61,22.218,21.678,21.482,21.403,22.12,20.996,21.796,21.094
21.199,21.813,21.487,22.087,21.529,21.421,21.308,21.963,20.863,21.681,20.886
21.051,21.698,21.328,21.963,21.383,21.313,21.162,21.806,20.702,21.478,20.701
20.899,21.593,21.167,21.811,21.23,21.159,20.938,21.673,20.497,21.302,20.545
20.785,21.466,21.031,21.736,21.073,21.002,20.813,21.569,20.351,21.202,20.398
20.658,21.347,20.942,21.663,20.953,20.907,20.7,21.36,20.194,21.063,20.262
20.594,21.31,20.867,21.553,20.904,20.875,20.626,21.272,20.095,20.929,20.158
20.489,21.227,20.793,21.504,20.843,20.76,20.572,21.255,20.03,20.875,20.065
20.441,21.159,20.703,21.409,20.753,20.657,20.505,21.186,19.957,20.765,19.988
20.378,21.14,20.697,21.391,20.73,20.658,20.44,21.108,19.936,20.744,19.985
20.297,21.076,20.642,21.335,20.697,20.595,20.404,21.001,19.875,20.695,19.897
20.177,21.031,20.609,21.301,20.658,20.585,20.379,21,19.815,20.684,19.859
20.146,21.015,20.61,21.278,20.66,20.59,20.338,20.965,19.809,20.642,19.863
20.085,20.951,20.605,21.204,20.606,20.478,20.276,21.024,19.826,20.692,19.874
20.039,20.863,20.52,21.087,20.508,20.333,20.191,20.907,19.763,20.532,19.811
20.003,20.822,20.44,21.072,20.461,20.302,20.14,20.859,19.71,20.474,19.675
19.941,20.692,20.353,20.989,20.432,20.307,20.033,20.769,19.592,20.396,19.603
19.843,20.627,20.269,20.937,20.4,20.263,19.992,20.771,19.554,20.343,19.566
19.787,20.581,20.208,20.843,20.326,20.195,19.934,20.667,19.488,20.302,19.51
19.746,20.533,20.148,20.793,20.243,20.08,19.843,20.572,19.396,20.204,19.395
19.744,20.514,20.095,20.759,20.184,20.018,19.772,20.52,19.307,20.124,19.274
19.648,20.436,20.001,20.69,20.122,19.949,19.709,20.422,19.231,20.063,19.191
19.561,20.381,19.972,20.642,20.071,19.861,19.645,20.308,19.128,20.001,19.115
19.526,20.323,19.878,20.568,19.996,19.78,19.568,20.247,19.034,19.946,19.039
19.467,20.228,19.752,20.48,19.867,19.692,19.444,20.152,18.904,19.82,18.959
19.366,20.134,19.648,20.399,19.761,19.602,19.344,20.047,18.79,19.73,18.847
19.297,19.999,19.524,20.16,19.552,19.499,19.216,19.954,18.68,19.602,18.759
19.196,19.79,19.308,19.926,19.203,19.372,19.114,19.743,18.603,19.393,18.677
19.107,19.656,19.157,19.755,19.04,19.278,19.011,19.582,18.518,19.252,18.599
19.008,19.566,19.044,19.631,18.916,19.148,18.92,19.461,18.426,19.161,18.523
18.934,19.475,18.972,19.533,18.804,19.048,18.818,19.347,18.335,19.044,18.456
18.829,19.383,18.862,19.443,18.72,18.972,18.732,19.244,18.238,18.962,18.412
18.746,19.312,18.761,19.348,18.634,18.884,18.639,19.142,18.157,18.87,18.376
18.648,19.188,18.683,19.249,18.531,18.765,18.545,19.054,18.046,18.79,18.337
18.567,19.09,18.563,19.161,18.431,18.675,18.433,18.955,17.94,18.734,18.271
18.467,19.002,18.474,19.063,18.311,18.582,18.339,18.898,17.827,18.622,18.191
18.359,18.904,18.357,18.95,18.148,18.448,18.222,18.717,17.719,18.531,18.148
18.308,18.842,18.279,18.886,18.124,18.374,18.135,18.646,17.741,18.495,18.161
18.253,18.756,18.223,18.821,18.074,18.327,18.084,18.603,17.678,18.432,18.122
18.178,18.7,18.158,18.758,18.011,18.244,18.029,18.535,17.671,18.386,18.092
18.092,18.625,18.111,18.693,17.936,18.153,17.941,18.42,17.526,18.31,17.967
17.953,18.463,17.915,18.54,17.677,18.011,17.709,18.112,17.19,18.148,17.779
17.821,18.28,17.708,18.326,17.404,17.825,17.418,17.868,16.904,17.998,17.577
17.71,18.077,17.536,18.177,17.228,17.633,17.243,17.599,16.899,17.863,17.525
17.612,17.984,17.461,18.097,17.158,17.537,17.163,17.593,16.864,17.769,17.472
17.544,17.862,17.36,18.009,17.034,17.439,17.039,17.489,16.805,17.695,17.415
17.475,17.772,17.247,17.909,16.911,17.345,16.948,17.407,16.705,17.597,17.321
17.402,17.697,17.148,17.815,16.817,17.249,16.845,17.315,16.632,17.528,17.266
17.321,17.627,17.064,17.698,16.728,17.132,16.71,17.212,16.529,17.453,17.221
17.233,17.524,16.947,17.591,16.635,17.019,16.573,17.101,16.438,17.38,17.138
17.155,17.443,16.879,17.508,16.531,16.92,16.47,17.009,16.395,17.302,17.077
17.047,17.361,16.802,17.354,16.421,16.793,16.308,16.852,16.273,17.215,17.002
16.972,17.254,16.685,17.207,16.286,16.637,16.166,16.807,16.192,17.145,16.932
16.862,17.159,16.59,17.055,16.151,16.527,16.036,16.704,16.107,17.061,16.865
16.797,17.042,16.501,16.977,16.071,16.449,15.956,16.658,16.049,16.971,16.793
16.733,16.978,16.42,16.926,16.027,16.331,15.86,16.632,16.025,16.929,16.75
16.695,16.908,16.407,16.981,16.029,16.386,15.883,16.705,16.078,16.903,16.742
16.66,16.892,16.375,16.988,16.025,16.398,15.918,16.712,16.067,16.901,16.723
16.619,16.87,16.322,16.874,15.937,16.292,15.822,16.62,15.987,16.832,16.655
16.558,16.798,16.259,16.753,15.847,16.179,15.678,16.519,15.912,16.789,16.628
16.5,16.709,16.177,16.699,15.774,16.119,15.605,16.464,15.891,16.736,16.583
16.462,16.653,16.096,16.683,15.703,16.127,15.622,16.427,15.827,16.696,16.502
16.405,16.565,16.038,16.593,15.662,16.033,15.51,16.366,15.799,16.629,16.474
16.349,16.53,15.983,16.539,15.603,15.972,15.447,16.346,15.745,16.603,16.439
16.29,16.457,15.918,16.473,15.525,15.92,15.381,16.284,15.705,16.549,16.394
16.24,16.384,15.877,16.423,15.477,15.858,15.278,16.25,15.686,16.51,16.378
16.206,16.363,15.822,16.416,15.456,15.842,15.276,16.242,15.688,16.468,16.35
16.155,16.331,15.803,16.357,15.41,15.797,15.235,16.237,15.638,16.445,16.304
16.09,16.276,15.737,16.275,15.323,15.695,15.21,16.194,15.584,16.424,16.284
