1,2,2,3,3,3,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2.5713,2.3259,1.9208,1.8281,1.6439,1.1138,1.8254,1.6571,1.1831,1.4645,1.4851,1.2146,1.5271,0.82554,1.5582,0.74669,1.3702,1.1002,1.619,0.89487,1.4852,0.95473,0.68631,1.6724,3.0204,1.3703,0.92671,1.2014,2.1043,0.9005,1.0793,0.67445,1.1896,1.05,1.2784,0.74947,0.86017,1.2111,3.5569,1.2668,0.62755,1.2747,2.6732,0.94805,0.83562,0.61246,0.55949,1.0181,0.93867,0.68394,0.94432,1.2707,2.6476,1.5872,0.68255,1.943,0.79116,1.276,0.75125,NaN,0.46653,NaN,1.1073,1.2959,2.5067,0.61264,0.45936,1.1725,0.69693,0.62695,0.60833,2.347,1.2742,0.87233,NaN,0.95519,NaN,1.2872,0.61667,0.95632,1.0347,1.2729,1.0114,0.97587,3.5453,NaN,0.68712,NaN,NaN,NaN,0.8732,1.0571,0.62283,NaN,0.5957,NaN,1.4321,1.4126,1.7911,1.217,0.95754,2.5883,3.19,1.2997,0.77932,NaN,0.66084,NaN,1.0398,NaN,NaN,1.3368,0.76117,0.70997,0.99788,1.7253,NaN,2.5789,0.90834,NaN,NaN,3.6573,NaN,1.2539,NaN,0.52035,2.7828,0.77945,2.0785,0.57023,NaN,0.90512,1.4099,0.56005,NaN,NaN,NaN,NaN,NaN,1.2913,NaN,NaN,0.95203,0.55533,1.6534,2.184,NaN,2.5889,1.2194,0.39454,NaN,NaN,NaN,NaN,NaN,NaN,2.2208,0.55236,2.6476,NaN,0.98919,NaN,2.6504,NaN,NaN,NaN,5.2238,1.6596,NaN,NaN,5.473,1.0571,NaN,NaN,0.96043,NaN,3.272,NaN,NaN,1.0139,1.1316,NaN,0.67378,NaN,NaN,NaN,1.0016,NaN,NaN,1.8862,0.69683,NaN,NaN,NaN,3.7681,1.1643,1.4421,NaN,NaN,3.0929,0.56771,0.85777,NaN,1.6189,1.7076,NaN,NaN,NaN,NaN,1.8834
2.5854,2.3821,1.9483,1.8153,1.7724,1.25,1.5459,1.7275,1.301,1.4897,1.316,1.3598,1.5368,0.9769,1.5816,0.85456,1.4695,1.2469,1.9205,1.0065,1.319,0.95282,0.67673,1.9295,2.8091,1.4699,0.96318,1.3344,2.6898,1.0101,1.2517,0.62394,1.2979,1.0023,1.6524,0.84653,0.97915,1.2469,3.7403,1.3097,0.64017,1.6477,0.47866,0.96261,0.82327,0.6467,0.57139,0.9552,1.2732,0.6727,0.96231,1.6502,1.9941,1.1986,1.9599,0.82272,0.96853,1.6473,0.85412,NaN,0.4431,NaN,1.0479,1.3067,4.2213,0.65958,0.48685,1.2329,0.81133,0.63714,1.3934,2.7568,1.6438,1.6723,NaN,0.95979,NaN,1.3177,0.65467,0.96033,1.0915,1.6434,1.073,1.2242,2.0565,NaN,0.81426,NaN,NaN,NaN,0.69597,1.3662,0.75997,NaN,0.52913,NaN,1.3627,NaN,1.4178,1.2464,1.1194,0.82529,2.4438,2.0218,0.48274,NaN,1.1488,NaN,1.1574,NaN,NaN,1.1463,0.93282,0.78421,1.0516,2.6265,NaN,2.3938,0.99241,8.2344,NaN,3.0342,NaN,6.7577,NaN,0.44318,1.9592,0.68929,2.5706,0.77159,6.8561,NaN,1.5626,0.66093,NaN,NaN,NaN,6.0477,NaN,1.4722,NaN,NaN,2.6074,1.1863,1.4025,2.1236,NaN,2.8235,3.3789,0.40055,NaN,NaN,NaN,NaN,1.6957,NaN,1.1664,0.47532,2.8512,NaN,2.0896,1.8139,0.98977,NaN,NaN,NaN,NaN,2.6745,NaN,NaN,NaN,1.5614,NaN,NaN,0.9677,NaN,NaN,1.3823,NaN,1.6611,1.2673,NaN,0.67791,NaN,NaN,NaN,1.1546,NaN,NaN,2.4071,1.7893,NaN,NaN,NaN,6.237,2.291,1.5429,NaN,NaN,1.8915,0.9998,0.99034,NaN,1.4413,NaN,NaN,NaN,NaN,NaN,1.5599
2.4034,2.169,1.7335,1.7511,1.6782,1.0713,1.6006,1.7072,1.0654,1.4039,1.397,1.257,1.2523,1.0128,1.5554,0.78301,1.0929,1.2296,1.9632,0.9773,1.4012,0.95493,0.67371,1.944,2.7009,1.0903,1.0879,1.3374,2.158,0.97852,1.2725,0.52526,1.3037,0.93563,1.685,0.78661,0.96419,1.2288,3.2345,1.3418,0.59834,1.6959,0.73162,1.0771,0.87226,0.61447,0.56353,0.94271,2.49,0.67526,1.1291,1.6961,2.311,1.3023,0.54097,2.9007,0.85765,1.6964,0.78199,NaN,0.45385,NaN,1.0371,1.3349,2.9068,0.5771,0.45027,1.2247,0.67293,0.60771,0.47154,2.9343,1.6906,1.7593,NaN,1.0767,NaN,1.3326,0.60038,1.0835,0.81083,1.6956,1.8533,1.1006,2.2039,NaN,0.69242,2.0589,1.0246,NaN,2.4402,4.5832,0.53777,NaN,1.3719,NaN,1.3147,NaN,1.5502,1.229,1.0726,0.93815,5.9918,1.6773,0.45636,NaN,1.9858,1.4136,1.0717,NaN,NaN,1.2482,0.9104,0.67864,1.0035,1.5333,NaN,2.0936,0.8266,5.0078,NaN,3.1387,NaN,1.1772,NaN,0.50413,3.0107,0.7357,2.1328,0.62245,NaN,NaN,1.71,1.1747,NaN,NaN,NaN,NaN,NaN,3.702,NaN,NaN,2.1288,0.51861,1.4064,2.138,NaN,2.3691,1.0792,0.42746,NaN,NaN,NaN,NaN,2.2427,NaN,1.0745,0.42686,2.5186,NaN,1.4568,NaN,2.4631,NaN,NaN,NaN,5.2266,2.3973,NaN,NaN,2.5548,1.8479,NaN,NaN,1.0645,NaN,2.7559,NaN,NaN,1.5391,0.6788,NaN,0.69017,NaN,2.0728,NaN,0.94446,NaN,NaN,NaN,1.3112,NaN,NaN,NaN,9.4209,2.2719,1.6071,NaN,NaN,5.3638,0.84183,0.80734,NaN,1.3163,NaN,NaN,NaN,NaN,NaN,1.7532
2.4614,2.2161,1.872,1.721,1.6304,1.2323,1.4558,1.6514,1.2392,1.4189,1.2923,1.2092,1.4565,1.0566,1.5643,0.80607,1.3554,1.1559,1.838,1.0916,1.2928,0.92996,0.73285,1.8422,2.4739,1.3546,1.0313,1.2641,2.1599,1.0926,1.1454,0.5158,1.2878,0.99087,1.591,0.79457,0.97314,1.1521,3.3936,1.2436,0.64929,1.6084,0.75723,1.0251,0.89075,0.64966,0.51559,0.95721,0.84353,0.73861,1.0267,1.5936,2.1515,1.1256,0.5477,1.1793,0.90255,1.6127,0.79902,NaN,0.59998,NaN,1.0851,1.2258,2.8914,0.54009,0.67938,1.1709,1.2546,0.69104,0.54502,3.7694,1.6077,1.9511,NaN,1.026,NaN,1.2244,0.65711,1.0262,1.0533,1.6198,0.85981,1.3575,3.2406,NaN,0.77586,NaN,NaN,NaN,1.9001,0.97669,0.55305,NaN,0.72663,NaN,4.0231,NaN,1.989,1.158,1.0229,1.2794,3.6306,2.2098,0.50132,NaN,1.35,NaN,1.0186,NaN,NaN,1.1182,0.83662,1.2443,1.5349,2.8473,NaN,2.0606,0.97255,5.3018,NaN,2.2975,2.9764,2.0142,NaN,0.73697,2.6735,0.75488,2.1194,0.59828,NaN,0.66462,2.9039,0.55203,NaN,NaN,NaN,4.2879,NaN,2.8407,NaN,NaN,0.95253,1.4161,2.0727,1.9574,NaN,2.2376,0.95331,0.41243,NaN,NaN,NaN,NaN,2.2759,3.4308,1.0333,0.48042,4.3069,NaN,0.87958,1.2549,2.7093,NaN,NaN,NaN,1.2054e+115,3.3366,NaN,NaN,NaN,3.9348,NaN,NaN,1.03,NaN,NaN,NaN,NaN,2.4079,1.0774,NaN,0.82734,NaN,2.2476,2.4388,1.8826,NaN,NaN,3.5595,2.2457,NaN,NaN,NaN,4.4191,1.7854,2.7995,NaN,NaN,2.3025,1.046,0.98577,NaN,3.3361,NaN,NaN,NaN,NaN,NaN,1.2468
2.3697,2.1232,1.8832,1.9427,1.5818,1.1427,1.6965,1.6227,1.1703,1.2555,1.3863,1.148,1.4048,0.95105,1.4672,0.71374,1.3337,1.1216,1.8709,0.99472,1.3858,0.83112,0.67516,1.8812,2.7948,1.3308,0.95817,1.2896,2.1607,0.99909,1.1476,0.60508,1.3031,1.0852,1.6923,0.70799,1.0289,1.233,2.8727,1.2398,0.61226,1.7246,0.96486,0.93547,0.84249,0.61693,0.54738,1.0106,1.3277,0.67488,0.94632,1.7062,2.4736,1.4483,0.49306,0.92546,0.90639,1.7206,0.7072,2.8125,0.46626,NaN,1.038,1.2373,2.9164,0.62106,0.46977,1.2396,0.90411,0.62322,0.62054,2.9151,1.7242,1.3419,NaN,0.94913,NaN,1.2567,0.62712,0.95454,1.0718,1.7266,0.95335,1.8758,2.1835,NaN,0.75711,NaN,NaN,NaN,0.93614,1.3575,0.61766,4.9257,0.58228,NaN,2.3993,1.9824,1.8754,1.2585,1.0807,0.94106,2.3847,3.2277,0.45612,NaN,NaN,2.8016,1.0951,NaN,NaN,1.4673,0.92418,0.9206,1.0382,2.4443,2.5731,2.0796,0.8624,4.3503,NaN,3.1817,NaN,1.4777,NaN,0.46317,2.2367,3.0497,1.8285,0.75192,NaN,NaN,1.0219,0.74018,NaN,NaN,NaN,4.7556,NaN,2.1599,NaN,NaN,0.99753,0.92823,1.52,1.9327,NaN,3.0648,1.2807,0.46561,NaN,NaN,NaN,NaN,9.1001,2.7136,1.0522,0.46548,NaN,NaN,1.0263,2.5397,3.3045,NaN,NaN,NaN,NaN,3.0549,NaN,NaN,6.2149,1.6028,NaN,NaN,0.94924,NaN,NaN,1.9741,NaN,2.5752,0.90286,NaN,0.67218,NaN,2.0839,0.91612,1.0251,NaN,NaN,1.7649,0.87019,NaN,NaN,NaN,NaN,1.7574,1.4705,NaN,NaN,2.3231,0.94878,0.85589,NaN,1.8395,NaN,NaN,NaN,NaN,NaN,2.1028
2.4729,2.2221,1.8627,1.81,1.6462,1.2118,1.5625,1.6517,1.2041,1.346,1.321,1.228,1.4209,1.0059,1.5245,0.76701,1.3513,1.1953,1.8144,1.0106,1.3208,0.91744,0.70083,1.8355,2.733,1.3498,0.98688,1.2697,3.171,1.0064,1.1499,0.96946,1.2692,0.97777,1.5292,0.75732,0.98728,1.1704,3.7493,1.2918,0.69512,1.5536,1.3682,0.99005,0.85199,0.68663,0.53433,0.92667,1.484,0.68857,0.95577,1.5635,2.9145,2.7198,0.54664,1.0142,0.85678,1.546,0.76065,NaN,1.4703,NaN,1.0048,1.2769,4.2583,0.54262,1.6577,1.1694,0.98578,0.69524,0.53115,6.8711,1.5605,2.7232,NaN,0.97647,NaN,1.2858,0.6882,0.95365,1.2761,1.552,1.0903,1.138,6.7718,NaN,0.7239,7.1321,1.5666,NaN,1.7325,0.88986,0.53846,5.2451,1.0194,NaN,2.3395,2.4978,2.8864,1.1744,1.0519,0.99954,2.5758,1.7939,1.3404,NaN,NaN,2.1971,1.0398,NaN,NaN,0.97533,0.86808,0.98943,1.0857,2.4472,NaN,2.5679,0.90322,4.7805,NaN,3.3054,NaN,4.9367,NaN,0.53746,2.3499,0.76561,2.0899,0.84601,NaN,NaN,1.1325,0.54259,NaN,NaN,NaN,4.5152,NaN,2.6356,NaN,NaN,1.2328,1.4631,1.4419,1.8143,NaN,2.1825,1.2587,0.48406,NaN,NaN,NaN,NaN,2.3581,7.5543,1.0505,0.57676,NaN,NaN,0.94849,NaN,1.868,NaN,NaN,NaN,5.6831,3.7749,NaN,NaN,NaN,1.2628,NaN,NaN,0.96297,NaN,4.6938,NaN,NaN,3.5307,5.6793,NaN,0.74704,NaN,3.0021,0.94246,1.0846,NaN,NaN,NaN,0.72598,NaN,NaN,NaN,NaN,1.6583,1.1206,NaN,NaN,2.1871,1.0732,0.96856,NaN,1.0712,1.5368,NaN,NaN,NaN,NaN,2.2585
2.4439,2.2309,1.8162,1.8116,1.6577,1.1747,1.519,1.6818,1.1533,1.3547,1.2731,1.2309,1.3165,0.99841,1.5551,0.76661,1.243,1.1983,1.9007,0.98721,1.2755,0.87979,0.72739,1.8915,2.8406,1.2405,1.2002,1.2355,5.8446,0.98823,1.2311,0.6177,1.2287,0.96336,1.6779,0.76262,0.98626,1.1764,3.5889,1.2798,0.65665,1.6838,0.74746,1.1777,0.87756,0.65402,0.52726,0.90007,0.99148,0.72238,1.2154,1.681,2.557,1.2802,0.63745,1.3803,0.86391,1.6823,0.77075,NaN,0.43607,NaN,1.0619,1.2841,3.833,0.61925,0.43864,1.1717,1.3806,0.65554,0.61668,3.5034,1.6798,1.0187,NaN,1.2192,NaN,1.2771,0.65327,1.21,3.9682,1.679,1.4015,4.9183,2.5897,NaN,0.69288,NaN,4.3741,NaN,2.4812,1.0109,0.62107,8.083,1.7928,NaN,2.2246,3.3617,1.5337,1.1846,1.1119,1.459,2.4933,1.715,0.43763,NaN,1.7469,NaN,1.0975,NaN,13.156,1.0866,0.90921,1.4233,1.651,2.3208,NaN,2.3753,1.0604,5.4087,NaN,3.0796,2.3111,4.7739,NaN,0.41722,2.0992,0.79865,3.9984,0.84808,2.8928,1.3537,2.0753,0.64506,NaN,NaN,NaN,5.079,2.3978,2.0844,NaN,NaN,1.7176,0.45318,1.4113,1.7169,NaN,4.554,1.4425,0.45825,NaN,NaN,NaN,NaN,1.7412,3.65,1.1082,0.44074,2.5157,NaN,1.0573,1.2484,2.839,NaN,NaN,NaN,4.3371,3.0412,NaN,NaN,NaN,1.7898,NaN,NaN,1.1855,NaN,NaN,NaN,NaN,6.4286,0.97708,NaN,0.71325,NaN,2.5998,1.1312,1.1362,NaN,NaN,NaN,0.59708,NaN,NaN,NaN,7.025,3.0335,3.081,NaN,NaN,4.3697,1.2069,1.0373,NaN,2.0816,NaN,NaN,NaN,NaN,NaN,1.439
2.4438,2.2443,1.8018,1.797,1.6627,1.1029,1.5071,1.6641,1.1588,1.3241,1.2999,1.2656,1.3476,0.98828,1.5187,0.71049,1.2627,1.1772,1.8329,1.0152,1.2992,0.9502,0.66792,1.8441,2.7285,1.2579,1.1741,1.2229,2.1796,1.0174,1.1381,0.65434,1.2034,0.94825,1.611,0.71241,0.96116,1.185,3.097,1.2786,0.64346,1.6127,0.42087,1.1814,0.84847,0.64248,0.52308,0.90316,0.96164,0.66648,1.1783,1.6277,2.4174,1.2043,0.61547,2.5085,0.89714,1.5395,0.70767,4.8418,0.45972,NaN,1.0413,1.2799,3.3366,3.2025,0.46105,1.1808,1.0141,0.6395,0.64231,3.1313,1.6141,1.8857,NaN,1.189,NaN,1.2787,0.64479,1.1655,1.7931,1.6123,0.98428,1.1968,2.211,NaN,0.75376,3.3566,2.3811,NaN,1.2512,0.93506,0.58852,4.6956,1.3395,NaN,2.2369,1.6566,2.0934,1.1796,5.1264,1.1445,3.9364,2.3699,0.46825,NaN,3.9197,NaN,1.1774,NaN,3.2013,1.0599,1.3265,1.0591,1.2178,2.7289,NaN,2.209,1.0212,5.2081,NaN,3.0605,3.6462,1.2627,NaN,0.44922,1.7926,1.1132,2.1932,0.84729,3.8039,1.5855,1.5811,0.64572,NaN,NaN,NaN,6.2166,NaN,4.1528,NaN,NaN,0.90692,0.488,1.448,3.365,NaN,3.5135,1.6843,0.43149,NaN,NaN,NaN,NaN,2.2395,4.6309,1.1723,0.45414,NaN,4.0614,0.9095,2.8993,2.3417,NaN,NaN,NaN,5.1429,3.0935,NaN,NaN,NaN,2.602,NaN,NaN,1.1605,NaN,5.1149,NaN,NaN,4.2221,1.4933,NaN,0.76951,NaN,2.4873,NaN,1.2853,NaN,NaN,3.964,0.79303,NaN,NaN,NaN,5.282,2.4878,1.7215,NaN,NaN,1.8112,1.1753,1.0232,NaN,2.2065,2.8742,NaN,NaN,NaN,NaN,1.4036
2.4488,2.2158,1.8653,1.8717,1.6273,1.1764,1.5794,1.6484,1.2103,1.315,1.3367,1.2301,1.4251,1.0171,1.492,0.77498,1.3386,1.1969,1.8715,1.0364,1.3367,0.8668,0.72294,1.8627,2.6899,1.3395,1.0457,1.2563,2.4808,1.0341,1.1838,0.73365,1.2492,1.031,1.6483,0.77967,1.1,1.1556,2.9324,1.2435,0.6414,1.6258,0.49133,1.0656,0.8681,0.63015,0.5121,0.9666,1.1119,0.7251,1.0646,1.6198,3.0854,1.2726,0.66992,1.0428,0.87793,1.6197,0.7803,2.3187,4.2817,7.7964,1.0439,1.2449,2.9928,0.7059,0.88912,1.1605,1.0558,0.64249,0.62324,2.9564,1.6206,2.4559,NaN,1.0496,NaN,1.2517,0.63561,1.061,1.5889,1.6246,1.0858,1.2904,2.6309,NaN,0.79975,7.7898,2.1079,NaN,1.299,1.1023,0.88629,4.6083,0.66846,NaN,1.9487,0.79928,2.1655,1.1544,1.1773,1.0557,4.5752,2.2932,2.7322,NaN,1.6491,NaN,1.2216,NaN,NaN,3.8201,1.0921,1.0587,1.2163,2.5182,1.0913,2.3094,0.88083,5.6456,NaN,2.9431,2.0707,1.2714,NaN,0.91905,2.0931,2.335,2.6525,0.98846,NaN,1.3744,1.8891,0.67752,NaN,NaN,NaN,7.0736,1.5418,1.3195,NaN,NaN,1.1134,0.78781,1.5532,1.8594,NaN,3.6804,3.8905,0.46121,NaN,NaN,NaN,NaN,NaN,NaN,1.6572,0.69396,NaN,NaN,1.0969,1.4748,1.3254,NaN,NaN,NaN,5.1609,2.5702,NaN,NaN,5.1487,2.1128,NaN,NaN,1.0532,NaN,4.8523,5.957,NaN,1.823,0.88561,NaN,0.73317,NaN,3.1141,3.184,1.2659,NaN,NaN,NaN,1.6264,NaN,NaN,NaN,5.0485,2.2635,3.1315,NaN,NaN,2.3393,0.99139,0.89545,NaN,2.1339,2.181,NaN,NaN,NaN,NaN,1.4752
