1,3.1426,1.1146,5.2065,3.2437
2,2.4761,0.88043,4.1128,3.9274
3,2.3171,0.82254,3.8423,3.9122
4,2.2282,0.79433,3.7106,3.9448
5,2.1941,0.78404,3.6625,4.0083
6,2.1738,0.78005,3.6438,3.979
7,2.1598,0.77948,3.6412,3.9826
8,2.159,0.7816,3.6511,4.2364
9,2.1594,0.78325,3.6588,4.1914
10,2.1573,0.78292,3.6572,4.3972
11,2.1548,0.78234,3.6545,4.2332
12,2.1529,0.78227,3.6542,4.2084
13,2.1541,0.78334,3.6592,4.1321
14,2.1577,0.78477,3.6659,4.1418
15,2.1599,0.78527,3.6682,4.2351
16,2.1596,0.78552,3.6694,4.2544
17,2.1603,0.78583,3.6709,4.2143
18,2.1618,0.78676,3.6752,4.2663
19,2.1602,0.78677,3.6753,4.2728
20,2.1606,0.78679,3.6753,4.3032
