22.201,21.673,21.986,21.451,21.886,21.62,22.386,20.62,20.444
22.051,21.554,21.772,21.299,21.509,21.524,22.215,20.989,20.682
21.982,21.455,21.679,21.209,21.307,21.393,22.065,21.008,20.743
21.888,21.399,21.578,21.158,21.23,21.393,21.954,20.704,20.519
21.826,21.321,21.518,21.033,21.106,21.284,21.724,20.285,20.126
21.801,21.284,21.433,20.961,21.027,21.181,21.412,19.885,19.655
21.736,21.262,21.386,20.905,20.976,21.177,21.322,19.608,19.3
21.614,21.145,21.223,20.801,20.832,20.991,21.138,19.376,18.977
21.501,21.062,21.062,20.659,20.72,20.833,20.904,19.319,18.898
21.44,20.996,20.953,20.581,20.66,20.8,20.931,19.346,19.026
21.334,20.923,20.86,20.514,20.579,20.733,20.746,19.132,18.74
21.26,20.851,20.802,20.383,20.512,20.648,20.582,18.688,18.327
21.204,20.759,20.722,20.302,20.442,20.625,20.225,18.482,18.158
21.132,20.694,20.666,20.225,20.379,20.534,19.866,18.409,18.092
21.048,20.616,20.607,20.157,20.315,20.48,19.605,18.325,18.015
20.995,20.567,20.561,20.092,20.393,20.403,19.478,18.055,17.746
20.927,20.506,20.496,20.034,20.38,20.334,19.384,17.987,17.669
20.874,20.453,20.443,19.991,20.183,20.282,19.642,17.955,17.7
20.833,20.436,20.411,19.972,20.355,20.226,19.923,17.859,17.573
20.813,20.373,20.365,19.917,20.193,20.178,19.941,17.676,17.424
20.739,20.335,20.323,19.855,20.23,20.114,19.821,17.358,17.154
20.604,20.214,20.233,19.738,19.908,19.961,19.626,17.125,16.912
20.516,20.136,20.134,19.607,19.778,19.883,19.436,16.815,16.648
20.471,20.033,20.059,19.49,19.654,19.732,19.255,16.583,16.374
20.372,19.975,19.984,19.396,19.578,19.672,19.203,16.444,16.261
20.323,19.91,19.923,19.35,19.52,19.573,19.148,16.413,16.224
20.264,19.849,19.856,19.291,19.457,19.538,19.136,16.349,16.201
20.23,19.853,19.864,19.26,19.468,19.529,19.18,16.436,16.23
20.18,19.817,19.832,19.233,19.443,19.478,19.215,16.465,16.23
20.17,19.777,19.796,19.191,19.419,19.424,19.004,16.262,16.126
20.11,19.721,19.704,19.117,19.31,19.349,18.649,16.074,15.875
20.071,19.667,19.661,19.052,19.25,19.281,18.432,16.044,15.82
19.988,19.601,19.585,18.975,19.178,19.238,18.31,15.846,15.634
19.918,19.512,19.509,18.897,19.092,19.157,18.176,15.699,15.486
19.85,19.447,19.437,18.818,19.019,19.042,17.812,15.699,15.395
19.769,19.366,19.373,18.747,18.965,18.965,17.688,15.569,15.346
19.703,19.316,19.302,18.669,19.07,18.902,17.568,15.35,15.222
19.593,19.207,19.203,18.573,18.875,18.796,17.316,15.12,15.118
19.512,19.139,19.128,18.501,18.695,18.739,17.238,15.151,15.118
19.451,19.069,19.042,18.422,18.644,18.629,17.175,15.118,15.085
19.378,18.995,18.982,18.382,18.589,18.567,17.131,15.118,15.049
19.292,18.919,18.904,18.288,18.513,18.492,17.11,15.124,15.115
19.241,18.863,18.864,18.263,18.491,18.438,17.102,15.14,15.098
19.199,18.786,18.779,18.187,18.424,18.374,17.037,15.108,14.962
19.149,18.74,18.737,18.142,18.36,18.319,16.985,15.097,14.899
19.068,18.699,18.681,18.088,18.309,18.299,16.949,15.118,14.989
19.029,18.666,18.642,18.057,18.287,18.267,16.901,15.049,14.938
18.975,18.588,18.58,18.016,18.231,18.16,16.835,14.914,14.814
18.926,18.541,18.531,17.961,18.194,18.166,16.793,14.819,14.731
18.854,18.491,18.478,17.912,18.145,18.107,16.708,14.819,14.65
18.808,18.448,18.436,17.863,18.092,18.034,16.634,14.687,14.54
18.762,18.384,18.384,17.813,18.031,17.963,16.59,14.687,14.522
18.718,18.35,18.361,17.789,18.067,17.974,16.567,14.616,14.515
18.662,18.299,18.288,17.722,17.988,17.893,16.503,14.536,14.451
18.636,18.27,18.267,17.695,17.95,17.867,16.467,14.581,14.471
18.729,18.379,18.607,17.763,18.285,18.276,16.482,14.644,14.521
18.877,18.598,18.695,17.895,18.532,18.462,16.566,14.601,14.487
18.695,18.333,18.359,17.738,18.177,18.039,16.44,14.476,14.396
18.549,18.199,18.217,17.62,17.896,17.895,16.316,14.366,14.275
18.444,18.091,18.101,17.528,17.776,17.761,16.192,14.244,14.152
18.37,18.029,18.062,17.445,17.734,17.7,16.134,14.197,14.073
18.586,18.225,18.589,17.58,18.201,18.278,16.169,14.216,14.099
18.53,18.171,18.277,17.562,18.222,18.046,16.189,14.125,14.056
18.348,17.971,18.039,17.411,17.789,17.721,16.059,13.981,13.897
18.245,17.877,17.943,17.321,17.76,17.645,15.98,13.981,13.841
18.234,17.86,18.059,17.271,17.694,17.742,15.921,13.869,13.789
18.433,18.181,18.403,17.436,17.965,18.122,16.069,13.899,13.773
18.296,18.007,18.084,17.363,18.012,17.86,16.065,13.921,13.806
18.216,17.906,17.984,17.312,17.706,17.755,16.01,13.905,13.798
18.153,17.834,17.904,17.26,17.583,17.668,15.971,13.854,13.739
18.234,17.828,17.891,17.224,17.566,17.652,15.943,13.811,13.684
18.151,17.759,17.845,17.189,17.529,17.598,15.89,13.763,13.637
18.126,17.88,18.103,17.229,17.761,17.868,15.877,13.743,13.609
18.317,18.105,18.227,17.335,17.867,17.959,15.985,13.723,13.6
18.167,17.934,17.973,17.252,17.662,17.757,15.992,13.695,13.569
18.137,17.869,18.116,17.328,17.675,17.806,16.04,13.925,13.745
20.79,19.6,20.957,19.818,19.868,20.158,19.02,17.635,16.556
22.22,20.863,21.377,20.213,20.291,20.488,20.95,19.506,18.218
22.632,21.48,22.266,20.627,20.635,20.919,21.56,20.074,18.824
22.848,21.779,22.542,21.057,21.08,21.246,21.978,20.52,19.266
22.894,21.982,22.811,21.38,21.4,21.566,22.354,20.898,19.739
23.084,22.262,23.084,21.675,21.756,21.848,22.607,21.277,20.03
23.333,22.55,23.357,21.895,22.105,22.129,22.833,21.495,20.371
23.863,22.837,23.621,22.221,22.32,22.455,23.149,22.156,20.857
24.123,23.156,23.893,22.583,22.691,22.843,23.598,22.597,21.199
24.537,23.496,24.229,22.93,23.043,23.203,23.98,23.075,21.687
24.446,23.467,24.172,23.203,23.34,23.392,24.444,23.554,22.057
24.884,23.218,23.809,23.152,23.431,23.239,24.491,23.874,22.314
25.012,23.286,23.886,23.364,23.629,23.383,24.132,24.203,22.634
25.201,23.367,24.01,23.45,23.68,23.413,23.798,24.288,22.836
25.324,23.448,24.089,23.542,23.788,23.51,23.84,23.572,22.673
25.507,23.658,24.252,23.76,24.041,23.703,23.957,22.78,22.518
25.904,23.823,24.455,24.027,24.346,23.961,24.169,22.638,22.596
25.927,24.052,24.697,24.222,24.507,24.1,24.418,22.701,22.748
25.76,23.84,24.553,23.833,24.144,23.771,24.085,22.501,22.449
25.422,23.621,24.204,23.449,23.74,23.324,23.659,22.054,22.056
24.93,23.371,24.072,23.103,23.341,23.027,23.33,21.734,21.706
