temp,hum,light,vol
0.0166402429834,0.769443596891,0.0567626403668,0.941832868999
0.0166402429834,0.772353435005,0.0567626403668,0.922802517726
0.0160793359166,0.774678892124,0.0567626403668,0.941832868999
0.0160793359166,0.779326358686,0.0567626403668,0.941832868999
0.0160793359166,0.778745425366,0.0567626403668,0.903949055853
0.0159858514054,0.779907292006,0.0567626403668,0.922802517726
0.0160793359166,0.778745425366,0.0567626403668,0.922802517726
0.015705397872,0.777585282563,0.0567626403668,0.922802517726
0.015705397872,0.777004349243,0.0567626403668,0.922802517726
0.0155184288497,0.775842482602,0.0567626403668,0.903949055853
0.0155184288497,0.775261549282,0.0567626403668,0.922802517726
0.0154249443386,0.774097958804,0.0567626403668,0.922802517726
0.0153314598274,0.771772501685,0.0567626403668,0.922802517726
0.0155184288497,0.771772501685,0.0567626403668,0.922802517726
0.0153314598274,0.770608911207,0.0567626403668,0.922802517726
0.0152379753163,0.770608911207,0.0567626403668,0.922802517726
0.0151444908051,0.771189844527,0.0567626403668,0.922802517726
0.015051006294,0.770026254049,0.0567626403668,0.922802517726
0.0149575217828,0.769443596891,0.0567626403668,0.922802517726
0.0148640372717,0.770026254049,0.0567626403668,0.922802517726
0.0147705527606,0.770608911207,0.0567626403668,0.922802517726
0.0148640372717,0.770608911207,0.0567626403668,0.922802517726
0.0146770682494,0.775261549282,0.0567626403668,0.922802517726
0.0146770682494,0.776423415922,0.0567626403668,0.941832868999
0.0147705527606,0.779907292006,0.0567626403668,0.922802517726
0.0146770682494,0.779907292006,0.0567626403668,0.922802517726
0.0145835837383,0.779907292006,0.0567626403668,0.922802517726
0.0145835837383,0.779907292006,0.0567626403668,0.922802517726
0.0145835837383,0.778745425366,0.0567626403668,0.922802517726
0.0145835837383,0.777004349243,0.0567626403668,0.922802517726
0.0145835837383,0.777004349243,0.0567626403668,0.922802517726
0.014396614716,0.776423415922,0.0567626403668,0.922802517726
0.0145835837383,0.775261549282,0.0567626403668,0.922802517726
0.0144900992271,0.774097958804,0.0567626403668,0.922802517726
0.014396614716,0.773517025483,0.0567626403668,0.922802517726
0.014396614716,0.772353435005,0.0567626403668,0.922802517726
0.0145835837383,0.771772501685,0.0567626403668,0.922802517726
0.014396614716,0.770608911207,0.0567626403668,0.922802517726
0.0142096456937,0.770608911207,0.0567626403668,0.922802517726
0.0142096456937,0.770608911207,0.0567626403668,0.922802517726
0.0142096456937,0.770608911207,0.0567626403668,0.922802517726
0.0140226766714,0.769443596891,0.0567626403668,0.922802517726
0.0140226766714,0.769443596891,0.0567626403668,0.922802517726
0.0139291921603,0.769443596891,0.0567626403668,0.922802517726
0.0139291921603,0.769443596891,0.0567626403668,0.922802517726
0.0138357076491,0.774678892124,0.0567626403668,0.922802517726
0.013742223138,0.775261549282,0.0567626403668,0.922802517726
0.0136487386268,0.775842482602,0.0567626403668,0.922802517726
0.0136487386268,0.777585282563,0.0567626403668,0.903949055853
0.0135552541157,0.779907292006,0.0567626403668,0.922802517726
0.0135552541157,0.779907292006,0.0567626403668,0.903949055853
0.0136487386268,0.777004349243,0.0567626403668,0.922802517726
0.0136487386268,0.776423415922,0.0567626403668,0.922802517726
0.0136487386268,0.774097958804,0.0567626403668,0.922802517726
0.0136487386268,0.772936092163,0.0567626403668,0.922802517726
0.013742223138,0.772353435005,0.0567626403668,0.922802517726
0.0135552541157,0.772353435005,0.0567626403668,0.922802517726
0.0133682850934,0.771772501685,0.0567626403668,0.922802517726
0.0132748005823,0.771772501685,0.0567626403668,0.922802517726
0.0132748005823,0.770608911207,0.0567626403668,0.922802517726
0.0132748005823,0.770608911207,0.0567626403668,0.922802517726
0.0133682850934,0.770608911207,0.0567626403668,0.903949055853
0.0131813160711,0.769443596891,0.0567626403668,0.922802517726
0.0131813160711,0.770026254049,0.0567626403668,0.903949055853
0.0131813160711,0.770026254049,0.0567626403668,0.922802517726
0.0129943470488,0.770026254049,0.0567626403668,0.922802517726
0.0127138935154,0.770608911207,0.0567626403668,0.922802517726
0.0128073780266,0.771772501685,0.0567626403668,0.922802517726
0.0129008625377,0.772936092163,0.0567626403668,0.941832868999
0.0128073780266,0.774097958804,0.0567626403668,0.903949055853
0.0128073780266,0.775261549282,0.0567626403668,0.922802517726
0.0128073780266,0.776423415922,0.0567626403668,0.922802517726
0.0128073780266,0.777004349243,0.0567626403668,0.941832868999
0.0127138935154,0.778164492045,0.0567626403668,0.922802517726
0.0127138935154,0.779907292006,0.0567626403668,0.922802517726
0.0127138935154,0.779326358686,0.0567626403668,0.903949055853
0.0126204090043,0.780486501489,0.0567626403668,0.922802517726
0.0127138935154,0.779907292006,0.0567626403668,0.922802517726
0.0127138935154,0.779907292006,0.0567626403668,0.922802517726
0.0127138935154,0.781648368129,0.0567626403668,0.903949055853
0.0126204090043,0.779907292006,0.0567626403668,0.922802517726
0.0127138935154,0.778745425366,0.0567626403668,0.922802517726
0.0127138935154,0.779326358686,0.0567626403668,0.922802517726
0.0126204090043,0.776423415922,0.0567626403668,0.922802517726
0.0125269244931,0.775261549282,0.0567626403668,0.922802517726
0.0126204090043,0.775261549282,0.0567626403668,0.922802517726
0.0127138935154,0.775261549282,0.0567626403668,0.922802517726
0.0127138935154,0.773517025483,0.0567626403668,0.903949055853
0.0125269244931,0.772936092163,0.0567626403668,0.922802517726
0.0126204090043,0.772936092163,0.0567626403668,0.922802517726
0.012433439982,0.772936092163,0.0567626403668,0.922802517726
0.0125269244931,0.772936092163,0.0567626403668,0.922802517726
0.012433439982,0.772353435005,0.0567626403668,0.903949055853
0.0123399554708,0.771772501685,0.0567626403668,0.922802517726
0.0121529864486,0.771772501685,0.0567626403668,0.922802517726
0.0121529864486,0.771772501685,0.0567626403668,0.922802517726
0.0118725329151,0.770608911207,0.0567626403668,0.922802517726
0.011779048404,0.771189844527,0.0567626403668,0.922802517726
0.0118725329151,0.774097958804,0.0567626403668,0.922802517726
0.011779048404,0.775261549282,0.0567626403668,0.922802517726
0.0116855638928,0.775842482602,0.0567626403668,0.922802517726
0.011779048404,0.776423415922,0.0567626403668,0.903949055853
0.011779048404,0.777585282563,0.0567626403668,0.903949055853
0.0116855638928,0.778745425366,0.0567626403668,0.922802517726
0.0116855638928,0.779326358686,0.0567626403668,0.922802517726
0.011779048404,0.779326358686,0.0567626403668,0.922802517726
0.011779048404,0.780486501489,0.0567626403668,0.903949055853
0.011779048404,0.778745425366,0.0567626403668,0.922802517726
0.011779048404,0.777585282563,0.0567626403668,0.922802517726
0.0114985948706,0.776423415922,0.0567626403668,0.922802517726
0.0114051103594,0.774678892124,0.0567626403668,0.903949055853
0.0114051103594,0.773517025483,0.0567626403668,0.922802517726
0.0113116258483,0.771772501685,0.0567626403668,0.922802517726
0.0112181413371,0.771772501685,0.0567626403668,0.922802517726
0.011124656826,0.771772501685,0.0567626403668,0.922802517726
0.011124656826,0.771772501685,0.0567626403668,0.903949055853
0.0110311723148,0.771189844527,0.0567626403668,0.922802517726
0.0109376878037,0.771189844527,0.0567626403668,0.903949055853
0.0106572342703,0.772936092163,0.0567626403668,0.903949055853
0.0106572342703,0.773517025483,0.0567626403668,0.922802517726
0.0106572342703,0.774678892124,0.0567626403668,0.903949055853
0.0106572342703,0.775261549282,0.0567626403668,0.903949055853
0.0106572342703,0.776423415922,0.0567626403668,0.903949055853
0.0105637497591,0.779326358686,0.0567626403668,0.922802517726
0.0106572342703,0.778745425366,0.0567626403668,0.922802517726
0.0106572342703,0.779907292006,0.0567626403668,0.922802517726
0.0105637497591,0.779907292006,0.0567626403668,0.903949055853
0.0106572342703,0.779907292006,0.0567626403668,0.903949055853
0.0106572342703,0.779907292006,0.0567626403668,0.922802517726
0.010470265248,0.779326358686,0.0567626403668,0.941832868999
0.0105637497591,0.777004349243,0.0567626403668,0.922802517726
