4.4701,10.421
5.3572,10.071
4.7543,9.9205
4.7649,9.817
4.7711,9.6861
5.497,9.5877
5.3631,9.4839
4.9761,9.3631
4.7209,9.2738
5.2285,9.1493
5.5267,9.0497
5.2784,8.9642
5.649,8.8535
5.6256,8.735
5.2273,8.6364
5.139,9.0171
5.1723,8.9865
5.7045,8.6234
5.2123,8.6222
5.7454,8.7066
5.0132,8.5537
5.8431,8.0402
5.7327,7.8614
5.3212,7.817
5.2922,7.6429
5.3847,7.6034
5.518,7.6572
5.2367,8.6581
5.7929,7.6174
5.4938,7.3927
6.6185,7.2779
6.2846,7.1698
6.0139,7.0564
5.9181,6.9892
5.8653,6.8836
5.9707,6.8125
5.7177,6.6985
6.3991,6.5844
5.7519,6.499
5.9686,6.3915
6.5839,6.2969
5.9018,6.2399
6.0613,6.1116
6.1642,6.0036
6.4689,5.8932
7.0234,5.7926
6.3622,5.684
6.8053,5.6016
7.2171,5.497
6.5518,5.4
6.8398,5.2935
7.0878,5.1974
6.7318,5.0924
6.6887,5.0063
7.2449,4.8935
7.0299,4.8008
7.8595,4.7229
7.1412,4.6054
7.4196,4.5074
7.2295,4.4142
7.1572,4.3074
7.6668,4.2421
7.7443,4.2855
7.7167,4.089
7.9774,3.9895
7.8848,3.8467
8.485,4.026
8.3139,3.8003
8.2374,3.4327
8.5931,3.3672
8.4361,3.224
8.3521,3.1467
8.5331,3.0411
9.0226,2.9508
9.2761,2.8517
9.4087,2.7587
9.2585,2.6639
9.0619,2.5709
9.3339,2.4888
9.5594,2.3805
9.4451,2.2839
9.4088,2.1875
10.033,2.0185
9.8712,1.9645
9.9102,1.8162
10.435,1.7245
10.687,1.6274
10.792,1.5312
11.058,1.4407
NaN,1.3406
