temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp,hum,light,vol
0.0600616310462,0.30673383137,0.350096711799,0.973273989073,0.0539854378233,0.344625786998,0.616692426584,0.973313311166,0.566037735849,0.334390733331,0.491845493562,1.0,0.0695055284599,0.33337790303,0.319987680936,1.0,0.0798520851569,0.19215327905,0.617434620174,1.0,0.0742438392193,0.685546538084,0.434122042341,1.0,0.0739982266968,0.427289795469,0.378558127161,1.0
0.0593131995066,0.316498423591,0.32946486138,0.973273989073,0.0542671009772,0.341601799599,0.591962905719,0.973313311166,0.555660377358,0.342805874978,0.464377682403,0.970515739806,0.0681079642147,0.34907672159,0.319987680936,1.0,0.0790183626901,0.19336488998,0.585554171856,1.0,0.0735901198803,0.686196434815,0.418181818182,1.0,0.0732507698615,0.427289795469,0.378558127161,1.0
0.0600616310462,0.30673383137,0.303675048356,1.0,0.0550182027208,0.3355538248,0.542503863988,1.0,0.53679245283,0.358206265095,0.436909871245,0.970515739806,0.0690396737115,0.340629049843,0.285494302433,1.0,0.0782772760529,0.203026973745,0.497882938979,0.972771426115,0.0731231774953,0.686196434815,0.370361145704,1.0,0.0725033130262,0.434473130407,0.344506517691,1.0
0.0521095459388,0.352678305191,0.241779497099,1.0,0.0493849396436,0.356708683412,0.468315301391,0.973313311166,0.493396226415,0.376374319599,0.347639484979,0.970515739806,0.059349894945,0.385181604372,0.226362796427,0.971694108711,0.0660493465393,0.267933724198,0.354420921544,0.945779248689,0.0635041643637,0.714051008723,0.290660024907,0.977728695012,0.0647484483597,0.466717329409,0.27640329875,0.97507965855
0.0512675604568,0.354069839099,0.241779497099,0.946780011391,0.0480705115923,0.356708683412,0.443585780526,0.946884050198,0.490566037736,0.373582623393,0.333905579399,0.970515739806,0.0573933050018,0.398374234601,0.216507545427,0.971694108711,0.0639187224574,0.272718560579,0.354420921544,0.945779248689,0.0615430063466,0.716632027171,0.290660024907,0.977728695012,0.0623192136449,0.483381015914,0.27640329875,0.97507965855
0.0490222658383,0.372100142732,0.21083172147,0.946780011391,0.0460988695152,0.377811329293,0.41885625966,0.946884050198,0.471698113208,0.390324790022,0.30643776824,0.941313176366,0.0559025698069,0.410349769266,0.196797043425,0.971694108711,0.0607691042493,0.296601670928,0.290660024907,0.945779248689,0.0591149059445,0.724365798275,0.258779576588,0.955641450396,0.0599834110345,0.49526154354,0.246608140463,0.97507965855
0.0438767990041,0.40666982081,0.169568020632,0.920539160883,0.0418739222073,0.410883744001,0.35085007728,0.946884050198,0.42641509434,0.418157640716,0.237768240343,0.941313176366,0.0518030480211,0.429470169159,0.157376039421,0.971694108711,0.055581497789,0.334654468414,0.20697384807,0.945779248689,0.0531380434161,0.7423549398,0.20697384807,0.955641450396,0.0543774847696,0.521326492717,0.204043628625,0.97507965855
0.0371409151485,0.458947761817,0.0947775628627,0.920539160883,0.0379306380533,0.448320272899,0.251931993818,0.920669312453,0.378301886792,0.459736691379,0.138197424893,0.941313176366,0.046026449141,0.467560117664,0.0957807206652,0.94363396707,0.04742954478,0.389009251368,0.0894146948941,0.892568554973,0.0468810154567,0.763448730854,0.127272727273,0.933756672188,0.0489584227135,0.554368457973,0.144453312051,0.950375673656
0.0357376060119,0.472652382902,0.0741457124436,0.920539160883,0.0361467714121,0.461756349286,0.227202472952,0.920669312453,0.359433962264,0.479070289063,0.103862660944,0.912392309679,0.0436040044494,0.484164043911,0.0760702186634,0.94363396707,0.0435388399347,0.424241801946,0.0465753424658,0.892568554973,0.0439859726696,0.774272296703,0.101369863014,0.933756672188,0.0454080027458,0.579051070795,0.12104283054,0.925907714095
0.0342407429329,0.482230111999,0.0599613152805,0.920539160883,0.034362904771,0.476667435354,0.202472952087,0.920669312453,0.338679245283,0.49009688828,0.0884120171674,0.912392309679,0.04052936311,0.503095879703,0.0674468740376,0.94363396707,0.0403892217267,0.440622507898,0.0326276463263,0.892568554973,0.0409975414054,0.784431111039,0.093399750934,0.933756672188,0.0432590643442,0.593118578326,0.112529928172,0.925907714095
0.0326503259114,0.499994036283,0.0599613152805,0.920539160883,0.032485150412,0.494528540785,0.202472952087,0.920669312453,0.325471698113,0.501111471588,0.0884120171674,0.912392309679,0.0382000893681,0.519617523433,0.0649830612873,0.915841915954,0.0377954184965,0.456968987552,0.0326276463263,0.892568554973,0.0397834912043,0.785699338089,0.0894146948941,0.933756672188,0.0412969901515,0.603647717426,0.112529928172,0.925907714095
0.0319954483143,0.502721442742,0.0599613152805,0.920539160883,0.0317340486683,0.494528540785,0.202472952087,0.920669312453,0.317924528302,0.503863114764,0.0884120171674,0.912392309679,0.0370820379719,0.524331625971,0.0649830612873,0.915841915954,0.0369616960297,0.458132681665,0.0326276463263,0.892568554973,0.0386628294803,0.78696756514,0.093399750934,0.933756672188,0.0404561012118,0.604816857626,0.112529928172,0.950375673656
0.0295630458109,0.517718202456,0.0599613152805,0.894551437551,0.0299501820272,0.503443864786,0.202472952087,0.920669312453,0.299056603774,0.512110033685,0.0884120171674,0.883706190286,0.0339142256829,0.549030094831,0.0674468740376,0.915841915954,0.0343678927995,0.479089443583,0.0326276463263,0.866307057509,0.0360479521241,0.798988797823,0.093399750934,0.912055954353,0.0375597059749,0.622333328748,0.112529928172,0.925907714095
0.0290952760987,0.523161087941,0.0625402965828,0.894551437551,0.0296685188733,0.50938306306,0.214837712519,0.920669312453,0.295283018868,0.520352947302,0.0884120171674,0.912392309679,0.0337278837835,0.551375146566,0.0674468740376,0.915841915954,0.0339047136513,0.487221611853,0.0326276463263,0.866307057509,0.0350206788771,0.803408095596,0.093399750934,0.912055954353,0.0367188170352,0.631655502524,0.112529928172,0.925907714095
0.0283468445592,0.532683155681,0.0625402965828,0.894551437551,0.0290113048477,0.515317910272,0.214837712519,0.894712002574,0.291509433962,0.525840212441,0.0884120171674,0.912392309679,0.0327961742867,0.561931307812,0.0674468740376,0.915841915954,0.0327930836955,0.495346934864,0.0326276463263,0.84030344709,0.034273571061,0.803408095596,0.093399750934,0.912055954353,0.0356910638866,0.63631143144,0.112529928172,0.901675779867
0.0281597366743,0.532683155681,0.0625402965828,0.894551437551,0.0288235294118,0.521252757485,0.214837712519,0.894712002574,0.289622641509,0.525840212441,0.0884120171674,0.912392309679,0.0327961742867,0.560758781944,0.0674468740376,0.915841915954,0.0326078120362,0.498824326683,0.0326276463263,0.84030344709,0.034180182584,0.807192351421,0.093399750934,0.912055954353,0.035784495991,0.633983466982,0.112529928172,0.925907714095
0.0260079959982,0.551695484671,0.0625402965828,0.894551437551,0.0259130101552,0.544939933603,0.214837712519,0.894712002574,0.267924528302,0.54365580028,0.0884120171674,0.883706190286,0.0300942167461,0.58299563217,0.0674468740376,0.888317955363,0.0301066446357,0.519657873931,0.0326276463263,0.866307057509,0.0312851397968,0.819778065837,0.093399750934,0.912055954353,0.0331683970674,0.651427726504,0.112529928172,0.901675779867
0.0259144420557,0.551695484671,0.0625402965828,0.894551437551,0.0264763364629,0.533105047666,0.214837712519,0.894712002574,0.266037735849,0.545025613913,0.0918454935622,0.912392309679,0.0300010457964,0.58182653474,0.0674468740376,0.888317955363,0.0297361013171,0.520814722784,0.0326276463263,0.84030344709,0.0310983628428,0.818520979873,0.093399750934,0.912055954353,0.0328881007541,0.652586550761,0.112529928172,0.901675779867
0.0257273341709,0.546268502431,0.0625402965828,0.894551437551,0.0261946733091,0.534584408408,0.214837712519,0.894712002574,0.262264150943,0.54365580028,0.0884120171674,0.912392309679,0.0297215329473,0.580657437311,0.0674468740376,0.888317955363,0.0289950146799,0.524281846714,0.0326276463263,0.866307057509,0.0305380319808,0.819150451279,0.093399750934,0.912055954353,0.0326078044409,0.652586550761,0.112529928172,0.901675779867
0.0225465001279,0.554406987886,0.0599613152805,0.868774653532,0.0230963786166,0.546419294345,0.202472952087,0.894712002574,0.229245283019,0.555968101767,0.0884120171674,0.883706190286,0.0262742078092,0.59233812629,0.0674468740376,0.888317955363,0.025567488983,0.531209249315,0.0326276463263,0.866307057509,0.0269892698546,0.824800839147,0.093399750934,0.890557702927,0.0284033597422,0.673459141989,0.112529928172,0.901675779867
0.021704514646,0.5571184911,0.0599613152805,0.868774653532,0.0220636137191,0.553807395933,0.202472952087,0.894712002574,0.22358490566,0.555968101767,0.0884120171674,0.912392309679,0.0256220111615,0.591172457299,0.0649830612873,0.888317955363,0.0245484948568,0.535822954209,0.0326276463263,0.84030344709,0.0260553850845,0.827937055088,0.0894146948941,0.890557702927,0.0278427671157,0.668827283606,0.112529928172,0.901675779867
0.0209560831064,0.563893273325,0.0599613152805,0.868774653532,0.0215002874114,0.55085302551,0.214837712519,0.894712002574,0.217924528302,0.555968101767,0.0884120171674,0.855301767647,0.0249698145138,0.593503795281,0.0649830612873,0.888317955363,0.0240853157086,0.540433236473,0.0326276463263,0.84030344709,0.0251215003145,0.828564669645,0.0894146948941,0.890557702927,0.0267215818627,0.675773351856,0.112529928172,0.877640533417
0.0209560831064,0.559829994315,0.0599613152805,0.894551437551,0.0215941751293,0.547894304026,0.214837712519,0.894712002574,0.21320754717,0.558699718427,0.0884120171674,0.883706190286,0.0247834726144,0.593503795281,0.0649830612873,0.861017403543,0.0239000440493,0.539279810249,0.0326276463263,0.84030344709,0.0249347233605,0.829190427355,0.0894146948941,0.912055954353,0.0267215818627,0.673459141989,0.112529928172,0.901675779867
0.0196463279123,0.56660477654,0.0625402965828,0.868774653532,0.0199041962062,0.556761766357,0.214837712519,0.894712002574,0.201886792453,0.562797143418,0.0884120171674,0.883706190286,0.0231995664699,0.600501237666,0.0649830612873,0.888317955363,0.0224178707749,0.545040096107,0.0326276463263,0.84030344709,0.0231603422974,0.833576301868,0.0894146948941,0.912055954353,0.0254135324009,0.674614527599,0.112529928172,0.877640533417
