0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,3.0,6.0,7.0,1.0,2.0,3.0,4.0,7.0,8.0
0.26346146766393486,0.7037626690565729,0.6143118068633885,0.3319611832844116,0.44376221305034647,0.6072595230112661,0.4655692928172986,0.36976975321470607,0.41538694461403874,0.49353543524473,0.36325876884129576,0.4874798249528392,0.4197180524852868,0.38932712031033506,0.5351072970297471,0.3965611668153137,0.3819901573339547,0.4427262340579816,0.4157261921358944,0.4307078948916832,0.35675516096377224
0.44441199525033853,0.3645307539695897,0.34042702137485265,0.4686756768864252,0.23942017361565482,0.30292132203482175,0.22957337175631176,0.28339934761332053,0.3499248687476127,0.30409388282574773,0.3387282358645117,0.3054073676073478,0.34807218176806226,0.2620463426794994,0.31694883358530074,0.33786024263386333,0.38701110274892275,0.38536516837012225,0.3001941209473789,0.3207506814442798,0.2905770615530076
inf,0.5294271611886302,0.6441790591608509,inf,0.7129662199591156,0.6278654460495843,0.7019295527376801,0.7959410916983408,0.8283361801856867,0.6614701466516627,0.8396449980280654,0.7446389718853117,0.8030304199087547,0.7585624335027479,0.6119272101233316,0.8206394834990255,0.8760399058571451,0.8479452836628161,0.770044221018181,0.7618922259231063,0.8201703656619459
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,-inf,-inf,,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
