0
78495.0
-3378.31388571
-3104.79052499
-3005.4402568
-2700.01488228
-2566.42970601
-2432.45900286
-2308.66356873
-2184.78562005
-2080.64785822
-2003.57102373
-1883.41771134
-1802.16991189
-1754.65395179
-1647.0144185
-1582.64965469
-1547.13309653
-1458.23133768
-1407.91409291
-1373.5146647
-1313.36430975
-1274.89287769
-1241.90347729
-1204.58286327
-1176.08901556
-1147.36994818
-1127.87043728
-1101.70111143
-1088.83940778
-1057.19988997
-1041.11052079
-1025.82162607
-1015.49951393
-999.773001515
-990.506525232
-976.024773779
-967.661014735
-958.881453692
-950.066203038
-947.464792306
-943.160842263
-928.995915153
-924.432653605
-919.913697785
-915.337696882
-913.21092205
-909.96063585
-904.200147629
-901.980729322
-899.593508162
-896.956321948
-894.337582956
