temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2
0.00541501456643,0.831970275901,0.0894146948941,0.846145100778,0.00483048742803,0.762991524544,0.040597758406,0.843052752168,0.00672585469637,0.831157206082,0.121134795684,0.847415167388,0.00676429541268,0.782417750027,0.0967098703888,0.816453856736,0.00706650752477,0.660471715538,0.226534932957,0.83822233885,0.00612020120587,0.736875856225,0.0894146948941,0.826259923909
0.00476147832565,0.831970275901,0.0894146948941,0.846145100778,0.00408733551603,0.764068865163,0.040597758406,0.821431818595,0.00541804961652,0.836614487744,0.121134795684,0.847415167388,0.00602300276472,0.786028210657,0.0967098703888,0.838697176958,0.00678756643826,0.661417609296,0.226534932957,0.860714888193,0.00565654959937,0.737430689107,0.0894146948941,0.805413199451
0.0234339423478,0.763609865931,0.649315068493,0.883581556252,0.0293545005242,0.669637617827,0.713075965131,0.8648737112,0.0218590277632,0.786585183806,0.61233013544,0.868612371459,0.0255745963548,0.718058756114,0.465603190429,0.861114878611,0.0194328956931,0.591124829991,0.514467184192,0.860714888193,0.0259644899643,0.670127978708,0.497882938979,0.847280371072
0.0425732179705,0.701582860252,0.808717310087,0.902551525881,0.0501627540603,0.615505693511,0.74495641345,0.909097521503,0.0397012256383,0.731512960773,0.6475728504,0.890019795736,0.0494812842517,0.632593411114,0.585244267198,0.906589680494,0.0406324182674,0.503509321811,0.559633027523,0.906299788195,0.0425632174772,0.619355007597,0.617434620174,0.889911922589
0.0853331605813,0.623773243766,0.840597758406,1.0,0.0992107802526,0.534727759902,0.904358655044,1.0,0.0865953792158,0.638156531702,0.71805828032,1.0,0.086731239812,0.580911027122,0.904287138584,1.0,0.0832174241404,0.379062725629,0.649964714185,1.0,0.0867955807378,0.545051853825,0.776836861768,0.955353265118
0.0745964937685,0.669875846007,0.434122042341,0.980152994104,0.0826756502105,0.587271939347,0.370361145704,0.97696070409,0.0743580602544,0.684481904751,0.392063166939,0.977594029746,0.0792256517513,0.616277897741,0.43369890329,0.976322876906,0.0749421719074,0.444052343186,0.491884262526,1.0,0.0818808737089,0.571929144054,0.434122042341,0.955353265118
0.0718889864853,0.675602086969,0.418181818182,0.980152994104,0.0782167387385,0.59746225714,0.354420921544,0.97696070409,0.0711819622033,0.695821687302,0.392063166939,0.977594029746,0.0764458043214,0.622561983574,0.417746759721,0.976322876906,0.0728966039397,0.447967447822,0.469301340861,1.0,0.0789135034272,0.578908184378,0.418181818182,0.955353265118
0.0692748415222,0.685127643365,0.370361145704,0.980152994104,0.0754299190685,0.600852568924,0.306600249066,1.0,0.0687531813407,0.70085013085,0.356820451979,0.955398279698,0.0747778958635,0.626327102044,0.369890329013,1.0,0.0712229574207,0.455794858592,0.446718419195,0.976251616652,0.0772443576438,0.585874053594,0.370361145704,0.955353265118
0.0652602617575,0.695894794229,0.290660024907,0.960500885157,0.0705994316405,0.615505693511,0.20697384807,1.0,0.0658573272353,0.708382844232,0.286335022059,0.977594029746,0.0718127252716,0.630714407231,0.274177467597,0.976322876906,0.0688984483665,0.461657720788,0.401552575865,0.952709415006,0.0730714931853,0.592826751704,0.290660024907,0.955353265118
0.0650735371172,0.696527407516,0.290660024907,0.960500885157,0.0703207496734,0.612129918557,0.214943960149,0.97696070409,0.0657639125868,0.709636788592,0.286335022059,0.955398279698,0.0712567557857,0.632593411114,0.274177467597,0.976322876906,0.06861950728,0.461657720788,0.401552575865,0.976251616652,0.0727933022214,0.592826751704,0.290660024907,0.933342598544
