0,1,2,3,4,5
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
14,1,0.508143988297,,,
14,2,0.572024491972,100.0,-509.756097561,97.3995301452
14,3,0.460636242057,100.0,-321100.0,-2506.37520923
14,4,0.629019791264,100.0,-47919.3163265,-41.6891173618
14,5,0.523766975548,100.0,-5326.52631579,47.5295518912
14,7,0.553553291355,100.0,-45327.7585303,-2670.41242642
14,8,0.454343869158,,,
14,9,0.47931994495,100.0,-inf,-inf
14,10,0.342240164185,,,
14,11,0.303846434985,,,
14,12,0.52103931845,100.0,-15895.4950869,-660.742914432
14,13,0.480101366531,90.0,-3558.84615384,55.210709434
14,14,0.483073130582,100.0,-inf,-inf
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
15,1,0.55787756141,100.0,-inf,-inf
15,3,0.462868386056,100.0,-4097.49999999,-147.489567332
15,4,0.51882513865,100.0,-864856.734694,-2677.78525594
15,5,0.620381928749,,,
15,6,0.46062618946,100.0,-10260.9135083,-87.6542952867
15,7,0.429859691609,100.0,-17175.1346939,-382.523568959
15,8,0.571085560241,,,
15,9,0.543490322557,100.0,-9608.40816326,-928.733549561
15,10,0.580586297365,,,
15,11,0.349356448318,89.5063689465,-2030.37935839,-171.017485522
15,12,0.44409328614,,,
15,13,0.511842046688,100.0,-33016.7698804,-1357.97255959
15,14,0.313343086593,100.0,-inf,-inf
15,15,0.489793831038,,,
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
16,1,0.380647040997,89.8573240056,-473.797630257,-23.4682322279
16,2,0.507463895466,,,
16,3,0.368555205472,100.0,-2625.50584647,-432.893464924
16,4,0.39649535974,100.0,-13332.0,-570.627772531
16,5,0.549063437132,,,
16,6,0.480355157802,100.0,-3861.91220239,-120.473290737
16,7,0.59830662828,100.0,-4195.58367347,94.0988418409
16,8,0.574567116782,,,
16,9,0.604215248325,100.0,100.0,100.0
16,10,0.453936477489,100.0,-1552.70588235,-31.2895045317
16,11,0.478863879894,100.0,-41507.4635569,-987.985369987
16,12,0.353626628909,100.0,-1482.26600985,-196.094316913
16,13,0.525527421776,100.0,-2816.20518477,-81.1740333605
16,14,0.500043086413,,,
16,15,0.587894746356,100.0,-7510.68513123,-128.387589105
