21.794,21.245,21.783
21.489,20.957,21.512
21.231,20.742,21.265
20.968,20.495,21.025
20.759,20.284,20.787
20.557,20.048,20.593
20.421,19.873,20.432
20.318,19.734,20.324
20.24,19.622,20.224
20.152,19.517,20.091
20.115,19.469,19.999
20.066,19.437,19.979
20.018,19.374,19.883
19.961,19.309,19.813
19.896,19.24,19.758
19.827,19.078,19.644
19.72,18.91,19.495
19.645,18.843,19.37
19.554,18.779,19.309
19.483,18.722,19.241
19.391,18.582,19.106
19.308,18.552,19.048
19.23,18.444,18.938
19.168,18.371,18.866
19.089,18.341,18.804
19.006,18.231,18.718
18.959,18.146,18.622
18.861,18.067,18.526
18.803,18.012,18.455
18.733,17.972,18.396
18.688,17.929,18.331
18.618,17.877,18.268
18.607,17.855,18.252
18.528,17.805,18.21
18.48,17.732,18.129
18.397,17.647,18.062
18.348,17.596,18.02
18.374,17.551,17.948
18.33,17.501,17.901
18.277,17.407,17.804
18.247,17.325,17.705
18.112,17.292,17.707
17.953,17.235,17.663
17.824,16.986,17.601
17.739,16.89,17.512
17.677,16.844,17.451
17.606,16.733,17.397
17.535,16.681,17.356
17.487,16.654,17.308
17.43,16.574,17.253
17.371,16.526,17.209
17.295,16.447,17.165
17.224,16.397,17.1
17.152,16.31,17.042
17.085,16.273,16.98
17.034,16.236,16.924
16.986,16.208,16.865
16.969,16.184,16.812
16.949,16.149,16.783
16.925,16.119,16.754
16.856,16.044,16.729
16.851,15.998,16.694
16.784,15.934,16.674
16.748,15.895,16.631
16.681,15.861,16.57
16.657,15.842,16.536
16.593,15.784,16.509
16.569,15.776,16.47
16.562,15.746,16.433
16.491,15.674,16.378
16.472,15.651,16.334
16.415,15.545,16.278
16.397,15.493,16.207
16.297,15.434,16.163
16.293,15.423,16.128
16.254,15.393,16.098
16.272,15.408,16.092
16.27,15.424,16.089
16.22,15.372,16.043
16.26,15.449,16.027
16.251,15.46,16.028
16.325,15.548,16.012
16.359,15.676,16.033
16.466,15.744,16.058
16.642,15.819,16.116
16.972,16.077,16.236
17.608,16.563,16.395
18.295,17.1,16.661
18.976,17.538,17.201
19.573,18.024,17.704
20.034,18.365,18.056
20.327,18.6,18.337
20.586,18.876,18.529
20.701,19.013,18.716
20.659,19.087,18.657
20.206,18.965,18.423
19.929,18.898,18.314
20.227,19.043,18.45
20.701,19.261,18.661
20.974,19.463,18.94
21.087,19.645,19.102
21.211,19.764,19.295
21.363,19.976,19.421
21.391,20.009,19.505
21.331,20.01,19.489
21.428,20.149,19.543
21.409,20.227,19.609
21.285,20.236,19.606
21.305,20.353,19.642
21.44,20.454,19.797
21.386,20.511,19.909
21.133,20.451,19.886
20.913,20.449,19.878
20.804,20.442,19.912
20.863,20.481,19.958
21.048,20.612,20.067
21.178,20.695,20.165
21.28,20.825,20.268
21.321,20.882,20.357
21.443,21.136,20.548
21.545,21.415,20.758
21.358,21.166,20.719
21.026,20.823,20.472
20.98,20.851,20.432
21.21,21.533,20.721
21.26,21.635,20.884
21.102,21.225,20.806
20.93,20.866,20.57
20.681,20.377,20.282
20.512,20.154,20.103
20.434,20.044,20.089
20.253,19.854,19.982
20.105,19.704,19.858
19.99,19.571,19.74
19.888,19.421,19.638
19.806,19.335,19.55
19.691,19.199,19.406
19.617,19.086,19.302
19.559,19.026,19.263
19.49,18.949,19.175
19.422,18.865,19.116
19.312,18.713,18.961
19.228,18.549,18.888
19.306,18.531,18.986
19.322,18.48,19.016
19.305,18.418,18.971
19.223,18.331,18.923
19.123,18.254,18.865
19.028,18.119,18.735
18.942,18.003,18.633
18.865,17.943,18.606
18.802,17.833,18.533
18.779,17.828,18.534
18.739,17.785,18.484
18.693,17.728,18.44
18.658,17.758,18.398
18.593,17.656,18.322
18.571,17.708,18.259
18.53,17.624,18.235
18.467,17.519,18.211
18.421,17.443,18.18
18.389,17.447,18.159
18.363,17.422,18.117
18.344,17.431,18.093
18.365,17.481,18.096
18.228,17.435,17.978
18.22,17.432,17.945
18.226,17.408,17.97
18.243,17.465,17.945
18.206,17.316,17.913
18.076,17.288,17.771
17.894,17.174,17.647
17.811,17.078,17.534
17.781,16.979,17.459
17.723,16.935,17.404
17.697,16.877,17.342
17.638,16.778,17.281
17.629,16.777,17.228
17.576,16.744,17.186
17.592,16.775,17.184
17.542,16.707,17.162
17.569,16.707,17.119
17.471,16.656,17.088
17.463,16.643,17.053
17.388,16.59,17.052
17.387,16.603,17.024
17.32,16.573,17.045
17.315,16.583,17.035
17.263,16.482,16.988
17.269,16.42,16.934
17.189,16.339,16.872
17.193,16.308,16.791
17.136,16.185,16.75
17.125,16.139,16.699
17.052,16.103,16.658
17.057,16.099,16.6
16.994,16.091,16.592
17.01,16.096,16.579
16.956,16.085,16.564
16.972,16.093,16.537
16.925,16.055,16.497
16.928,16.117,16.477
16.905,16.12,16.481
16.875,16.066,16.447
16.854,16.054,16.422
16.794,15.99,16.41
16.793,15.922,16.355
16.711,15.809,16.328
16.707,15.791,16.278
16.633,15.691,16.219
16.619,15.654,16.159
16.546,15.601,16.096
16.497,15.508,16.063
16.447,15.476,16.035
16.418,15.4,15.998
16.428,15.425,15.982
16.387,15.401,15.946
16.349,15.386,15.92
16.335,15.309,15.889
16.28,15.292,15.855
16.284,15.243,15.82
16.231,15.174,15.789
16.357,15.287,16.055
20.059,18.07,19.424
20.649,18.357,20.004
20.602,18.024,19.948
20.715,17.81,19.92
20.68,17.566,19.685
20.666,17.449,19.638
20.712,17.412,19.504
20.866,17.634,19.837
20.955,18.957,20.755
21.255,21.965,22.217
21.527,22.497,22.693
21.768,22.658,22.943
21.84,22.835,23.114
22.302,23.224,23.4
22.681,23.538,23.723
22.917,23.684,23.752
23.413,23.908,23.78
23.693,24.006,24.069
23.839,24.336,24.359
24.259,24.825,24.714
24.425,24.921,24.797
24.377,24.516,24.927
24.326,24.386,24.872
24.363,24.243,24.984
24.657,24.182,25.135
24.751,24.348,25.3
24.97,24.581,25.572
25.191,24.672,25.79
25.541,24.576,26.043
25.888,24.817,26.352
26.233,25.173,26.721
26.565,25.537,27.095
26.846,25.329,27.382
27.072,25.51,27.681
27.431,25.811,27.891
27.751,26.201,28.329
27.88,26.619,28.619
28.155,26.754,28.604
28.65,25.568,27.446
28.156,23.715,25.734
23.932,21.524,22.005
21.795,19.862,20.383
21.618,19.873,20.214
22.177,20.662,21.237
23.844,21.254,22.638
24.779,21.47,23.321
24.995,21.289,23.444
25.252,21.155,23.479
25.276,21.329,23.513
25.522,21.513,23.558
25.585,21.465,23.603
25.489,21.465,23.488
25.336,21.471,23.42
24.956,21.316,23.025
24.336,21.102,22.677
24.233,20.979,22.469
24.067,20.919,22.239
24.368,21.011,22.407
25.199,21.549,22.977
25.303,22.122,23.552
25.445,22.776,24.232
25.812,23.267,24.736
25.744,22.783,24.533
25.295,21.909,23.529
24.259,20.827,22.441
23.237,20.504,21.92
22.136,20.815,21.33
21.721,20.855,21.209
21.503,20.68,21.074
21.412,20.704,21.08
21.34,20.648,21.087
21.221,20.592,21.064
21.103,20.457,20.919
20.954,20.342,20.771
20.795,20.164,20.599
20.659,20.048,20.466
