temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp,hum,light,vol
0.843090346186,0.716554868519,0.0694894146949,1.0,0.149528513696,0.697562072662,0.154625253207,0.63940124636,0.169449901768,0.676564373507,0.0454908220271,0.577193733937,0.194267515924,0.660767152541,0.375579598145,0.67360956412,0.17700729927,0.674614792943,0.0772296960638,0.601024208566,0.152363469481,0.698091577704,0.0525529265255,0.58753238342,0.207217694994,0.616132968575,0.184466019417,0.67360956412
0.842527441599,0.71779620521,0.0694894146949,1.0,0.151324651998,0.693566523843,0.154625253207,0.601133623524,0.17141453831,0.675572463409,0.0454908220271,0.577193733937,0.194798301486,0.659660589196,0.375579598145,0.67360956412,0.176551094891,0.672742861711,0.0772296960638,0.601024208566,0.148233134465,0.701025390766,0.0525529265255,0.548348445596,0.207799767171,0.60786807823,0.184466019417,0.718979728225
0.841823810864,0.719035745467,0.0615193026152,1.0,0.150426582847,0.694565411048,0.154625253207,0.63940124636,0.169941060904,0.675572463409,0.0454908220271,0.613908946273,0.193205944798,0.656340899164,0.375579598145,0.67360956412,0.175638686131,0.672742861711,0.0772296960638,0.639261328367,0.148692060578,0.69711267748,0.0545454545455,0.58753238342,0.210710128056,0.61200356644,0.184466019417,0.67360956412
0.842105263158,0.727708934391,0.0694894146949,1.0,0.146834306242,0.70055289283,0.154625253207,0.601133623524,0.167485265226,0.678551111085,0.0454908220271,0.540815077714,0.19161358811,0.666290262566,0.375579598145,0.67360956412,0.175638686131,0.670868173585,0.0772296960638,0.601024208566,0.149150986691,0.694178864418,0.0525529265255,0.58753238342,0.20605355064,0.61200356644,0.184466019417,0.718979728225
0.842668167746,0.723995702927,0.0694894146949,1.0,0.147283340817,0.698558039144,0.154625253207,0.63940124636,0.167976424361,0.682518751477,0.0454908220271,0.577193733937,0.19161358811,0.66187048032,0.375579598145,0.67360956412,0.175182481752,0.672742861711,0.0772296960638,0.601024208566,0.14731528224,0.699070477929,0.0545454545455,0.58753238342,0.20605355064,0.61200356644,0.184466019417,0.718979728225
0.838305657191,0.727090960698,0.0814445828144,1.0,0.146385271666,0.702547746516,0.154625253207,0.63940124636,0.167485265226,0.679543021183,0.0454908220271,0.577193733937,0.191082802548,0.666290262566,0.375579598145,0.67360956412,0.173813868613,0.671805517648,0.0772296960638,0.601024208566,0.145938503901,0.700046490542,0.0525529265255,0.58753238342,0.204889406286,0.609937343854,0.184466019417,0.718979728225
0.833098789755,0.74006481538,0.0854296388543,1.0,0.145487202515,0.70055289283,0.154625253207,0.63940124636,0.166011787819,0.678551111085,0.0454908220271,0.577193733937,0.188959660297,0.662977043664,0.375579598145,0.67360956412,0.173357664234,0.673680205775,0.0772296960638,0.601024208566,0.144561725562,0.700046490542,0.0525529265255,0.58753238342,0.205471478463,0.61200356644,0.184466019417,0.718979728225
0.831410075992,0.74437985262,0.0854296388543,0.976972447687,0.143242029636,0.702547746516,0.154625253207,0.601133623524,0.165520628684,0.677559200987,0.0454908220271,0.577193733937,0.187898089172,0.66187048032,0.375579598145,0.67360956412,0.172901459854,0.673680205775,0.0772296960638,0.563097454997,0.145020651675,0.699070477929,0.0545454545455,0.58753238342,0.20605355064,0.608902711042,0.184466019417,0.67360956412
0.83014354067,0.748075119732,0.0854296388543,0.976972447687,0.144140098788,0.702547746516,0.154625253207,0.63940124636,0.165520628684,0.678551111085,0.0454908220271,0.540815077714,0.188428874735,0.66187048032,0.375579598145,0.67360956412,0.172445255474,0.672742861711,0.0772296960638,0.601024208566,0.144561725562,0.69711267748,0.0525529265255,0.58753238342,0.206635622817,0.60786807823,0.184466019417,0.718979728225
0.826906839291,0.756681840556,0.0854296388543,0.976972447687,0.142343960485,0.704542600203,0.154625253207,0.601133623524,0.164047151277,0.677559200987,0.0454908220271,0.613908946273,0.186305732484,0.660767152541,0.375579598145,0.67360956412,0.170620437956,0.673680205775,0.0772296960638,0.601024208566,0.144561725562,0.695157764642,0.0525529265255,0.548348445596,0.205471478463,0.604767222833,0.184466019417,0.718979728225
0.825781030115,0.760364532621,0.0854296388543,0.976972447687,0.140547822182,0.702547746516,0.154625253207,0.601133623524,0.161591355599,0.678551111085,0.0454908220271,0.577193733937,0.182590233546,0.660767152541,0.375579598145,0.67360956412,0.168795620438,0.674614792943,0.0772296960638,0.601024208566,0.141808168885,0.698091577704,0.0545454545455,0.58753238342,0.204889406286,0.604767222833,0.184466019417,0.67360956412
0.821840698002,0.771391051597,0.0854296388543,0.976972447687,0.133812303547,0.704542600203,0.154625253207,0.63940124636,0.154223968566,0.680534931281,0.0454908220271,0.577193733937,0.174628450106,0.664080371443,0.375579598145,0.67360956412,0.161952554745,0.673680205775,0.0772296960638,0.601024208566,0.134465351078,0.69711267748,0.0545454545455,0.548348445596,0.196158323632,0.606836488456,0.184466019417,0.718979728225
0.821840698002,0.772003635985,0.0854296388543,0.976972447687,0.132914234396,0.704542600203,0.154625253207,0.601133623524,0.15373280943,0.680534931281,0.0454908220271,0.540815077714,0.175690021231,0.66187048032,0.375579598145,0.628684933541,0.161496350365,0.67648948107,0.0772296960638,0.601024208566,0.134924277191,0.698091577704,0.0545454545455,0.58753238342,0.196158323632,0.60786807823,0.184466019417,0.67360956412
